( 2023/02/09 17:11:46.344) #left_data: ,L_FSR1,L_FSR2,L_FSR3,L_FSR4,L_FSR5,L_FSR6,L_FSR7,L_FSR8
( 2023/02/09 17:14:30.710) #left_data: ,3.82,2.36,2.16,2.31,0,1.15,0.24,0.13
( 2023/02/09 17:14:30.769) #left_data: ,6.06,4.85,3.99,3.18,0,0.91,0,0
( 2023/02/09 17:14:30.833) #left_data: ,6.72,4.8,3.78,1.87,0,0.17,0,0
( 2023/02/09 17:14:30.896) #left_data: ,6.72,4.8,3.78,1.87,0,0.17,0,0
( 2023/02/09 17:14:30.955) #left_data: ,5.92,0.44,1.12,0.91,0,0,0,0
( 2023/02/09 17:14:31.013) #left_data: ,0.17,0,0,0,0,0,0,0
( 2023/02/09 17:14:31.073) #left_data: ,0.11,0,0,0,0,0,0,0
( 2023/02/09 17:14:31.133) #left_data: ,0.11,0,0,0,0,0,0,0
( 2023/02/09 17:14:31.197) #left_data: ,0.1,0,0,0,0,0,0,0
( 2023/02/09 17:14:31.262) #left_data: ,0.01,0,0,0,0,0,0,0
( 2023/02/09 17:14:31.324) #left_data: ,0.01,0,0,0,0,0,0,0
( 2023/02/09 17:14:31.382) #left_data: ,0.1,0,0,0,0,0.01,0.42,0.31
( 2023/02/09 17:14:31.439) #left_data: ,0.1,0,0,0,0,0.01,0.42,0.31
( 2023/02/09 17:14:31.501) #left_data: ,1.49,0.02,0.5,0.35,0,1.23,5.79,5.66
( 2023/02/09 17:14:31.570) #left_data: ,1.49,0.02,0.5,0.35,0,1.23,5.79,5.66
( 2023/02/09 17:14:31.635) #left_data: ,2.53,0.72,0.54,1.83,0.02,2.16,5.01,4.21
( 2023/02/09 17:14:31.693) #left_data: ,2.64,0.25,1.99,2.16,0,1.18,0,0.73
( 2023/02/09 17:14:31.751) #left_data: ,2.64,0.25,1.99,2.16,0,1.18,0,0.73
( 2023/02/09 17:14:31.812) #left_data: ,2.58,0.61,2.39,2.34,0,0.91,0.62,0.32
( 2023/02/09 17:14:31.878) #left_data: ,3.82,2.42,3.47,3.25,0,1.07,0.34,0.06
( 2023/02/09 17:14:31.947) #left_data: ,5.73,4.75,4.64,3.58,0,0.18,0,0
( 2023/02/09 17:14:32.011) #left_data: ,6.65,5.3,4.54,2.03,0,0.14,0,0
( 2023/02/09 17:14:32.069) #left_data: ,6.72,2.16,1.53,0.48,0,0,0,0
( 2023/02/09 17:14:32.130) #left_data: ,0.9,0,0.1,0,0,0,0,0
( 2023/02/09 17:14:32.194) #left_data: ,0.2,0,0.01,0,0,0,0,0
( 2023/02/09 17:14:32.261) #left_data: ,0.11,0,0,0,0,0,0,0
( 2023/02/09 17:14:32.322) #left_data: ,0.09,0,0.01,0,0,0,0,0
( 2023/02/09 17:14:32.389) #left_data: ,0.06,0,0.01,0,0,0,0,0
( 2023/02/09 17:14:32.448) #left_data: ,0.03,0,0.02,0,0,0,0,0
( 2023/02/09 17:14:32.511) #left_data: ,0.04,0,0.06,0,0,0,0,0
( 2023/02/09 17:14:32.575) #left_data: ,0.37,0,0.01,0.03,0,0.77,4.96,5.54
( 2023/02/09 17:14:32.637) #left_data: ,0.37,0,0.01,0.03,0,0.77,4.96,5.54
( 2023/02/09 17:14:32.694) #left_data: ,1.96,0.11,0.69,0.76,0,1.92,5.42,5.3
( 2023/02/09 17:14:32.753) #left_data: ,3.22,1.18,1.09,2.28,0.02,2.64,3.18,2.64
( 2023/02/09 17:14:32.815) #left_data: ,3.43,0.54,1.85,2.56,0,2.23,0.93,0.78
( 2023/02/09 17:14:32.882) #left_data: ,3.66,0.47,2.03,2.5,0,1.16,0.16,0.16
( 2023/02/09 17:14:32.947) #left_data: ,3.58,0.61,2.26,2.5,0,0.44,0.04,0.04
( 2023/02/09 17:14:33.010) #left_data: ,4.08,1.32,2.64,2.73,0,0.55,0.03,0.01
( 2023/02/09 17:14:33.069) #left_data: ,5.73,3.36,3.78,3.25,0,0.47,0,0
( 2023/02/09 17:14:33.129) #left_data: ,7.13,4.17,3.82,1.96,0,0.44,0,0
( 2023/02/09 17:14:33.193) #left_data: ,7.22,0.63,1.83,0.28,0,0,0,0
( 2023/02/09 17:14:33.260) #left_data: ,2.03,0,0.1,0.01,0,0,0,0
( 2023/02/09 17:14:33.322) #left_data: ,0.27,0,0,0,0,0,0,0
( 2023/02/09 17:14:33.378) #left_data: ,0.16,0,0,0,0,0,0,0
( 2023/02/09 17:14:33.435) #left_data: ,0.16,0,0,0,0,0,0,0
( 2023/02/09 17:14:33.500) #left_data: ,0.14,0,0,0,0,0,0,0
( 2023/02/09 17:14:33.566) #left_data: ,0.08,0,0,0,0,0,0,0
( 2023/02/09 17:14:33.628) #left_data: ,0.08,0,0,0,0,0,0,0
( 2023/02/09 17:14:33.689) #left_data: ,0.07,0,0,0,0,0.11,0.91,1.24
( 2023/02/09 17:14:33.748) #left_data: ,0.07,0,0,0,0,0.11,0.91,1.24
( 2023/02/09 17:14:33.807) #left_data: ,0.59,0,0,0.28,0,0.13,5.54,5.36
( 2023/02/09 17:14:33.871) #left_data: ,1.53,0,0.6,0.51,0,1.53,5.48,5.07
( 2023/02/09 17:14:33.933) #left_data: ,2.98,0.68,0.27,1.36,0,1.55,3.99,3.29
( 2023/02/09 17:14:33.993) #left_data: ,3.29,0.06,0.99,1.18,0,0.7,2.01,1.06
( 2023/02/09 17:14:34.050) #left_data: ,3.29,0.79,1.28,1.06,0,1.2,0.61,0.89
( 2023/02/09 17:14:34.108) #left_data: ,3.29,0.79,1.28,1.06,0,1.2,0.61,0.89
( 2023/02/09 17:14:34.169) #left_data: ,3.55,2.39,2.34,1.34,0,1.14,0.95,0.45
( 2023/02/09 17:14:34.236) #left_data: ,6.49,5.73,4.8,2.47,0,0.58,0,0
( 2023/02/09 17:14:34.294) #left_data: ,6.49,5.73,4.8,2.47,0,0.58,0,0
( 2023/02/09 17:14:34.351) #left_data: ,7.31,4.69,3.36,1.24,0,0,0,0
( 2023/02/09 17:14:34.412) #left_data: ,5.79,0.59,0.94,0,0,0,0,0
( 2023/02/09 17:14:34.477) #left_data: ,0.2,0,0,0,0,0,0,0
( 2023/02/09 17:14:34.543) #left_data: ,0.14,0,0,0,0,0,0,0
( 2023/02/09 17:14:34.606) #left_data: ,0.14,0,0,0,0,0,0,0
( 2023/02/09 17:14:34.668) #left_data: ,0.1,0,0,0,0,0,0,0
( 2023/02/09 17:14:34.729) #left_data: ,0,0,0,0,0,0,0,0
( 2023/02/09 17:14:34.788) #left_data: ,0,0.02,0.07,0,0,0,0,0
( 2023/02/09 17:14:34.850) #left_data: ,0,0.02,0.07,0,0,0,0,0
( 2023/02/09 17:14:34.913) #left_data: ,0,0,0,0,0,0.03,0.68,0.43
( 2023/02/09 17:14:34.976) #left_data: ,0.22,0.01,0.48,0.44,0,1.57,6.06,5.66
( 2023/02/09 17:14:35.035) #left_data: ,0.22,0.01,0.48,0.44,0,1.57,6.06,5.66
( 2023/02/09 17:14:35.093) #left_data: ,2.03,0.85,1.01,1.78,0.02,2.08,4.49,3.51
( 2023/02/09 17:14:35.156) #left_data: ,3.01,1.61,2.89,2.26,0,0.72,0.62,0.32
( 2023/02/09 17:14:35.223) #left_data: ,3.01,1.61,2.89,2.26,0,0.72,0.62,0.32
( 2023/02/09 17:14:35.285) #left_data: ,3.08,2.08,3.36,2.36,0,0.18,0.33,0.13
( 2023/02/09 17:14:35.341) #left_data: ,3.62,3.29,4.17,2.85,0,1.25,0.1,0
( 2023/02/09 17:14:35.400) #left_data: ,5.42,4.8,5.36,3.32,0,0.9,0,0
( 2023/02/09 17:14:35.462) #left_data: ,6.8,4.85,4.9,1.57,0,0.1,0,0
( 2023/02/09 17:14:35.528) #left_data: ,5.66,1.21,0.27,0.07,0,0,0,0
( 2023/02/09 17:14:35.594) #left_data: ,0.2,0,0,0,0,0,0,0
( 2023/02/09 17:14:35.654) #left_data: ,0.2,0,0,0,0,0,0,0
( 2023/02/09 17:14:35.712) #left_data: ,0.13,0,0,0,0,0,0,0
( 2023/02/09 17:14:35.773) #left_data: ,0.08,0,0,0,0,0,0,0
( 2023/02/09 17:14:35.835) #left_data: ,0,0,0.01,0,0,0,0,0
( 2023/02/09 17:14:35.901) #left_data: ,0,0,0.01,0,0,0,0,0
( 2023/02/09 17:14:35.966) #left_data: ,0.02,0,0.09,0,0,0,0,0
( 2023/02/09 17:14:36.025) #left_data: ,0,0,0,0,0,0.03,0.42,1.08
( 2023/02/09 17:14:36.085) #left_data: ,0,0,0.01,0.15,0,0.81,5.36,5.36
( 2023/02/09 17:14:36.151) #left_data: ,0.82,0.35,0.83,0.76,0,0.93,5.6,5.12
( 2023/02/09 17:14:36.217) #left_data: ,0.35,1.19,1.25,1.83,0,1.16,4.17,3.11
( 2023/02/09 17:14:36.281) #left_data: ,1.12,2.58,2.23,2.03,0,0.32,1.07,1.07
( 2023/02/09 17:14:36.341) #left_data: ,1.55,3.32,2.73,2.03,0,1.05,0.87,0.32
( 2023/02/09 17:14:36.401) #left_data: ,2.26,4.12,3.47,2.18,0,0.79,0.25,0.06
( 2023/02/09 17:14:36.464) #left_data: ,3.74,5.07,4.35,2.53,0,0.48,0,0
( 2023/02/09 17:14:36.530) #left_data: ,5.99,5.86,4.64,1.85,0,0.19,0,0
( 2023/02/09 17:14:36.594) #left_data: ,5.99,5.86,4.64,1.85,0,0.19,0,0
( 2023/02/09 17:14:36.655) #left_data: ,4.8,1.08,0.74,0,0,0,0,0
( 2023/02/09 17:14:36.713) #left_data: ,0.22,0,0.02,0,0,0,0,0
( 2023/02/09 17:14:36.775) #left_data: ,0.16,0,0.03,0,0,0,0,0
( 2023/02/09 17:14:36.839) #left_data: ,0.11,0,0.03,0,0,0,0,0
( 2023/02/09 17:14:36.902) #left_data: ,0.1,0,0.03,0,0,0,0,0
( 2023/02/09 17:14:36.964) #left_data: ,0.09,0,0.02,0,0,0,0,0
( 2023/02/09 17:14:37.021) #left_data: ,0.06,0,0.02,0,0,0,0,0
( 2023/02/09 17:14:37.081) #left_data: ,0.09,0.03,0.12,0,0,0,0,0
( 2023/02/09 17:14:37.145) #left_data: ,0,0,0,0,0,0.01,1.96,1.51
( 2023/02/09 17:14:37.212) #left_data: ,0.83,0,0.35,1.18,0,0.05,6.2,6.2
( 2023/02/09 17:14:37.275) #left_data: ,1.61,0.57,1.83,1.83,0,0.94,5.36,4.75
( 2023/02/09 17:14:37.333) #left_data: ,2.26,2.34,3.29,2.61,0,0.98,3.05,1.65
( 2023/02/09 17:14:37.400) #left_data: ,2.11,2.53,3.74,2.82,0,0.21,1.03,0.55
( 2023/02/09 17:14:37.464) #left_data: ,2.11,2.7,3.99,2.95,0,1.11,0.16,0.03
( 2023/02/09 17:14:37.528) #left_data: ,2.95,3.51,4.4,3.11,0,0.9,0.03,0
( 2023/02/09 17:14:37.590) #left_data: ,3.74,4.08,5.01,3.58,0,0.81,0,0
( 2023/02/09 17:14:37.647) #left_data: ,5.12,5.07,5.66,3.74,0,0.59,0,0
( 2023/02/09 17:14:37.707) #left_data: ,6.2,4.85,4.96,2.23,0,0,0,0
( 2023/02/09 17:14:37.770) #left_data: ,6.2,4.85,4.96,2.23,0,0,0,0
( 2023/02/09 17:14:37.835) #left_data: ,5.79,1.37,1.78,0.56,0,0,0,0
( 2023/02/09 17:14:37.901) #left_data: ,0.07,0,0,0,0,0,0,0
( 2023/02/09 17:14:37.962) #left_data: ,0.08,0,0,0,0,0,0,0
( 2023/02/09 17:14:38.020) #left_data: ,0.1,0,0,0,0,0,0,0
( 2023/02/09 17:14:38.081) #left_data: ,0.07,0,0,0,0,0,0,0
( 2023/02/09 17:14:38.145) #left_data: ,0.07,0,0,0,0,0,0,0
( 2023/02/09 17:14:38.210) #left_data: ,0.06,0,0.01,0,0,0,0,0
( 2023/02/09 17:14:38.272) #left_data: ,0.02,0,0.01,0,0,0,0,0
( 2023/02/09 17:14:38.329) #left_data: ,0,0,0,0.01,0,0.18,4.45,3.78
( 2023/02/09 17:14:38.386) #left_data: ,0.15,0.17,0.91,1.3,0,1.02,6.2,5.6
( 2023/02/09 17:14:38.446) #left_data: ,2.53,0.27,1.87,2.76,0,1.74,4.8,2.98
( 2023/02/09 17:14:38.511) #left_data: ,2.53,0.27,1.87,2.76,0,1.74,4.8,2.98
( 2023/02/09 17:14:38.574) #left_data: ,3.95,2.36,2.98,2.34,0,1.07,0.36,0.05
( 2023/02/09 17:14:38.632) #left_data: ,4.08,2.47,3.15,2.16,0,0.82,0.06,0
( 2023/02/09 17:14:38.690) #left_data: ,4.08,2.47,3.15,2.16,0,0.82,0.06,0
( 2023/02/09 17:14:38.750) #left_data: ,4.69,3.4,3.58,2.28,0,0.66,0,0
( 2023/02/09 17:14:38.814) #left_data: ,6.8,5.24,4.17,1.74,0,0.06,0,0
( 2023/02/09 17:14:38.881) #left_data: ,6.8,5.24,4.17,1.74,0,0.06,0,0
( 2023/02/09 17:14:38.943) #left_data: ,6.8,3.95,1.92,0.65,0,0,0,0
( 2023/02/09 17:14:39.002) #left_data: ,0.05,0,0,0,0,0,0,0
( 2023/02/09 17:14:39.063) #left_data: ,0.07,0,0,0,0,0,0,0
( 2023/02/09 17:14:39.124) #left_data: ,0.07,0,0,0,0,0,0,0
( 2023/02/09 17:14:39.187) #left_data: ,0.07,0,0,0,0,0,0,0
( 2023/02/09 17:15:28.783) #left_data: ,0.34,0,0,0,0,0,0,0
( 2023/02/09 17:15:28.844) #left_data: ,0.19,0,0,0,0,0,0,0
( 2023/02/09 17:15:28.901) #left_data: ,0.23,0,0.02,0,0,0,0,0
( 2023/02/09 17:15:28.960) #left_data: ,0.23,0,0.02,0,0,0,0,0
( 2023/02/09 17:15:29.024) #left_data: ,0.23,0,0,0,0,0,0,0
( 2023/02/09 17:15:29.091) #left_data: ,0.13,0.03,0.09,0,0,0,0,0
( 2023/02/09 17:15:29.153) #left_data: ,0.05,0,0.01,0,0,0.18,4.12,3.58
( 2023/02/09 17:15:29.212) #left_data: ,0.05,0,0.01,0,0,0.18,4.12,3.58
( 2023/02/09 17:15:29.271) #left_data: ,0.05,0,0.01,0,0,0.18,4.12,3.58
( 2023/02/09 17:15:29.335) #left_data: ,1.8,1.23,1.15,0.63,0.08,1.36,5.6,4.54
( 2023/02/09 17:15:29.402) #left_data: ,2.31,1.01,0.69,1.02,0.02,1.28,3.7,1.65
( 2023/02/09 17:15:29.467) #left_data: ,1.67,0.87,0.59,0.76,0,0.59,2.03,1.19
( 2023/02/09 17:15:29.525) #left_data: ,1.67,0.87,0.59,0.76,0,0.59,2.03,1.19
( 2023/02/09 17:15:29.582) #left_data: ,1.41,1.23,1.02,1.16,0,0.81,1.21,1.18
( 2023/02/09 17:15:29.641) #left_data: ,3.66,3.36,2.26,2.21,0.02,1.25,1.04,0.34
( 2023/02/09 17:15:29.705) #left_data: ,5.73,4.59,3.4,2.01,0,0.62,0,0
( 2023/02/09 17:15:29.767) #left_data: ,6.42,2.56,1.25,0.53,0,0,0,0
( 2023/02/09 17:15:29.826) #left_data: ,1.03,0,0.07,0,0,0,0,0
( 2023/02/09 17:15:29.885) #left_data: ,1.03,0,0.07,0,0,0,0,0
( 2023/02/09 17:15:29.946) #left_data: ,0.13,0,0.01,0,0,0,0,0
( 2023/02/09 17:15:30.010) #left_data: ,0.14,0,0.02,0,0,0,0,0
( 2023/02/09 17:15:30.075) #left_data: ,0.13,0,0.04,0,0,0,0,0
( 2023/02/09 17:15:30.136) #left_data: ,0.07,0,0.03,0,0,0,0,0
( 2023/02/09 17:15:30.194) #left_data: ,0.05,0.02,0.11,0,0,0,0,0
( 2023/02/09 17:15:30.251) #left_data: ,0,0,0,0,0,0.01,0.98,0.55
( 2023/02/09 17:15:30.313) #left_data: ,0.3,0,0,0.4,0,0.62,5.48,4.69
( 2023/02/09 17:15:30.379) #left_data: ,0.69,0.62,0.89,0.16,0,0.16,5.92,4.8
( 2023/02/09 17:15:30.441) #left_data: ,2.21,1.78,1.47,1.43,0,0.75,4.54,2.42
( 2023/02/09 17:15:30.499) #left_data: ,2.23,2.95,2.28,1.59,0,0.09,1.51,1.1
( 2023/02/09 17:15:30.557) #left_data: ,2.21,2.82,2.64,1.63,0,1.01,0.63,0.28
( 2023/02/09 17:15:30.617) #left_data: ,2.21,2.82,2.64,1.63,0,1.01,0.63,0.28
( 2023/02/09 17:15:30.681) #left_data: ,2.64,2.73,3.15,2.03,0,0.9,0.14,0.02
( 2023/02/09 17:15:30.749) #left_data: ,6.49,4.69,4.64,2.61,0,0.32,0,0
( 2023/02/09 17:15:30.813) #left_data: ,6.49,4.69,4.64,2.61,0,0.32,0,0
( 2023/02/09 17:15:30.873) #left_data: ,7.22,3.08,3.15,0.17,0,0,0,0
( 2023/02/09 17:15:30.934) #left_data: ,0.21,0,0,0,0,0,0,0
( 2023/02/09 17:15:30.998) #left_data: ,0.14,0,0,0,0,0,0,0
( 2023/02/09 17:15:31.064) #left_data: ,0.14,0,0,0,0,0,0,0
( 2023/02/09 17:15:31.127) #left_data: ,0.1,0,0.01,0,0,0,0,0
( 2023/02/09 17:15:31.183) #left_data: ,0.1,0,0.01,0,0,0,0,0
( 2023/02/09 17:15:31.242) #left_data: ,0.02,0.03,0.12,0,0,0,0,0
( 2023/02/09 17:15:31.304) #left_data: ,0.02,0.03,0.12,0,0,0,0,0
( 2023/02/09 17:15:31.368) #left_data: ,0,0.1,0.11,0,0,0,0.01,0.08
( 2023/02/09 17:15:31.431) #left_data: ,0.63,0.95,1.04,1.47,0,1.87,5.79,4.59
( 2023/02/09 17:15:31.490) #left_data: ,0.63,0.95,1.04,1.47,0,1.87,5.79,4.59
( 2023/02/09 17:15:31.547) #left_data: ,2.34,2.53,3.4,2.58,0,1.99,1.94,0.41
( 2023/02/09 17:15:31.606) #left_data: ,2.61,3.32,3.82,2.03,0,1.21,0.19,0.1
( 2023/02/09 17:15:31.672) #left_data: ,2.73,2.7,3.43,1.12,0,0.68,0,0
( 2023/02/09 17:15:31.738) #left_data: ,2.98,2.34,3.18,0.85,0,0.58,0,0
( 2023/02/09 17:15:31.801) #left_data: ,4.8,3.62,3.74,1.06,0,0.54,0,0
( 2023/02/09 17:15:31.859) #left_data: ,6.97,5.12,4.12,0.05,0,0.14,0,0
( 2023/02/09 17:15:31.918) #left_data: ,7.39,2.92,1.45,0.52,0,0,0,0
( 2023/02/09 17:15:31.980) #left_data: ,1.76,0,0.03,0,0,0,0,0
( 2023/02/09 17:15:32.044) #left_data: ,0.23,0,0,0,0,0,0,0
( 2023/02/09 17:15:32.107) #left_data: ,0.12,0,0.02,0,0,0,0,0
( 2023/02/09 17:15:32.166) #left_data: ,0.12,0,0.02,0,0,0,0,0
( 2023/02/09 17:15:32.224) #left_data: ,0.07,0,0.02,0,0,0,0,0
( 2023/02/09 17:15:32.288) #left_data: ,0.04,0,0.03,0,0,0,0,0
( 2023/02/09 17:15:32.353) #left_data: ,0.06,0,0.09,0,0,0,0,0
( 2023/02/09 17:15:32.417) #left_data: ,0.06,0,0.09,0,0,0,0,0
( 2023/02/09 17:15:32.490) #left_data: ,1.41,0.7,0.3,0.72,0,0.93,6.49,5.48
( 2023/02/09 17:15:32.548) #left_data: ,3.11,1.8,2.53,1.94,0.01,1.51,5.01,2.5
( 2023/02/09 17:15:32.608) #left_data: ,3.11,1.8,2.53,1.94,0.01,1.51,5.01,2.5
( 2023/02/09 17:15:32.673) #left_data: ,2.47,3.05,3.36,2.16,0,0.82,1.02,0.87
( 2023/02/09 17:15:32.744) #left_data: ,1.53,2.95,3.25,1.8,0,1.26,0.81,0.29
( 2023/02/09 17:15:32.810) #left_data: ,1.09,2.98,3.25,1.61,0,0.99,0.24,0.07
( 2023/02/09 17:15:32.869) #left_data: ,2.18,4.3,4.12,2.64,0,1.13,0.19,0.01
( 2023/02/09 17:15:32.930) #left_data: ,4.45,5.99,5.24,3.22,0,0.99,0,0
( 2023/02/09 17:15:32.996) #left_data: ,6.27,6.34,4.9,1.99,0,0.1,0,0
( 2023/02/09 17:15:33.060) #left_data: ,6.06,2.36,1.19,0.32,0,0,0,0
( 2023/02/09 17:15:33.127) #left_data: ,0.44,0,0.02,0,0,0,0,0
( 2023/02/09 17:15:33.184) #left_data: ,0.18,0,0.02,0,0,0,0,0
( 2023/02/09 17:15:33.244) #left_data: ,0.11,0,0.02,0,0,0,0,0
( 2023/02/09 17:15:33.306) #left_data: ,0.1,0,0.03,0,0,0,0,0
( 2023/02/09 17:15:33.372) #left_data: ,0.03,0,0.03,0,0,0,0,0
( 2023/02/09 17:15:33.436) #left_data: ,0.02,0.05,0.1,0,0,0,0,0
( 2023/02/09 17:15:33.494) #left_data: ,0.02,0.05,0.1,0,0,0,0,0
( 2023/02/09 17:15:33.552) #left_data: ,0,0,0,0,0,0.01,1,0.63
( 2023/02/09 17:15:33.616) #left_data: ,0.59,0.45,1.19,0.12,0,0.94,5.54,4.12
( 2023/02/09 17:15:33.681) #left_data: ,0.59,0.45,1.19,0.12,0,0.94,5.54,4.12
( 2023/02/09 17:15:33.754) #left_data: ,1.32,1.61,2.56,1.49,0,1.69,3.15,1.04
( 2023/02/09 17:15:33.812) #left_data: ,1.39,3.18,3.55,1.67,0,0.85,1.19,0.55
( 2023/02/09 17:15:33.871) #left_data: ,1.55,3.08,3.82,1.61,0,1.25,0.26,0.1
( 2023/02/09 17:15:33.931) #left_data: ,2.47,3.7,4.26,1.67,0,0.83,0,0
( 2023/02/09 17:15:33.995) #left_data: ,3.7,4.26,4.8,1.94,0,0.72,0,0
( 2023/02/09 17:15:34.062) #left_data: ,5.66,5.07,5.36,1.89,0,0.37,0,0
( 2023/02/09 17:15:34.125) #left_data: ,6.88,4.4,4.17,0.55,0,0,0,0
( 2023/02/09 17:15:34.182) #left_data: ,6.13,0.96,0.03,0.2,0,0,0,0
( 2023/02/09 17:15:34.242) #left_data: ,0.45,0,0,0,0,0,0,0
( 2023/02/09 17:15:34.307) #left_data: ,0.18,0,0.02,0,0,0,0,0
( 2023/02/09 17:15:34.373) #left_data: ,0.21,0,0,0,0,0,0,0
( 2023/02/09 17:15:34.436) #left_data: ,0.21,0,0,0,0,0,0,0
( 2023/02/09 17:15:34.495) #left_data: ,0.05,0,0.03,0,0,0,0,0
( 2023/02/09 17:15:34.552) #left_data: ,0.05,0,0.03,0,0,0,0,0
( 2023/02/09 17:15:34.614) #left_data: ,0.05,0.04,0.14,0.01,0,0,0,0
( 2023/02/09 17:15:34.680) #left_data: ,0,0,0,0,0,0.01,2.85,1.47
( 2023/02/09 17:15:34.742) #left_data: ,0.54,0,0.06,0.84,0,1.24,6.34,5.6
( 2023/02/09 17:15:34.804) #left_data: ,1.02,0.42,1.2,0.7,0,1.06,5.99,5.01
( 2023/02/09 17:15:34.862) #left_data: ,1.09,0.21,1.49,1.53,0,1.53,4.17,2.73
( 2023/02/09 17:15:34.921) #left_data: ,1.26,1.47,2.26,1.85,0,1.04,0.2,1.06
( 2023/02/09 17:15:34.987) #left_data: ,0.82,2.28,2.85,1.94,0,0.55,0.5,0.31
( 2023/02/09 17:15:35.055) #left_data: ,2.11,3.32,3.58,2.18,0,0.03,0.03,0.03
( 2023/02/09 17:15:35.121) #left_data: ,4.12,4.8,4.54,2.47,0,0.88,0,0
( 2023/02/09 17:15:35.180) #left_data: ,4.12,4.8,4.54,2.47,0,0.88,0,0
( 2023/02/09 17:15:35.240) #left_data: ,7.48,4.85,2.73,0.78,0,0,0,0
( 2023/02/09 17:15:35.305) #left_data: ,4.8,1.24,0.4,0,0,0,0,0
( 2023/02/09 17:15:35.372) #left_data: ,0.25,0,0.01,0,0,0,0,0
( 2023/02/09 17:15:35.436) #left_data: ,0.25,0,0.01,0,0,0,0,0
( 2023/02/09 17:15:35.495) #left_data: ,0.22,0,0.01,0,0,0,0,0
( 2023/02/09 17:15:35.552) #left_data: ,0.18,0,0.01,0,0,0,0,0
( 2023/02/09 17:15:35.615) #left_data: ,0.12,0,0.02,0,0,0,0,0
( 2023/02/09 17:15:35.683) #left_data: ,0.1,0,0.04,0,0,0,0,0
( 2023/02/09 17:15:35.746) #left_data: ,0.1,0,0.04,0,0,0,0,0
( 2023/02/09 17:15:35.803) #left_data: ,0.08,0,0,0,0,0.06,0.93,1.16
( 2023/02/09 17:15:35.862) #left_data: ,0.19,0,0,0.07,0,0.48,6.72,6.34
( 2023/02/09 17:15:35.922) #left_data: ,0.02,0,0.36,1.12,0,1.11,6.65,6.2
( 2023/02/09 17:15:35.987) #left_data: ,0.02,0,0.36,1.12,0,1.11,6.65,6.2
( 2023/02/09 17:15:36.052) #left_data: ,1.61,1.22,1.14,0.84,0,0.88,2.03,0.39
( 2023/02/09 17:15:36.112) #left_data: ,2.18,1.12,1.83,1.11,0,0.15,0.89,0.39
( 2023/02/09 17:15:36.172) #left_data: ,3.22,2.7,2.61,1.23,0,0.95,0.12,0.03
( 2023/02/09 17:15:36.232) #left_data: ,3.22,2.7,2.61,1.23,0,0.95,0.12,0.03
( 2023/02/09 17:15:36.296) #left_data: ,7.31,5.54,4.3,1.34,0,0.14,0,0
( 2023/02/09 17:15:36.367) #left_data: ,8.05,3.62,1.61,0.42,0,0,0,0
( 2023/02/09 17:15:36.428) #left_data: ,8.05,3.62,1.61,0.42,0,0,0,0
( 2023/02/09 17:15:36.485) #left_data: ,0.33,0,0,0,0,0,0,0
( 2023/02/09 17:15:36.543) #left_data: ,0.19,0,0,0,0,0,0,0
( 2023/02/09 17:15:36.609) #left_data: ,0.14,0,0.02,0,0,0,0,0
( 2023/02/09 17:15:36.674) #left_data: ,0.14,0,0.02,0,0,0,0,0
( 2023/02/09 17:15:36.739) #left_data: ,0.12,0,0.05,0,0,0,0,0
( 2023/02/09 17:15:36.796) #left_data: ,0.1,0,0.1,0,0,0,0,0
( 2023/02/09 17:15:36.853) #left_data: ,0,0,0.07,0,0,0,0,0
( 2023/02/09 17:15:36.919) #left_data: ,0,0,0.07,0,0,0,0,0
( 2023/02/09 17:15:36.987) #left_data: ,0.44,0.09,0.58,1.13,0,0.79,6.34,5.36
( 2023/02/09 17:15:37.052) #left_data: ,0.54,1.12,0.99,0.9,0,1.39,5.3,3.7
( 2023/02/09 17:15:37.112) #left_data: ,0.54,1.12,0.99,0.9,0,1.39,5.3,3.7
( 2023/02/09 17:15:37.171) #left_data: ,0.81,1.49,2.13,1.45,0,1.34,2.5,0.98
( 2023/02/09 17:15:37.230) #left_data: ,1.17,2.73,3.22,1.89,0,0.47,0.55,0.26
( 2023/02/09 17:15:37.295) #left_data: ,1.17,2.73,3.22,1.89,0,0.47,0.55,0.26
( 2023/02/09 17:15:37.359) #left_data: ,0.73,3.7,3.99,2.79,0,0.5,0.23,0.06
( 2023/02/09 17:15:37.421) #left_data: ,5.99,5.48,5.3,2.18,0,0.11,0,0
( 2023/02/09 17:15:37.479) #left_data: ,5.99,5.48,5.3,2.18,0,0.11,0,0
( 2023/02/09 17:15:37.539) #left_data: ,6.57,2.58,0.54,0.09,0,0,0,0
( 2023/02/09 17:15:37.603) #left_data: ,0.4,0,0.01,0,0,0,0,0
( 2023/02/09 17:15:37.673) #left_data: ,0.17,0,0.01,0,0,0,0,0
( 2023/02/09 17:15:37.736) #left_data: ,0.12,0,0.01,0,0,0,0,0
( 2023/02/09 17:15:37.794) #left_data: ,0.11,0,0.01,0,0,0,0,0
( 2023/02/09 17:15:37.850) #left_data: ,0.05,0,0.02,0,0,0,0,0
( 2023/02/09 17:15:37.911) #left_data: ,0.05,0.02,0.11,0,0,0,0,0
( 2023/02/09 17:15:37.978) #left_data: ,0.05,0.02,0.11,0,0,0,0,0
( 2023/02/09 17:15:38.047) #left_data: ,0.75,0,0.15,1.11,0,0.91,7.05,6.65
