( 2023/02/09 14:30:00.432) #left_data: ,L_FSR1,L_FSR2,L_FSR3,L_FSR4,L_FSR5,L_FSR6,L_FSR7,L_FSR8
( 2023/02/09 14:37:28.419) #left_data: ,0,0,0.05,0.09,0,0.05,0.28,0.15
( 2023/02/09 14:37:28.482) #left_data: ,0,0,0.05,0.09,0,0.05,0.26,0.14
( 2023/02/09 14:37:28.544) #left_data: ,0,0,0.05,0.09,0,0.05,0.26,0.14
( 2023/02/09 14:37:28.602) #left_data: ,0,0,0.05,0.08,0,0.05,0.24,0.14
( 2023/02/09 14:37:28.659) #left_data: ,0,0,0.05,0.08,0,0.05,0.27,0.16
( 2023/02/09 14:37:28.720) #left_data: ,0,0,0.05,0.08,0,0.05,0.27,0.16
( 2023/02/09 14:37:28.784) #left_data: ,0,0,0.04,0.08,0,0.04,0.29,0.17
( 2023/02/09 14:37:28.848) #left_data: ,0,0,0.05,0.09,0,0.05,0.31,0.18
( 2023/02/09 14:37:28.911) #left_data: ,0,0,0.05,0.09,0,0.05,0.31,0.18
( 2023/02/09 14:37:28.969) #left_data: ,0,0,0.05,0.09,0,0.05,0.31,0.18
( 2023/02/09 14:37:29.029) #left_data: ,0,0,0.05,0.09,0,0.05,0.32,0.18
( 2023/02/09 14:37:29.094) #left_data: ,0,0,0.05,0.09,0,0.06,0.32,0.19
( 2023/02/09 14:37:29.157) #left_data: ,0,0,0.06,0.09,0,0.06,0.32,0.19
( 2023/02/09 14:37:29.219) #left_data: ,0,0,0.06,0.09,0,0.06,0.32,0.19
( 2023/02/09 14:37:29.276) #left_data: ,0,0,0.06,0.1,0,0.06,0.32,0.19
( 2023/02/09 14:37:29.333) #left_data: ,0,0,0.06,0.1,0,0.06,0.32,0.19
( 2023/02/09 14:37:29.392) #left_data: ,0,0,0.07,0.1,0,0.06,0.32,0.19
( 2023/02/09 14:37:29.455) #left_data: ,0,0,0.06,0.09,0,0.07,0.32,0.18
( 2023/02/09 14:37:29.520) #left_data: ,0,0,0.06,0.09,0,0.07,0.32,0.18
( 2023/02/09 14:37:29.595) #left_data: ,0,0,0.07,0.09,0,0.07,0.32,0.18
( 2023/02/09 14:37:29.651) #left_data: ,0,0,0.07,0.09,0,0.07,0.32,0.18
( 2023/02/09 14:37:29.710) #left_data: ,0,0,0.07,0.08,0,0.07,0.32,0.18
( 2023/02/09 14:37:29.774) #left_data: ,0,0,0.07,0.08,0,0.07,0.32,0.18
( 2023/02/09 14:37:29.836) #left_data: ,0,0,0.07,0.09,0,0.07,0.32,0.18
( 2023/02/09 14:37:29.897) #left_data: ,0,0,0.07,0.09,0,0.07,0.32,0.18
( 2023/02/09 14:37:29.955) #left_data: ,0,0,0.07,0.09,0,0.07,0.32,0.18
( 2023/02/09 14:37:30.015) #left_data: ,0,0,0.07,0.09,0,0.07,0.32,0.18
( 2023/02/09 14:37:30.078) #left_data: ,0,0,0.07,0.09,0,0.07,0.32,0.18
( 2023/02/09 14:37:30.143) #left_data: ,0,0,0.07,0.09,0,0.07,0.32,0.18
( 2023/02/09 14:37:30.204) #left_data: ,0,0,0.07,0.09,0,0.07,0.32,0.18
( 2023/02/09 14:37:30.261) #left_data: ,0,0,0.07,0.09,0,0.07,0.32,0.18
( 2023/02/09 14:37:30.319) #left_data: ,0,0,0.07,0.09,0,0.07,0.32,0.18
( 2023/02/09 14:37:30.379) #left_data: ,0,0,0.07,0.09,0,0.07,0.32,0.18
( 2023/02/09 14:37:30.443) #left_data: ,0,0,0.07,0.09,0,0.07,0.33,0.18
( 2023/02/09 14:37:30.506) #left_data: ,0,0,0.07,0.09,0,0.07,0.33,0.19
( 2023/02/09 14:37:30.564) #left_data: ,0,0,0.07,0.08,0,0.07,0.32,0.18
( 2023/02/09 14:37:30.621) #left_data: ,0,0,0.07,0.09,0,0.07,0.33,0.18
( 2023/02/09 14:37:30.678) #left_data: ,0,0,0.07,0.09,0,0.07,0.33,0.18
( 2023/02/09 14:37:30.742) #left_data: ,0,0,0.07,0.09,0,0.07,0.32,0.18
( 2023/02/09 14:37:30.806) #left_data: ,0,0,0.08,0.08,0,0.07,0.32,0.18
( 2023/02/09 14:37:30.869) #left_data: ,0,0,0.08,0.08,0,0.07,0.32,0.18
( 2023/02/09 14:37:30.926) #left_data: ,0,0,0.08,0.08,0,0.07,0.32,0.18
( 2023/02/09 14:37:30.984) #left_data: ,0,0,0.08,0.08,0,0.07,0.32,0.18
( 2023/02/09 14:37:31.047) #left_data: ,0,0,0.08,0.08,0,0.07,0.33,0.18
( 2023/02/09 14:37:31.108) #left_data: ,0,0,0.08,0.08,0,0.07,0.33,0.18
( 2023/02/09 14:37:31.172) #left_data: ,0,0,0.08,0.08,0,0.07,0.33,0.18
( 2023/02/09 14:37:31.233) #left_data: ,0,0,0.08,0.08,0,0.07,0.32,0.18
( 2023/02/09 14:37:31.291) #left_data: ,0,0,0.08,0.08,0,0.07,0.33,0.18
( 2023/02/09 14:37:31.351) #left_data: ,0,0,0.08,0.08,0,0.07,0.33,0.18
( 2023/02/09 14:37:31.416) #left_data: ,0,0,0.08,0.08,0,0.07,0.33,0.18
( 2023/02/09 14:37:31.479) #left_data: ,0,0,0.08,0.08,0,0.07,0.33,0.18
( 2023/02/09 14:37:31.542) #left_data: ,0,0,0.08,0.08,0,0.07,0.33,0.18
( 2023/02/09 14:37:31.599) #left_data: ,0,0,0.08,0.08,0,0.07,0.33,0.18
( 2023/02/09 14:37:31.659) #left_data: ,0,0,0.08,0.08,0,0.08,0.33,0.18
( 2023/02/09 14:37:31.723) #left_data: ,0,0,0.08,0.08,0,0.08,0.33,0.18
( 2023/02/09 14:37:31.790) #left_data: ,0,0,0.08,0.08,0,0.08,0.33,0.18
( 2023/02/09 14:37:31.851) #left_data: ,0,0,0.08,0.08,0,0.08,0.33,0.18
( 2023/02/09 14:37:31.909) #left_data: ,0,0,0.08,0.08,0,0.08,0.32,0.18
( 2023/02/09 14:37:31.967) #left_data: ,0,0,0.08,0.08,0,0.08,0.32,0.18
( 2023/02/09 14:37:32.027) #left_data: ,0,0,0.08,0.08,0,0.08,0.32,0.18
( 2023/02/09 14:37:32.093) #left_data: ,0,0,0.08,0.08,0,0.08,0.32,0.18
( 2023/02/09 14:37:32.155) #left_data: ,0,0,0.08,0.08,0,0.08,0.32,0.18
( 2023/02/09 14:37:32.216) #left_data: ,0,0,0.08,0.08,0,0.08,0.32,0.18
( 2023/02/09 14:37:32.272) #left_data: ,0,0,0.08,0.08,0,0.08,0.33,0.18
( 2023/02/09 14:37:32.331) #left_data: ,0,0,0.08,0.08,0,0.08,0.33,0.18
( 2023/02/09 14:37:32.395) #left_data: ,0,0,0.08,0.08,0,0.08,0.33,0.18
( 2023/02/09 14:37:32.461) #left_data: ,0,0,0.08,0.08,0,0.08,0.33,0.18
( 2023/02/09 14:37:32.525) #left_data: ,0,0,0.08,0.08,0,0.08,0.33,0.18
( 2023/02/09 14:37:32.582) #left_data: ,0,0,0.08,0.08,0,0.08,0.33,0.18
( 2023/02/09 14:37:32.644) #left_data: ,0,0,0.08,0.08,0,0.08,0.33,0.18
( 2023/02/09 14:37:32.710) #left_data: ,0,0,0.08,0.08,0,0.08,0.33,0.18
( 2023/02/09 14:37:32.775) #left_data: ,0,0,0.08,0.08,0,0.08,0.33,0.18
( 2023/02/09 14:37:32.835) #left_data: ,0,0,0.08,0.08,0,0.08,0.33,0.18
( 2023/02/09 14:37:32.893) #left_data: ,0,0,0.08,0.09,0,0.08,0.33,0.18
( 2023/02/09 14:37:32.952) #left_data: ,0,0,0.08,0.09,0,0.08,0.33,0.18
( 2023/02/09 14:37:33.014) #left_data: ,0,0,0.08,0.09,0,0.08,0.33,0.18
( 2023/02/09 14:37:33.077) #left_data: ,0,0,0.08,0.09,0,0.08,0.33,0.18
( 2023/02/09 14:37:33.146) #left_data: ,0,0,0.08,0.08,0,0.08,0.33,0.18
( 2023/02/09 14:37:33.207) #left_data: ,0,0,0.09,0.08,0,0.08,0.33,0.18
( 2023/02/09 14:37:33.265) #left_data: ,0,0,0.09,0.08,0,0.08,0.33,0.18
( 2023/02/09 14:37:33.324) #left_data: ,0,0,0.08,0.09,0,0.08,0.33,0.18
( 2023/02/09 14:37:33.390) #left_data: ,0,0,0.08,0.09,0,0.08,0.33,0.18
( 2023/02/09 14:37:33.454) #left_data: ,0,0,0.08,0.09,0,0.08,0.33,0.18
( 2023/02/09 14:37:33.515) #left_data: ,0,0,0.08,0.09,0,0.08,0.33,0.18
( 2023/02/09 14:37:33.576) #left_data: ,0,0,0.08,0.09,0,0.08,0.33,0.18
( 2023/02/09 14:37:33.636) #left_data: ,0,0,0.08,0.09,0,0.08,0.33,0.18
( 2023/02/09 14:37:33.701) #left_data: ,0,0,0.08,0.09,0,0.08,0.33,0.18
( 2023/02/09 14:37:33.765) #left_data: ,0,0,0.08,0.09,0,0.08,0.33,0.18
( 2023/02/09 14:37:33.827) #left_data: ,0,0,0.08,0.09,0,0.08,0.33,0.18
( 2023/02/09 14:37:33.886) #left_data: ,0,0,0.08,0.09,0,0.08,0.33,0.18
( 2023/02/09 14:37:33.945) #left_data: ,0,0,0.08,0.09,0,0.08,0.33,0.18
( 2023/02/09 14:37:34.004) #left_data: ,0,0,0.08,0.09,0,0.08,0.33,0.18
( 2023/02/09 14:37:34.069) #left_data: ,0,0,0.08,0.09,0,0.08,0.33,0.18
( 2023/02/09 14:37:34.133) #left_data: ,0,0,0.08,0.09,0,0.08,0.33,0.18
( 2023/02/09 14:37:34.195) #left_data: ,0,0,0.08,0.09,0,0.08,0.33,0.18
( 2023/02/09 14:37:34.254) #left_data: ,0,0,0.08,0.09,0,0.08,0.33,0.18
( 2023/02/09 14:37:34.313) #left_data: ,0,0,0.08,0.09,0,0.08,0.33,0.18
( 2023/02/09 14:37:34.377) #left_data: ,0,0,0.08,0.09,0,0.08,0.33,0.18
( 2023/02/09 14:37:34.441) #left_data: ,0,0,0.08,0.09,0,0.08,0.33,0.18
( 2023/02/09 14:37:34.504) #left_data: ,0,0,0.08,0.09,0,0.08,0.33,0.18
( 2023/02/09 14:37:34.563) #left_data: ,0,0,0.08,0.09,0,0.08,0.33,0.18
( 2023/02/09 14:37:34.619) #left_data: ,0,0,0.08,0.09,0,0.08,0.33,0.18
( 2023/02/09 14:37:34.681) #left_data: ,0,0,0.08,0.09,0,0.08,0.33,0.18
( 2023/02/09 14:37:34.744) #left_data: ,0,0,0.09,0.09,0,0.08,0.33,0.18
( 2023/02/09 14:37:34.807) #left_data: ,0,0,0.08,0.09,0,0.08,0.33,0.18
( 2023/02/09 14:37:34.865) #left_data: ,0,0,0.08,0.09,0,0.08,0.33,0.18
( 2023/02/09 14:37:34.923) #left_data: ,0,0,0.08,0.09,0,0.08,0.33,0.18
( 2023/02/09 14:37:34.981) #left_data: ,0,0,0.08,0.09,0,0.08,0.33,0.18
( 2023/02/09 14:37:35.048) #left_data: ,0,0,0.09,0.09,0,0.08,0.33,0.18
( 2023/02/09 14:37:35.113) #left_data: ,0,0,0.09,0.09,0,0.08,0.33,0.19
( 2023/02/09 14:37:35.174) #left_data: ,0,0,0.08,0.09,0,0.08,0.33,0.18
( 2023/02/09 14:37:35.231) #left_data: ,0,0,0.08,0.09,0,0.08,0.33,0.19
( 2023/02/09 14:37:35.292) #left_data: ,0,0,0.08,0.09,0,0.08,0.33,0.18
( 2023/02/09 14:37:35.356) #left_data: ,0,0,0.08,0.09,0,0.08,0.33,0.18
( 2023/02/09 14:37:35.421) #left_data: ,0,0,0.08,0.09,0,0.08,0.33,0.18
( 2023/02/09 14:37:35.489) #left_data: ,0,0,0.09,0.09,0,0.08,0.33,0.18
( 2023/02/09 14:37:35.545) #left_data: ,0,0,0.09,0.09,0,0.08,0.33,0.18
( 2023/02/09 14:37:35.604) #left_data: ,0,0,0.09,0.09,0,0.08,0.33,0.18
( 2023/02/09 14:37:35.668) #left_data: ,0,0,0.09,0.09,0,0.08,0.33,0.18
( 2023/02/09 14:37:35.736) #left_data: ,0,0,0.09,0.09,0,0.08,0.33,0.18
( 2023/02/09 14:37:35.801) #left_data: ,0,0,0.09,0.09,0,0.08,0.33,0.18
( 2023/02/09 14:37:35.862) #left_data: ,0,0,0.09,0.09,0,0.08,0.33,0.18
( 2023/02/09 14:37:35.920) #left_data: ,0,0,0.09,0.09,0,0.08,0.33,0.18
( 2023/02/09 14:37:35.980) #left_data: ,0,0,0.09,0.09,0,0.08,0.33,0.18
( 2023/02/09 14:37:36.044) #left_data: ,0,0,0.09,0.09,0,0.08,0.33,0.18
( 2023/02/09 14:37:36.109) #left_data: ,0,0,0.09,0.09,0,0.08,0.33,0.18
( 2023/02/09 14:37:36.172) #left_data: ,0,0,0.09,0.09,0,0.08,0.33,0.18
( 2023/02/09 14:37:36.230) #left_data: ,0,0,0.09,0.09,0,0.08,0.33,0.18
( 2023/02/09 14:37:36.289) #left_data: ,0,0,0.09,0.09,0,0.08,0.33,0.18
( 2023/02/09 14:37:36.351) #left_data: ,0,0,0.09,0.09,0,0.08,0.33,0.18
( 2023/02/09 14:37:36.416) #left_data: ,0,0,0.09,0.09,0,0.08,0.33,0.18
( 2023/02/09 14:37:36.476) #left_data: ,0,0,0.09,0.09,0,0.08,0.33,0.18
( 2023/02/09 14:37:36.534) #left_data: ,0,0,0.09,0.09,0,0.08,0.33,0.18
( 2023/02/09 14:37:36.591) #left_data: ,0,0,0.09,0.09,0,0.08,0.33,0.19
( 2023/02/09 14:37:36.652) #left_data: ,0,0,0.09,0.09,0,0.08,0.33,0.18
( 2023/02/09 14:37:36.719) #left_data: ,0,0,0.09,0.09,0,0.08,0.33,0.18
( 2023/02/09 14:37:36.783) #left_data: ,0,0,0.09,0.09,0,0.08,0.33,0.18
( 2023/02/09 14:37:36.841) #left_data: ,0,0,0.09,0.09,0,0.08,0.33,0.18
( 2023/02/09 14:37:36.899) #left_data: ,0,0,0.09,0.09,0,0.08,0.33,0.18
( 2023/02/09 14:37:36.959) #left_data: ,0,0,0.09,0.09,0,0.08,0.33,0.18
( 2023/02/09 14:37:37.022) #left_data: ,0,0,0.09,0.09,0,0.08,0.33,0.18
( 2023/02/09 14:37:37.089) #left_data: ,0,0,0.09,0.09,0,0.08,0.33,0.18
( 2023/02/09 14:37:37.151) #left_data: ,0,0,0.09,0.09,0,0.08,0.33,0.18
( 2023/02/09 14:37:37.208) #left_data: ,0,0,0.09,0.09,0,0.08,0.33,0.18
( 2023/02/09 14:37:37.277) #left_data: ,0,0,0.09,0.09,0,0.08,0.33,0.18
( 2023/02/09 14:37:37.339) #left_data: ,0,0,0.09,0.09,0,0.08,0.33,0.19
( 2023/02/09 14:37:37.404) #left_data: ,0,0,0.09,0.09,0,0.08,0.33,0.19
( 2023/02/09 14:37:37.464) #left_data: ,0,0,0.09,0.09,0,0.08,0.33,0.19
( 2023/02/09 14:37:37.521) #left_data: ,0,0,0.09,0.09,0,0.08,0.33,0.19
( 2023/02/09 14:37:37.580) #left_data: ,0,0,0.09,0.09,0,0.08,0.33,0.19
( 2023/02/09 14:37:37.644) #left_data: ,0,0,0.09,0.09,0,0.08,0.33,0.19
( 2023/02/09 14:37:37.708) #left_data: ,0,0,0.09,0.09,0,0.08,0.33,0.19
( 2023/02/09 14:37:37.773) #left_data: ,0,0,0.09,0.09,0,0.08,0.33,0.19
( 2023/02/09 14:37:37.831) #left_data: ,0,0,0.09,0.09,0,0.08,0.33,0.19
( 2023/02/09 14:37:37.889) #left_data: ,0,0,0.09,0.09,0,0.08,0.33,0.19
( 2023/02/09 14:37:37.950) #left_data: ,0,0,0.09,0.09,0,0.08,0.33,0.19
( 2023/02/09 14:37:38.015) #left_data: ,0,0,0.09,0.09,0,0.08,0.33,0.19
( 2023/02/09 14:37:38.079) #left_data: ,0,0,0.09,0.09,0,0.08,0.33,0.19
( 2023/02/09 14:37:38.140) #left_data: ,0,0,0.09,0.09,0,0.08,0.33,0.19
( 2023/02/09 14:37:38.198) #left_data: ,0,0,0.09,0.09,0,0.08,0.33,0.19
( 2023/02/09 14:37:38.258) #left_data: ,0,0,0.09,0.09,0,0.08,0.33,0.19
( 2023/02/09 14:37:38.320) #left_data: ,0,0,0.09,0.09,0,0.08,0.33,0.19
( 2023/02/09 14:37:38.384) #left_data: ,0,0,0.09,0.09,0,0.08,0.33,0.19
( 2023/02/09 14:37:38.445) #left_data: ,0,0,0.09,0.09,0,0.08,0.33,0.19
( 2023/02/09 14:37:38.502) #left_data: ,0,0,0.09,0.09,0,0.08,0.32,0.18
( 2023/02/09 14:37:38.559) #left_data: ,0,0,0.07,0.09,0,0.07,0.3,0.17
( 2023/02/09 14:37:38.617) #left_data: ,0,0,0.06,0.09,0,0.06,0.26,0.15
( 2023/02/09 14:37:38.681) #left_data: ,0,0,0.06,0.09,0,0.06,0.26,0.15
( 2023/02/09 14:37:38.744) #left_data: ,0,0,0.06,0.09,0,0.06,0.21,0.13
( 2023/02/09 14:37:38.805) #left_data: ,0,0,0.04,0.07,0,0.04,0.14,0.1
( 2023/02/09 14:37:38.862) #left_data: ,0,0,0.03,0.08,0,0.03,0.13,0.09
( 2023/02/09 14:37:38.921) #left_data: ,0,0,0.03,0.08,0,0.03,0.13,0.09
( 2023/02/09 14:37:38.984) #left_data: ,0,0,0.03,0.08,0,0.03,0.11,0.09
( 2023/02/09 14:37:39.044) #left_data: ,0,0,0.03,0.08,0,0.03,0.12,0.09
( 2023/02/09 14:37:39.107) #left_data: ,0,0,0.03,0.08,0,0.03,0.12,0.09
( 2023/02/09 14:37:39.164) #left_data: ,0,0,0.03,0.08,0,0.02,0.13,0.1
( 2023/02/09 14:37:39.223) #left_data: ,0,0,0.03,0.08,0,0.03,0.15,0.1
( 2023/02/09 14:37:39.284) #left_data: ,0,0,0.04,0.09,0,0.03,0.18,0.11
( 2023/02/09 14:37:39.347) #left_data: ,0,0,0.06,0.09,0,0.04,0.22,0.13
( 2023/02/09 14:37:39.410) #left_data: ,0,0,0.06,0.09,0,0.05,0.27,0.16
( 2023/02/09 14:37:39.474) #left_data: ,0,0,0.06,0.1,0,0.05,0.3,0.17
( 2023/02/09 14:37:39.531) #left_data: ,0,0,0.06,0.1,0,0.06,0.31,0.18
( 2023/02/09 14:37:39.594) #left_data: ,0,0,0.06,0.1,0,0.06,0.31,0.18
( 2023/02/09 14:37:39.657) #left_data: ,0,0,0.06,0.1,0,0.07,0.32,0.19
( 2023/02/09 14:37:39.720) #left_data: ,0,0,0.06,0.1,0,0.07,0.32,0.19
( 2023/02/09 14:37:39.785) #left_data: ,0,0,0.06,0.1,0,0.07,0.37,0.21
( 2023/02/09 14:37:39.845) #left_data: ,0,0,0.08,0.11,0,0.07,0.42,0.22
( 2023/02/09 14:37:39.904) #left_data: ,0,0,0.08,0.11,0,0.07,0.42,0.22
( 2023/02/09 14:37:39.969) #left_data: ,0,0,0.07,0.11,0,0.08,0.42,0.22
( 2023/02/09 14:37:40.035) #left_data: ,0,0,0.07,0.11,0,0.08,0.42,0.22
( 2023/02/09 14:37:40.096) #left_data: ,0,0,0.07,0.11,0,0.08,0.42,0.22
( 2023/02/09 14:37:40.154) #left_data: ,0,0,0.08,0.11,0,0.08,0.44,0.23
( 2023/02/09 14:37:40.211) #left_data: ,0,0,0.08,0.11,0,0.08,0.45,0.23
( 2023/02/09 14:37:40.271) #left_data: ,0,0,0.08,0.11,0,0.08,0.45,0.23
( 2023/02/09 14:37:40.335) #left_data: ,0,0,0.08,0.11,0,0.08,0.45,0.23
( 2023/02/09 14:37:40.398) #left_data: ,0,0,0.08,0.11,0,0.08,0.45,0.23
( 2023/02/09 14:37:40.458) #left_data: ,0,0,0.08,0.11,0,0.08,0.45,0.24
( 2023/02/09 14:37:40.515) #left_data: ,0,0,0.08,0.11,0,0.08,0.45,0.24
( 2023/02/09 14:37:40.574) #left_data: ,0,0,0.08,0.11,0,0.08,0.45,0.24
( 2023/02/09 14:37:40.637) #left_data: ,0,0,0.08,0.11,0,0.08,0.45,0.24
( 2023/02/09 14:37:40.703) #left_data: ,0,0,0.08,0.11,0,0.08,0.45,0.24
( 2023/02/09 14:37:40.767) #left_data: ,0,0,0.08,0.11,0,0.08,0.45,0.24
( 2023/02/09 14:37:40.824) #left_data: ,0,0,0.08,0.11,0,0.08,0.45,0.24
( 2023/02/09 14:37:40.881) #left_data: ,0,0,0.08,0.11,0,0.08,0.45,0.24
( 2023/02/09 14:37:40.945) #left_data: ,0,0,0.08,0.11,0,0.08,0.46,0.24
( 2023/02/09 14:37:41.011) #left_data: ,0,0,0.08,0.1,0,0.08,0.46,0.24
( 2023/02/09 14:37:41.072) #left_data: ,0,0,0.08,0.1,0,0.08,0.46,0.24
( 2023/02/09 14:37:41.129) #left_data: ,0,0,0.08,0.1,0,0.08,0.46,0.24
( 2023/02/09 14:37:41.186) #left_data: ,0,0,0.08,0.1,0,0.08,0.46,0.24
( 2023/02/09 14:37:41.246) #left_data: ,0,0,0.08,0.1,0,0.08,0.46,0.24
( 2023/02/09 14:37:41.313) #left_data: ,0,0,0.08,0.1,0,0.08,0.46,0.24
( 2023/02/09 14:37:41.379) #left_data: ,0,0,0.09,0.1,0,0.08,0.45,0.24
( 2023/02/09 14:37:41.440) #left_data: ,0,0,0.09,0.1,0,0.08,0.45,0.24
( 2023/02/09 14:37:41.498) #left_data: ,0,0,0.08,0.1,0,0.07,0.44,0.22
( 2023/02/09 14:37:41.557) #left_data: ,0,0,0.08,0.1,0,0.07,0.44,0.22
( 2023/02/09 14:37:41.622) #left_data: ,0,0,0.08,0.1,0,0.07,0.42,0.22
( 2023/02/09 14:37:41.688) #left_data: ,0,0,0.07,0.1,0,0.08,0.41,0.22
( 2023/02/09 14:37:41.749) #left_data: ,0,0,0.07,0.1,0,0.08,0.41,0.22
( 2023/02/09 14:37:41.807) #left_data: ,0,0,0.08,0.1,0,0.08,0.4,0.21
( 2023/02/09 14:37:41.868) #left_data: ,0,0,0.07,0.1,0,0.07,0.39,0.21
( 2023/02/09 14:37:41.932) #left_data: ,0,0,0.07,0.1,0,0.07,0.39,0.21
( 2023/02/09 14:37:41.996) #left_data: ,0,0,0.07,0.1,0,0.07,0.37,0.19
( 2023/02/09 14:37:42.060) #left_data: ,0,0,0.06,0.1,0,0.06,0.34,0.17
( 2023/02/09 14:37:42.116) #left_data: ,0,0,0.06,0.09,0,0.04,0.26,0.13
( 2023/02/09 14:37:42.174) #left_data: ,0,0,0.06,0.09,0,0.04,0.23,0.11
( 2023/02/09 14:37:42.233) #left_data: ,0,0,0.05,0.09,0,0.03,0.17,0.1
( 2023/02/09 14:37:42.296) #left_data: ,0,0,0.05,0.09,0,0.03,0.16,0.09
( 2023/02/09 14:37:42.360) #left_data: ,0,0,0.05,0.09,0,0.03,0.15,0.09
( 2023/02/09 14:37:42.421) #left_data: ,0,0,0.05,0.09,0,0.03,0.14,0.09
( 2023/02/09 14:37:42.480) #left_data: ,0,0,0.05,0.09,0,0.03,0.12,0.09
( 2023/02/09 14:37:42.538) #left_data: ,0,0,0.05,0.09,0,0.03,0.12,0.09
( 2023/02/09 14:37:42.597) #left_data: ,0,0,0.05,0.09,0,0.03,0.09,0.08
( 2023/02/09 14:37:42.659) #left_data: ,0,0,0.05,0.09,0,0.03,0.08,0.08
( 2023/02/09 14:37:42.722) #left_data: ,0,0,0.05,0.09,0,0.03,0.09,0.08
( 2023/02/09 14:37:42.779) #left_data: ,0,0,0.05,0.09,0,0.03,0.09,0.08
( 2023/02/09 14:37:42.837) #left_data: ,0,0,0.06,0.09,0,0.04,0.12,0.09
( 2023/02/09 14:37:42.897) #left_data: ,0,0,0.07,0.09,0,0.05,0.13,0.1
( 2023/02/09 14:37:42.961) #left_data: ,0,0,0.07,0.09,0,0.05,0.13,0.1
( 2023/02/09 14:37:43.025) #left_data: ,0,0,0.06,0.09,0,0.06,0.16,0.1
( 2023/02/09 14:37:43.087) #left_data: ,0,0,0.08,0.08,0,0.07,0.18,0.1
( 2023/02/09 14:37:43.144) #left_data: ,0,0,0.08,0.07,0,0.08,0.2,0.12
( 2023/02/09 14:37:43.213) #left_data: ,0,0,0.08,0.07,0,0.08,0.21,0.13
( 2023/02/09 14:37:43.279) #left_data: ,0,0,0.08,0.07,0,0.08,0.23,0.13
( 2023/02/09 14:37:43.344) #left_data: ,0,0,0.08,0.07,0,0.08,0.23,0.13
( 2023/02/09 14:37:43.406) #left_data: ,0,0,0.08,0.08,0,0.08,0.24,0.14
( 2023/02/09 14:37:43.465) #left_data: ,0,0,0.08,0.08,0,0.08,0.24,0.14
( 2023/02/09 14:37:43.529) #left_data: ,0,0,0.09,0.08,0,0.08,0.24,0.14
( 2023/02/09 14:37:43.594) #left_data: ,0,0,0.09,0.08,0,0.08,0.24,0.14
( 2023/02/09 14:37:43.658) #left_data: ,0,0,0.09,0.08,0,0.08,0.25,0.14
( 2023/02/09 14:37:43.721) #left_data: ,0,0,0.09,0.08,0,0.08,0.25,0.14
( 2023/02/09 14:37:43.778) #left_data: ,0,0,0.09,0.08,0,0.08,0.25,0.14
( 2023/02/09 14:37:43.835) #left_data: ,0,0,0.09,0.08,0,0.08,0.25,0.15
( 2023/02/09 14:37:43.895) #left_data: ,0,0,0.09,0.08,0,0.08,0.25,0.15
( 2023/02/09 14:37:43.958) #left_data: ,0,0,0.09,0.08,0,0.08,0.25,0.15
( 2023/02/09 14:37:44.020) #left_data: ,0,0,0.09,0.08,0,0.08,0.25,0.15
( 2023/02/09 14:37:44.079) #left_data: ,0,0,0.09,0.08,0,0.08,0.25,0.15
( 2023/02/09 14:37:44.138) #left_data: ,0,0,0.09,0.08,0,0.09,0.25,0.15
( 2023/02/09 14:37:44.198) #left_data: ,0,0,0.09,0.08,0,0.09,0.25,0.15
( 2023/02/09 14:37:44.261) #left_data: ,0,0,0.09,0.08,0,0.08,0.25,0.15
( 2023/02/09 14:37:44.334) #left_data: ,0,0,0.09,0.08,0,0.08,0.25,0.15
( 2023/02/09 14:37:44.394) #left_data: ,0,0,0.09,0.08,0,0.08,0.25,0.15
( 2023/02/09 14:37:44.451) #left_data: ,0,0,0.09,0.08,0,0.08,0.25,0.15
( 2023/02/09 14:37:44.511) #left_data: ,0,0,0.09,0.08,0,0.08,0.25,0.15
( 2023/02/09 14:37:44.574) #left_data: ,0,0,0.09,0.08,0,0.08,0.25,0.15
( 2023/02/09 14:37:44.641) #left_data: ,0,0,0.09,0.08,0,0.09,0.25,0.15
( 2023/02/09 14:37:44.705) #left_data: ,0,0,0.09,0.08,0,0.09,0.25,0.15
( 2023/02/09 14:37:44.762) #left_data: ,0,0,0.09,0.08,0,0.09,0.25,0.15
( 2023/02/09 14:37:44.820) #left_data: ,0,0,0.09,0.07,0,0.09,0.25,0.15
( 2023/02/09 14:37:44.883) #left_data: ,0,0,0.09,0.08,0,0.09,0.25,0.15
( 2023/02/09 14:37:44.951) #left_data: ,0,0,0.09,0.08,0,0.09,0.25,0.15
( 2023/02/09 14:37:45.014) #left_data: ,0,0,0.09,0.08,0,0.08,0.25,0.15
( 2023/02/09 14:37:45.072) #left_data: ,0,0,0.09,0.08,0,0.08,0.26,0.15
( 2023/02/09 14:37:45.132) #left_data: ,0,0,0.09,0.08,0,0.08,0.26,0.15
( 2023/02/09 14:37:45.195) #left_data: ,0,0,0.09,0.08,0,0.08,0.26,0.15
( 2023/02/09 14:37:45.258) #left_data: ,0,0,0.09,0.08,0,0.08,0.26,0.15
( 2023/02/09 14:37:45.324) #left_data: ,0,0,0.09,0.08,0,0.08,0.26,0.15
( 2023/02/09 14:37:45.383) #left_data: ,0,0,0.09,0.08,0,0.08,0.26,0.15
( 2023/02/09 14:37:45.439) #left_data: ,0,0,0.09,0.08,0,0.09,0.26,0.15
