( 2023/02/09 15:59:18.379) #right_data: ,R_FSR1,R_FSR2,R_FSR3,R_FSR4,R_FSR5,R_FSR6,R_FSR7,R_FSR8
( 2023/02/09 16:08:01.009) #right_data: ,0.07,0.26,0.44,0.71,0,0.52,1.8,0.16
( 2023/02/09 16:08:01.067) #right_data: ,0.07,0.26,0.44,0.71,0,0.52,1.8,0.2
( 2023/02/09 16:08:01.125) #right_data: ,0.07,0.26,0.44,0.71,0,0.52,1.8,0.2
( 2023/02/09 16:08:01.187) #right_data: ,0.07,0.26,0.45,0.71,0,0.52,1.83,0.19
( 2023/02/09 16:08:01.252) #right_data: ,0.07,0.26,0.44,0.71,0,0.52,1.83,0.2
( 2023/02/09 16:08:01.317) #right_data: ,0.07,0.26,0.44,0.71,0,0.52,1.85,0.2
( 2023/02/09 16:08:01.376) #right_data: ,0.07,0.26,0.44,0.71,0,0.52,1.85,0.21
( 2023/02/09 16:08:01.433) #right_data: ,0.07,0.26,0.44,0.71,0,0.52,1.87,0.2
( 2023/02/09 16:08:01.492) #right_data: ,0.07,0.26,0.43,0.71,0,0.52,1.85,0.22
( 2023/02/09 16:08:01.557) #right_data: ,0.07,0.26,0.43,0.71,0,0.52,1.87,0.23
( 2023/02/09 16:08:01.621) #right_data: ,0.07,0.26,0.43,0.72,0,0.53,1.89,0.22
( 2023/02/09 16:08:01.680) #right_data: ,0.07,0.26,0.43,0.72,0,0.53,1.89,0.23
( 2023/02/09 16:08:01.739) #right_data: ,0.07,0.26,0.43,0.72,0,0.53,1.87,0.25
( 2023/02/09 16:08:01.797) #right_data: ,0.07,0.26,0.43,0.71,0,0.53,1.92,0.26
( 2023/02/09 16:08:01.860) #right_data: ,0.06,0.26,0.43,0.71,0,0.53,1.92,0.29
( 2023/02/09 16:08:01.924) #right_data: ,0.06,0.26,0.43,0.71,0,0.53,1.89,0.3
( 2023/02/09 16:08:01.988) #right_data: ,0.05,0.25,0.41,0.71,0,0.53,1.92,0.33
( 2023/02/09 16:08:02.046) #right_data: ,0.05,0.24,0.4,0.7,0,0.53,1.96,0.33
( 2023/02/09 16:08:02.105) #right_data: ,0.05,0.22,0.39,0.7,0,0.53,1.96,0.36
( 2023/02/09 16:08:02.166) #right_data: ,0.04,0.2,0.38,0.69,0,0.53,1.99,0.36
( 2023/02/09 16:08:02.230) #right_data: ,0.04,0.19,0.38,0.7,0,0.54,2.01,0.39
( 2023/02/09 16:08:02.294) #right_data: ,0.05,0.19,0.38,0.71,0,0.54,2.01,0.39
( 2023/02/09 16:08:02.352) #right_data: ,0.05,0.19,0.38,0.71,0,0.55,2.06,0.42
( 2023/02/09 16:08:02.411) #right_data: ,0.05,0.19,0.38,0.71,0,0.56,2.01,0.42
( 2023/02/09 16:08:02.473) #right_data: ,0.05,0.19,0.38,0.72,0,0.56,2.03,0.45
( 2023/02/09 16:08:02.537) #right_data: ,0.05,0.2,0.38,0.72,0,0.56,2.01,0.45
( 2023/02/09 16:08:02.606) #right_data: ,0.05,0.2,0.38,0.72,0,0.56,2.06,0.44
( 2023/02/09 16:08:02.666) #right_data: ,0.05,0.2,0.38,0.72,0,0.57,2.06,0.45
( 2023/02/09 16:08:02.723) #right_data: ,0.05,0.2,0.38,0.72,0,0.57,2.06,0.46
( 2023/02/09 16:08:02.779) #right_data: ,0.05,0.2,0.38,0.72,0,0.57,2.06,0.47
( 2023/02/09 16:08:02.843) #right_data: ,0.05,0.2,0.39,0.72,0,0.57,2.08,0.46
( 2023/02/09 16:08:02.907) #right_data: ,0.05,0.21,0.39,0.72,0,0.57,2.06,0.45
( 2023/02/09 16:08:02.966) #right_data: ,0.05,0.21,0.39,0.72,0,0.56,2.01,0.44
( 2023/02/09 16:08:03.023) #right_data: ,0.05,0.21,0.39,0.72,0,0.56,2.03,0.45
( 2023/02/09 16:08:03.079) #right_data: ,0.06,0.21,0.39,0.71,0,0.56,2.03,0.41
( 2023/02/09 16:08:03.142) #right_data: ,0.06,0.21,0.39,0.71,0,0.55,2.01,0.41
( 2023/02/09 16:08:03.207) #right_data: ,0.06,0.22,0.39,0.71,0,0.55,1.99,0.39
( 2023/02/09 16:08:03.272) #right_data: ,0.06,0.22,0.39,0.71,0,0.55,1.99,0.38
( 2023/02/09 16:08:03.330) #right_data: ,0.06,0.22,0.39,0.71,0,0.54,1.94,0.36
( 2023/02/09 16:08:03.391) #right_data: ,0.06,0.22,0.39,0.71,0,0.54,1.96,0.35
( 2023/02/09 16:08:03.450) #right_data: ,0.06,0.23,0.39,0.71,0,0.54,1.99,0.33
( 2023/02/09 16:08:03.512) #right_data: ,0.06,0.24,0.41,0.71,0,0.54,1.94,0.33
( 2023/02/09 16:08:03.576) #right_data: ,0.06,0.24,0.41,0.71,0,0.54,1.94,0.33
( 2023/02/09 16:08:03.635) #right_data: ,0.06,0.26,0.42,0.72,0,0.54,1.87,0.26
( 2023/02/09 16:08:03.692) #right_data: ,0.06,0.26,0.42,0.72,0,0.54,1.94,0.27
( 2023/02/09 16:08:03.749) #right_data: ,0.07,0.26,0.42,0.72,0,0.53,1.89,0.26
( 2023/02/09 16:08:03.810) #right_data: ,0.07,0.26,0.42,0.71,0,0.53,1.89,0.26
( 2023/02/09 16:08:03.875) #right_data: ,0.07,0.25,0.41,0.71,0,0.53,1.92,0.27
( 2023/02/09 16:08:03.941) #right_data: ,0.07,0.26,0.4,0.7,0,0.53,1.92,0.26
( 2023/02/09 16:08:04.000) #right_data: ,0.07,0.26,0.41,0.71,0,0.53,1.92,0.27
( 2023/02/09 16:08:04.060) #right_data: ,0.07,0.26,0.41,0.71,0,0.53,1.96,0.28
( 2023/02/09 16:08:04.122) #right_data: ,0.07,0.26,0.41,0.71,0,0.53,1.94,0.28
( 2023/02/09 16:08:04.185) #right_data: ,0.07,0.26,0.41,0.71,0,0.53,1.89,0.28
( 2023/02/09 16:08:04.248) #right_data: ,0.07,0.26,0.41,0.71,0,0.53,1.96,0.28
( 2023/02/09 16:08:04.307) #right_data: ,0.07,0.26,0.41,0.71,0,0.54,1.94,0.29
( 2023/02/09 16:08:04.364) #right_data: ,0.07,0.26,0.41,0.71,0,0.54,1.92,0.28
( 2023/02/09 16:08:04.426) #right_data: ,0.07,0.26,0.41,0.71,0,0.54,1.94,0.29
( 2023/02/09 16:08:04.490) #right_data: ,0.07,0.26,0.41,0.72,0,0.54,1.96,0.28
( 2023/02/09 16:08:04.557) #right_data: ,0.07,0.26,0.42,0.72,0,0.54,1.92,0.27
( 2023/02/09 16:08:04.619) #right_data: ,0.07,0.26,0.42,0.73,0,0.54,1.94,0.29
( 2023/02/09 16:08:04.679) #right_data: ,0.07,0.26,0.43,0.74,0,0.55,1.94,0.27
( 2023/02/09 16:08:04.736) #right_data: ,0.07,0.26,0.44,0.74,0,0.55,1.94,0.26
( 2023/02/09 16:08:04.798) #right_data: ,0.07,0.27,0.45,0.74,0,0.56,1.96,0.29
( 2023/02/09 16:08:04.864) #right_data: ,0.07,0.27,0.46,0.75,0,0.56,1.92,0.28
( 2023/02/09 16:08:04.928) #right_data: ,0.07,0.27,0.46,0.75,0,0.56,1.92,0.26
( 2023/02/09 16:08:04.987) #right_data: ,0.07,0.27,0.46,0.76,0,0.57,1.96,0.29
( 2023/02/09 16:08:05.045) #right_data: ,0.07,0.27,0.47,0.76,0,0.57,1.94,0.26
( 2023/02/09 16:08:05.104) #right_data: ,0.07,0.27,0.47,0.76,0,0.57,1.87,0.26
( 2023/02/09 16:08:05.167) #right_data: ,0.07,0.27,0.48,0.77,0,0.57,1.87,0.25
( 2023/02/09 16:08:05.233) #right_data: ,0.07,0.29,0.5,0.79,0,0.58,1.85,0.2
( 2023/02/09 16:08:05.292) #right_data: ,0.08,0.3,0.52,0.81,0,0.58,1.85,0.18
( 2023/02/09 16:08:05.349) #right_data: ,0.08,0.31,0.53,0.82,0,0.59,1.78,0.12
( 2023/02/09 16:08:05.408) #right_data: ,0.09,0.33,0.56,0.85,0,0.6,1.76,0.06
( 2023/02/09 16:08:05.473) #right_data: ,0.09,0.35,0.57,0.86,0,0.6,1.72,0.04
( 2023/02/09 16:08:05.538) #right_data: ,0.1,0.4,0.62,0.9,0,0.63,1.59,1.23
( 2023/02/09 16:08:05.597) #right_data: ,0.1,0.41,0.62,0.9,0,0.63,1.63,1.24
( 2023/02/09 16:08:05.656) #right_data: ,0.1,0.41,0.62,0.9,0,0.63,1.63,1.23
( 2023/02/09 16:08:05.714) #right_data: ,0.1,0.41,0.62,0.9,0,0.63,1.57,1.24
( 2023/02/09 16:08:05.775) #right_data: ,0.1,0.4,0.61,0.89,0,0.63,1.67,1.25
( 2023/02/09 16:08:05.838) #right_data: ,0.09,0.39,0.59,0.88,0,0.62,1.67,0.01
( 2023/02/09 16:08:05.902) #right_data: ,0.08,0.35,0.57,0.85,0,0.6,1.72,0.08
( 2023/02/09 16:08:05.960) #right_data: ,0.08,0.34,0.56,0.85,0,0.59,1.74,0.06
( 2023/02/09 16:08:06.017) #right_data: ,0.08,0.34,0.56,0.85,0,0.59,1.74,0.06
( 2023/02/09 16:08:06.079) #right_data: ,0.08,0.33,0.54,0.84,0,0.59,1.78,0.11
( 2023/02/09 16:08:06.143) #right_data: ,0.07,0.32,0.53,0.83,0,0.58,1.78,0.16
( 2023/02/09 16:08:06.208) #right_data: ,0.07,0.32,0.53,0.83,0,0.58,1.78,0.16
( 2023/02/09 16:08:06.267) #right_data: ,0.07,0.32,0.52,0.81,0,0.57,1.85,0.19
( 2023/02/09 16:08:06.326) #right_data: ,0.07,0.32,0.52,0.8,0,0.57,1.83,0.18
( 2023/02/09 16:08:06.383) #right_data: ,0.07,0.32,0.52,0.79,0,0.57,1.85,0.2
( 2023/02/09 16:08:06.446) #right_data: ,0.07,0.32,0.52,0.79,0,0.57,1.85,0.2
( 2023/02/09 16:08:06.511) #right_data: ,0.08,0.32,0.52,0.8,0,0.57,1.87,0.2
( 2023/02/09 16:08:06.577) #right_data: ,0.08,0.32,0.52,0.8,0,0.57,1.87,0.2
( 2023/02/09 16:08:06.634) #right_data: ,0.08,0.32,0.52,0.79,0,0.56,1.87,0.22
( 2023/02/09 16:08:06.692) #right_data: ,0.08,0.32,0.52,0.8,0,0.56,1.89,0.23
( 2023/02/09 16:08:06.754) #right_data: ,0.07,0.32,0.5,0.79,0,0.55,1.89,0.22
( 2023/02/09 16:08:06.818) #right_data: ,0.07,0.32,0.5,0.79,0,0.55,1.89,0.22
( 2023/02/09 16:08:06.882) #right_data: ,0.07,0.32,0.5,0.79,0,0.55,1.89,0.22
( 2023/02/09 16:08:06.942) #right_data: ,0.07,0.32,0.49,0.77,0,0.54,1.94,0.22
( 2023/02/09 16:08:06.999) #right_data: ,0.08,0.32,0.5,0.76,0,0.54,1.89,0.17
( 2023/02/09 16:08:07.061) #right_data: ,0.08,0.32,0.5,0.76,0,0.54,1.89,0.17
( 2023/02/09 16:08:07.124) #right_data: ,0.08,0.33,0.51,0.77,0,0.54,1.85,0.15
( 2023/02/09 16:08:07.189) #right_data: ,0.08,0.34,0.52,0.77,0,0.54,1.83,0.16
( 2023/02/09 16:08:07.248) #right_data: ,0.08,0.34,0.53,0.78,0,0.54,1.78,0.1
( 2023/02/09 16:08:07.306) #right_data: ,0.09,0.34,0.53,0.78,0,0.54,1.76,0.09
( 2023/02/09 16:08:07.363) #right_data: ,0.09,0.35,0.53,0.78,0,0.54,1.76,0.08
( 2023/02/09 16:08:07.426) #right_data: ,0.09,0.37,0.56,0.83,0,0.56,1.69,0.02
( 2023/02/09 16:08:07.491) #right_data: ,0.1,0.4,0.58,0.85,0,0.57,1.67,1.25
( 2023/02/09 16:08:07.556) #right_data: ,0.1,0.4,0.59,0.85,0,0.58,1.67,1.26
( 2023/02/09 16:08:07.617) #right_data: ,0.1,0.4,0.59,0.85,0,0.58,1.65,1.26
( 2023/02/09 16:08:07.674) #right_data: ,0.1,0.4,0.59,0.85,0,0.58,1.72,1.26
( 2023/02/09 16:08:07.735) #right_data: ,0.1,0.4,0.58,0.85,0,0.58,1.69,0.04
( 2023/02/09 16:08:07.797) #right_data: ,0.1,0.38,0.57,0.85,0,0.58,1.72,0.07
( 2023/02/09 16:08:07.862) #right_data: ,0.09,0.36,0.56,0.85,0,0.58,1.8,0.09
( 2023/02/09 16:08:07.920) #right_data: ,0.09,0.35,0.55,0.83,0,0.58,1.8,0.1
( 2023/02/09 16:08:07.978) #right_data: ,0.08,0.33,0.52,0.79,0,0.56,1.85,0.2
( 2023/02/09 16:08:08.034) #right_data: ,0.07,0.32,0.5,0.78,0,0.55,1.89,0.23
( 2023/02/09 16:08:08.096) #right_data: ,0.07,0.32,0.49,0.77,0,0.55,1.92,0.25
( 2023/02/09 16:08:08.159) #right_data: ,0.07,0.31,0.48,0.76,0,0.55,1.92,0.25
( 2023/02/09 16:08:08.223) #right_data: ,0.07,0.31,0.48,0.76,0,0.54,1.92,0.23
( 2023/02/09 16:08:08.282) #right_data: ,0.07,0.31,0.47,0.76,0,0.54,1.89,0.27
( 2023/02/09 16:08:08.340) #right_data: ,0.07,0.31,0.48,0.76,0,0.54,1.92,0.25
( 2023/02/09 16:08:08.408) #right_data: ,0.07,0.31,0.48,0.76,0,0.54,1.89,0.26
( 2023/02/09 16:08:08.474) #right_data: ,0.07,0.31,0.48,0.76,0,0.54,1.87,0.25
( 2023/02/09 16:08:08.538) #right_data: ,0.07,0.32,0.48,0.76,0,0.54,1.85,0.2
( 2023/02/09 16:08:08.598) #right_data: ,0.08,0.33,0.49,0.76,0,0.54,1.85,0.2
( 2023/02/09 16:08:08.655) #right_data: ,0.08,0.33,0.49,0.76,0,0.54,1.85,0.21
( 2023/02/09 16:08:08.717) #right_data: ,0.08,0.33,0.49,0.76,0,0.54,1.85,0.21
( 2023/02/09 16:08:08.780) #right_data: ,0.08,0.33,0.49,0.76,0,0.53,1.85,0.16
( 2023/02/09 16:08:08.848) #right_data: ,0.08,0.33,0.49,0.76,0,0.53,1.85,0.15
( 2023/02/09 16:08:08.907) #right_data: ,0.08,0.33,0.49,0.76,0,0.53,1.8,0.15
( 2023/02/09 16:08:08.964) #right_data: ,0.08,0.33,0.49,0.75,0,0.51,1.8,0.1
( 2023/02/09 16:08:09.027) #right_data: ,0.08,0.34,0.49,0.74,0,0.51,1.74,0.08
( 2023/02/09 16:08:09.090) #right_data: ,0.08,0.34,0.49,0.74,0,0.51,1.78,0.08
( 2023/02/09 16:08:09.156) #right_data: ,0.08,0.34,0.49,0.75,0,0.52,1.76,0.09
( 2023/02/09 16:08:09.219) #right_data: ,0.08,0.34,0.49,0.76,0,0.53,1.78,0.09
( 2023/02/09 16:08:09.278) #right_data: ,0.08,0.33,0.49,0.76,0,0.54,1.83,0.16
( 2023/02/09 16:08:09.334) #right_data: ,0.08,0.33,0.49,0.78,0,0.57,1.87,0.22
( 2023/02/09 16:08:09.396) #right_data: ,0.08,0.33,0.49,0.79,0,0.58,1.89,0.26
( 2023/02/09 16:08:09.459) #right_data: ,0.07,0.33,0.52,0.82,0,0.61,1.94,0.27
( 2023/02/09 16:08:09.525) #right_data: ,0.07,0.33,0.53,0.84,0,0.63,1.89,0.3
( 2023/02/09 16:08:09.584) #right_data: ,0.09,0.34,0.57,0.88,0,0.66,1.92,0.3
( 2023/02/09 16:08:09.641) #right_data: ,0.09,0.34,0.58,0.89,0,0.66,1.92,0.33
( 2023/02/09 16:08:09.700) #right_data: ,0.09,0.36,0.58,0.9,0,0.67,1.89,0.29
( 2023/02/09 16:08:09.765) #right_data: ,0.09,0.38,0.6,0.92,0,0.68,1.85,0.28
( 2023/02/09 16:08:09.827) #right_data: ,0.1,0.43,0.64,0.97,0,0.71,1.8,0.22
( 2023/02/09 16:08:09.886) #right_data: ,0.1,0.44,0.66,0.99,0,0.72,1.78,0.2
( 2023/02/09 16:08:09.944) #right_data: ,0.1,0.44,0.68,1.01,0,0.73,1.78,0.19
( 2023/02/09 16:08:10.001) #right_data: ,0.1,0.44,0.69,1.02,0,0.74,1.8,0.21
( 2023/02/09 16:08:10.070) #right_data: ,0.11,0.44,0.69,1.03,0,0.77,1.87,0.32
( 2023/02/09 16:08:10.133) #right_data: ,0.1,0.43,0.7,1.04,0,0.78,1.87,0.32
( 2023/02/09 16:08:10.198) #right_data: ,0.1,0.44,0.69,1.04,0,0.79,1.89,0.34
( 2023/02/09 16:08:10.256) #right_data: ,0.1,0.44,0.71,1.07,0,0.81,1.87,0.36
( 2023/02/09 16:08:10.314) #right_data: ,0.09,0.44,0.72,1.08,0,0.81,1.87,0.33
( 2023/02/09 16:08:10.376) #right_data: ,0.1,0.45,0.73,1.08,0,0.81,1.83,0.3
( 2023/02/09 16:08:10.440) #right_data: ,0.11,0.45,0.74,1.08,0,0.81,1.8,0.27
( 2023/02/09 16:08:10.505) #right_data: ,0.11,0.47,0.76,1.1,0,0.82,1.76,0.18
( 2023/02/09 16:08:10.563) #right_data: ,0.11,0.47,0.76,1.09,0,0.81,1.76,0.18
( 2023/02/09 16:08:10.622) #right_data: ,0.11,0.47,0.76,1.09,0,0.81,1.76,0.18
( 2023/02/09 16:08:10.680) #right_data: ,0.11,0.47,0.76,1.09,0,0.8,1.74,0.17
( 2023/02/09 16:08:10.745) #right_data: ,0.11,0.47,0.76,1.09,0,0.8,1.74,0.17
( 2023/02/09 16:08:10.812) #right_data: ,0.11,0.47,0.77,1.08,0,0.79,1.69,0.08
( 2023/02/09 16:08:10.869) #right_data: ,0.11,0.47,0.77,1.08,0,0.79,1.69,0.08
( 2023/02/09 16:08:10.926) #right_data: ,0.11,0.46,0.7,1.02,0,0.72,1.61,1.26
( 2023/02/09 16:08:10.982) #right_data: ,0.09,0.43,0.65,0.96,0,0.68,1.65,0.03
( 2023/02/09 16:08:11.043) #right_data: ,0.09,0.42,0.62,0.93,0,0.66,1.65,0.01
( 2023/02/09 16:08:11.108) #right_data: ,0.09,0.4,0.61,0.91,0,0.65,1.69,0.01
( 2023/02/09 16:08:11.173) #right_data: ,0.08,0.38,0.59,0.88,0,0.61,1.72,0.07
( 2023/02/09 16:08:11.232) #right_data: ,0.08,0.34,0.56,0.86,0,0.6,1.72,0.1
( 2023/02/09 16:08:11.291) #right_data: ,0.08,0.34,0.54,0.85,0,0.59,1.78,0.16
( 2023/02/09 16:08:11.352) #right_data: ,0.08,0.33,0.53,0.82,0,0.58,1.8,0.2
( 2023/02/09 16:08:11.415) #right_data: ,0.08,0.33,0.53,0.8,0,0.58,1.83,0.2
( 2023/02/09 16:08:11.481) #right_data: ,0.08,0.33,0.53,0.79,0,0.57,1.8,0.2
( 2023/02/09 16:08:11.539) #right_data: ,0.07,0.31,0.5,0.78,0,0.55,1.87,0.23
( 2023/02/09 16:08:11.595) #right_data: ,0.07,0.3,0.49,0.77,0,0.54,1.87,0.21
( 2023/02/09 16:08:11.653) #right_data: ,0.07,0.29,0.47,0.76,0,0.54,1.89,0.26
( 2023/02/09 16:08:11.718) #right_data: ,0.07,0.28,0.47,0.76,0,0.54,1.94,0.27
( 2023/02/09 16:08:11.783) #right_data: ,0.07,0.25,0.44,0.75,0,0.54,1.92,0.33
( 2023/02/09 16:08:11.844) #right_data: ,0.06,0.23,0.42,0.74,0,0.54,1.96,0.35
( 2023/02/09 16:08:11.902) #right_data: ,0.06,0.23,0.41,0.73,0,0.54,1.94,0.35
( 2023/02/09 16:08:11.958) #right_data: ,0.05,0.23,0.4,0.73,0,0.54,1.96,0.39
( 2023/02/09 16:08:12.018) #right_data: ,0.05,0.21,0.38,0.72,0,0.54,2.01,0.41
( 2023/02/09 16:08:12.083) #right_data: ,0.05,0.21,0.39,0.72,0,0.54,1.94,0.41
( 2023/02/09 16:08:12.152) #right_data: ,0.05,0.21,0.39,0.72,0,0.54,1.94,0.41
( 2023/02/09 16:08:12.210) #right_data: ,0.06,0.21,0.38,0.72,0,0.55,2.03,0.46
( 2023/02/09 16:08:12.267) #right_data: ,0.05,0.21,0.39,0.72,0,0.55,2.03,0.46
( 2023/02/09 16:08:12.329) #right_data: ,0.05,0.21,0.39,0.72,0,0.55,2.03,0.45
( 2023/02/09 16:08:12.393) #right_data: ,0.05,0.21,0.39,0.72,0,0.55,2.03,0.45
( 2023/02/09 16:08:12.459) #right_data: ,0.05,0.21,0.39,0.72,0,0.55,2.03,0.45
( 2023/02/09 16:08:12.517) #right_data: ,0.05,0.21,0.39,0.72,0,0.55,2.03,0.45
( 2023/02/09 16:08:12.576) #right_data: ,0.05,0.21,0.39,0.72,0,0.55,2.03,0.45
( 2023/02/09 16:08:12.634) #right_data: ,0.06,0.21,0.38,0.72,0,0.55,2.06,0.46
( 2023/02/09 16:08:12.698) #right_data: ,0.06,0.21,0.38,0.72,0,0.55,2.06,0.46
( 2023/02/09 16:08:12.761) #right_data: ,0.06,0.22,0.39,0.73,0,0.57,2.11,0.5
( 2023/02/09 16:08:12.823) #right_data: ,0.06,0.22,0.39,0.73,0,0.57,2.11,0.5
( 2023/02/09 16:08:12.885) #right_data: ,0.06,0.22,0.39,0.73,0,0.57,2.13,0.51
( 2023/02/09 16:08:12.943) #right_data: ,0.06,0.22,0.39,0.74,0,0.57,2.08,0.5
( 2023/02/09 16:08:13.004) #right_data: ,0.06,0.22,0.39,0.74,0,0.57,2.08,0.5
( 2023/02/09 16:08:13.067) #right_data: ,0.06,0.23,0.4,0.74,0,0.58,2.11,0.51
( 2023/02/09 16:08:13.134) #right_data: ,0.06,0.23,0.4,0.75,0,0.58,2.08,0.51
( 2023/02/09 16:08:13.193) #right_data: ,0.06,0.24,0.4,0.75,0,0.58,2.06,0.49
( 2023/02/09 16:08:13.250) #right_data: ,0.06,0.25,0.41,0.76,0,0.58,2.06,0.49
( 2023/02/09 16:08:13.311) #right_data: ,0.07,0.25,0.42,0.75,0,0.58,2.11,0.47
( 2023/02/09 16:08:13.375) #right_data: ,0.06,0.25,0.43,0.76,0,0.58,2.08,0.49
( 2023/02/09 16:08:13.445) #right_data: ,0.07,0.26,0.43,0.76,0,0.58,2.08,0.49
( 2023/02/09 16:08:13.508) #right_data: ,0.07,0.26,0.43,0.76,0,0.57,2.06,0.45
( 2023/02/09 16:08:13.566) #right_data: ,0.07,0.26,0.43,0.75,0,0.57,2.03,0.41
( 2023/02/09 16:08:13.623) #right_data: ,0.07,0.26,0.44,0.74,0,0.56,2.01,0.4
( 2023/02/09 16:08:13.689) #right_data: ,0.07,0.26,0.43,0.74,0,0.56,2.03,0.41
( 2023/02/09 16:08:13.752) #right_data: ,0.07,0.26,0.43,0.74,0,0.56,2.03,0.41
( 2023/02/09 16:08:13.810) #right_data: ,0.07,0.26,0.43,0.74,0,0.56,2.01,0.4
( 2023/02/09 16:08:13.869) #right_data: ,0.07,0.26,0.44,0.75,0,0.56,1.99,0.36
( 2023/02/09 16:08:13.929) #right_data: ,0.07,0.26,0.45,0.76,0,0.56,1.96,0.36
( 2023/02/09 16:08:13.988) #right_data: ,0.07,0.27,0.46,0.77,0,0.57,2.01,0.36
( 2023/02/09 16:08:14.052) #right_data: ,0.07,0.27,0.46,0.77,0,0.57,2.01,0.36
( 2023/02/09 16:08:14.116) #right_data: ,0.07,0.27,0.47,0.77,0,0.57,1.99,0.36
( 2023/02/09 16:08:14.175) #right_data: ,0.07,0.27,0.47,0.77,0,0.57,1.99,0.36
( 2023/02/09 16:08:14.232) #right_data: ,0.07,0.27,0.47,0.77,0,0.57,1.99,0.36
( 2023/02/09 16:08:14.294) #right_data: ,0.07,0.27,0.47,0.77,0,0.57,1.99,0.36
( 2023/02/09 16:08:14.361) #right_data: ,0.07,0.27,0.47,0.77,0,0.57,1.99,0.36
( 2023/02/09 16:08:14.425) #right_data: ,0.07,0.27,0.47,0.77,0,0.57,1.99,0.36
( 2023/02/09 16:08:14.483) #right_data: ,0.07,0.27,0.47,0.77,0,0.57,1.99,0.36
( 2023/02/09 16:08:14.544) #right_data: ,0.07,0.27,0.47,0.77,0,0.57,1.99,0.36
( 2023/02/09 16:08:14.601) #right_data: ,0.11,0.41,0.62,0.93,0,0.67,1.74,0.07
( 2023/02/09 16:08:14.667) #right_data: ,0.11,0.41,0.63,0.93,0,0.67,1.69,0.08
( 2023/02/09 16:08:14.729) #right_data: ,0.11,0.41,0.63,0.94,0,0.67,1.72,0.07
( 2023/02/09 16:08:14.788) #right_data: ,0.11,0.41,0.63,0.94,0,0.68,1.72,0.06
( 2023/02/09 16:08:14.848) #right_data: ,0.11,0.41,0.63,0.95,0,0.68,1.69,0.04
( 2023/02/09 16:08:14.906) #right_data: ,0.1,0.42,0.65,0.96,0,0.68,1.61,1.26
( 2023/02/09 16:08:14.968) #right_data: ,0.1,0.42,0.65,0.96,0,0.68,1.61,1.26
( 2023/02/09 16:08:15.032) #right_data: ,0.11,0.44,0.67,0.98,0,0.69,1.53,1.21
( 2023/02/09 16:08:15.098) #right_data: ,0.11,0.46,0.69,1,0,0.7,1.45,1.18
( 2023/02/09 16:08:15.166) #right_data: ,0.11,0.46,0.69,1,0,0.7,1.45,1.18
( 2023/02/09 16:08:15.226) #right_data: ,0.11,0.47,0.72,1.01,0,0.7,1.36,1.17
( 2023/02/09 16:08:15.288) #right_data: ,0.12,0.47,0.73,1.02,0,0.7,1.28,1.13
( 2023/02/09 16:08:15.350) #right_data: ,0.12,0.48,0.73,1.02,0,0.7,1.23,1.12
( 2023/02/09 16:08:15.413) #right_data: ,0.13,0.48,0.73,1.01,0,0.69,1.23,1.12
( 2023/02/09 16:08:15.472) #right_data: ,0.12,0.49,0.73,1.01,0,0.69,1.25,1.12
( 2023/02/09 16:08:15.530) #right_data: ,0.13,0.49,0.73,1.01,0,0.68,1.26,1.12
( 2023/02/09 16:08:15.592) #right_data: ,0.13,0.49,0.72,1,0,0.68,1.3,1.12
( 2023/02/09 16:08:15.656) #right_data: ,0.13,0.49,0.72,1,0,0.68,1.26,1.12
( 2023/02/09 16:08:15.725) #right_data: ,0.13,0.49,0.73,1,0,0.68,1.25,1.11
( 2023/02/09 16:08:15.783) #right_data: ,0.13,0.49,0.73,1,0,0.68,1.21,1.11
( 2023/02/09 16:08:15.885) #right_data: ,0.13,0.5,0.73,1,0,0.67,1.25,1.11
( 2023/02/09 16:08:15.943) #right_data: ,0.13,0.5,0.73,1,0,0.67,1.25,1.11
( 2023/02/09 16:08:16.007) #right_data: ,0.13,0.5,0.73,1,0,0.67,1.25,1.11
( 2023/02/09 16:08:16.071) #right_data: ,0.13,0.5,0.73,1,0,0.67,1.25,1.11
( 2023/02/09 16:08:16.131) #right_data: ,0.13,0.5,0.73,1,0,0.66,1.25,1.11
( 2023/02/09 16:08:16.190) #right_data: ,0.13,0.49,0.72,0.99,0,0.66,1.16,1.08
( 2023/02/09 16:08:16.251) #right_data: ,0.13,0.49,0.72,1,0,0.66,1.14,1.08
( 2023/02/09 16:08:16.318) #right_data: ,0.13,0.5,0.72,0.99,0,0.66,1.12,1.08
( 2023/02/09 16:08:16.384) #right_data: ,0.12,0.49,0.7,0.97,0,0.65,1.14,1.08
( 2023/02/09 16:08:16.443) #right_data: ,0.12,0.49,0.69,0.96,0,0.64,1.18,1.09
( 2023/02/09 16:08:16.500) #right_data: ,0.12,0.48,0.68,0.96,0,0.64,1.21,1.1
( 2023/02/09 16:08:16.558) #right_data: ,0.12,0.49,0.69,0.96,0,0.64,1.3,1.12
( 2023/02/09 16:08:16.623) #right_data: ,0.12,0.49,0.69,0.97,0,0.65,1.28,1.14
( 2023/02/09 16:08:16.692) #right_data: ,0.12,0.49,0.69,0.97,0,0.65,1.28,1.14
( 2023/02/09 16:08:16.750) #right_data: ,0.12,0.49,0.69,0.97,0,0.65,1.32,1.15
( 2023/02/09 16:08:16.807) #right_data: ,0.12,0.5,0.69,0.97,0,0.65,1.28,1.15
