( 2023/02/09 17:05:27.977) #right_data: ,R_FSR1,R_FSR2,R_FSR3,R_FSR4,R_FSR5,R_FSR6,R_FSR7,R_FSR8
( 2023/02/09 17:10:29.881) #right_data: ,0.27,0.1,0.33,0.59,0.0,0.94,6.88,6.13
( 2023/02/09 17:10:29.946) #right_data: ,0.27,0.19,0.44,0.65,0.0,1.0,6.8,6.06
( 2023/02/09 17:10:30.015) #right_data: ,0.27,0.19,0.44,0.65,0.0,1.0,6.8,6.06
( 2023/02/09 17:10:30.075) #right_data: ,1.07,0.13,0.99,0.82,0.04,1.19,2.18,2.7
( 2023/02/09 17:10:30.136) #right_data: ,1.07,0.13,0.99,0.82,0.04,1.19,2.18,2.7
( 2023/02/09 17:10:30.199) #right_data: ,0.84,2.47,2.11,1.43,0.04,1.12,0.88,1.1
( 2023/02/09 17:10:30.266) #right_data: ,1.96,4.54,2.76,1.39,0.03,0.19,0.32,0.44
( 2023/02/09 17:10:30.335) #right_data: ,3.36,5.73,3.05,1.43,0.0,1.06,0.03,0.03
( 2023/02/09 17:10:30.394) #right_data: ,6.72,7.48,2.67,0.87,0.0,0.0,0.0,0.0
( 2023/02/09 17:10:30.452) #right_data: ,7.13,6.2,0.99,0.32,0.0,0.0,0.0,0.0
( 2023/02/09 17:10:30.509) #right_data: ,6.27,0.66,0.06,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:10:30.566) #right_data: ,6.27,0.66,0.06,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:10:30.622) #right_data: ,1.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:10:30.736) #right_data: ,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:10:30.793) #right_data: ,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:10:30.857) #right_data: ,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:10:30.933) #right_data: ,0.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:10:30.999) #right_data: ,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:10:31.061) #right_data: ,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:10:31.120) #right_data: ,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:10:31.183) #right_data: ,0.02,0.0,0.0,0.0,0.0,0.0,5.12,4.26
( 2023/02/09 17:10:31.250) #right_data: ,0.46,0.0,0.0,0.13,0.0,0.18,7.22,6.49
( 2023/02/09 17:10:31.316) #right_data: ,0.46,0.0,0.0,0.13,0.0,0.18,7.22,6.49
( 2023/02/09 17:10:31.375) #right_data: ,0.25,0.0,0.0,0.41,0.0,0.53,7.86,6.65
( 2023/02/09 17:10:31.434) #right_data: ,0.39,0.04,0.04,0.43,0.0,0.55,7.76,6.57
( 2023/02/09 17:10:31.498) #right_data: ,0.39,0.04,0.04,0.43,0.0,0.55,7.76,6.57
( 2023/02/09 17:10:31.563) #right_data: ,0.44,0.56,0.27,0.46,0.0,0.53,6.8,5.99
( 2023/02/09 17:10:31.631) #right_data: ,1.01,1.87,0.76,0.63,0.0,0.57,5.12,4.21
( 2023/02/09 17:10:31.690) #right_data: ,1.01,1.87,0.76,0.63,0.0,0.57,5.12,4.21
( 2023/02/09 17:10:31.749) #right_data: ,1.01,1.87,0.76,0.63,0.0,0.57,5.12,4.21
( 2023/02/09 17:10:31.809) #right_data: ,2.21,3.91,1.14,0.7,0.0,0.49,2.79,1.51
( 2023/02/09 17:10:31.873) #right_data: ,2.21,3.91,1.14,0.7,0.0,0.49,2.79,1.51
( 2023/02/09 17:10:31.934) #right_data: ,6.13,8.05,0.96,0.46,0.0,0.0,0.0,0.0
( 2023/02/09 17:10:32.000) #right_data: ,5.66,4.03,0.25,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:10:32.061) #right_data: ,0.9,0.39,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:10:32.120) #right_data: ,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:10:32.187) #right_data: ,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:10:32.255) #right_data: ,0.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:10:32.326) #right_data: ,0.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:10:32.387) #right_data: ,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:10:32.445) #right_data: ,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:10:32.507) #right_data: ,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:10:32.572) #right_data: ,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:10:32.640) #right_data: ,0.03,0.0,0.0,0.0,0.0,0.0,0.18,0.38
( 2023/02/09 17:10:32.699) #right_data: ,0.03,0.0,0.0,0.0,0.0,0.0,2.18,2.44
( 2023/02/09 17:10:32.759) #right_data: ,0.03,0.0,0.0,0.0,0.0,0.0,2.18,2.44
( 2023/02/09 17:10:32.817) #right_data: ,0.03,0.0,0.0,0.0,0.0,0.0,2.18,2.44
( 2023/02/09 17:10:32.884) #right_data: ,0.22,0.0,0.0,0.0,0.0,0.0,3.43,3.55
( 2023/02/09 17:10:32.952) #right_data: ,0.87,0.0,0.0,0.44,0.0,0.79,6.65,6.42
( 2023/02/09 17:10:33.020) #right_data: ,0.71,0.0,0.0,0.48,0.0,0.81,6.8,6.72
( 2023/02/09 17:10:33.079) #right_data: ,0.53,0.0,0.0,0.55,0.0,0.82,6.72,6.65
( 2023/02/09 17:10:33.144) #right_data: ,0.44,0.0,0.0,0.58,0.0,0.9,6.42,6.72
( 2023/02/09 17:10:33.211) #right_data: ,0.45,0.0,0.0,0.66,0.0,1.03,6.2,6.57
( 2023/02/09 17:10:33.282) #right_data: ,0.66,0.0,0.14,0.99,0.0,0.36,5.36,6.42
( 2023/02/09 17:10:33.342) #right_data: ,0.66,0.0,0.14,0.99,0.0,0.36,5.36,6.42
( 2023/02/09 17:10:33.402) #right_data: ,0.68,0.04,0.32,1.21,0.0,0.93,4.54,5.6
( 2023/02/09 17:10:33.459) #right_data: ,0.51,0.77,0.96,0.79,0.0,1.36,2.44,3.78
( 2023/02/09 17:10:33.522) #right_data: ,2.16,0.61,0.28,1.19,0.02,1.47,1.18,2.23
( 2023/02/09 17:10:33.591) #right_data: ,5.6,4.8,2.23,1.59,0.0,1.03,0.0,0.01
( 2023/02/09 17:10:33.657) #right_data: ,6.65,5.48,2.23,0.81,0.0,0.26,0.0,0.0
( 2023/02/09 17:10:33.716) #right_data: ,7.22,5.12,1.19,0.75,0.0,0.0,0.0,0.0
( 2023/02/09 17:10:33.775) #right_data: ,5.66,0.45,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:10:33.838) #right_data: ,0.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:10:33.908) #right_data: ,0.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:10:33.975) #right_data: ,0.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:10:34.035) #right_data: ,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:10:34.093) #right_data: ,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:10:34.153) #right_data: ,0.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:10:34.218) #right_data: ,0.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:10:34.285) #right_data: ,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:10:34.343) #right_data: ,0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:10:34.401) #right_data: ,0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:10:34.458) #right_data: ,0.02,0.0,0.0,0.0,0.0,0.0,2.64,3.05
( 2023/02/09 17:10:34.520) #right_data: ,0.21,0.0,0.0,0.0,0.0,0.0,4.35,5.18
( 2023/02/09 17:10:34.586) #right_data: ,0.21,0.0,0.0,0.0,0.0,0.0,4.35,5.18
( 2023/02/09 17:10:34.656) #right_data: ,1.2,0.0,0.0,0.29,0.0,0.55,6.8,6.88
( 2023/02/09 17:10:34.719) #right_data: ,1.2,0.0,0.0,0.29,0.0,0.55,6.8,6.88
( 2023/02/09 17:10:34.778) #right_data: ,1.2,0.0,0.0,0.29,0.0,0.55,6.8,6.88
( 2023/02/09 17:10:34.838) #right_data: ,0.7,0.0,0.14,0.65,0.0,1.03,6.34,6.65
( 2023/02/09 17:10:34.904) #right_data: ,0.74,1.06,0.63,0.94,0.0,1.18,2.44,3.32
( 2023/02/09 17:10:34.973) #right_data: ,0.73,0.39,1.55,1.47,0.01,1.39,1.16,2.21
( 2023/02/09 17:10:35.032) #right_data: ,0.36,4.08,3.32,2.28,0.02,0.51,0.13,0.36
( 2023/02/09 17:10:35.091) #right_data: ,1.25,5.36,3.86,2.26,0.0,1.07,0.0,0.0
( 2023/02/09 17:10:35.156) #right_data: ,2.58,6.27,4.08,2.21,0.0,0.63,0.0,0.0
( 2023/02/09 17:10:35.220) #right_data: ,5.48,6.88,2.89,0.77,0.0,0.0,0.0,0.0
( 2023/02/09 17:10:35.287) #right_data: ,4.75,2.53,0.78,0.01,0.0,0.0,0.0,0.0
( 2023/02/09 17:10:35.346) #right_data: ,2.06,0.7,0.05,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:10:35.408) #right_data: ,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:10:35.465) #right_data: ,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:10:35.527) #right_data: ,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:10:35.594) #right_data: ,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:10:35.658) #right_data: ,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:10:35.769) #right_data: ,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:10:35.832) #right_data: ,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:10:35.901) #right_data: ,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:10:35.968) #right_data: ,0.02,0.0,0.0,0.0,0.0,0.0,1.49,0.96
( 2023/02/09 17:10:36.027) #right_data: ,0.17,0.0,0.0,0.0,0.0,0.0,7.76,6.88
( 2023/02/09 17:10:36.087) #right_data: ,0.74,0.0,0.0,0.18,0.0,0.44,7.67,7.13
( 2023/02/09 17:10:36.149) #right_data: ,0.7,0.0,0.08,0.64,0.0,1.09,7.22,6.57
( 2023/02/09 17:10:36.207) #right_data: ,0.62,0.06,0.33,0.91,0.0,1.24,6.65,5.99
( 2023/02/09 17:10:36.270) #right_data: ,0.66,0.17,0.59,1.15,0.0,0.38,5.86,5.24
( 2023/02/09 17:10:36.337) #right_data: ,0.66,0.17,0.59,1.15,0.0,0.38,5.86,5.24
( 2023/02/09 17:10:36.400) #right_data: ,0.66,0.24,0.79,0.23,0.0,0.82,4.9,4.35
( 2023/02/09 17:10:36.458) #right_data: ,0.82,0.53,0.08,1.72,0.02,1.92,2.16,2.23
( 2023/02/09 17:10:36.521) #right_data: ,0.98,0.83,0.81,2.26,0.03,2.13,0.28,0.38
( 2023/02/09 17:10:36.589) #right_data: ,1.13,1.08,1.14,2.47,0.03,2.21,0.92,1.07
( 2023/02/09 17:10:36.655) #right_data: ,2.89,3.51,2.42,2.5,0.03,0.7,0.01,0.0
( 2023/02/09 17:10:36.715) #right_data: ,2.89,3.51,2.42,2.5,0.03,0.7,0.01,0.0
( 2023/02/09 17:10:36.773) #right_data: ,6.88,6.13,1.45,0.54,0.0,0.0,0.0,0.0
( 2023/02/09 17:10:36.836) #right_data: ,6.49,2.28,0.43,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:10:36.903) #right_data: ,4.9,1.01,0.01,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:10:36.974) #right_data: ,1.78,0.03,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:10:37.032) #right_data: ,1.78,0.03,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:10:37.089) #right_data: ,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:10:37.151) #right_data: ,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:10:37.220) #right_data: ,0.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:10:37.288) #right_data: ,0.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:10:37.347) #right_data: ,0.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:10:37.406) #right_data: ,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:10:37.468) #right_data: ,0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:10:37.527) #right_data: ,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:10:37.585) #right_data: ,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:10:37.649) #right_data: ,0.0,0.0,0.0,0.0,0.0,0.0,0.42,0.72
( 2023/02/09 17:10:37.710) #right_data: ,0.36,0.0,0.0,0.11,0.0,0.37,5.54,5.73
( 2023/02/09 17:10:37.768) #right_data: ,0.38,0.0,0.0,0.44,0.0,0.93,5.92,6.27
( 2023/02/09 17:10:37.832) #right_data: ,0.31,0.0,0.0,0.6,0.0,1.12,5.73,6.27
( 2023/02/09 17:10:37.906) #right_data: ,0.31,0.0,0.0,0.6,0.0,1.12,5.73,6.27
( 2023/02/09 17:10:37.972) #right_data: ,0.29,0.0,0.18,1.24,0.0,1.07,3.86,5.42
( 2023/02/09 17:10:38.033) #right_data: ,0.29,0.0,0.18,1.24,0.0,1.07,3.86,5.42
( 2023/02/09 17:10:38.090) #right_data: ,0.4,0.38,1.0,0.79,0.0,1.39,3.55,4.69
( 2023/02/09 17:10:38.151) #right_data: ,0.4,0.6,1.23,0.93,0.0,1.51,2.82,3.91
( 2023/02/09 17:10:38.216) #right_data: ,0.44,0.8,0.51,1.09,0.01,1.57,1.94,3.15
( 2023/02/09 17:10:38.284) #right_data: ,0.85,0.33,1.61,1.59,0.02,1.51,0.08,1.23
( 2023/02/09 17:10:38.344) #right_data: ,0.85,0.33,1.61,1.59,0.02,1.51,0.08,1.23
( 2023/02/09 17:10:38.404) #right_data: ,2.82,6.57,4.21,2.39,0.0,0.85,0.0,0.0
( 2023/02/09 17:10:38.464) #right_data: ,3.91,7.48,4.64,2.06,0.0,0.31,0.0,0.0
( 2023/02/09 17:10:38.535) #right_data: ,5.01,7.67,4.3,0.94,0.0,0.07,0.0,0.0
( 2023/02/09 17:10:38.600) #right_data: ,5.54,3.36,0.96,0.01,0.0,0.0,0.0,0.0
( 2023/02/09 17:10:38.660) #right_data: ,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:10:38.719) #right_data: ,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:10:38.780) #right_data: ,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:10:38.847) #right_data: ,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:10:38.916) #right_data: ,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:10:38.979) #right_data: ,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:10:39.040) #right_data: ,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:10:39.097) #right_data: ,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:10:39.161) #right_data: ,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:10:39.231) #right_data: ,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:10:39.297) #right_data: ,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.02
( 2023/02/09 17:10:39.357) #right_data: ,0.0,0.0,0.0,0.0,0.0,0.0,1.25,0.08
( 2023/02/09 17:10:39.418) #right_data: ,0.32,0.0,0.03,0.3,0.0,0.39,5.18,4.75
( 2023/02/09 17:10:39.482) #right_data: ,0.64,0.08,0.21,0.49,0.0,0.64,6.06,4.96
( 2023/02/09 17:10:39.550) #right_data: ,0.64,0.08,0.21,0.49,0.0,0.64,6.06,4.96
( 2023/02/09 17:10:39.623) #right_data: ,0.94,1.45,1.1,0.75,0.01,0.92,5.6,4.03
( 2023/02/09 17:10:39.683) #right_data: ,1.11,4.26,1.16,1.1,0.02,1.01,2.98,1.14
( 2023/02/09 17:10:39.741) #right_data: ,0.55,5.79,2.5,0.38,0.01,0.95,0.99,0.66
( 2023/02/09 17:10:39.803) #right_data: ,0.55,5.79,2.5,0.38,0.01,0.95,0.99,0.66
( 2023/02/09 17:10:39.870) #right_data: ,2.03,7.39,3.32,0.69,0.0,0.29,0.0,0.0
( 2023/02/09 17:10:39.938) #right_data: ,2.73,7.58,3.32,0.3,0.0,0.14,0.0,0.0
( 2023/02/09 17:10:39.997) #right_data: ,5.18,8.58,2.31,0.51,0.0,0.0,0.0,0.0
( 2023/02/09 17:10:40.055) #right_data: ,6.27,7.67,0.03,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:10:40.117) #right_data: ,4.8,3.05,0.16,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:10:40.187) #right_data: ,1.49,0.81,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:10:40.256) #right_data: ,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:10:40.318) #right_data: ,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:10:40.376) #right_data: ,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:10:40.434) #right_data: ,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:10:40.497) #right_data: ,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:10:40.564) #right_data: ,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:10:40.631) #right_data: ,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:10:40.692) #right_data: ,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:10:40.807) #right_data: ,0.0,0.0,0.0,0.08,0.0,0.0,2.39,3.86
( 2023/02/09 17:10:40.874) #right_data: ,0.0,0.0,0.0,0.08,0.0,0.0,2.39,3.86
( 2023/02/09 17:10:40.940) #right_data: ,0.62,0.05,0.32,0.69,0.0,0.97,5.07,5.6
( 2023/02/09 17:10:41.000) #right_data: ,0.57,0.14,0.45,0.84,0.0,1.16,5.07,5.54
( 2023/02/09 17:10:41.059) #right_data: ,0.48,0.39,0.67,0.81,0.0,1.18,5.07,5.54
( 2023/02/09 17:10:41.124) #right_data: ,0.35,0.55,0.65,0.83,0.0,1.14,5.3,5.6
( 2023/02/09 17:10:41.190) #right_data: ,0.34,0.76,0.7,0.84,0.0,1.07,5.48,5.54
( 2023/02/09 17:10:41.257) #right_data: ,0.68,0.11,1.08,1.01,0.0,1.25,5.36,4.75
( 2023/02/09 17:10:41.319) #right_data: ,0.62,1.59,0.88,0.36,0.03,0.51,2.26,1.53
( 2023/02/09 17:10:41.378) #right_data: ,0.62,1.59,0.88,0.36,0.03,0.51,2.26,1.53
( 2023/02/09 17:10:41.438) #right_data: ,0.62,1.59,0.88,0.36,0.03,0.51,2.26,1.53
( 2023/02/09 17:10:41.496) #right_data: ,6.13,7.13,3.25,0.75,0.0,0.24,0.0,0.0
( 2023/02/09 17:10:41.562) #right_data: ,7.31,3.91,1.15,0.09,0.0,0.0,0.0,0.0
( 2023/02/09 17:10:41.632) #right_data: ,1.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:10:41.691) #right_data: ,0.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:10:41.748) #right_data: ,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:10:41.810) #right_data: ,0.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:10:41.875) #right_data: ,0.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:10:41.940) #right_data: ,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:10:42.001) #right_data: ,0.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:10:42.060) #right_data: ,0.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:10:42.119) #right_data: ,0.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:10:42.183) #right_data: ,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:10:42.251) #right_data: ,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:10:42.315) #right_data: ,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:10:42.375) #right_data: ,0.57,0.0,0.0,0.58,0.0,0.63,7.13,6.57
( 2023/02/09 17:10:42.435) #right_data: ,0.64,0.0,0.0,0.79,0.0,1.17,7.22,6.49
( 2023/02/09 17:10:42.499) #right_data: ,0.64,0.0,0.0,0.79,0.0,1.17,7.22,6.49
( 2023/02/09 17:10:42.566) #right_data: ,0.64,0.0,0.0,0.79,0.0,1.17,7.22,6.49
( 2023/02/09 17:10:42.634) #right_data: ,0.55,0.44,0.88,0.41,0.01,1.26,4.45,3.95
( 2023/02/09 17:10:42.694) #right_data: ,0.56,0.58,1.04,0.68,0.02,1.43,3.86,3.4
( 2023/02/09 17:10:42.753) #right_data: ,0.56,0.58,1.04,0.68,0.02,1.43,3.86,3.4
( 2023/02/09 17:10:42.813) #right_data: ,0.99,0.91,1.25,2.01,0.04,1.65,0.45,0.0
( 2023/02/09 17:10:42.880) #right_data: ,0.34,2.39,1.83,2.23,0.06,1.59,1.13,0.71
( 2023/02/09 17:10:42.946) #right_data: ,0.34,2.39,1.83,2.23,0.06,1.59,1.13,0.71
( 2023/02/09 17:10:43.005) #right_data: ,0.34,2.39,1.83,2.23,0.06,1.59,1.13,0.71
( 2023/02/09 17:10:43.063) #right_data: ,5.86,4.64,1.04,0.79,0.0,0.0,0.0,0.0
( 2023/02/09 17:10:43.125) #right_data: ,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:10:43.191) #right_data: ,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:10:43.268) #right_data: ,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:10:43.327) #right_data: ,0.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:10:43.386) #right_data: ,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:10:43.445) #right_data: ,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:10:43.509) #right_data: ,0.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:10:43.574) #right_data: ,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:10:43.633) #right_data: ,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:10:43.691) #right_data: ,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:10:43.749) #right_data: ,0.34,0.0,0.0,0.37,0.0,0.26,6.49,5.86
( 2023/02/09 17:10:43.815) #right_data: ,0.92,0.0,0.0,0.65,0.0,0.59,6.8,5.73
( 2023/02/09 17:10:43.881) #right_data: ,0.9,0.11,0.34,0.85,0.0,0.87,7.05,5.12
( 2023/02/09 17:10:43.948) #right_data: ,1.02,0.65,0.76,0.99,0.0,1.01,6.2,4.12
( 2023/02/09 17:10:44.009) #right_data: ,1.32,2.26,0.19,1.08,0.0,0.97,3.08,0.55
( 2023/02/09 17:10:44.068) #right_data: ,1.32,2.26,0.19,1.08,0.0,0.97,3.08,0.55
( 2023/02/09 17:10:44.131) #right_data: ,2.23,4.54,1.57,0.07,0.0,0.88,1.0,0.42
( 2023/02/09 17:10:44.197) #right_data: ,2.95,4.9,2.21,0.49,0.0,0.77,0.0,0.0
( 2023/02/09 17:10:44.264) #right_data: ,4.54,5.86,3.15,1.04,0.0,0.41,0.0,0.0
( 2023/02/09 17:10:44.323) #right_data: ,5.6,6.65,3.43,0.96,0.0,0.22,0.0,0.0
( 2023/02/09 17:10:44.384) #right_data: ,6.8,7.31,2.79,1.1,0.0,0.0,0.0,0.0
( 2023/02/09 17:10:44.446) #right_data: ,5.92,0.7,0.22,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:10:44.510) #right_data: ,2.73,0.14,0.01,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:10:44.579) #right_data: ,2.73,0.14,0.01,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:10:44.640) #right_data: ,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:10:44.700) #right_data: ,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:10:44.759) #right_data: ,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:10:44.822) #right_data: ,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:10:44.889) #right_data: ,0.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:10:44.955) #right_data: ,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:10:45.015) #right_data: ,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:10:45.073) #right_data: ,0.03,0.0,0.0,0.0,0.0,0.0,2.64,3.51
( 2023/02/09 17:10:45.136) #right_data: ,0.2,0.0,0.0,0.16,0.0,0.07,5.54,6.42
( 2023/02/09 17:10:45.203) #right_data: ,0.2,0.0,0.0,0.16,0.0,0.07,5.54,6.42
( 2023/02/09 17:10:45.274) #right_data: ,0.88,0.0,0.0,0.81,0.0,1.1,5.99,6.2
( 2023/02/09 17:10:45.337) #right_data: ,0.92,0.14,0.68,1.18,0.0,0.55,4.69,4.8
( 2023/02/09 17:10:45.397) #right_data: ,0.92,0.14,0.68,1.18,0.0,0.55,4.69,4.8
( 2023/02/09 17:10:45.460) #right_data: ,1.17,1.03,1.09,1.49,0.02,1.72,1.13,0.18
( 2023/02/09 17:10:45.527) #right_data: ,1.17,1.03,1.09,1.49,0.02,1.72,1.13,0.18
( 2023/02/09 17:10:45.599) #right_data: ,1.06,1.49,1.99,1.99,0.03,1.28,0.31,0.29
