( 2023/02/09 17:05:27.969) #left_data: ,L_FSR1,L_FSR2,L_FSR3,L_FSR4,L_FSR5,L_FSR6,L_FSR7,L_FSR8
( 2023/02/09 17:08:36.258) #left_data: ,0.72,0.45,0.91,0.4,0.0,1.23,3.91,2.89
( 2023/02/09 17:08:36.323) #left_data: ,2.79,4.12,4.35,2.44,0.0,1.09,0.0,0.0
( 2023/02/09 17:08:36.389) #left_data: ,2.79,4.12,4.35,2.44,0.0,1.09,0.0,0.0
( 2023/02/09 17:08:36.455) #left_data: ,6.8,4.9,3.58,1.27,0.0,0.0,0.0,0.0
( 2023/02/09 17:08:36.513) #left_data: ,6.65,2.92,0.45,0.39,0.0,0.0,0.0,0.0
( 2023/02/09 17:08:36.572) #left_data: ,6.65,2.92,0.45,0.39,0.0,0.0,0.0,0.0
( 2023/02/09 17:08:36.637) #left_data: ,1.74,0.05,0.09,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:08:36.706) #left_data: ,0.09,0.0,0.01,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:08:36.770) #left_data: ,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:08:36.828) #left_data: ,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:08:36.890) #left_data: ,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:08:36.957) #left_data: ,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:08:37.024) #left_data: ,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:08:37.088) #left_data: ,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:08:37.149) #left_data: ,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:08:37.208) #left_data: ,0.0,0.0,0.0,0.0,0.0,0.02,2.53,2.53
( 2023/02/09 17:08:37.268) #left_data: ,0.0,0.0,0.0,0.07,0.0,0.15,5.99,6.72
( 2023/02/09 17:08:37.334) #left_data: ,0.0,0.0,0.02,0.53,0.0,0.73,6.49,6.8
( 2023/02/09 17:08:37.415) #left_data: ,0.1,0.1,0.4,0.67,0.0,0.84,6.49,6.8
( 2023/02/09 17:08:37.474) #left_data: ,0.27,0.99,1.24,1.11,0.0,1.13,5.12,4.3
( 2023/02/09 17:08:37.531) #left_data: ,0.27,0.99,1.24,1.11,0.0,1.13,5.12,4.3
( 2023/02/09 17:08:37.592) #left_data: ,0.44,0.18,1.19,0.57,0.0,0.4,3.47,2.76
( 2023/02/09 17:08:37.660) #left_data: ,0.76,1.28,2.11,1.21,0.0,0.68,1.23,0.04
( 2023/02/09 17:08:37.727) #left_data: ,0.4,2.89,3.25,1.87,0.0,0.46,0.61,0.21
( 2023/02/09 17:08:37.790) #left_data: ,2.85,4.45,4.21,2.21,0.0,0.94,0.0,0.0
( 2023/02/09 17:08:37.849) #left_data: ,5.42,5.18,4.8,1.69,0.0,0.31,0.0,0.0
( 2023/02/09 17:08:37.909) #left_data: ,5.42,5.18,4.8,1.69,0.0,0.31,0.0,0.0
( 2023/02/09 17:08:37.975) #left_data: ,6.49,2.56,1.2,0.23,0.0,0.0,0.0,0.0
( 2023/02/09 17:08:38.043) #left_data: ,1.19,0.0,0.07,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:08:38.106) #left_data: ,0.1,0.0,0.01,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:08:38.165) #left_data: ,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:08:38.224) #left_data: ,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:08:38.285) #left_data: ,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:08:38.353) #left_data: ,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:08:38.417) #left_data: ,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:08:38.475) #left_data: ,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:08:38.533) #left_data: ,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:08:38.592) #left_data: ,0.0,0.0,0.0,0.01,0.0,0.06,1.23,1.24
( 2023/02/09 17:08:38.658) #left_data: ,0.0,0.0,0.0,0.09,0.0,0.18,6.34,7.48
( 2023/02/09 17:08:38.726) #left_data: ,0.05,0.0,0.11,0.72,0.0,0.9,6.88,7.31
( 2023/02/09 17:08:38.792) #left_data: ,0.31,0.9,0.32,1.22,0.0,0.01,4.85,4.35
( 2023/02/09 17:08:38.852) #left_data: ,0.31,0.9,0.32,1.22,0.0,0.01,4.85,4.35
( 2023/02/09 17:08:38.911) #left_data: ,0.48,1.25,0.88,0.09,0.0,1.27,3.47,2.7
( 2023/02/09 17:08:38.976) #left_data: ,0.71,0.72,1.61,0.63,0.0,0.19,2.16,1.49
( 2023/02/09 17:08:39.042) #left_data: ,0.94,1.51,2.5,1.34,0.0,0.47,0.05,0.97
( 2023/02/09 17:08:39.105) #left_data: ,0.12,2.58,3.47,2.31,0.0,0.73,0.38,0.15
( 2023/02/09 17:08:39.165) #left_data: ,1.99,3.99,4.49,2.85,0.0,1.25,0.0,0.0
( 2023/02/09 17:08:39.224) #left_data: ,4.21,4.85,4.9,2.01,0.0,0.55,0.0,0.0
( 2023/02/09 17:08:39.286) #left_data: ,6.34,4.85,3.4,0.99,0.0,0.01,0.0,0.0
( 2023/02/09 17:08:39.353) #left_data: ,6.49,3.58,0.53,0.16,0.0,0.0,0.0,0.0
( 2023/02/09 17:08:39.416) #left_data: ,1.78,0.33,0.06,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:08:39.475) #left_data: ,1.78,0.33,0.06,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:08:39.533) #left_data: ,0.07,0.0,0.01,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:08:39.592) #left_data: ,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:08:39.658) #left_data: ,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:08:39.726) #left_data: ,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:08:39.790) #left_data: ,0.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:08:39.850) #left_data: ,0.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:08:39.909) #left_data: ,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:08:39.973) #left_data: ,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:08:40.038) #left_data: ,0.0,0.0,0.0,0.02,0.0,0.05,0.64,0.59
( 2023/02/09 17:08:40.100) #left_data: ,0.0,0.0,0.0,0.05,0.0,0.12,4.96,6.2
( 2023/02/09 17:08:40.157) #left_data: ,0.0,0.0,0.0,0.3,0.0,0.39,5.79,6.97
( 2023/02/09 17:08:40.216) #left_data: ,0.04,0.0,0.11,0.39,0.0,0.59,5.92,6.97
( 2023/02/09 17:08:40.278) #left_data: ,0.06,0.12,0.3,0.5,0.0,0.74,5.86,6.65
( 2023/02/09 17:08:40.346) #left_data: ,0.1,0.27,0.59,0.7,0.0,0.95,5.3,6.06
( 2023/02/09 17:08:40.410) #left_data: ,0.15,0.56,0.93,0.94,0.0,1.19,4.54,5.18
( 2023/02/09 17:08:40.471) #left_data: ,0.2,0.75,1.2,1.19,0.0,0.4,3.99,4.59
( 2023/02/09 17:08:40.530) #left_data: ,0.32,1.07,0.69,0.54,0.0,0.94,3.18,3.55
( 2023/02/09 17:08:40.590) #left_data: ,0.32,1.07,0.69,0.54,0.0,0.94,3.18,3.55
( 2023/02/09 17:08:40.659) #left_data: ,0.32,2.44,2.89,2.28,0.01,1.32,0.48,0.31
( 2023/02/09 17:08:40.725) #left_data: ,3.22,4.49,4.21,2.36,0.0,0.94,0.0,0.0
( 2023/02/09 17:08:40.789) #left_data: ,3.22,4.49,4.21,2.36,0.0,0.94,0.0,0.0
( 2023/02/09 17:08:40.849) #left_data: ,5.79,2.39,0.98,0.38,0.0,0.0,0.0,0.0
( 2023/02/09 17:08:40.910) #left_data: ,1.74,0.08,0.09,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:08:40.976) #left_data: ,1.74,0.08,0.09,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:08:41.043) #left_data: ,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:08:41.106) #left_data: ,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:08:41.165) #left_data: ,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:08:41.223) #left_data: ,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:08:41.282) #left_data: ,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:08:41.343) #left_data: ,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:08:41.408) #left_data: ,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:08:41.470) #left_data: ,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:08:41.529) #left_data: ,0.0,0.0,0.0,0.0,0.0,0.03,1.23,1.65
( 2023/02/09 17:08:41.587) #left_data: ,0.0,0.0,0.0,0.09,0.0,0.21,5.36,6.13
( 2023/02/09 17:08:41.652) #left_data: ,0.03,0.0,0.04,0.53,0.0,0.87,5.99,6.8
( 2023/02/09 17:08:41.718) #left_data: ,0.11,0.16,0.4,0.58,0.0,0.96,6.2,6.8
( 2023/02/09 17:08:41.782) #left_data: ,0.2,0.56,0.6,0.57,0.0,0.87,5.99,6.34
( 2023/02/09 17:08:41.841) #left_data: ,0.37,1.07,0.78,0.63,0.0,0.87,5.24,5.01
( 2023/02/09 17:08:41.899) #left_data: ,0.37,1.07,0.78,0.63,0.0,0.87,5.24,5.01
( 2023/02/09 17:08:41.960) #left_data: ,0.6,0.44,1.1,1.0,0.0,1.07,3.58,3.18
( 2023/02/09 17:08:42.024) #left_data: ,0.42,3.15,2.39,1.55,0.01,0.41,0.54,0.27
( 2023/02/09 17:08:42.086) #left_data: ,0.42,3.15,2.39,1.55,0.01,0.41,0.54,0.27
( 2023/02/09 17:08:42.145) #left_data: ,2.56,5.07,3.58,1.96,0.0,1.05,0.0,0.0
( 2023/02/09 17:08:42.205) #left_data: ,6.57,6.06,2.79,1.13,0.0,0.0,0.0,0.0
( 2023/02/09 17:08:42.265) #left_data: ,6.57,6.06,2.79,1.13,0.0,0.0,0.0,0.0
( 2023/02/09 17:08:42.333) #left_data: ,5.36,3.08,0.98,0.02,0.0,0.0,0.0,0.0
( 2023/02/09 17:08:42.402) #left_data: ,0.17,0.0,0.01,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:08:42.464) #left_data: ,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:08:42.522) #left_data: ,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:08:42.584) #left_data: ,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:08:42.649) #left_data: ,0.03,0.0,0.01,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:08:42.716) #left_data: ,0.02,0.0,0.01,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:08:42.780) #left_data: ,0.01,0.0,0.02,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:08:42.838) #left_data: ,0.01,0.0,0.02,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:08:42.896) #left_data: ,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:08:42.961) #left_data: ,0.0,0.0,0.0,0.02,0.0,0.04,0.29,1.61
( 2023/02/09 17:08:43.027) #left_data: ,0.0,0.0,0.0,0.11,0.0,0.18,4.64,6.57
( 2023/02/09 17:08:43.093) #left_data: ,0.0,0.0,0.03,0.45,0.0,0.54,5.42,6.97
( 2023/02/09 17:08:43.153) #left_data: ,0.0,0.0,0.17,0.55,0.0,0.72,5.66,7.13
( 2023/02/09 17:08:43.212) #left_data: ,0.0,0.0,0.17,0.55,0.0,0.72,5.66,7.13
( 2023/02/09 17:08:43.272) #left_data: ,0.0,0.12,0.35,0.54,0.0,0.67,5.54,6.8
( 2023/02/09 17:08:43.350) #left_data: ,0.12,0.75,0.7,0.75,0.0,0.89,4.69,5.73
( 2023/02/09 17:08:43.415) #left_data: ,0.44,0.69,1.27,1.17,0.0,1.15,3.18,3.82
( 2023/02/09 17:08:43.474) #left_data: ,1.05,3.22,2.18,1.12,0.0,0.01,1.03,0.77
( 2023/02/09 17:08:43.532) #left_data: ,1.74,5.66,4.26,2.31,0.0,0.76,0.0,0.0
( 2023/02/09 17:08:43.592) #left_data: ,4.59,6.72,4.85,1.61,0.0,0.13,0.0,0.0
( 2023/02/09 17:08:43.660) #left_data: ,4.59,6.72,4.85,1.61,0.0,0.13,0.0,0.0
( 2023/02/09 17:08:43.726) #left_data: ,5.92,3.91,1.24,0.06,0.0,0.0,0.0,0.0
( 2023/02/09 17:08:43.796) #left_data: ,0.96,0.0,0.03,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:08:43.855) #left_data: ,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:08:43.915) #left_data: ,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:08:43.982) #left_data: ,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:08:44.049) #left_data: ,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:08:44.113) #left_data: ,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:08:44.171) #left_data: ,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:08:44.229) #left_data: ,0.05,0.0,0.01,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:08:44.290) #left_data: ,0.0,0.0,0.01,0.01,0.0,0.0,0.0,0.0
( 2023/02/09 17:08:44.357) #left_data: ,0.0,0.0,0.0,0.04,0.0,0.13,5.07,6.42
( 2023/02/09 17:08:44.431) #left_data: ,0.04,0.0,0.04,0.64,0.0,0.88,6.27,7.31
( 2023/02/09 17:08:44.489) #left_data: ,0.25,0.18,0.46,0.77,0.0,1.03,6.34,7.39
( 2023/02/09 17:08:44.548) #left_data: ,0.25,0.41,0.57,0.71,0.0,0.89,5.86,6.49
( 2023/02/09 17:08:44.609) #left_data: ,0.31,0.91,0.82,0.81,0.0,0.94,4.8,5.12
( 2023/02/09 17:08:44.675) #left_data: ,0.57,0.36,1.27,1.17,0.0,1.2,3.66,3.62
( 2023/02/09 17:08:44.741) #left_data: ,1.03,2.11,1.55,0.69,0.0,0.21,1.3,0.94
( 2023/02/09 17:08:44.803) #left_data: ,0.68,3.95,3.15,1.55,0.0,0.05,0.49,0.12
( 2023/02/09 17:08:44.862) #left_data: ,2.76,5.42,4.69,2.13,0.0,0.86,0.0,0.0
( 2023/02/09 17:08:44.922) #left_data: ,5.3,6.06,4.96,1.21,0.0,0.24,0.0,0.0
( 2023/02/09 17:08:44.988) #left_data: ,5.3,6.06,4.96,1.21,0.0,0.24,0.0,0.0
( 2023/02/09 17:08:45.058) #left_data: ,6.34,1.99,1.1,0.15,0.0,0.0,0.0,0.0
( 2023/02/09 17:08:45.123) #left_data: ,1.05,0.0,0.08,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:08:45.182) #left_data: ,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:08:45.243) #left_data: ,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:08:45.309) #left_data: ,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:08:45.375) #left_data: ,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:08:45.440) #left_data: ,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:08:45.500) #left_data: ,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:08:45.561) #left_data: ,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:08:45.626) #left_data: ,0.0,0.0,0.0,0.0,0.0,0.02,4.12,4.54
( 2023/02/09 17:08:45.692) #left_data: ,0.0,0.0,0.0,0.0,0.0,0.02,4.12,4.54
( 2023/02/09 17:08:45.756) #left_data: ,0.09,0.0,0.0,0.33,0.0,0.37,6.06,6.65
( 2023/02/09 17:08:45.816) #left_data: ,0.88,0.74,0.65,0.65,0.0,0.62,6.49,6.42
( 2023/02/09 17:08:45.873) #left_data: ,0.88,0.74,0.65,0.65,0.0,0.62,6.49,6.42
( 2023/02/09 17:08:45.937) #left_data: ,1.0,1.26,0.77,0.6,0.0,0.56,6.06,5.66
( 2023/02/09 17:08:46.003) #left_data: ,1.08,1.02,0.92,0.7,0.0,0.57,5.54,4.9
( 2023/02/09 17:08:46.070) #left_data: ,1.22,1.83,1.17,0.89,0.0,0.63,4.9,3.95
( 2023/02/09 17:08:46.131) #left_data: ,0.2,2.85,0.65,1.1,0.0,0.7,3.55,2.44
( 2023/02/09 17:08:46.190) #left_data: ,0.93,4.03,1.92,0.36,0.0,0.79,1.43,1.11
( 2023/02/09 17:08:46.249) #left_data: ,2.64,5.3,3.4,0.96,0.0,0.7,0.2,0.0
( 2023/02/09 17:08:46.315) #left_data: ,4.9,6.34,4.26,0.68,0.0,0.16,0.0,0.0
( 2023/02/09 17:08:46.387) #left_data: ,6.97,5.92,3.18,0.92,0.0,0.0,0.0,0.0
( 2023/02/09 17:08:46.452) #left_data: ,7.05,4.17,0.61,0.27,0.0,0.0,0.0,0.0
( 2023/02/09 17:08:46.512) #left_data: ,1.53,0.47,0.05,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:08:46.573) #left_data: ,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:08:46.639) #left_data: ,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:08:46.706) #left_data: ,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:08:46.770) #left_data: ,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:08:46.832) #left_data: ,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:08:46.892) #left_data: ,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:08:46.955) #left_data: ,0.0,0.0,0.0,0.0,0.0,0.01,2.42,1.55
( 2023/02/09 17:08:47.020) #left_data: ,0.0,0.0,0.0,0.0,0.0,0.01,2.42,1.55
( 2023/02/09 17:08:47.083) #left_data: ,0.03,0.0,0.04,0.78,0.0,1.14,7.13,7.48
( 2023/02/09 17:08:47.141) #left_data: ,0.02,0.0,0.19,0.99,0.0,0.35,6.8,7.22
( 2023/02/09 17:08:47.200) #left_data: ,0.02,0.0,0.19,0.99,0.0,0.35,6.8,7.22
( 2023/02/09 17:08:47.259) #left_data: ,0.02,0.0,0.29,1.06,0.0,0.55,6.06,6.06
( 2023/02/09 17:08:47.326) #left_data: ,0.03,0.09,0.53,1.15,0.0,0.66,5.3,5.07
( 2023/02/09 17:08:47.414) #left_data: ,0.04,0.14,0.64,0.09,0.0,0.76,5.18,4.85
( 2023/02/09 17:08:47.474) #left_data: ,0.48,1.16,1.25,0.49,0.0,0.01,4.9,4.12
( 2023/02/09 17:08:47.532) #left_data: ,0.48,1.16,1.25,0.49,0.0,0.01,4.9,4.12
( 2023/02/09 17:08:47.592) #left_data: ,0.88,2.01,1.55,1.07,0.0,0.29,2.5,1.43
( 2023/02/09 17:08:47.659) #left_data: ,2.21,4.59,3.99,2.44,0.0,1.23,0.02,0.0
( 2023/02/09 17:08:47.725) #left_data: ,6.8,5.42,2.82,1.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:08:47.789) #left_data: ,6.8,5.42,2.82,1.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:08:47.847) #left_data: ,4.85,1.41,0.68,0.01,0.0,0.0,0.0,0.0
( 2023/02/09 17:08:47.916) #left_data: ,4.85,1.41,0.68,0.01,0.0,0.0,0.0,0.0
( 2023/02/09 17:08:47.983) #left_data: ,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:08:48.051) #left_data: ,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:08:48.116) #left_data: ,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:08:48.174) #left_data: ,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:08:48.236) #left_data: ,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:08:48.302) #left_data: ,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:08:48.369) #left_data: ,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0
( 2023/02/09 17:08:48.432) #left_data: ,0.0,0.0,0.0,0.0,0.0,0.04,4.21,4.64
( 2023/02/09 17:08:48.490) #left_data: ,0.0,0.0,0.0,0.11,0.0,0.24,6.57,7.67
( 2023/02/09 17:08:48.551) #left_data: ,0.0,0.0,0.0,0.34,0.0,0.56,6.72,7.58
( 2023/02/09 17:08:48.617) #left_data: ,0.07,0.0,0.1,0.47,0.0,0.78,6.65,7.31
( 2023/02/09 17:08:48.682) #left_data: ,0.11,0.19,0.47,0.65,0.0,0.95,5.92,6.34
( 2023/02/09 17:08:48.741) #left_data: ,0.17,0.52,0.85,0.9,0.0,1.14,5.12,5.01
( 2023/02/09 17:08:48.798) #left_data: ,0.2,0.79,1.09,1.07,0.0,0.03,4.75,4.69
( 2023/02/09 17:08:48.859) #left_data: ,0.35,1.13,0.79,0.53,0.0,0.79,3.55,3.4
( 2023/02/09 17:08:48.923) #left_data: ,0.35,1.13,0.79,0.53,0.0,0.79,3.55,3.4
( 2023/02/09 17:08:48.993) #left_data: ,1.89,2.76,3.4,2.16,0.0,1.23,0.21,0.04
( 2023/02/09 17:08:49.060) #left_data: ,1.89,2.76,3.4,2.16,0.0,1.23,0.21,0.04
( 2023/02/09 17:08:49.123) #left_data: ,4.96,4.45,4.4,1.74,0.0,0.7,0.0,0.0
( 2023/02/09 17:08:49.182) #left_data: ,6.65,2.53,0.36,0.34,0.0,0.0,0.0,0.0
( 2023/02/09 17:08:49.242) #left_data: ,6.65,2.53,0.36,0.34,0.0,0.0,0.0,0.0
( 2023/02/09 17:08:49.307) #left_data: ,6.65,2.53,0.36,0.34,0.0,0.0,0.0,0.0
( 2023/02/09 17:08:49.382) #left_data: ,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:08:49.443) #left_data: ,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:08:49.502) #left_data: ,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:08:49.562) #left_data: ,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:08:49.625) #left_data: ,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:08:49.692) #left_data: ,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:08:49.754) #left_data: ,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:08:49.813) #left_data: ,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:08:49.873) #left_data: ,0.07,0.0,0.0,0.03,0.0,0.06,0.29,0.35
( 2023/02/09 17:08:49.939) #left_data: ,0.0,0.0,0.0,0.03,0.0,0.14,5.42,7.13
( 2023/02/09 17:08:50.004) #left_data: ,0.0,0.0,0.0,0.23,0.0,0.57,6.06,7.58
( 2023/02/09 17:08:50.069) #left_data: ,0.0,0.0,0.0,0.37,0.0,0.82,6.13,7.67
( 2023/02/09 17:08:50.131) #left_data: ,0.0,0.0,0.06,0.58,0.0,1.13,5.92,7.31
( 2023/02/09 17:08:50.189) #left_data: ,0.06,0.05,0.31,0.76,0.0,0.29,5.42,6.34
( 2023/02/09 17:08:50.250) #left_data: ,0.06,0.05,0.31,0.76,0.0,0.29,5.42,6.34
( 2023/02/09 17:08:50.316) #left_data: ,0.23,0.79,0.85,1.18,0.0,0.9,4.35,4.75
( 2023/02/09 17:08:50.385) #left_data: ,0.49,0.44,1.24,0.23,0.01,1.07,2.95,3.08
( 2023/02/09 17:08:50.452) #left_data: ,0.89,1.94,1.23,1.06,0.02,1.36,1.02,0.22
( 2023/02/09 17:08:50.511) #left_data: ,1.43,3.51,2.79,2.01,0.01,1.12,0.26,0.12
( 2023/02/09 17:08:50.571) #left_data: ,4.35,4.54,4.03,2.13,0.0,0.93,0.0,0.0
( 2023/02/09 17:08:50.633) #left_data: ,4.35,4.54,4.03,2.13,0.0,0.93,0.0,0.0
( 2023/02/09 17:08:50.701) #left_data: ,6.65,2.92,1.23,0.46,0.0,0.0,0.0,0.0
( 2023/02/09 17:08:50.763) #left_data: ,3.43,0.32,0.16,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:08:50.822) #left_data: ,0.11,0.0,0.03,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:08:50.882) #left_data: ,0.11,0.0,0.03,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:08:50.947) #left_data: ,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:08:51.014) #left_data: ,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:08:51.078) #left_data: ,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:08:51.137) #left_data: ,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:08:51.197) #left_data: ,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:08:51.258) #left_data: ,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 17:08:51.324) #left_data: ,0.0,0.0,0.0,0.0,0.0,0.07,5.48,5.86
( 2023/02/09 17:08:51.391) #left_data: ,0.0,0.0,0.0,0.29,0.0,0.79,6.65,6.97
( 2023/02/09 17:08:51.455) #left_data: ,0.09,0.0,0.28,0.75,0.0,0.02,6.97,7.48
( 2023/02/09 17:08:51.517) #left_data: ,0.09,0.15,0.56,0.91,0.0,0.33,6.49,6.97
( 2023/02/09 17:08:51.578) #left_data: ,0.1,0.26,0.83,1.25,0.0,1.06,5.18,5.3
( 2023/02/09 17:08:51.644) #left_data: ,0.1,0.38,1.03,0.46,0.0,1.39,4.21,4.08
( 2023/02/09 17:08:51.711) #left_data: ,0.24,0.92,0.7,0.96,0.0,1.59,2.56,2.53
( 2023/02/09 17:08:51.775) #left_data: ,0.24,0.92,0.7,0.96,0.0,1.59,2.56,2.53
( 2023/02/09 17:08:51.833) #left_data: ,1.15,2.67,3.47,2.44,0.0,1.57,0.42,0.14
