( 2023/02/09 15:46:50.494) #right_data: ,R_FSR1,R_FSR2,R_FSR3,R_FSR4,R_FSR5,R_FSR6,R_FSR7,R_FSR8
( 2023/02/09 15:48:00.656) #right_data: ,0.01,0,0,0,0,0,0,0
( 2023/02/09 15:48:00.724) #right_data: ,0.01,0,0,0,0,0,0,0
( 2023/02/09 15:48:00.785) #right_data: ,0.01,0,0,0,0,0,0,0
( 2023/02/09 15:48:00.842) #right_data: ,0.01,0,0,0,0,0,0,0
( 2023/02/09 15:48:00.906) #right_data: ,0.01,0,0,0,0,0,0,0
( 2023/02/09 15:48:00.971) #right_data: ,0.01,0,0,0,0,0,0,0
( 2023/02/09 15:48:01.035) #right_data: ,0.01,0,0,0,0,0,0,0
( 2023/02/09 15:48:01.093) #right_data: ,0.01,0,0,0,0,0,0,0
( 2023/02/09 15:48:01.153) #right_data: ,0.01,0,0,0,0,0,0,0
( 2023/02/09 15:48:01.216) #right_data: ,0.01,0,0,0,0,0,0,0
( 2023/02/09 15:48:01.279) #right_data: ,0.01,0,0,0,0,0,0,0
( 2023/02/09 15:48:01.342) #right_data: ,0.02,0,0,0,0,0,0,0
( 2023/02/09 15:48:01.406) #right_data: ,0.02,0,0,0,0,0,0,0
( 2023/02/09 15:48:01.465) #right_data: ,0.02,0,0,0,0,0,0,0
( 2023/02/09 15:48:01.522) #right_data: ,0.01,0,0,0,0,0,0,0
( 2023/02/09 15:48:01.584) #right_data: ,0.01,0,0,0,0,0,0,0
( 2023/02/09 15:48:01.651) #right_data: ,0.01,0,0,0,0,0,0,0
( 2023/02/09 15:48:01.716) #right_data: ,0.01,0,0,0,0,0,0,0
( 2023/02/09 15:48:01.777) #right_data: ,0.01,0,0,0,0,0,0,0
( 2023/02/09 15:48:01.834) #right_data: ,0.01,0,0,0,0,0,0,0
( 2023/02/09 15:48:01.898) #right_data: ,0.01,0,0,0,0,0,0,0
( 2023/02/09 15:48:01.961) #right_data: ,0.01,0,0,0,0,0,0,0
( 2023/02/09 15:48:02.025) #right_data: ,0.01,0,0,0,0,0,0,0
( 2023/02/09 15:48:02.083) #right_data: ,0.01,0,0,0,0,0,0,0
( 2023/02/09 15:48:02.141) #right_data: ,0.01,0,0,0,0,0,0,0
( 2023/02/09 15:48:02.198) #right_data: ,0.01,0,0,0,0,0,0,0
( 2023/02/09 15:48:02.261) #right_data: ,0.01,0,0,0,0,0,0,0
( 2023/02/09 15:48:02.327) #right_data: ,0.01,0,0,0,0,0,0,0
( 2023/02/09 15:48:02.390) #right_data: ,0.01,0,0,0,0,0,0,0
( 2023/02/09 15:48:02.449) #right_data: ,0.01,0,0,0,0,0,0,0
( 2023/02/09 15:48:02.507) #right_data: ,0.01,0,0,0,0,0,0,0
( 2023/02/09 15:48:02.574) #right_data: ,0.01,0,0,0,0,0,0,0
( 2023/02/09 15:48:02.641) #right_data: ,0.01,0,0,0,0,0,0,0
( 2023/02/09 15:48:02.705) #right_data: ,0.01,0,0,0,0,0,0,0
( 2023/02/09 15:48:02.763) #right_data: ,0.01,0,0,0,0,0,0,0
( 2023/02/09 15:48:02.822) #right_data: ,0.01,0,0,0,0,0,0,0
( 2023/02/09 15:48:02.885) #right_data: ,0.01,0,0,0,0,0,0,0
( 2023/02/09 15:48:02.947) #right_data: ,0.01,0,0,0,0,0,0,0
( 2023/02/09 15:48:03.011) #right_data: ,0.01,0,0,0,0,0,0,0
( 2023/02/09 15:48:03.070) #right_data: ,0.01,0,0,0,0,0,0,0
( 2023/02/09 15:48:03.127) #right_data: ,0.01,0,0,0,0,0,0,0
( 2023/02/09 15:48:03.186) #right_data: ,0.01,0,0,0,0,0,0,0
( 2023/02/09 15:48:03.250) #right_data: ,0.01,0,0,0,0,0,0,0
( 2023/02/09 15:48:03.316) #right_data: ,0.01,0,0,0,0,0,0,0
( 2023/02/09 15:48:03.382) #right_data: ,0.01,0,0,0,0,0,0,0
( 2023/02/09 15:48:03.441) #right_data: ,0.01,0,0,0,0,0,0,0
( 2023/02/09 15:48:03.498) #right_data: ,0.01,0,0,0,0,0,0,0
( 2023/02/09 15:48:03.559) #right_data: ,0.01,0,0,0,0,0,0,0
( 2023/02/09 15:48:03.623) #right_data: ,0.01,0,0,0,0,0,0,0
( 2023/02/09 15:48:03.687) #right_data: ,0.01,0,0,0,0,0,0,0
( 2023/02/09 15:48:03.746) #right_data: ,0.01,0,0,0,0,0,0,0
