( 2023/02/09 19:19:36.468) #left_data: ,L_FSR1,L_FSR2,L_FSR3,L_FSR4,L_FSR5,L_FSR6,L_FSR7,L_FSR8
( 2023/02/09 19:23:27.351) #left_data: ,0.51,0.0,0.02,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 19:23:27.419) #left_data: ,0.15,0.0,0.02,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 19:23:27.486) #left_data: ,0.07,0.0,0.03,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 19:23:27.548) #left_data: ,0.05,0.0,0.05,0.01,0.0,0.0,0.0,0.0
( 2023/02/09 19:23:27.605) #left_data: ,0.03,0.0,0.06,0.07,0.0,0.0,0.0,0.0
( 2023/02/09 19:23:27.665) #left_data: ,0.03,0.0,0.06,0.07,0.0,0.0,0.0,0.0
( 2023/02/09 19:23:27.729) #left_data: ,0.02,0.0,0.1,0.16,0.0,0.0,0.0,0.0
( 2023/02/09 19:23:27.795) #left_data: ,0.02,0.0,0.12,0.21,0.0,0.0,0.0,0.0
( 2023/02/09 19:23:27.858) #left_data: ,0.02,0.0,0.12,0.21,0.0,0.0,0.0,0.0
( 2023/02/09 19:23:27.915) #left_data: ,0.0,0.0,0.07,0.26,0.0,0.0,0.0,0.0
( 2023/02/09 19:23:27.975) #left_data: ,0.11,0.11,0.52,0.96,0.0,0.93,0.33,0.93
( 2023/02/09 19:23:28.042) #left_data: ,0.84,0.88,0.81,0.99,0.0,0.88,2.67,1.36
( 2023/02/09 19:23:28.112) #left_data: ,1.17,0.16,2.21,2.31,0.03,2.18,3.4,2.34
( 2023/02/09 19:23:28.175) #left_data: ,1.21,0.7,2.92,3.22,0.04,2.82,2.85,2.06
( 2023/02/09 19:23:28.232) #left_data: ,1.22,0.65,3.18,3.47,0.04,2.95,2.08,1.72
( 2023/02/09 19:23:28.290) #left_data: ,0.86,0.03,3.01,3.58,0.02,3.05,1.89,1.76
( 2023/02/09 19:23:28.350) #left_data: ,0.49,0.9,2.61,3.4,0.01,2.95,2.01,2.03
( 2023/02/09 19:23:28.416) #left_data: ,0.49,0.9,2.61,3.4,0.01,2.95,2.01,2.03
( 2023/02/09 19:23:28.486) #left_data: ,0.43,0.7,2.34,3.47,0.01,2.98,2.64,2.76
( 2023/02/09 19:23:28.549) #left_data: ,0.58,0.88,2.67,3.62,0.03,3.08,2.53,2.73
( 2023/02/09 19:23:28.607) #left_data: ,0.58,0.88,2.67,3.62,0.03,3.08,2.53,2.73
( 2023/02/09 19:23:28.666) #left_data: ,0.85,1.13,3.08,3.82,0.04,3.18,1.72,2.06
( 2023/02/09 19:23:28.731) #left_data: ,0.16,0.02,3.43,4.03,0.06,3.43,0.54,1.11
( 2023/02/09 19:23:28.796) #left_data: ,2.58,1.94,4.69,4.49,0.05,3.05,0.0,0.0
( 2023/02/09 19:23:28.855) #left_data: ,4.59,1.16,4.64,3.25,0.0,0.54,0.0,0.0
( 2023/02/09 19:23:28.913) #left_data: ,2.64,0.0,0.6,0.76,0.0,0.0,0.0,0.0
( 2023/02/09 19:23:28.972) #left_data: ,0.69,0.0,0.01,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 19:23:29.032) #left_data: ,0.23,0.0,0.02,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 19:23:29.098) #left_data: ,0.08,0.0,0.02,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 19:23:29.164) #left_data: ,0.01,0.0,0.05,0.05,0.0,0.0,0.0,0.0
( 2023/02/09 19:23:29.226) #left_data: ,0.01,0.0,0.05,0.05,0.0,0.0,0.0,0.0
( 2023/02/09 19:23:29.283) #left_data: ,0.0,0.0,0.05,0.11,0.0,0.0,0.0,0.0
( 2023/02/09 19:23:29.342) #left_data: ,0.0,0.0,0.11,0.22,0.0,0.0,0.0,0.0
( 2023/02/09 19:23:29.404) #left_data: ,0.0,0.0,0.13,0.43,0.0,0.0,0.0,0.0
( 2023/02/09 19:23:29.474) #left_data: ,0.0,0.0,0.13,0.43,0.0,0.0,0.0,0.0
( 2023/02/09 19:23:29.546) #left_data: ,0.99,1.67,3.4,3.11,0.02,2.21,1.61,0.16
( 2023/02/09 19:23:29.604) #left_data: ,0.99,1.67,3.4,3.11,0.02,2.21,1.61,0.16
( 2023/02/09 19:23:29.663) #left_data: ,0.26,2.56,4.64,4.3,0.05,3.08,0.97,0.57
( 2023/02/09 19:23:29.726) #left_data: ,0.59,2.76,5.01,4.59,0.06,3.15,0.68,0.4
( 2023/02/09 19:23:29.792) #left_data: ,0.65,2.76,5.01,4.45,0.04,3.01,0.89,0.55
( 2023/02/09 19:23:29.851) #left_data: ,0.46,2.44,4.8,4.17,0.02,2.73,1.02,0.71
( 2023/02/09 19:23:29.909) #left_data: ,0.72,2.42,4.17,3.18,0.01,1.78,0.85,1.13
( 2023/02/09 19:23:29.967) #left_data: ,0.72,2.42,4.17,3.18,0.01,1.78,0.85,1.13
( 2023/02/09 19:23:30.029) #left_data: ,1.16,2.58,3.66,2.64,0.03,1.19,2.06,0.78
( 2023/02/09 19:23:30.099) #left_data: ,1.23,2.13,3.15,2.53,0.05,1.36,3.43,2.03
( 2023/02/09 19:23:30.162) #left_data: ,1.23,2.13,3.15,2.53,0.05,1.36,3.43,2.03
( 2023/02/09 19:23:30.220) #left_data: ,1.14,1.72,2.73,2.36,0.05,1.26,3.91,2.42
( 2023/02/09 19:23:30.279) #left_data: ,1.63,2.28,2.85,2.39,0.07,1.43,3.47,2.16
( 2023/02/09 19:23:30.338) #left_data: ,3.4,3.74,4.45,3.01,0.03,1.57,0.21,0.05
( 2023/02/09 19:23:30.405) #left_data: ,4.3,2.5,3.95,1.43,0.0,0.12,0.0,0.0
( 2023/02/09 19:23:30.470) #left_data: ,0.41,0.01,0.61,0.42,0.0,0.0,0.0,0.0
( 2023/02/09 19:23:30.531) #left_data: ,0.28,0.0,0.06,0.01,0.0,0.0,0.0,0.0
( 2023/02/09 19:23:30.589) #left_data: ,0.08,0.0,0.04,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 19:23:30.647) #left_data: ,0.03,0.0,0.04,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 19:23:30.711) #left_data: ,0.03,0.0,0.04,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 19:23:30.783) #left_data: ,0.03,0.0,0.04,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 19:23:30.847) #left_data: ,0.01,0.0,0.04,0.03,0.0,0.0,0.0,0.0
( 2023/02/09 19:23:30.906) #left_data: ,0.01,0.0,0.04,0.06,0.0,0.0,0.0,0.0
( 2023/02/09 19:23:30.967) #left_data: ,0.0,0.0,0.04,0.12,0.0,0.0,0.0,0.0
( 2023/02/09 19:23:31.032) #left_data: ,0.0,0.0,0.04,0.12,0.0,0.0,0.0,0.0
( 2023/02/09 19:23:31.099) #left_data: ,0.01,0.0,0.07,0.13,0.0,0.0,0.0,0.0
( 2023/02/09 19:23:31.162) #left_data: ,0.0,0.0,0.0,0.11,0.0,0.0,0.38,0.31
( 2023/02/09 19:23:31.221) #left_data: ,0.0,0.0,0.0,0.11,0.0,0.0,0.38,0.31
( 2023/02/09 19:23:31.278) #left_data: ,0.04,0.04,0.09,0.3,0.0,0.2,0.16,0.82
( 2023/02/09 19:23:31.339) #left_data: ,0.22,0.41,0.6,0.63,0.0,0.57,2.95,1.25
( 2023/02/09 19:23:31.406) #left_data: ,0.79,1.26,1.03,0.99,0.0,0.91,4.08,2.16
( 2023/02/09 19:23:31.470) #left_data: ,0.57,1.28,0.26,1.23,0.02,1.22,5.12,3.43
( 2023/02/09 19:23:31.529) #left_data: ,1.59,1.92,0.66,0.18,0.05,0.16,5.66,3.99
( 2023/02/09 19:23:31.588) #left_data: ,2.34,1.85,0.39,0.05,0.08,0.13,5.54,4.08
( 2023/02/09 19:23:31.648) #left_data: ,2.64,2.03,0.51,0.04,0.06,0.0,4.75,3.55
( 2023/02/09 19:23:31.715) #left_data: ,2.56,2.18,0.85,0.22,0.04,1.26,3.43,2.39
( 2023/02/09 19:23:31.781) #left_data: ,2.56,2.18,0.85,0.22,0.04,1.26,3.43,2.39
( 2023/02/09 19:23:31.847) #left_data: ,2.76,2.34,1.14,0.51,0.03,1.25,2.31,1.25
( 2023/02/09 19:23:31.905) #left_data: ,3.95,3.05,2.44,1.41,0.07,0.87,1.83,0.29
( 2023/02/09 19:23:31.965) #left_data: ,3.95,3.05,2.44,1.41,0.07,0.87,1.83,0.29
( 2023/02/09 19:23:32.029) #left_data: ,4.69,3.74,3.18,1.94,0.05,0.82,0.74,0.29
( 2023/02/09 19:23:32.095) #left_data: ,4.69,1.99,0.98,0.48,0.0,0.0,0.0,0.0
( 2023/02/09 19:23:32.155) #left_data: ,4.69,1.99,0.98,0.48,0.0,0.0,0.0,0.0
( 2023/02/09 19:23:32.214) #left_data: ,0.43,0.0,0.02,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 19:23:32.272) #left_data: ,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 19:23:32.334) #left_data: ,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 19:23:32.404) #left_data: ,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 19:23:32.468) #left_data: ,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 19:23:32.530) #left_data: ,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 19:23:32.590) #left_data: ,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 19:23:32.651) #left_data: ,0.02,0.0,0.02,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 19:23:32.716) #left_data: ,0.02,0.0,0.02,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 19:23:32.786) #left_data: ,0.09,0.0,0.01,0.78,0.0,0.76,4.21,3.7
( 2023/02/09 19:23:32.850) #left_data: ,0.12,0.0,0.09,1.01,0.0,0.21,5.07,4.54
( 2023/02/09 19:23:32.910) #left_data: ,0.55,0.03,0.83,2.18,0.0,1.01,4.8,4.4
( 2023/02/09 19:23:32.970) #left_data: ,0.54,0.41,0.7,2.58,0.0,1.16,4.64,3.95
( 2023/02/09 19:23:33.036) #left_data: ,0.54,0.41,0.7,2.58,0.0,1.16,4.64,3.95
( 2023/02/09 19:23:33.100) #left_data: ,1.55,1.21,2.28,2.98,0.0,1.43,3.7,3.01
( 2023/02/09 19:23:33.164) #left_data: ,3.15,3.86,3.25,2.36,0.0,1.18,0.66,0.91
( 2023/02/09 19:23:33.223) #left_data: ,3.15,3.86,3.25,2.36,0.0,1.18,0.66,0.91
( 2023/02/09 19:23:33.281) #left_data: ,3.22,4.75,3.18,1.67,0.0,0.95,1.19,1.04
( 2023/02/09 19:23:33.342) #left_data: ,3.05,5.12,2.95,1.09,0.0,0.91,2.08,0.13
( 2023/02/09 19:23:33.411) #left_data: ,3.05,5.01,2.85,1.12,0.0,0.97,2.18,0.27
( 2023/02/09 19:23:33.476) #left_data: ,3.4,4.75,3.01,1.45,0.0,1.1,1.14,1.02
( 2023/02/09 19:23:33.534) #left_data: ,3.99,5.3,3.82,2.28,0.0,1.17,0.55,0.2
( 2023/02/09 19:23:33.593) #left_data: ,4.75,5.12,4.12,1.96,0.0,0.43,0.0,0.0
( 2023/02/09 19:23:33.653) #left_data: ,4.54,3.22,0.02,0.75,0.0,0.0,0.0,0.0
( 2023/02/09 19:23:33.720) #left_data: ,0.39,0.77,0.16,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 19:23:33.786) #left_data: ,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 19:23:33.849) #left_data: ,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 19:23:33.907) #left_data: ,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 19:23:33.966) #left_data: ,0.03,0.0,0.0,0.01,0.0,0.0,0.0,0.0
( 2023/02/09 19:23:34.030) #left_data: ,0.02,0.0,0.02,0.03,0.0,0.0,0.0,0.0
( 2023/02/09 19:23:34.098) #left_data: ,0.02,0.0,0.03,0.05,0.0,0.0,0.0,0.0
( 2023/02/09 19:23:34.161) #left_data: ,0.02,0.0,0.03,0.05,0.0,0.0,0.0,0.0
( 2023/02/09 19:23:34.220) #left_data: ,0.0,0.0,0.03,0.06,0.0,0.0,0.0,0.0
( 2023/02/09 19:23:34.279) #left_data: ,0.01,0.0,0.0,0.08,0.0,0.0,0.62,0.34
( 2023/02/09 19:23:34.341) #left_data: ,0.35,0.45,0.62,0.54,0.0,0.35,0.78,0.95
( 2023/02/09 19:23:34.408) #left_data: ,1.25,1.78,1.07,0.19,0.0,0.86,1.47,1.05
( 2023/02/09 19:23:34.474) #left_data: ,3.55,3.74,2.58,0.94,0.01,1.04,0.68,0.72
( 2023/02/09 19:23:34.535) #left_data: ,4.8,4.3,2.76,0.82,0.02,0.99,1.25,0.84
( 2023/02/09 19:23:34.590) #left_data: ,5.3,4.75,2.82,0.79,0.03,0.97,1.14,0.85
( 2023/02/09 19:23:34.649) #left_data: ,5.3,4.75,2.82,0.79,0.03,0.97,1.14,0.85
( 2023/02/09 19:23:34.713) #left_data: ,5.12,4.75,2.73,0.7,0.03,0.93,0.99,0.94
( 2023/02/09 19:23:34.782) #left_data: ,4.75,4.45,2.58,0.65,0.01,0.89,1.21,0.83
( 2023/02/09 19:23:34.843) #left_data: ,4.75,4.45,2.58,0.65,0.01,0.89,1.21,0.83
( 2023/02/09 19:23:34.901) #left_data: ,4.69,4.49,2.79,0.85,0.02,1.0,1.22,0.85
( 2023/02/09 19:23:34.960) #left_data: ,4.85,4.59,2.95,0.91,0.03,1.12,1.25,0.88
( 2023/02/09 19:23:35.026) #left_data: ,5.48,4.96,3.36,1.07,0.02,1.14,0.45,0.25
( 2023/02/09 19:23:35.093) #left_data: ,6.42,5.86,4.49,1.43,0.0,0.69,0.0,0.0
( 2023/02/09 19:23:35.166) #left_data: ,4.69,1.17,0.54,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 19:23:35.226) #left_data: ,4.69,1.17,0.54,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 19:23:35.285) #left_data: ,0.6,0.0,0.03,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 19:23:35.348) #left_data: ,0.23,0.0,0.02,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 19:23:35.414) #left_data: ,0.06,0.0,0.03,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 19:23:35.476) #left_data: ,0.06,0.0,0.03,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 19:23:35.535) #left_data: ,0.05,0.0,0.05,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 19:23:35.592) #left_data: ,0.04,0.0,0.06,0.06,0.0,0.0,0.0,0.0
( 2023/02/09 19:23:35.653) #left_data: ,0.04,0.0,0.09,0.1,0.0,0.0,0.0,0.0
( 2023/02/09 19:23:35.721) #left_data: ,0.04,0.0,0.09,0.1,0.0,0.0,0.0,0.0
( 2023/02/09 19:23:35.788) #left_data: ,0.03,0.0,0.08,0.06,0.0,0.0,0.0,0.0
( 2023/02/09 19:23:35.856) #left_data: ,0.22,0.13,0.33,0.39,0.0,0.28,1.13,0.66
( 2023/02/09 19:23:35.912) #left_data: ,0.22,0.13,0.33,0.39,0.0,0.28,1.13,0.66
( 2023/02/09 19:23:35.972) #left_data: ,0.7,0.4,1.26,0.99,0.0,0.75,1.12,1.05
( 2023/02/09 19:23:36.040) #left_data: ,3.99,3.86,2.21,0.47,0.05,1.17,3.11,0.72
( 2023/02/09 19:23:36.107) #left_data: ,3.99,3.86,2.21,0.47,0.05,1.17,3.11,0.72
( 2023/02/09 19:23:36.168) #left_data: ,4.08,3.99,2.23,0.4,0.07,1.18,3.58,1.3
( 2023/02/09 19:23:36.225) #left_data: ,3.91,3.99,1.92,0.28,0.06,1.14,3.99,1.94
( 2023/02/09 19:23:36.283) #left_data: ,3.32,3.86,1.26,1.22,0.06,1.02,4.03,2.23
( 2023/02/09 19:23:36.348) #left_data: ,2.98,3.74,1.02,1.17,0.05,0.98,4.12,2.42
( 2023/02/09 19:23:36.412) #left_data: ,2.36,3.58,1.21,1.27,0.04,1.05,4.12,2.5
( 2023/02/09 19:23:36.475) #left_data: ,1.41,3.29,1.16,0.23,0.04,1.13,4.45,2.85
( 2023/02/09 19:23:36.532) #left_data: ,1.09,3.01,1.34,0.54,0.05,0.13,4.75,3.15
( 2023/02/09 19:23:36.594) #left_data: ,1.09,3.01,1.34,0.54,0.05,0.13,4.75,3.15
( 2023/02/09 19:23:36.660) #left_data: ,2.64,3.51,2.36,1.12,0.09,0.85,2.82,1.47
( 2023/02/09 19:23:36.730) #left_data: ,6.42,4.3,2.03,0.67,0.0,0.0,0.0,0.0
( 2023/02/09 19:23:36.793) #left_data: ,3.62,0.26,0.25,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 19:23:36.850) #left_data: ,3.62,0.26,0.25,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 19:23:36.909) #left_data: ,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 19:23:36.970) #left_data: ,0.07,0.0,0.01,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 19:23:37.037) #left_data: ,0.06,0.0,0.01,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 19:23:37.100) #left_data: ,0.06,0.0,0.01,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 19:23:37.161) #left_data: ,0.03,0.0,0.03,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 19:23:37.220) #left_data: ,0.02,0.0,0.05,0.04,0.0,0.0,0.0,0.0
( 2023/02/09 19:23:37.281) #left_data: ,0.01,0.0,0.06,0.1,0.0,0.0,0.0,0.0
( 2023/02/09 19:23:37.347) #left_data: ,0.01,0.0,0.06,0.1,0.0,0.0,0.0,0.0
( 2023/02/09 19:23:37.415) #left_data: ,0.0,0.0,0.11,0.11,0.0,0.0,0.0,0.0
( 2023/02/09 19:23:37.481) #left_data: ,0.0,0.0,0.01,0.08,0.0,0.0,0.52,0.35
( 2023/02/09 19:23:37.539) #left_data: ,0.13,0.24,0.33,0.29,0.0,0.15,0.89,0.46
( 2023/02/09 19:23:37.599) #left_data: ,1.04,0.03,1.02,0.68,0.0,0.46,0.65,0.8
( 2023/02/09 19:23:37.664) #left_data: ,2.42,2.5,1.96,0.68,0.02,1.25,1.83,1.09
( 2023/02/09 19:23:37.730) #left_data: ,2.42,2.5,1.96,0.68,0.02,1.25,1.83,1.09
( 2023/02/09 19:23:37.792) #left_data: ,3.78,3.82,2.98,1.55,0.05,0.59,1.51,1.14
( 2023/02/09 19:23:37.850) #left_data: ,3.78,3.82,2.98,1.55,0.05,0.59,1.51,1.14
( 2023/02/09 19:23:37.911) #left_data: ,3.7,3.78,2.67,1.19,0.04,0.32,1.87,0.2
( 2023/02/09 19:23:37.976) #left_data: ,3.22,3.47,2.21,0.91,0.03,0.02,2.58,0.94
( 2023/02/09 19:23:38.043) #left_data: ,2.5,3.15,1.87,0.79,0.04,0.06,3.15,1.53
( 2023/02/09 19:23:38.107) #left_data: ,1.83,2.5,1.39,0.7,0.06,0.26,4.12,2.64
( 2023/02/09 19:23:38.169) #left_data: ,1.55,2.18,1.02,0.65,0.07,0.38,4.69,3.32
( 2023/02/09 19:23:38.228) #left_data: ,1.61,2.21,0.85,0.68,0.07,0.38,4.85,3.43
( 2023/02/09 19:23:38.289) #left_data: ,2.06,2.5,1.16,0.81,0.08,0.54,4.64,3.01
( 2023/02/09 19:23:38.355) #left_data: ,4.54,4.21,3.47,2.06,0.08,1.51,0.76,0.34
( 2023/02/09 19:23:38.428) #left_data: ,4.54,4.21,3.47,2.06,0.08,1.51,0.76,0.34
( 2023/02/09 19:23:38.490) #left_data: ,5.01,0.96,1.04,0.5,0.0,0.0,0.0,0.0
( 2023/02/09 19:23:38.549) #left_data: ,0.53,0.0,0.02,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 19:23:38.609) #left_data: ,0.21,0.0,0.01,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 19:23:38.675) #left_data: ,0.08,0.0,0.02,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 19:23:38.742) #left_data: ,0.06,0.0,0.04,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 19:23:38.806) #left_data: ,0.01,0.0,0.05,0.03,0.0,0.0,0.0,0.0
( 2023/02/09 19:23:38.862) #left_data: ,0.01,0.0,0.05,0.03,0.0,0.0,0.0,0.0
( 2023/02/09 19:23:38.922) #left_data: ,0.0,0.0,0.08,0.1,0.0,0.0,0.0,0.0
( 2023/02/09 19:23:38.987) #left_data: ,0.0,0.0,0.12,0.17,0.0,0.0,0.0,0.0
( 2023/02/09 19:23:39.051) #left_data: ,0.0,0.0,0.14,0.19,0.0,0.0,0.0,0.0
( 2023/02/09 19:23:39.114) #left_data: ,0.0,0.0,0.15,0.17,0.0,0.0,0.0,0.0
( 2023/02/09 19:23:39.173) #left_data: ,0.0,0.28,0.37,0.35,0.0,0.14,0.82,1.08
( 2023/02/09 19:23:39.229) #left_data: ,0.27,0.51,0.76,0.59,0.0,0.47,1.14,1.1
( 2023/02/09 19:23:39.289) #left_data: ,1.0,0.11,0.55,0.1,0.0,1.27,3.25,1.55
( 2023/02/09 19:23:39.352) #left_data: ,1.18,1.61,1.89,1.39,0.03,1.04,3.55,1.72
( 2023/02/09 19:23:39.418) #left_data: ,2.08,2.13,2.18,1.49,0.05,1.09,3.99,2.21
( 2023/02/09 19:23:39.479) #left_data: ,2.08,2.13,2.18,1.49,0.05,1.09,3.99,2.21
( 2023/02/09 19:23:39.535) #left_data: ,2.16,2.26,2.11,1.47,0.07,1.09,4.3,2.7
( 2023/02/09 19:23:39.594) #left_data: ,2.18,1.94,1.36,1.3,0.04,0.82,4.26,2.85
( 2023/02/09 19:23:39.661) #left_data: ,2.18,1.94,1.36,1.3,0.04,0.82,4.26,2.85
( 2023/02/09 19:23:39.728) #left_data: ,2.21,1.89,1.19,1.19,0.03,0.66,4.17,2.76
( 2023/02/09 19:23:39.793) #left_data: ,2.23,1.92,1.23,1.21,0.04,0.73,4.17,2.98
( 2023/02/09 19:23:39.850) #left_data: ,2.5,1.96,1.72,1.55,0.05,1.12,3.7,2.53
( 2023/02/09 19:23:39.909) #left_data: ,3.91,2.47,2.89,2.26,0.08,1.83,0.44,0.97
( 2023/02/09 19:23:39.970) #left_data: ,5.6,3.82,4.21,2.85,0.03,1.39,0.0,0.0
( 2023/02/09 19:23:40.037) #left_data: ,6.97,4.21,3.99,1.04,0.0,0.3,0.0,0.0
( 2023/02/09 19:23:40.101) #left_data: ,5.73,1.09,0.87,0.23,0.0,0.0,0.0,0.0
( 2023/02/09 19:23:40.158) #left_data: ,0.7,0.0,0.02,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 19:23:40.217) #left_data: ,0.32,0.0,0.03,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 19:23:40.280) #left_data: ,0.2,0.0,0.04,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 19:23:40.348) #left_data: ,0.15,0.0,0.03,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 19:23:40.411) #left_data: ,0.09,0.0,0.04,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 19:23:40.475) #left_data: ,0.06,0.0,0.04,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 19:23:40.534) #left_data: ,0.05,0.0,0.04,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 19:23:40.596) #left_data: ,0.05,0.0,0.05,0.02,0.0,0.0,0.0,0.0
( 2023/02/09 19:23:40.660) #left_data: ,0.05,0.0,0.04,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 19:23:40.729) #left_data: ,0.04,0.0,0.03,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 19:23:40.802) #left_data: ,0.03,0.0,0.03,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 19:23:40.860) #left_data: ,0.02,0.0,0.05,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 19:23:40.921) #left_data: ,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0
( 2023/02/09 19:23:40.985) #left_data: ,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0
( 2023/02/09 19:23:41.050) #left_data: ,0.0,0.0,0.0,0.14,0.0,0.09,2.5,1.72
( 2023/02/09 19:23:41.112) #left_data: ,0.32,0.04,0.75,1.26,0.0,0.9,5.24,4.96
( 2023/02/09 19:23:41.170) #left_data: ,0.32,0.04,0.75,1.26,0.0,0.9,5.24,4.96
( 2023/02/09 19:23:41.228) #left_data: ,0.69,0.24,0.13,2.11,0.0,1.65,5.3,4.96
( 2023/02/09 19:23:41.296) #left_data: ,1.07,0.54,1.04,2.64,0.0,2.03,5.01,4.75
( 2023/02/09 19:23:41.365) #left_data: ,0.79,1.17,2.42,3.08,0.0,2.34,3.22,2.34
( 2023/02/09 19:23:41.428) #left_data: ,2.11,1.18,3.4,3.78,0.02,2.53,0.7,1.14
( 2023/02/09 19:23:41.486) #left_data: ,2.79,1.83,3.91,3.86,0.03,2.36,0.96,0.52
( 2023/02/09 19:23:41.546) #left_data: ,3.18,2.23,4.03,3.78,0.03,2.16,0.96,0.46
( 2023/02/09 19:23:41.605) #left_data: ,3.18,2.01,3.86,3.7,0.03,2.23,0.07,0.68
( 2023/02/09 19:23:41.670) #left_data: ,3.51,1.99,4.03,3.86,0.05,2.47,1.18,0.58
( 2023/02/09 19:23:41.736) #left_data: ,3.51,1.99,4.03,3.86,0.05,2.47,1.18,0.58
( 2023/02/09 19:23:41.798) #left_data: ,4.9,3.11,4.54,3.05,0.0,0.46,0.0,0.0
( 2023/02/09 19:23:41.857) #left_data: ,4.4,0.85,1.2,0.88,0.0,0.0,0.0,0.0
( 2023/02/09 19:23:41.917) #left_data: ,4.4,0.85,1.2,0.88,0.0,0.0,0.0,0.0
( 2023/02/09 19:23:41.982) #left_data: ,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 19:23:42.051) #left_data: ,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 19:23:42.114) #left_data: ,0.03,0.0,0.01,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 19:23:42.171) #left_data: ,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 19:23:42.232) #left_data: ,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 19:23:42.298) #left_data: ,0.02,0.0,0.01,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 19:23:42.363) #left_data: ,0.02,0.0,0.03,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 19:23:42.427) #left_data: ,0.0,0.02,0.12,0.07,0.0,0.0,0.0,0.0
( 2023/02/09 19:23:42.484) #left_data: ,0.0,0.0,0.0,0.03,0.0,0.0,3.7,2.31
( 2023/02/09 19:23:42.544) #left_data: ,0.0,0.0,0.08,1.26,0.0,1.21,6.72,7.48
( 2023/02/09 19:23:42.605) #left_data: ,0.0,0.0,0.08,1.26,0.0,1.21,6.72,7.48
( 2023/02/09 19:23:42.674) #left_data: ,0.08,0.18,1.03,1.65,0.0,1.72,6.34,6.8
( 2023/02/09 19:23:42.738) #left_data: ,0.12,0.34,0.46,2.16,0.0,2.03,5.6,6.13
( 2023/02/09 19:23:42.802) #left_data: ,0.12,0.34,0.46,2.16,0.0,2.03,5.6,6.13
