( 2023/02/09 14:30:00.440) #right_data: ,R_FSR1,R_FSR2,R_FSR3,R_FSR4,R_FSR5,R_FSR6,R_FSR7,R_FSR8
( 2023/02/09 14:37:59.637) #right_data: ,0.02,0,0.01,0.07,0,0.13,0.14,0.15
( 2023/02/09 14:37:59.697) #right_data: ,0.02,0,0.01,0.07,0,0.13,0.14,0.15
( 2023/02/09 14:37:59.755) #right_data: ,0.02,0,0.01,0.07,0,0.13,0.14,0.15
( 2023/02/09 14:37:59.819) #right_data: ,0.02,0,0.01,0.07,0,0.13,0.14,0.15
( 2023/02/09 14:37:59.881) #right_data: ,0.02,0,0.01,0.07,0,0.13,0.14,0.15
( 2023/02/09 14:37:59.945) #right_data: ,0.02,0,0.01,0.07,0,0.13,0.14,0.15
( 2023/02/09 14:38:00.003) #right_data: ,0.02,0,0.01,0.07,0,0.13,0.14,0.15
( 2023/02/09 14:38:00.063) #right_data: ,0.02,0,0.01,0.07,0,0.13,0.14,0.15
( 2023/02/09 14:38:00.118) #right_data: ,0.02,0,0.01,0.07,0,0.13,0.14,0.15
( 2023/02/09 14:38:00.174) #right_data: ,0.02,0,0.01,0.07,0,0.13,0.14,0.15
( 2023/02/09 14:38:00.238) #right_data: ,0.02,0,0.01,0.07,0,0.13,0.14,0.15
( 2023/02/09 14:38:00.302) #right_data: ,0.02,0,0.01,0.07,0,0.13,0.14,0.15
( 2023/02/09 14:38:00.360) #right_data: ,0.02,0,0.01,0.07,0,0.13,0.14,0.15
( 2023/02/09 14:38:00.416) #right_data: ,0.01,0,0.01,0.07,0,0.13,0.14,0.15
( 2023/02/09 14:38:00.477) #right_data: ,0.02,0,0.01,0.07,0,0.13,0.14,0.15
( 2023/02/09 14:38:00.542) #right_data: ,0.02,0,0.01,0.07,0,0.13,0.14,0.15
( 2023/02/09 14:38:00.608) #right_data: ,0.02,0,0.01,0.07,0,0.13,0.14,0.15
( 2023/02/09 14:38:00.667) #right_data: ,0.02,0,0.01,0.07,0,0.13,0.14,0.15
( 2023/02/09 14:38:00.725) #right_data: ,0.02,0,0.01,0.07,0,0.13,0.14,0.15
( 2023/02/09 14:38:00.781) #right_data: ,0.02,0,0.01,0.07,0,0.13,0.14,0.15
( 2023/02/09 14:38:00.845) #right_data: ,0.01,0,0.01,0.07,0,0.13,0.14,0.15
( 2023/02/09 14:38:00.909) #right_data: ,0.01,0,0.01,0.07,0,0.13,0.13,0.15
( 2023/02/09 14:38:00.969) #right_data: ,0.02,0,0.01,0.07,0,0.13,0.13,0.15
( 2023/02/09 14:38:01.027) #right_data: ,0.02,0,0.01,0.07,0,0.13,0.13,0.15
( 2023/02/09 14:38:01.085) #right_data: ,0.02,0,0.01,0.06,0,0.12,0.14,0.15
( 2023/02/09 14:38:01.148) #right_data: ,0.02,0,0.01,0.06,0,0.12,0.14,0.15
( 2023/02/09 14:38:01.212) #right_data: ,0.02,0,0.01,0.06,0,0.11,0.14,0.15
( 2023/02/09 14:38:01.279) #right_data: ,0.02,0,0.02,0.06,0,0.11,0.14,0.15
( 2023/02/09 14:38:01.338) #right_data: ,0.02,0,0.02,0.06,0,0.11,0.14,0.15
( 2023/02/09 14:38:01.396) #right_data: ,0.02,0,0.02,0.06,0,0.11,0.14,0.15
( 2023/02/09 14:38:01.458) #right_data: ,0.02,0,0.02,0.06,0,0.12,0.14,0.15
( 2023/02/09 14:38:01.523) #right_data: ,0.02,0,0.02,0.06,0,0.12,0.14,0.15
( 2023/02/09 14:38:01.590) #right_data: ,0.02,0,0.02,0.06,0,0.12,0.14,0.15
( 2023/02/09 14:38:01.649) #right_data: ,0.02,0,0.01,0.07,0,0.13,0.14,0.15
( 2023/02/09 14:38:01.706) #right_data: ,0.02,0,0.01,0.07,0,0.13,0.14,0.15
( 2023/02/09 14:38:01.767) #right_data: ,0.01,0,0.01,0.07,0,0.13,0.14,0.15
( 2023/02/09 14:38:01.831) #right_data: ,0.01,0,0.01,0.07,0,0.13,0.14,0.15
( 2023/02/09 14:38:01.894) #right_data: ,0.01,0,0.01,0.07,0,0.13,0.14,0.15
( 2023/02/09 14:38:01.953) #right_data: ,0.01,0,0.01,0.07,0,0.13,0.14,0.15
( 2023/02/09 14:38:02.011) #right_data: ,0.01,0,0.01,0.07,0,0.13,0.14,0.15
( 2023/02/09 14:38:02.068) #right_data: ,0.01,0,0.01,0.07,0,0.13,0.14,0.15
( 2023/02/09 14:38:02.129) #right_data: ,0.01,0,0.01,0.07,0,0.13,0.14,0.15
( 2023/02/09 14:38:02.195) #right_data: ,0.01,0,0.01,0.07,0,0.13,0.14,0.15
( 2023/02/09 14:38:02.262) #right_data: ,0.01,0,0.01,0.07,0,0.13,0.14,0.15
( 2023/02/09 14:38:02.321) #right_data: ,0.01,0,0.01,0.07,0,0.13,0.14,0.15
( 2023/02/09 14:38:02.381) #right_data: ,0.02,0,0.01,0.07,0,0.13,0.14,0.15
( 2023/02/09 14:38:02.443) #right_data: ,0.02,0,0.01,0.07,0,0.13,0.14,0.15
( 2023/02/09 14:38:02.508) #right_data: ,0.02,0,0.01,0.07,0,0.13,0.14,0.15
( 2023/02/09 14:38:02.572) #right_data: ,0.02,0,0.01,0.07,0,0.13,0.14,0.15
( 2023/02/09 14:38:02.631) #right_data: ,0.02,0,0.01,0.07,0,0.13,0.14,0.15
( 2023/02/09 14:38:02.688) #right_data: ,0.02,0,0.01,0.07,0,0.13,0.14,0.15
( 2023/02/09 14:38:02.746) #right_data: ,0.02,0,0.01,0.07,0,0.13,0.14,0.15
( 2023/02/09 14:38:02.809) #right_data: ,0.02,0,0.01,0.07,0,0.13,0.14,0.15
( 2023/02/09 14:38:02.872) #right_data: ,0.02,0,0.01,0.07,0,0.13,0.14,0.16
( 2023/02/09 14:38:02.934) #right_data: ,0.02,0,0.01,0.07,0,0.13,0.14,0.15
( 2023/02/09 14:38:02.992) #right_data: ,0.02,0,0.01,0.07,0,0.13,0.14,0.15
( 2023/02/09 14:38:03.050) #right_data: ,0.02,0,0.01,0.07,0,0.13,0.14,0.15
( 2023/02/09 14:38:03.112) #right_data: ,0.02,0,0.01,0.07,0,0.13,0.14,0.15
( 2023/02/09 14:38:03.178) #right_data: ,0.02,0,0.01,0.07,0,0.13,0.14,0.15
( 2023/02/09 14:38:03.243) #right_data: ,0.02,0,0.01,0.07,0,0.13,0.14,0.15
( 2023/02/09 14:38:03.302) #right_data: ,0.02,0,0.01,0.07,0,0.13,0.14,0.15
( 2023/02/09 14:38:03.362) #right_data: ,0.02,0,0.01,0.07,0,0.13,0.14,0.15
( 2023/02/09 14:38:03.426) #right_data: ,0.02,0,0.01,0.07,0,0.13,0.14,0.15
( 2023/02/09 14:38:03.490) #right_data: ,0.02,0,0.01,0.07,0,0.13,0.14,0.15
( 2023/02/09 14:38:03.556) #right_data: ,0.02,0,0.01,0.07,0,0.13,0.14,0.15
( 2023/02/09 14:38:03.613) #right_data: ,0.02,0,0.01,0.07,0,0.13,0.14,0.15
( 2023/02/09 14:38:03.672) #right_data: ,0.02,0,0.01,0.07,0,0.13,0.14,0.15
( 2023/02/09 14:38:03.730) #right_data: ,0.02,0,0.01,0.07,0,0.13,0.13,0.15
( 2023/02/09 14:38:03.793) #right_data: ,0.02,0,0.01,0.07,0,0.13,0.13,0.15
( 2023/02/09 14:38:03.858) #right_data: ,0.02,0,0.01,0.07,0,0.13,0.14,0.15
( 2023/02/09 14:38:03.920) #right_data: ,0.02,0,0.01,0.07,0,0.13,0.13,0.14
( 2023/02/09 14:38:03.978) #right_data: ,0.02,0,0.01,0.07,0,0.13,0.13,0.14
( 2023/02/09 14:38:04.035) #right_data: ,0.02,0,0.01,0.07,0,0.13,0.13,0.14
( 2023/02/09 14:38:04.098) #right_data: ,0.02,0,0.01,0.07,0,0.13,0.13,0.14
( 2023/02/09 14:38:04.163) #right_data: ,0.02,0,0.01,0.07,0,0.13,0.13,0.14
( 2023/02/09 14:38:04.227) #right_data: ,0.02,0,0.01,0.07,0,0.13,0.13,0.14
( 2023/02/09 14:38:04.285) #right_data: ,0.02,0,0.01,0.07,0,0.13,0.13,0.14
( 2023/02/09 14:38:04.343) #right_data: ,0.02,0,0.01,0.07,0,0.13,0.14,0.14
( 2023/02/09 14:38:04.402) #right_data: ,0.02,0,0.01,0.07,0,0.13,0.14,0.14
( 2023/02/09 14:38:04.467) #right_data: ,0.02,0,0.01,0.06,0,0.12,0.14,0.14
( 2023/02/09 14:38:04.531) #right_data: ,0.01,0,0.01,0.06,0,0.11,0.14,0.16
( 2023/02/09 14:38:04.589) #right_data: ,0.02,0,0.02,0.03,0,0.1,0.14,0.16
( 2023/02/09 14:38:04.647) #right_data: ,0.02,0,0.02,0.03,0,0.1,0.14,0.16
( 2023/02/09 14:38:04.704) #right_data: ,0.02,0,0.02,0.03,0,0.09,0.15,0.16
( 2023/02/09 14:38:04.766) #right_data: ,0.01,0,0.01,0.03,0,0.1,0.14,0.15
( 2023/02/09 14:38:04.832) #right_data: ,0.01,0,0.01,0.03,0,0.1,0.14,0.14
( 2023/02/09 14:38:04.897) #right_data: ,0.01,0,0.01,0.01,0,0.09,0.12,0.12
( 2023/02/09 14:38:04.956) #right_data: ,0.01,0,0.01,0.01,0,0.09,0.11,0.12
( 2023/02/09 14:38:05.014) #right_data: ,0.01,0,0,0.01,0,0.08,0.11,0.12
( 2023/02/09 14:38:05.077) #right_data: ,0.01,0,0,0.01,0,0.08,0.11,0.12
( 2023/02/09 14:38:05.142) #right_data: ,0.01,0,0,0.01,0,0.08,0.11,0.12
( 2023/02/09 14:38:05.206) #right_data: ,0.01,0,0,0.01,0,0.08,0.12,0.12
( 2023/02/09 14:38:05.264) #right_data: ,0.01,0,0,0.01,0,0.09,0.12,0.13
( 2023/02/09 14:38:05.322) #right_data: ,0.01,0,0,0.01,0,0.09,0.13,0.14
( 2023/02/09 14:38:05.379) #right_data: ,0.01,0,0,0.01,0,0.09,0.14,0.14
( 2023/02/09 14:38:05.443) #right_data: ,0.01,0,0,0.01,0,0.09,0.14,0.15
( 2023/02/09 14:38:05.508) #right_data: ,0.01,0,0,0.02,0,0.1,0.15,0.16
( 2023/02/09 14:38:05.568) #right_data: ,0.01,0,0.01,0.03,0,0.11,0.16,0.17
( 2023/02/09 14:38:05.627) #right_data: ,0.01,0,0.01,0.04,0,0.11,0.17,0.18
( 2023/02/09 14:38:05.683) #right_data: ,0.01,0,0.01,0.04,0,0.11,0.17,0.18
( 2023/02/09 14:38:05.747) #right_data: ,0.01,0,0.01,0.04,0,0.12,0.17,0.18
( 2023/02/09 14:38:05.814) #right_data: ,0.01,0,0.01,0.04,0,0.11,0.17,0.18
( 2023/02/09 14:38:05.882) #right_data: ,0.01,0,0.01,0.03,0,0.11,0.15,0.17
( 2023/02/09 14:38:05.941) #right_data: ,0.01,0,0.01,0.01,0,0.09,0.14,0.16
( 2023/02/09 14:38:05.999) #right_data: ,0.01,0,0,0.01,0,0.08,0.13,0.14
( 2023/02/09 14:38:06.066) #right_data: ,0.01,0,0,0,0,0.08,0.12,0.13
( 2023/02/09 14:38:06.124) #right_data: ,0.01,0,0,0,0,0.08,0.12,0.12
( 2023/02/09 14:38:06.181) #right_data: ,0.01,0,0,0,0,0.07,0.08,0.11
( 2023/02/09 14:38:06.237) #right_data: ,0.01,0,0,0,0,0.07,0.08,0.1
( 2023/02/09 14:38:06.294) #right_data: ,0.01,0,0,0,0,0.07,0.08,0.1
( 2023/02/09 14:38:06.356) #right_data: ,0.01,0,0,0,0,0.06,0.07,0.09
( 2023/02/09 14:38:06.420) #right_data: ,0.01,0,0,0,0,0.05,0.08,0.09
( 2023/02/09 14:38:06.484) #right_data: ,0.01,0,0,0,0,0.05,0.08,0.09
( 2023/02/09 14:38:06.544) #right_data: ,0.01,0,0,0,0,0.06,0.08,0.09
( 2023/02/09 14:38:06.601) #right_data: ,0.01,0,0,0,0,0.06,0.08,0.09
( 2023/02/09 14:38:06.658) #right_data: ,0.01,0,0,0,0,0.07,0.09,0.09
( 2023/02/09 14:38:06.719) #right_data: ,0.01,0,0,0,0,0.07,0.1,0.11
( 2023/02/09 14:38:06.782) #right_data: ,0.01,0,0,0,0,0.07,0.11,0.12
( 2023/02/09 14:38:06.850) #right_data: ,0.01,0,0.01,0,0,0.06,0.14,0.13
( 2023/02/09 14:38:06.910) #right_data: ,0.01,0,0.01,0.01,0,0.07,0.14,0.13
( 2023/02/09 14:38:06.967) #right_data: ,0.01,0,0.02,0.01,0,0.07,0.15,0.14
( 2023/02/09 14:38:07.029) #right_data: ,0.01,0,0.01,0.02,0,0.09,0.15,0.14
( 2023/02/09 14:38:07.092) #right_data: ,0.01,0,0.01,0.02,0,0.09,0.16,0.15
( 2023/02/09 14:38:07.155) #right_data: ,0.01,0,0.01,0.03,0,0.1,0.16,0.15
( 2023/02/09 14:38:07.212) #right_data: ,0.01,0,0,0.03,0,0.1,0.15,0.16
( 2023/02/09 14:38:07.271) #right_data: ,0.01,0,0,0.02,0,0.1,0.16,0.16
( 2023/02/09 14:38:07.331) #right_data: ,0.01,0,0.01,0.01,0,0.09,0.16,0.16
( 2023/02/09 14:38:07.393) #right_data: ,0.01,0,0.01,0.01,0,0.09,0.16,0.16
( 2023/02/09 14:38:07.463) #right_data: ,0.01,0,0.01,0.01,0,0.08,0.16,0.16
( 2023/02/09 14:38:07.525) #right_data: ,0.01,0,0.01,0.01,0,0.08,0.17,0.16
( 2023/02/09 14:38:07.584) #right_data: ,0.01,0,0.01,0.01,0,0.08,0.17,0.16
( 2023/02/09 14:38:07.640) #right_data: ,0.01,0,0.01,0.01,0,0.08,0.17,0.16
( 2023/02/09 14:38:07.704) #right_data: ,0.01,0,0.01,0.02,0,0.09,0.17,0.17
( 2023/02/09 14:38:07.766) #right_data: ,0.01,0,0.01,0.02,0,0.09,0.17,0.17
( 2023/02/09 14:38:07.830) #right_data: ,0.01,0,0.01,0.02,0,0.09,0.17,0.17
( 2023/02/09 14:38:07.890) #right_data: ,0.01,0,0.01,0.02,0,0.09,0.17,0.17
( 2023/02/09 14:38:07.946) #right_data: ,0.01,0,0.01,0.02,0,0.1,0.17,0.17
( 2023/02/09 14:38:08.007) #right_data: ,0.01,0,0.01,0.02,0,0.1,0.17,0.17
( 2023/02/09 14:38:08.071) #right_data: ,0.01,0,0.01,0.02,0,0.1,0.17,0.17
( 2023/02/09 14:38:08.136) #right_data: ,0.01,0,0.01,0.02,0,0.1,0.17,0.17
( 2023/02/09 14:38:08.195) #right_data: ,0.01,0,0.01,0.02,0,0.1,0.17,0.17
( 2023/02/09 14:38:08.253) #right_data: ,0.01,0,0.01,0.03,0,0.1,0.17,0.17
( 2023/02/09 14:38:08.309) #right_data: ,0.01,0,0.01,0.03,0,0.1,0.17,0.17
( 2023/02/09 14:38:08.370) #right_data: ,0.01,0,0.01,0.03,0,0.1,0.17,0.17
( 2023/02/09 14:38:08.435) #right_data: ,0.01,0,0.01,0.03,0,0.1,0.17,0.17
( 2023/02/09 14:38:08.502) #right_data: ,0.01,0,0.01,0.03,0,0.1,0.17,0.17
( 2023/02/09 14:38:08.561) #right_data: ,0.01,0,0.01,0.03,0,0.1,0.17,0.17
( 2023/02/09 14:38:08.619) #right_data: ,0.01,0,0.01,0.03,0,0.1,0.17,0.17
( 2023/02/09 14:38:08.683) #right_data: ,0.01,0,0.01,0.03,0,0.1,0.17,0.17
( 2023/02/09 14:38:08.748) #right_data: ,0.01,0,0.01,0.03,0,0.1,0.17,0.17
( 2023/02/09 14:38:08.813) #right_data: ,0.01,0,0.01,0.03,0,0.1,0.17,0.17
( 2023/02/09 14:38:08.879) #right_data: ,0.01,0,0.01,0.03,0,0.1,0.17,0.17
( 2023/02/09 14:38:08.939) #right_data: ,0.01,0,0.01,0.03,0,0.1,0.17,0.17
( 2023/02/09 14:38:09.000) #right_data: ,0.01,0,0.01,0.03,0,0.1,0.17,0.17
( 2023/02/09 14:38:09.064) #right_data: ,0.01,0,0.01,0.03,0,0.1,0.17,0.17
( 2023/02/09 14:38:09.129) #right_data: ,0.01,0,0.01,0.03,0,0.1,0.17,0.17
( 2023/02/09 14:38:09.187) #right_data: ,0.01,0,0.01,0.03,0,0.1,0.17,0.17
( 2023/02/09 14:38:09.245) #right_data: ,0.01,0,0.01,0.03,0,0.1,0.17,0.17
( 2023/02/09 14:38:09.304) #right_data: ,0.01,0,0.01,0.03,0,0.1,0.17,0.17
( 2023/02/09 14:38:09.368) #right_data: ,0.01,0,0.01,0.03,0,0.1,0.17,0.17
( 2023/02/09 14:38:09.432) #right_data: ,0.01,0,0.01,0.03,0,0.1,0.17,0.17
( 2023/02/09 14:38:09.498) #right_data: ,0.01,0,0.01,0.03,0,0.1,0.17,0.17
( 2023/02/09 14:38:09.558) #right_data: ,0.01,0,0.01,0.03,0,0.1,0.17,0.17
( 2023/02/09 14:38:09.615) #right_data: ,0.01,0,0.01,0.03,0,0.1,0.17,0.17
( 2023/02/09 14:38:09.675) #right_data: ,0.01,0,0.01,0.03,0,0.1,0.17,0.17
( 2023/02/09 14:38:09.738) #right_data: ,0.01,0,0.01,0.03,0,0.1,0.17,0.17
( 2023/02/09 14:38:09.804) #right_data: ,0.01,0,0.01,0.03,0,0.1,0.17,0.17
( 2023/02/09 14:38:09.862) #right_data: ,0.01,0,0.01,0.03,0,0.1,0.17,0.17
( 2023/02/09 14:38:09.920) #right_data: ,0.01,0,0.01,0.03,0,0.1,0.18,0.17
( 2023/02/09 14:38:09.982) #right_data: ,0.01,0,0.01,0.03,0,0.1,0.17,0.17
( 2023/02/09 14:38:10.045) #right_data: ,0.01,0,0.01,0.03,0,0.1,0.17,0.17
( 2023/02/09 14:38:10.109) #right_data: ,0.01,0,0.01,0.03,0,0.1,0.17,0.17
( 2023/02/09 14:38:10.168) #right_data: ,0.01,0,0.01,0.03,0,0.1,0.17,0.17
( 2023/02/09 14:38:10.225) #right_data: ,0.01,0,0.01,0.03,0,0.1,0.18,0.17
( 2023/02/09 14:38:10.282) #right_data: ,0.01,0,0.01,0.03,0,0.1,0.18,0.17
( 2023/02/09 14:38:10.344) #right_data: ,0.01,0,0.01,0.03,0,0.1,0.17,0.17
( 2023/02/09 14:38:10.409) #right_data: ,0.01,0,0.01,0.03,0,0.1,0.18,0.17
( 2023/02/09 14:38:10.474) #right_data: ,0.01,0,0.01,0.03,0,0.1,0.18,0.17
( 2023/02/09 14:38:10.544) #right_data: ,0.01,0,0.01,0.03,0,0.1,0.18,0.17
( 2023/02/09 14:38:10.603) #right_data: ,0.01,0,0.01,0.03,0,0.1,0.17,0.17
( 2023/02/09 14:38:10.665) #right_data: ,0.01,0,0.01,0.03,0,0.1,0.18,0.17
( 2023/02/09 14:38:10.729) #right_data: ,0.01,0,0.01,0.03,0,0.1,0.17,0.17
( 2023/02/09 14:38:10.794) #right_data: ,0.01,0,0.01,0.03,0,0.1,0.18,0.17
( 2023/02/09 14:38:10.852) #right_data: ,0.01,0,0.01,0.03,0,0.1,0.17,0.17
( 2023/02/09 14:38:10.909) #right_data: ,0.01,0,0.01,0.03,0,0.1,0.18,0.17
( 2023/02/09 14:38:10.975) #right_data: ,0.01,0,0.01,0.03,0,0.1,0.18,0.17
( 2023/02/09 14:38:11.041) #right_data: ,0.01,0,0.01,0.03,0,0.1,0.17,0.17
( 2023/02/09 14:38:11.105) #right_data: ,0.01,0,0.01,0.03,0,0.1,0.18,0.17
( 2023/02/09 14:38:11.165) #right_data: ,0.01,0,0.01,0.03,0,0.1,0.18,0.17
( 2023/02/09 14:38:11.224) #right_data: ,0.01,0,0.01,0.03,0,0.1,0.18,0.17
( 2023/02/09 14:38:11.287) #right_data: ,0.01,0,0.01,0.03,0,0.1,0.18,0.17
( 2023/02/09 14:38:11.348) #right_data: ,0.01,0,0.01,0.03,0,0.1,0.18,0.17
( 2023/02/09 14:38:11.413) #right_data: ,0.01,0,0.01,0.03,0,0.1,0.18,0.17
( 2023/02/09 14:38:11.479) #right_data: ,0.01,0,0.02,0.03,0,0.1,0.18,0.17
( 2023/02/09 14:38:11.537) #right_data: ,0.01,0,0.02,0.03,0,0.1,0.18,0.17
( 2023/02/09 14:38:11.595) #right_data: ,0.01,0,0.02,0.03,0,0.1,0.18,0.17
( 2023/02/09 14:38:11.657) #right_data: ,0.02,0,0.02,0.03,0,0.1,0.18,0.17
( 2023/02/09 14:38:11.723) #right_data: ,0.02,0,0.02,0.03,0,0.1,0.17,0.17
( 2023/02/09 14:38:11.786) #right_data: ,0.02,0,0.02,0.03,0,0.1,0.17,0.17
( 2023/02/09 14:38:11.844) #right_data: ,0.01,0,0.02,0.03,0,0.1,0.17,0.17
( 2023/02/09 14:38:11.902) #right_data: ,0.01,0,0.02,0.03,0,0.1,0.17,0.17
( 2023/02/09 14:38:11.959) #right_data: ,0.01,0,0.01,0.03,0,0.1,0.17,0.17
( 2023/02/09 14:38:12.020) #right_data: ,0.01,0,0.02,0.03,0,0.1,0.17,0.17
( 2023/02/09 14:38:12.084) #right_data: ,0.01,0,0.02,0.03,0,0.1,0.17,0.16
( 2023/02/09 14:38:12.147) #right_data: ,0.01,0,0.02,0.03,0,0.1,0.17,0.16
( 2023/02/09 14:38:12.204) #right_data: ,0.01,0,0.02,0.03,0,0.1,0.17,0.16
( 2023/02/09 14:38:12.261) #right_data: ,0.02,0,0.02,0.03,0,0.1,0.17,0.16
( 2023/02/09 14:38:12.323) #right_data: ,0.01,0,0.02,0.03,0,0.1,0.17,0.16
( 2023/02/09 14:38:12.390) #right_data: ,0.02,0,0.02,0.03,0,0.1,0.17,0.16
( 2023/02/09 14:38:12.458) #right_data: ,0.02,0,0.02,0.01,0,0.09,0.14,0.12
( 2023/02/09 14:38:12.516) #right_data: ,0.02,0,0.02,0.01,0,0.08,0.12,0.11
( 2023/02/09 14:38:12.575) #right_data: ,0.02,0,0.02,0.01,0,0.07,0.09,0.08
( 2023/02/09 14:38:12.636) #right_data: ,0.01,0,0.01,0,0,0.05,0.07,0.07
( 2023/02/09 14:38:12.701) #right_data: ,0.02,0,0.02,0,0,0.04,0.07,0.07
( 2023/02/09 14:38:12.764) #right_data: ,0.02,0,0.02,0,0,0.04,0.06,0.06
( 2023/02/09 14:38:12.824) #right_data: ,0.02,0,0.02,0,0,0.03,0.07,0.05
( 2023/02/09 14:38:12.882) #right_data: ,0.02,0,0.02,0,0,0.04,0.07,0.06
( 2023/02/09 14:38:12.940) #right_data: ,0.02,0,0.02,0,0,0.04,0.08,0.06
( 2023/02/09 14:38:13.003) #right_data: ,0.02,0,0.02,0,0,0.05,0.08,0.07
( 2023/02/09 14:38:13.069) #right_data: ,0.02,0,0.02,0,0,0.05,0.08,0.08
( 2023/02/09 14:38:13.133) #right_data: ,0.02,0,0.02,0.01,0,0.07,0.08,0.09
( 2023/02/09 14:38:13.191) #right_data: ,0.02,0,0.02,0.01,0,0.08,0.08,0.09
( 2023/02/09 14:38:13.248) #right_data: ,0.02,0,0.02,0.01,0,0.08,0.08,0.09
( 2023/02/09 14:38:13.310) #right_data: ,0.02,0,0.02,0.02,0,0.09,0.09,0.1
( 2023/02/09 14:38:13.377) #right_data: ,0.02,0,0.02,0.02,0,0.09,0.11,0.1
( 2023/02/09 14:38:13.442) #right_data: ,0.02,0,0.02,0.02,0,0.09,0.12,0.11
( 2023/02/09 14:38:13.500) #right_data: ,0.02,0,0.02,0.02,0,0.09,0.12,0.11
( 2023/02/09 14:38:13.556) #right_data: ,0.02,0,0.02,0.02,0,0.09,0.13,0.12
( 2023/02/09 14:38:13.619) #right_data: ,0.02,0,0.02,0.02,0,0.09,0.14,0.12
( 2023/02/09 14:38:13.683) #right_data: ,0.02,0,0.02,0.03,0,0.09,0.14,0.12
( 2023/02/09 14:38:13.750) #right_data: ,0.02,0,0.02,0.03,0,0.09,0.14,0.12
( 2023/02/09 14:38:13.812) #right_data: ,0.01,0,0.02,0.03,0,0.1,0.14,0.12
( 2023/02/09 14:38:13.872) #right_data: ,0.01,0,0.02,0.03,0,0.11,0.14,0.12
( 2023/02/09 14:38:13.933) #right_data: ,0.02,0,0.02,0.04,0,0.11,0.14,0.12
( 2023/02/09 14:38:13.998) #right_data: ,0.02,0,0.02,0.04,0,0.11,0.14,0.12
( 2023/02/09 14:38:14.061) #right_data: ,0.02,0,0.02,0.05,0,0.12,0.14,0.13
( 2023/02/09 14:38:14.123) #right_data: ,0.02,0,0.02,0.05,0,0.12,0.14,0.13
( 2023/02/09 14:38:14.181) #right_data: ,0.01,0,0.01,0.05,0,0.12,0.13,0.13
( 2023/02/09 14:38:14.237) #right_data: ,0.01,0,0.01,0.05,0,0.12,0.13,0.13
( 2023/02/09 14:38:14.300) #right_data: ,0.01,0,0.01,0.04,0,0.12,0.14,0.14
( 2023/02/09 14:38:14.365) #right_data: ,0.01,0,0.01,0.04,0,0.12,0.14,0.14
( 2023/02/09 14:38:14.429) #right_data: ,0.01,0,0.01,0.04,0,0.12,0.14,0.14
( 2023/02/09 14:38:14.489) #right_data: ,0.01,0,0.01,0.04,0,0.12,0.13,0.14
( 2023/02/09 14:38:14.547) #right_data: ,0.01,0,0.01,0.04,0,0.12,0.14,0.15
( 2023/02/09 14:38:14.606) #right_data: ,0.01,0,0.01,0.04,0,0.12,0.14,0.15
( 2023/02/09 14:38:14.670) #right_data: ,0.01,0,0.01,0.04,0,0.11,0.14,0.14
( 2023/02/09 14:38:14.736) #right_data: ,0.01,0,0.01,0.04,0,0.11,0.13,0.14
( 2023/02/09 14:38:14.793) #right_data: ,0.01,0,0.01,0.04,0,0.12,0.14,0.14
( 2023/02/09 14:38:14.850) #right_data: ,0.01,0,0.01,0.04,0,0.12,0.13,0.14
( 2023/02/09 14:38:14.909) #right_data: ,0.01,0,0.01,0.04,0,0.12,0.14,0.14
( 2023/02/09 14:38:14.971) #right_data: ,0.01,0,0.01,0.04,0,0.12,0.13,0.14
( 2023/02/09 14:38:15.036) #right_data: ,0.01,0,0.01,0.04,0,0.12,0.13,0.14
( 2023/02/09 14:38:15.100) #right_data: ,0.01,0,0.01,0.04,0,0.12,0.11,0.14
( 2023/02/09 14:38:15.159) #right_data: ,0.02,0,0.01,0.04,0,0.12,0.11,0.14
( 2023/02/09 14:38:15.216) #right_data: ,0.01,0,0.01,0.04,0,0.12,0.11,0.14
( 2023/02/09 14:38:15.277) #right_data: ,0.01,0,0.01,0.05,0,0.12,0.11,0.13
( 2023/02/09 14:38:15.341) #right_data: ,0.02,0,0.01,0.05,0,0.12,0.11,0.13
( 2023/02/09 14:38:15.410) #right_data: ,0.02,0,0.01,0.05,0,0.12,0.11,0.13
( 2023/02/09 14:38:15.470) #right_data: ,0.02,0,0.01,0.05,0,0.12,0.11,0.12
( 2023/02/09 14:38:15.526) #right_data: ,0.02,0,0.01,0.05,0,0.12,0.11,0.12
( 2023/02/09 14:38:15.586) #right_data: ,0.02,0,0.01,0.06,0,0.12,0.12,0.13
( 2023/02/09 14:38:15.651) #right_data: ,0.02,0,0.01,0.06,0,0.12,0.12,0.13
( 2023/02/09 14:38:15.714) #right_data: ,0.01,0,0.01,0.06,0,0.13,0.13,0.14
( 2023/02/09 14:38:15.771) #right_data: ,0.01,0,0.01,0.06,0,0.13,0.13,0.14
( 2023/02/09 14:38:15.839) #right_data: ,0.01,0,0.01,0.06,0,0.13,0.13,0.14
( 2023/02/09 14:38:15.896) #right_data: ,0.01,0,0.01,0.06,0,0.13,0.13,0.15
( 2023/02/09 14:38:15.957) #right_data: ,0.01,0,0.01,0.06,0,0.13,0.13,0.15
( 2023/02/09 14:38:16.020) #right_data: ,0.01,0,0.01,0.07,0,0.13,0.12,0.15
( 2023/02/09 14:38:16.083) #right_data: ,0.02,0,0.01,0.07,0,0.13,0.12,0.15
