( 2023/02/10 14:11:38.096) #left_data: ,L_FSR1,L_FSR2,L_FSR3,L_FSR4,L_FSR5,L_FSR6,L_FSR7,L_FSR8
( 2023/02/10 14:14:26.425) #left_data: ,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/10 14:14:26.489) #left_data: ,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/10 14:14:26.547) #left_data: ,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/10 14:14:26.606) #left_data: ,0.0,0.0,0.0,0.05,0.0,0.17,0.68,0.52
( 2023/02/10 14:14:26.663) #left_data: ,0.03,0.0,0.0,0.2,0.0,0.42,5.92,6.06
( 2023/02/10 14:14:26.728) #left_data: ,0.38,0.0,0.18,1.17,0.0,0.41,6.97,6.8
( 2023/02/10 14:14:26.795) #left_data: ,0.53,0.19,0.93,0.55,0.0,1.09,7.05,6.72
( 2023/02/10 14:14:26.858) #left_data: ,0.53,0.19,0.93,0.55,0.0,1.09,7.05,6.72
( 2023/02/10 14:14:26.917) #left_data: ,0.21,1.32,2.23,1.83,0.02,1.85,5.18,3.62
( 2023/02/10 14:14:26.976) #left_data: ,2.06,3.4,4.08,2.82,0.02,2.03,1.11,0.79
( 2023/02/10 14:14:27.040) #left_data: ,3.78,4.85,5.36,3.51,0.0,1.06,0.05,0.0
( 2023/02/10 14:14:27.107) #left_data: ,3.78,4.85,5.36,3.51,0.0,1.06,0.05,0.0
( 2023/02/10 14:14:27.170) #left_data: ,7.05,5.99,6.42,3.08,0.0,0.0,0.0,0.0
( 2023/02/10 14:14:27.230) #left_data: ,7.05,4.49,4.12,0.91,0.0,0.0,0.0,0.0
( 2023/02/10 14:14:27.291) #left_data: ,7.05,4.49,4.12,0.91,0.0,0.0,0.0,0.0
( 2023/02/10 14:14:27.354) #left_data: ,1.47,0.3,0.56,0.14,0.0,0.0,0.0,0.0
( 2023/02/10 14:14:27.419) #left_data: ,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/10 14:14:27.481) #left_data: ,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/10 14:14:27.539) #left_data: ,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/10 14:14:27.597) #left_data: ,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/10 14:14:27.657) #left_data: ,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/10 14:14:27.722) #left_data: ,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/10 14:14:27.786) #left_data: ,0.0,0.0,0.0,0.04,0.0,0.21,3.22,3.08
( 2023/02/10 14:14:27.847) #left_data: ,0.26,0.0,0.05,0.99,0.0,1.26,6.49,6.27
( 2023/02/10 14:14:27.904) #left_data: ,1.14,0.36,0.86,1.24,0.0,1.27,6.97,6.13
( 2023/02/10 14:14:27.962) #left_data: ,1.14,0.36,0.86,1.24,0.0,1.27,6.97,6.13
( 2023/02/10 14:14:28.025) #left_data: ,0.68,1.07,1.03,1.23,0.0,1.25,7.13,6.2
( 2023/02/10 14:14:28.090) #left_data: ,1.28,1.21,1.26,1.17,0.0,1.21,6.88,5.66
( 2023/02/10 14:14:28.153) #left_data: ,1.78,2.42,0.7,1.27,0.0,1.24,6.2,4.4
( 2023/02/10 14:14:28.212) #left_data: ,2.73,3.7,2.5,1.14,0.02,0.7,3.47,1.01
( 2023/02/10 14:14:28.274) #left_data: ,4.96,6.06,5.12,2.64,0.0,0.23,0.17,0.0
( 2023/02/10 14:14:28.336) #left_data: ,6.34,7.22,6.49,2.85,0.0,0.48,0.0,0.0
( 2023/02/10 14:14:28.403) #left_data: ,7.13,6.2,5.48,1.87,0.0,0.0,0.0,0.0
( 2023/02/10 14:14:28.466) #left_data: ,5.24,2.76,1.8,0.87,0.0,0.0,0.0,0.0
( 2023/02/10 14:14:28.528) #left_data: ,0.08,0.0,0.04,0.02,0.0,0.0,0.0,0.0
( 2023/02/10 14:14:28.587) #left_data: ,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/10 14:14:28.646) #left_data: ,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/10 14:14:28.712) #left_data: ,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/10 14:14:28.778) #left_data: ,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/10 14:14:28.841) #left_data: ,0.04,0.0,0.02,0.0,0.0,0.0,0.0,0.0
( 2023/02/10 14:14:28.901) #left_data: ,0.04,0.0,0.02,0.0,0.0,0.0,0.0,0.0
( 2023/02/10 14:14:28.961) #left_data: ,0.0,0.0,0.0,0.03,0.0,0.03,0.0,0.0
( 2023/02/10 14:14:29.031) #left_data: ,0.31,0.0,0.19,1.15,0.0,0.65,6.42,6.65
( 2023/02/10 14:14:29.099) #left_data: ,0.31,0.0,0.19,1.15,0.0,0.65,6.42,6.65
( 2023/02/10 14:14:29.167) #left_data: ,0.16,0.28,0.09,1.45,0.0,2.36,6.42,6.57
( 2023/02/10 14:14:29.226) #left_data: ,0.16,0.28,0.09,1.45,0.0,2.36,6.42,6.57
( 2023/02/10 14:14:29.284) #left_data: ,0.25,0.59,1.34,2.13,0.0,2.95,5.24,5.24
( 2023/02/10 14:14:29.342) #left_data: ,0.69,0.47,3.05,3.05,0.01,3.25,3.95,3.32
( 2023/02/10 14:14:29.402) #left_data: ,1.37,4.08,4.64,3.51,0.02,2.58,0.18,0.78
( 2023/02/10 14:14:29.462) #left_data: ,4.26,6.13,6.13,3.91,0.0,0.15,0.0,0.0
( 2023/02/10 14:14:29.520) #left_data: ,6.42,6.2,6.57,3.05,0.0,0.27,0.0,0.0
( 2023/02/10 14:14:29.578) #left_data: ,7.22,5.3,4.59,1.06,0.0,0.0,0.0,0.0
( 2023/02/10 14:14:29.637) #left_data: ,7.22,5.3,4.59,1.06,0.0,0.0,0.0,0.0
( 2023/02/10 14:14:29.699) #left_data: ,4.59,0.12,1.18,0.39,0.0,0.0,0.0,0.0
( 2023/02/10 14:14:29.762) #left_data: ,0.12,0.0,0.01,0.01,0.0,0.0,0.0,0.0
( 2023/02/10 14:14:29.825) #left_data: ,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/10 14:14:29.883) #left_data: ,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/10 14:14:29.943) #left_data: ,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/10 14:14:30.009) #left_data: ,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/10 14:14:30.076) #left_data: ,0.07,0.0,0.01,0.0,0.0,0.0,0.0,0.0
( 2023/02/10 14:14:30.138) #left_data: ,0.0,0.0,0.0,0.02,0.0,0.18,3.05,3.05
( 2023/02/10 14:14:30.195) #left_data: ,0.07,0.0,0.0,0.9,0.0,1.25,6.65,7.05
( 2023/02/10 14:14:30.253) #left_data: ,0.52,0.0,0.52,0.47,0.0,1.04,6.97,7.13
( 2023/02/10 14:14:30.317) #left_data: ,0.86,0.23,0.89,0.73,0.0,1.09,7.13,7.22
( 2023/02/10 14:14:30.383) #left_data: ,0.98,0.88,1.23,0.76,0.0,0.93,6.65,6.2
( 2023/02/10 14:14:30.448) #left_data: ,0.44,1.28,1.72,1.53,0.01,1.39,5.24,3.95
( 2023/02/10 14:14:30.511) #left_data: ,0.44,1.28,1.72,1.53,0.01,1.39,5.24,3.95
( 2023/02/10 14:14:30.569) #left_data: ,2.23,3.91,3.7,2.44,0.01,1.45,1.36,0.96
( 2023/02/10 14:14:30.626) #left_data: ,6.57,6.57,6.57,3.55,0.0,0.43,0.0,0.0
( 2023/02/10 14:14:30.687) #left_data: ,7.48,5.73,5.54,2.11,0.0,0.0,0.0,0.0
( 2023/02/10 14:14:30.753) #left_data: ,7.48,5.73,5.54,2.11,0.0,0.0,0.0,0.0
( 2023/02/10 14:14:30.815) #left_data: ,0.73,0.0,0.05,0.0,0.0,0.0,0.0,0.0
( 2023/02/10 14:14:30.874) #left_data: ,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/10 14:14:30.932) #left_data: ,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/10 14:14:31.003) #left_data: ,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/10 14:14:31.069) #left_data: ,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/10 14:14:31.132) #left_data: ,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/10 14:14:31.189) #left_data: ,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/10 14:14:31.248) #left_data: ,0.0,0.0,0.0,0.02,0.0,0.01,0.0,0.0
( 2023/02/10 14:14:31.310) #left_data: ,0.0,0.0,0.0,0.06,0.0,0.28,5.66,5.6
( 2023/02/10 14:14:31.380) #left_data: ,0.38,0.0,0.11,0.49,0.0,1.37,7.31,7.05
( 2023/02/10 14:14:31.445) #left_data: ,0.3,0.1,1.03,1.43,0.0,1.94,7.05,6.72
( 2023/02/10 14:14:31.507) #left_data: ,0.46,0.55,0.85,1.83,0.0,2.21,6.8,5.99
( 2023/02/10 14:14:31.564) #left_data: ,0.46,0.55,0.85,1.83,0.0,2.21,6.8,5.99
( 2023/02/10 14:14:31.623) #left_data: ,0.82,0.18,2.34,2.42,0.01,2.56,5.54,4.26
( 2023/02/10 14:14:31.688) #left_data: ,1.23,1.76,3.29,2.85,0.02,2.47,3.36,1.65
( 2023/02/10 14:14:31.755) #left_data: ,4.21,5.42,6.13,4.64,0.0,1.3,0.0,0.0
( 2023/02/10 14:14:31.818) #left_data: ,4.21,5.42,6.13,4.64,0.0,1.3,0.0,0.0
( 2023/02/10 14:14:31.875) #left_data: ,6.34,5.92,6.8,4.03,0.0,0.52,0.0,0.0
( 2023/02/10 14:14:31.934) #left_data: ,6.88,4.54,5.12,1.94,0.0,0.0,0.0,0.0
( 2023/02/10 14:14:32.001) #left_data: ,0.16,0.0,0.01,0.0,0.0,0.0,0.0,0.0
( 2023/02/10 14:14:32.072) #left_data: ,0.16,0.0,0.01,0.0,0.0,0.0,0.0,0.0
( 2023/02/10 14:14:32.135) #left_data: ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/10 14:14:32.194) #left_data: ,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/10 14:14:32.250) #left_data: ,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/10 14:14:32.313) #left_data: ,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/10 14:14:32.377) #left_data: ,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/10 14:14:32.440) #left_data: ,0.0,0.0,0.0,0.02,0.0,0.08,0.57,0.46
( 2023/02/10 14:14:32.498) #left_data: ,0.0,0.0,0.0,0.51,0.0,0.82,6.49,6.88
( 2023/02/10 14:14:32.557) #left_data: ,0.0,0.0,0.0,0.51,0.0,0.82,6.49,6.88
( 2023/02/10 14:14:32.617) #left_data: ,0.06,0.0,0.17,0.32,0.0,1.65,7.05,7.31
( 2023/02/10 14:14:32.679) #left_data: ,0.13,0.12,0.17,2.16,0.0,3.29,6.34,6.13
( 2023/02/10 14:14:32.746) #left_data: ,0.13,0.12,0.17,2.16,0.0,3.29,6.34,6.13
( 2023/02/10 14:14:32.810) #left_data: ,0.24,0.46,2.36,3.4,0.0,3.86,4.12,3.66
( 2023/02/10 14:14:32.875) #left_data: ,0.66,0.58,4.17,4.12,0.02,3.78,0.18,0.98
( 2023/02/10 14:14:32.934) #left_data: ,0.98,2.85,5.48,4.8,0.01,3.15,0.04,0.0
( 2023/02/10 14:14:32.998) #left_data: ,3.4,4.12,6.42,5.24,0.0,1.23,0.0,0.0
( 2023/02/10 14:14:33.064) #left_data: ,5.42,5.07,6.72,4.54,0.0,0.37,0.0,0.0
( 2023/02/10 14:14:33.135) #left_data: ,6.13,4.35,5.6,2.26,0.0,0.0,0.0,0.0
( 2023/02/10 14:14:33.194) #left_data: ,4.03,1.0,0.19,0.62,0.0,0.0,0.0,0.0
( 2023/02/10 14:14:33.252) #left_data: ,0.07,0.0,0.0,0.06,0.0,0.0,0.0,0.0
( 2023/02/10 14:14:33.319) #left_data: ,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/10 14:14:33.387) #left_data: ,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/10 14:14:33.449) #left_data: ,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/10 14:14:33.506) #left_data: ,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/10 14:14:33.565) #left_data: ,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/10 14:14:33.625) #left_data: ,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/10 14:14:33.693) #left_data: ,0.0,0.0,0.0,0.03,0.0,0.18,1.55,1.83
( 2023/02/10 14:14:33.760) #left_data: ,0.1,0.0,0.22,0.41,0.0,1.57,6.65,7.39
( 2023/02/10 14:14:33.822) #left_data: ,0.1,0.0,0.22,0.41,0.0,1.57,6.65,7.39
( 2023/02/10 14:14:33.881) #left_data: ,0.08,0.0,0.56,1.06,0.0,2.21,6.57,7.13
( 2023/02/10 14:14:33.940) #left_data: ,0.27,0.37,1.78,2.98,0.0,3.51,3.4,4.3
( 2023/02/10 14:14:34.008) #left_data: ,0.27,0.37,1.78,2.98,0.0,3.51,3.4,4.3
( 2023/02/10 14:14:34.074) #left_data: ,0.66,0.16,3.82,4.21,0.02,3.99,0.12,1.04
( 2023/02/10 14:14:34.138) #left_data: ,3.47,4.54,6.34,5.42,0.0,1.21,0.0,0.0
( 2023/02/10 14:14:34.197) #left_data: ,3.47,4.54,6.34,5.42,0.0,1.21,0.0,0.0
( 2023/02/10 14:14:34.256) #left_data: ,5.12,4.85,6.72,4.69,0.0,0.2,0.0,0.0
( 2023/02/10 14:14:34.320) #left_data: ,5.3,2.56,4.49,2.18,0.0,0.0,0.0,0.0
( 2023/02/10 14:14:34.388) #left_data: ,1.25,0.13,0.57,0.38,0.0,0.0,0.0,0.0
( 2023/02/10 14:14:34.452) #left_data: ,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0
( 2023/02/10 14:14:34.511) #left_data: ,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/10 14:14:34.570) #left_data: ,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/10 14:14:34.634) #left_data: ,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/10 14:14:34.699) #left_data: ,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/10 14:14:34.761) #left_data: ,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/10 14:14:34.820) #left_data: ,0.0,0.0,0.0,0.06,0.0,0.26,3.99,3.95
( 2023/02/10 14:14:34.880) #left_data: ,0.01,0.0,0.0,1.16,0.0,1.51,7.05,7.48
( 2023/02/10 14:14:34.940) #left_data: ,0.01,0.0,0.0,1.16,0.0,1.51,7.05,7.48
( 2023/02/10 14:14:35.005) #left_data: ,0.1,0.0,0.5,1.01,0.0,2.28,7.05,7.22
( 2023/02/10 14:14:35.076) #left_data: ,0.1,0.01,0.9,1.61,0.0,2.95,6.65,6.8
( 2023/02/10 14:14:35.140) #left_data: ,0.14,0.22,0.78,2.34,0.0,3.43,5.54,5.48
( 2023/02/10 14:14:35.198) #left_data: ,0.26,0.66,2.53,3.18,0.0,3.7,3.91,3.82
( 2023/02/10 14:14:35.257) #left_data: ,0.72,0.85,4.26,4.08,0.02,3.86,0.42,0.12
( 2023/02/10 14:14:35.323) #left_data: ,1.09,2.92,5.6,4.96,0.01,3.32,0.0,0.0
( 2023/02/10 14:14:35.390) #left_data: ,3.7,4.96,6.57,5.48,0.0,0.58,0.0,0.0
( 2023/02/10 14:14:35.454) #left_data: ,5.01,5.36,6.57,3.91,0.0,0.0,0.0,0.0
( 2023/02/10 14:14:35.512) #left_data: ,5.18,3.22,3.62,0.93,0.0,0.0,0.0,0.0
( 2023/02/10 14:14:35.572) #left_data: ,0.75,0.02,0.39,0.16,0.0,0.0,0.0,0.0
( 2023/02/10 14:14:35.635) #left_data: ,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0
( 2023/02/10 14:14:35.700) #left_data: ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/10 14:14:35.761) #left_data: ,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/10 14:14:35.819) #left_data: ,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/10 14:14:35.879) #left_data: ,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/10 14:14:35.940) #left_data: ,0.0,0.0,0.0,0.06,0.0,0.01,0.0,0.0
( 2023/02/10 14:14:36.014) #left_data: ,0.0,0.0,0.0,0.06,0.0,0.01,0.0,0.0
( 2023/02/10 14:14:36.078) #left_data: ,0.0,0.0,0.0,0.26,0.0,0.42,5.6,5.48
( 2023/02/10 14:14:36.138) #left_data: ,0.73,0.47,1.1,0.44,0.0,0.73,7.05,6.57
( 2023/02/10 14:14:36.197) #left_data: ,0.73,0.47,1.1,0.44,0.0,0.73,7.05,6.57
( 2023/02/10 14:14:36.256) #left_data: ,1.14,1.26,0.49,0.66,0.0,0.7,6.72,5.79
( 2023/02/10 14:14:36.320) #left_data: ,0.04,1.25,1.45,0.99,0.01,1.02,5.99,4.8
( 2023/02/10 14:14:36.386) #left_data: ,1.53,2.76,3.01,1.99,0.02,1.43,3.51,1.51
( 2023/02/10 14:14:36.449) #left_data: ,4.12,4.85,4.9,3.15,0.0,1.25,0.28,0.0
( 2023/02/10 14:14:36.508) #left_data: ,6.13,6.13,6.13,3.74,0.0,0.79,0.0,0.0
( 2023/02/10 14:14:36.567) #left_data: ,6.13,6.13,6.13,3.74,0.0,0.79,0.0,0.0
( 2023/02/10 14:14:36.628) #left_data: ,6.88,4.21,3.47,0.61,0.0,0.0,0.0,0.0
( 2023/02/10 14:14:36.695) #left_data: ,0.93,0.26,0.37,0.09,0.0,0.0,0.0,0.0
( 2023/02/10 14:14:36.757) #left_data: ,0.06,0.0,0.0,0.01,0.0,0.0,0.0,0.0
( 2023/02/10 14:14:36.813) #left_data: ,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/10 14:14:36.870) #left_data: ,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/10 14:14:36.930) #left_data: ,0.04,0.0,0.0,0.01,0.0,0.0,0.0,0.0
( 2023/02/10 14:14:36.994) #left_data: ,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/10 14:14:37.058) #left_data: ,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/10 14:14:37.122) #left_data: ,0.02,0.0,0.02,0.0,0.0,0.0,0.0,0.0
( 2023/02/10 14:14:37.182) #left_data: ,0.0,0.0,0.0,0.01,0.0,0.16,1.92,1.76
( 2023/02/10 14:14:37.243) #left_data: ,0.0,0.0,0.0,0.22,0.0,0.43,6.13,6.72
( 2023/02/10 14:14:37.307) #left_data: ,0.0,0.0,0.0,0.22,0.0,0.43,6.13,6.72
( 2023/02/10 14:14:37.374) #left_data: ,1.01,0.5,0.82,1.13,0.0,0.22,7.22,7.31
( 2023/02/10 14:14:37.436) #left_data: ,0.79,1.18,1.01,1.12,0.0,0.0,7.13,6.97
( 2023/02/10 14:14:37.493) #left_data: ,0.79,1.18,1.01,1.12,0.0,0.0,7.13,6.97
( 2023/02/10 14:14:37.550) #left_data: ,1.22,1.92,1.3,1.01,0.01,1.25,5.73,4.96
( 2023/02/10 14:14:37.610) #left_data: ,1.22,1.92,1.3,1.01,0.01,1.25,5.73,4.96
( 2023/02/10 14:14:37.676) #left_data: ,2.11,4.49,3.95,2.47,0.03,1.69,0.93,0.88
( 2023/02/10 14:14:37.741) #left_data: ,5.01,6.34,5.99,3.66,0.0,0.11,0.0,0.0
( 2023/02/10 14:14:37.800) #left_data: ,7.05,5.07,4.08,1.12,0.0,0.0,0.0,0.0
( 2023/02/10 14:14:37.859) #left_data: ,7.05,5.07,4.08,1.12,0.0,0.0,0.0,0.0
( 2023/02/10 14:14:37.920) #left_data: ,1.28,0.92,0.62,0.08,0.0,0.0,0.0,0.0
( 2023/02/10 14:14:37.987) #left_data: ,0.03,0.0,0.0,0.01,0.0,0.0,0.0,0.0
( 2023/02/10 14:14:38.068) #left_data: ,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/10 14:14:38.129) #left_data: ,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/10 14:14:38.188) #left_data: ,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/10 14:14:38.247) #left_data: ,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/10 14:14:38.312) #left_data: ,0.02,0.0,0.01,0.01,0.0,0.0,0.0,0.0
( 2023/02/10 14:14:38.381) #left_data: ,0.02,0.0,0.01,0.01,0.0,0.0,0.0,0.0
( 2023/02/10 14:14:38.444) #left_data: ,0.06,0.0,0.03,1.24,0.0,0.99,6.97,7.13
( 2023/02/10 14:14:38.501) #left_data: ,0.32,0.05,0.83,0.79,0.0,1.36,7.13,7.22
( 2023/02/10 14:14:38.560) #left_data: ,0.32,0.05,0.83,0.79,0.0,1.36,7.13,7.22
( 2023/02/10 14:14:38.625) #left_data: ,0.48,0.33,0.18,1.28,0.0,1.94,6.97,6.8
( 2023/02/10 14:14:38.692) #left_data: ,0.64,0.19,2.61,2.5,0.0,2.58,4.69,3.7
( 2023/02/10 14:14:38.755) #left_data: ,0.64,0.19,2.61,2.5,0.0,2.58,4.69,3.7
( 2023/02/10 14:14:38.818) #left_data: ,3.62,5.36,5.86,4.3,0.0,1.37,0.0,0.0
( 2023/02/10 14:14:38.880) #left_data: ,3.62,5.36,5.86,4.3,0.0,1.37,0.0,0.0
( 2023/02/10 14:14:38.943) #left_data: ,5.92,6.34,6.88,4.17,0.0,0.59,0.0,0.0
( 2023/02/10 14:14:39.008) #left_data: ,7.22,5.48,5.54,2.28,0.0,0.0,0.0,0.0
( 2023/02/10 14:14:39.073) #left_data: ,0.24,0.0,0.01,0.0,0.0,0.0,0.0,0.0
( 2023/02/10 14:14:39.133) #left_data: ,0.24,0.0,0.01,0.0,0.0,0.0,0.0,0.0
( 2023/02/10 14:14:39.193) #left_data: ,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/10 14:14:39.252) #left_data: ,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/10 14:14:39.317) #left_data: ,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/10 14:14:39.386) #left_data: ,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/10 14:14:39.447) #left_data: ,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/10 14:14:39.504) #left_data: ,0.0,0.0,0.0,0.04,0.0,0.04,0.24,0.23
( 2023/02/10 14:14:39.563) #left_data: ,0.0,0.0,0.0,0.3,0.0,0.52,6.06,6.72
( 2023/02/10 14:14:39.629) #left_data: ,0.0,0.0,0.0,0.3,0.0,0.52,6.06,6.72
( 2023/02/10 14:14:39.696) #left_data: ,0.12,0.11,1.13,1.61,0.0,2.39,6.72,6.88
( 2023/02/10 14:14:39.758) #left_data: ,0.12,0.11,1.13,1.61,0.0,2.39,6.72,6.88
( 2023/02/10 14:14:39.815) #left_data: ,0.15,0.27,0.88,2.23,0.0,2.95,6.13,6.06
( 2023/02/10 14:14:39.874) #left_data: ,0.32,0.94,2.61,2.98,0.0,3.25,4.75,4.21
( 2023/02/10 14:14:39.935) #left_data: ,1.57,4.12,4.96,3.66,0.01,2.23,1.09,0.52
( 2023/02/10 14:14:40.002) #left_data: ,1.57,4.12,4.96,3.66,0.01,2.23,1.09,0.52
( 2023/02/10 14:14:40.067) #left_data: ,3.99,5.73,6.42,4.69,0.0,0.81,0.0,0.0
( 2023/02/10 14:14:40.128) #left_data: ,6.34,6.06,6.72,4.12,0.0,0.45,0.0,0.0
( 2023/02/10 14:14:40.189) #left_data: ,7.39,4.96,4.69,1.72,0.0,0.0,0.0,0.0
( 2023/02/10 14:14:40.250) #left_data: ,5.24,0.65,0.65,0.61,0.0,0.0,0.0,0.0
( 2023/02/10 14:14:40.315) #left_data: ,0.07,0.0,0.01,0.03,0.0,0.0,0.0,0.0
( 2023/02/10 14:14:40.381) #left_data: ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/10 14:14:40.443) #left_data: ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/10 14:14:40.501) #left_data: ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/10 14:14:40.561) #left_data: ,0.02,0.0,0.0,0.01,0.0,0.0,0.0,0.0
( 2023/02/10 14:14:40.621) #left_data: ,0.02,0.0,0.01,0.0,0.0,0.0,0.0,0.0
( 2023/02/10 14:14:40.682) #left_data: ,0.02,0.0,0.01,0.0,0.0,0.0,0.0,0.0
( 2023/02/10 14:14:40.742) #left_data: ,0.0,0.0,0.0,0.05,0.0,0.12,0.97,0.84
( 2023/02/10 14:14:40.799) #left_data: ,0.09,0.0,0.0,0.71,0.0,0.99,6.72,6.97
( 2023/02/10 14:14:40.858) #left_data: ,0.41,0.05,0.69,0.42,0.0,0.96,7.05,6.88
( 2023/02/10 14:14:40.917) #left_data: ,0.7,0.51,1.08,0.53,0.0,0.84,6.97,6.72
( 2023/02/10 14:14:40.983) #left_data: ,0.8,1.05,1.04,1.36,0.01,1.65,6.57,5.73
( 2023/02/10 14:14:41.069) #left_data: ,0.86,0.66,2.85,2.64,0.02,2.61,4.64,3.29
( 2023/02/10 14:14:41.135) #left_data: ,0.44,2.7,4.69,3.82,0.01,2.73,0.98,0.5
( 2023/02/10 14:14:41.193) #left_data: ,2.79,4.17,5.92,4.49,0.0,1.59,0.0,0.0
( 2023/02/10 14:14:41.252) #left_data: ,4.9,5.12,6.57,4.59,0.0,0.78,0.0,0.0
( 2023/02/10 14:14:41.318) #left_data: ,6.72,5.6,6.49,3.01,0.0,0.0,0.0,0.0
( 2023/02/10 14:14:41.385) #left_data: ,6.88,3.95,4.64,1.47,0.0,0.0,0.0,0.0
( 2023/02/10 14:14:41.447) #left_data: ,1.8,0.35,0.61,0.15,0.0,0.0,0.0,0.0
( 2023/02/10 14:14:41.506) #left_data: ,0.02,0.0,0.0,0.01,0.0,0.0,0.0,0.0
( 2023/02/10 14:14:41.565) #left_data: ,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/10 14:14:41.631) #left_data: ,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/10 14:14:41.697) #left_data: ,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/10 14:14:41.760) #left_data: ,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/10 14:14:41.817) #left_data: ,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0
