( 2023/02/10 13:30:53.246) #left_data: ,L_FSR1,L_FSR2,L_FSR3,L_FSR4,L_FSR5,L_FSR6,L_FSR7,L_FSR8
( 2023/02/10 13:37:08.680) #left_data: ,0.04,0.0,0.07,0.02,0.0,0.01,0.13,1.1
( 2023/02/10 13:37:08.745) #left_data: ,0.04,0.0,0.08,0.03,0.0,0.01,0.15,1.1
( 2023/02/10 13:37:08.812) #left_data: ,0.04,0.0,0.08,0.03,0.0,0.01,0.15,1.1
( 2023/02/10 13:37:08.875) #left_data: ,0.04,0.0,0.07,0.03,0.0,0.01,0.11,1.08
( 2023/02/10 13:37:08.932) #left_data: ,0.05,0.0,0.07,0.02,0.0,0.0,0.08,1.07
( 2023/02/10 13:37:08.991) #left_data: ,0.04,0.0,0.08,0.02,0.0,0.0,0.08,1.08
( 2023/02/10 13:37:09.057) #left_data: ,0.04,0.0,0.08,0.02,0.0,0.0,0.08,1.08
( 2023/02/10 13:37:09.125) #left_data: ,0.04,0.0,0.08,0.02,0.0,0.0,0.11,1.07
( 2023/02/10 13:37:09.189) #left_data: ,0.05,0.0,0.08,0.02,0.0,0.0,0.12,1.08
( 2023/02/10 13:37:09.247) #left_data: ,0.05,0.0,0.08,0.02,0.0,0.0,0.12,1.08
( 2023/02/10 13:37:09.304) #left_data: ,0.05,0.0,0.08,0.02,0.0,0.0,0.15,1.09
( 2023/02/10 13:37:09.365) #left_data: ,0.04,0.0,0.08,0.02,0.0,0.0,0.15,1.09
( 2023/02/10 13:37:09.433) #left_data: ,0.04,0.0,0.08,0.02,0.0,0.0,0.15,1.09
( 2023/02/10 13:37:09.499) #left_data: ,0.05,0.0,0.08,0.02,0.0,0.0,0.12,1.08
( 2023/02/10 13:37:09.561) #left_data: ,0.05,0.0,0.08,0.02,0.0,0.0,0.11,1.08
( 2023/02/10 13:37:09.620) #left_data: ,0.05,0.0,0.08,0.02,0.0,0.0,0.11,1.08
( 2023/02/10 13:37:09.680) #left_data: ,0.05,0.0,0.07,0.02,0.0,0.0,0.1,1.07
( 2023/02/10 13:37:09.744) #left_data: ,0.05,0.0,0.08,0.02,0.0,0.0,0.13,1.07
( 2023/02/10 13:37:09.808) #left_data: ,0.05,0.0,0.08,0.02,0.0,0.0,0.13,1.08
( 2023/02/10 13:37:09.870) #left_data: ,0.05,0.0,0.08,0.02,0.0,0.0,0.13,1.08
( 2023/02/10 13:37:09.938) #left_data: ,0.05,0.0,0.08,0.02,0.0,0.0,0.13,1.09
( 2023/02/10 13:37:10.001) #left_data: ,0.05,0.0,0.08,0.02,0.0,0.0,0.12,1.09
( 2023/02/10 13:37:10.064) #left_data: ,0.05,0.0,0.08,0.02,0.0,0.0,0.13,1.09
( 2023/02/10 13:37:10.129) #left_data: ,0.05,0.0,0.07,0.02,0.0,0.0,0.15,1.09
( 2023/02/10 13:37:10.193) #left_data: ,0.04,0.0,0.07,0.02,0.0,0.0,0.12,1.09
( 2023/02/10 13:37:10.257) #left_data: ,0.04,0.0,0.07,0.02,0.0,0.0,0.1,1.07
( 2023/02/10 13:37:10.313) #left_data: ,0.04,0.0,0.07,0.02,0.0,0.0,0.1,1.07
( 2023/02/10 13:37:10.377) #left_data: ,0.05,0.0,0.07,0.01,0.0,0.0,0.09,1.07
( 2023/02/10 13:37:10.445) #left_data: ,0.04,0.0,0.06,0.01,0.0,0.0,0.11,1.07
( 2023/02/10 13:37:10.510) #left_data: ,0.04,0.0,0.06,0.01,0.0,0.0,0.09,1.06
( 2023/02/10 13:37:10.570) #left_data: ,0.04,0.0,0.06,0.01,0.0,0.0,0.08,1.07
( 2023/02/10 13:37:10.628) #left_data: ,0.04,0.0,0.06,0.01,0.0,0.0,0.09,1.06
( 2023/02/10 13:37:10.686) #left_data: ,0.04,0.0,0.06,0.01,0.0,0.0,0.08,1.06
( 2023/02/10 13:37:10.749) #left_data: ,0.04,0.0,0.06,0.01,0.0,0.0,0.09,1.05
( 2023/02/10 13:37:10.822) #left_data: ,0.04,0.0,0.06,0.01,0.0,0.0,0.08,1.07
( 2023/02/10 13:37:10.891) #left_data: ,0.04,0.0,0.06,0.01,0.0,0.0,0.08,1.05
( 2023/02/10 13:37:10.947) #left_data: ,0.04,0.0,0.06,0.01,0.0,0.0,0.1,1.06
( 2023/02/10 13:37:11.012) #left_data: ,0.04,0.0,0.06,0.01,0.0,0.0,0.1,1.06
( 2023/02/10 13:37:11.077) #left_data: ,0.05,0.0,0.07,0.02,0.0,0.0,0.09,1.06
( 2023/02/10 13:37:11.143) #left_data: ,0.04,0.0,0.06,0.02,0.0,0.0,0.08,1.07
( 2023/02/10 13:37:11.209) #left_data: ,0.02,0.0,0.06,0.02,0.0,0.0,0.05,1.05
( 2023/02/10 13:37:11.270) #left_data: ,0.03,0.0,0.06,0.02,0.0,0.0,0.03,1.04
( 2023/02/10 13:37:11.331) #left_data: ,0.02,0.0,0.06,0.02,0.0,0.0,0.03,1.05
( 2023/02/10 13:37:11.404) #left_data: ,0.02,0.0,0.06,0.02,0.0,0.0,0.03,1.05
( 2023/02/10 13:37:11.472) #left_data: ,0.03,0.0,0.06,0.02,0.0,0.0,0.02,1.05
( 2023/02/10 13:37:11.536) #left_data: ,0.03,0.0,0.06,0.02,0.0,0.0,0.02,1.05
( 2023/02/10 13:37:11.593) #left_data: ,0.03,0.0,0.06,0.02,0.0,0.01,0.04,1.05
( 2023/02/10 13:37:11.651) #left_data: ,0.03,0.0,0.06,0.02,0.0,0.01,0.04,1.05
( 2023/02/10 13:37:11.714) #left_data: ,0.03,0.0,0.06,0.02,0.0,0.01,0.04,1.05
( 2023/02/10 13:37:11.782) #left_data: ,0.02,0.0,0.06,0.02,0.0,0.01,1.27,1.01
( 2023/02/10 13:37:11.846) #left_data: ,0.02,0.0,0.06,0.02,0.0,0.01,1.26,1.02
( 2023/02/10 13:37:11.901) #left_data: ,0.02,0.0,0.06,0.02,0.0,0.01,1.26,1.02
( 2023/02/10 13:37:11.959) #left_data: ,0.02,0.0,0.06,0.02,0.0,0.01,0.01,1.03
( 2023/02/10 13:37:12.021) #left_data: ,0.02,0.0,0.06,0.02,0.0,0.01,0.0,1.03
( 2023/02/10 13:37:12.091) #left_data: ,0.02,0.0,0.06,0.02,0.0,0.01,0.0,1.03
( 2023/02/10 13:37:12.157) #left_data: ,0.02,0.0,0.06,0.02,0.0,0.01,1.26,1.02
( 2023/02/10 13:37:12.214) #left_data: ,0.02,0.0,0.06,0.02,0.0,0.01,0.0,1.03
( 2023/02/10 13:37:12.270) #left_data: ,0.03,0.0,0.06,0.02,0.0,0.01,1.26,1.02
( 2023/02/10 13:37:12.330) #left_data: ,0.02,0.0,0.06,0.02,0.0,0.01,0.0,1.04
( 2023/02/10 13:37:12.397) #left_data: ,0.02,0.0,0.06,0.02,0.0,0.01,1.27,1.03
( 2023/02/10 13:37:12.462) #left_data: ,0.02,0.0,0.06,0.02,0.0,0.01,1.27,1.02
( 2023/02/10 13:37:12.524) #left_data: ,0.03,0.0,0.06,0.02,0.0,0.01,1.27,1.02
( 2023/02/10 13:37:12.584) #left_data: ,0.02,0.0,0.06,0.02,0.0,0.01,1.26,1.02
( 2023/02/10 13:37:12.644) #left_data: ,0.03,0.0,0.06,0.02,0.0,0.01,0.0,1.03
( 2023/02/10 13:37:12.710) #left_data: ,0.03,0.0,0.06,0.02,0.0,0.01,0.0,1.03
( 2023/02/10 13:37:12.777) #left_data: ,0.02,0.0,0.06,0.02,0.0,0.01,0.0,1.03
( 2023/02/10 13:37:12.842) #left_data: ,0.03,0.0,0.05,0.02,0.0,0.01,1.24,1.0
( 2023/02/10 13:37:12.898) #left_data: ,0.03,0.0,0.05,0.02,0.0,0.01,1.24,1.0
( 2023/02/10 13:37:12.955) #left_data: ,0.02,0.0,0.05,0.02,0.0,0.01,1.26,1.01
( 2023/02/10 13:37:13.022) #left_data: ,0.02,0.0,0.05,0.02,0.0,0.01,1.25,1.0
( 2023/02/10 13:37:13.090) #left_data: ,0.02,0.0,0.05,0.02,0.0,0.01,1.25,1.0
( 2023/02/10 13:37:13.153) #left_data: ,0.02,0.0,0.06,0.02,0.0,0.01,1.25,1.0
( 2023/02/10 13:37:13.212) #left_data: ,0.03,0.0,0.06,0.02,0.0,0.01,1.26,1.02
( 2023/02/10 13:37:13.272) #left_data: ,0.03,0.0,0.06,0.02,0.0,0.01,1.26,1.02
( 2023/02/10 13:37:13.333) #left_data: ,0.03,0.0,0.06,0.02,0.0,0.01,1.26,1.02
( 2023/02/10 13:37:13.400) #left_data: ,0.03,0.0,0.06,0.02,0.0,0.01,1.25,1.0
( 2023/02/10 13:37:13.465) #left_data: ,0.02,0.0,0.05,0.02,0.0,0.01,1.25,1.01
( 2023/02/10 13:37:13.527) #left_data: ,0.02,0.0,0.06,0.02,0.0,0.01,1.26,1.02
( 2023/02/10 13:37:13.585) #left_data: ,0.02,0.0,0.06,0.02,0.0,0.01,1.25,1.0
( 2023/02/10 13:37:13.645) #left_data: ,0.02,0.0,0.06,0.02,0.0,0.01,1.26,1.02
( 2023/02/10 13:37:13.708) #left_data: ,0.02,0.0,0.06,0.02,0.0,0.01,1.25,1.02
( 2023/02/10 13:37:13.774) #left_data: ,0.03,0.0,0.06,0.02,0.0,0.01,1.25,1.0
( 2023/02/10 13:37:13.840) #left_data: ,0.03,0.0,0.06,0.02,0.0,0.01,1.25,1.0
( 2023/02/10 13:37:13.898) #left_data: ,0.02,0.0,0.06,0.02,0.0,0.01,1.25,1.01
( 2023/02/10 13:37:13.960) #left_data: ,0.03,0.0,0.06,0.02,0.0,0.01,1.26,1.01
( 2023/02/10 13:37:14.023) #left_data: ,0.03,0.0,0.06,0.02,0.0,0.01,1.25,1.01
( 2023/02/10 13:37:14.095) #left_data: ,0.03,0.0,0.06,0.02,0.0,0.01,1.26,1.01
( 2023/02/10 13:37:14.160) #left_data: ,0.02,0.0,0.06,0.02,0.0,0.01,1.25,1.0
( 2023/02/10 13:37:14.218) #left_data: ,0.02,0.0,0.06,0.02,0.0,0.01,1.26,1.03
( 2023/02/10 13:37:14.281) #left_data: ,0.03,0.0,0.06,0.02,0.0,0.01,1.26,1.02
( 2023/02/10 13:37:14.345) #left_data: ,0.02,0.0,0.06,0.02,0.0,0.01,1.25,1.0
( 2023/02/10 13:37:14.410) #left_data: ,0.02,0.0,0.06,0.02,0.0,0.01,1.26,1.03
( 2023/02/10 13:37:14.473) #left_data: ,0.02,0.0,0.06,0.02,0.0,0.01,1.27,1.02
( 2023/02/10 13:37:14.536) #left_data: ,0.02,0.0,0.06,0.02,0.0,0.01,1.26,1.02
( 2023/02/10 13:37:14.594) #left_data: ,0.02,0.0,0.06,0.02,0.0,0.01,1.26,1.02
( 2023/02/10 13:37:14.659) #left_data: ,0.02,0.0,0.05,0.02,0.0,0.01,1.26,1.01
( 2023/02/10 13:37:14.733) #left_data: ,0.02,0.0,0.05,0.02,0.0,0.0,1.24,1.0
( 2023/02/10 13:37:14.797) #left_data: ,0.02,0.0,0.05,0.02,0.0,0.0,1.24,1.0
( 2023/02/10 13:37:14.854) #left_data: ,0.02,0.0,0.06,0.02,0.0,0.01,1.25,1.01
( 2023/02/10 13:37:14.911) #left_data: ,0.03,0.0,0.06,0.02,0.0,0.01,1.26,1.01
( 2023/02/10 13:37:14.972) #left_data: ,0.03,0.0,0.06,0.02,0.0,0.01,1.26,1.01
( 2023/02/10 13:37:15.039) #left_data: ,0.03,0.0,0.06,0.02,0.0,0.01,1.26,1.02
( 2023/02/10 13:37:15.107) #left_data: ,0.03,0.0,0.06,0.02,0.0,0.01,1.25,1.0
( 2023/02/10 13:37:15.170) #left_data: ,0.02,0.0,0.06,0.02,0.0,0.01,1.24,1.0
( 2023/02/10 13:37:15.228) #left_data: ,0.02,0.0,0.05,0.02,0.0,0.01,1.25,1.0
( 2023/02/10 13:37:15.289) #left_data: ,0.02,0.0,0.06,0.02,0.0,0.01,1.25,1.0
( 2023/02/10 13:37:15.355) #left_data: ,0.02,0.0,0.05,0.02,0.0,0.01,1.23,0.99
( 2023/02/10 13:37:15.424) #left_data: ,0.03,0.0,0.06,0.02,0.0,0.01,1.25,1.01
( 2023/02/10 13:37:15.485) #left_data: ,0.02,0.0,0.06,0.02,0.0,0.01,1.24,1.0
( 2023/02/10 13:37:15.545) #left_data: ,0.02,0.0,0.06,0.02,0.0,0.01,1.25,1.01
( 2023/02/10 13:37:15.604) #left_data: ,0.02,0.0,0.06,0.02,0.0,0.01,1.24,0.99
( 2023/02/10 13:37:15.669) #left_data: ,0.02,0.0,0.06,0.02,0.0,0.01,1.23,1.0
( 2023/02/10 13:37:15.736) #left_data: ,0.03,0.0,0.06,0.02,0.0,0.01,1.25,1.01
( 2023/02/10 13:37:15.800) #left_data: ,0.02,0.0,0.06,0.02,0.0,0.01,1.22,0.98
( 2023/02/10 13:37:15.870) #left_data: ,0.03,0.0,0.06,0.02,0.0,0.01,1.24,1.0
( 2023/02/10 13:37:15.929) #left_data: ,0.03,0.0,0.06,0.03,0.0,0.01,1.24,0.99
( 2023/02/10 13:37:15.989) #left_data: ,0.02,0.0,0.06,0.03,0.0,0.01,1.23,0.99
( 2023/02/10 13:37:16.058) #left_data: ,0.03,0.0,0.06,0.03,0.0,0.01,1.25,1.01
( 2023/02/10 13:37:16.119) #left_data: ,0.03,0.0,0.06,0.03,0.0,0.01,1.24,1.01
( 2023/02/10 13:37:16.178) #left_data: ,0.03,0.0,0.06,0.03,0.0,0.01,1.24,1.0
( 2023/02/10 13:37:16.237) #left_data: ,0.03,0.0,0.06,0.03,0.0,0.01,1.24,1.0
( 2023/02/10 13:37:16.298) #left_data: ,0.03,0.0,0.06,0.03,0.0,0.01,1.23,0.99
( 2023/02/10 13:37:16.362) #left_data: ,0.03,0.0,0.06,0.03,0.0,0.01,1.23,0.99
( 2023/02/10 13:37:16.433) #left_data: ,0.03,0.0,0.06,0.03,0.0,0.01,1.23,1.0
( 2023/02/10 13:37:16.497) #left_data: ,0.03,0.0,0.06,0.03,0.0,0.01,1.23,0.99
( 2023/02/10 13:37:16.556) #left_data: ,0.03,0.0,0.06,0.03,0.0,0.01,1.23,0.99
( 2023/02/10 13:37:16.618) #left_data: ,0.02,0.0,0.06,0.03,0.0,0.01,1.23,0.99
( 2023/02/10 13:37:16.682) #left_data: ,0.03,0.0,0.06,0.03,0.0,0.01,1.24,1.0
( 2023/02/10 13:37:16.750) #left_data: ,0.03,0.0,0.06,0.03,0.0,0.01,1.24,1.0
( 2023/02/10 13:37:16.815) #left_data: ,0.02,0.0,0.05,0.02,0.0,0.01,1.23,0.99
( 2023/02/10 13:37:16.874) #left_data: ,0.02,0.0,0.06,0.03,0.0,0.01,1.25,1.02
( 2023/02/10 13:37:16.933) #left_data: ,0.02,0.0,0.06,0.03,0.0,0.01,1.25,1.02
( 2023/02/10 13:37:16.997) #left_data: ,0.03,0.0,0.06,0.03,0.0,0.01,1.24,1.01
( 2023/02/10 13:37:17.067) #left_data: ,0.02,0.0,0.06,0.02,0.0,0.01,1.25,1.01
( 2023/02/10 13:37:17.132) #left_data: ,0.02,0.0,0.06,0.02,0.0,0.01,1.25,1.01
( 2023/02/10 13:37:17.191) #left_data: ,0.02,0.0,0.06,0.02,0.0,0.01,1.25,1.03
( 2023/02/10 13:37:17.253) #left_data: ,0.02,0.0,0.06,0.02,0.0,0.01,1.25,1.01
( 2023/02/10 13:37:17.319) #left_data: ,0.02,0.0,0.06,0.02,0.0,0.01,1.25,1.01
( 2023/02/10 13:37:17.386) #left_data: ,0.02,0.0,0.06,0.02,0.0,0.01,1.25,1.02
( 2023/02/10 13:37:17.453) #left_data: ,0.03,0.0,0.06,0.02,0.0,0.01,1.26,1.03
( 2023/02/10 13:37:17.517) #left_data: ,0.03,0.0,0.06,0.02,0.0,0.01,1.26,1.03
( 2023/02/10 13:37:17.576) #left_data: ,0.03,0.0,0.06,0.02,0.0,0.01,1.26,1.02
( 2023/02/10 13:37:17.637) #left_data: ,0.03,0.0,0.06,0.02,0.0,0.01,1.25,1.02
( 2023/02/10 13:37:17.702) #left_data: ,0.03,0.0,0.06,0.03,0.0,0.01,0.01,1.03
( 2023/02/10 13:37:17.768) #left_data: ,0.02,0.0,0.06,0.02,0.0,0.01,1.25,1.0
( 2023/02/10 13:37:17.835) #left_data: ,0.03,0.0,0.06,0.03,0.0,0.01,0.02,1.03
( 2023/02/10 13:37:17.893) #left_data: ,0.03,0.0,0.06,0.03,0.0,0.01,1.26,1.03
( 2023/02/10 13:37:17.951) #left_data: ,0.02,0.0,0.06,0.02,0.0,0.01,1.24,0.99
( 2023/02/10 13:37:18.015) #left_data: ,0.03,0.0,0.06,0.03,0.0,0.01,1.27,1.03
( 2023/02/10 13:37:18.079) #left_data: ,0.03,0.0,0.06,0.03,0.0,0.01,1.25,1.02
( 2023/02/10 13:37:18.141) #left_data: ,0.03,0.0,0.06,0.03,0.0,0.01,1.25,1.01
( 2023/02/10 13:37:18.200) #left_data: ,0.02,0.0,0.06,0.02,0.0,0.01,1.25,1.01
( 2023/02/10 13:37:18.258) #left_data: ,0.02,0.0,0.06,0.02,0.0,0.01,1.25,1.01
( 2023/02/10 13:37:18.325) #left_data: ,0.03,0.0,0.06,0.03,0.0,0.01,1.25,1.01
( 2023/02/10 13:37:18.394) #left_data: ,0.03,0.0,0.06,0.03,0.0,0.01,1.24,1.0
( 2023/02/10 13:37:18.455) #left_data: ,0.03,0.0,0.06,0.03,0.0,0.01,1.24,1.0
( 2023/02/10 13:37:18.513) #left_data: ,0.03,0.0,0.06,0.03,0.0,0.01,1.24,1.0
( 2023/02/10 13:37:18.574) #left_data: ,0.03,0.0,0.06,0.03,0.0,0.01,1.23,1.0
( 2023/02/10 13:37:18.640) #left_data: ,0.03,0.0,0.06,0.03,0.0,0.01,1.23,1.0
( 2023/02/10 13:37:18.707) #left_data: ,0.03,0.0,0.06,0.03,0.0,0.01,1.24,1.0
( 2023/02/10 13:37:18.772) #left_data: ,0.03,0.0,0.06,0.03,0.0,0.01,1.25,1.02
( 2023/02/10 13:37:18.831) #left_data: ,0.03,0.0,0.06,0.03,0.0,0.01,1.25,1.02
( 2023/02/10 13:37:18.890) #left_data: ,0.03,0.0,0.06,0.03,0.0,0.01,1.25,1.02
( 2023/02/10 13:37:18.948) #left_data: ,0.03,0.0,0.06,0.03,0.0,0.01,1.26,1.03
( 2023/02/10 13:37:19.014) #left_data: ,0.03,0.0,0.06,0.03,0.0,0.01,1.26,1.02
( 2023/02/10 13:37:19.080) #left_data: ,0.02,0.0,0.06,0.03,0.0,0.01,1.25,1.02
( 2023/02/10 13:37:19.142) #left_data: ,0.02,0.0,0.06,0.03,0.0,0.01,1.25,1.01
( 2023/02/10 13:37:19.199) #left_data: ,0.02,0.0,0.06,0.03,0.0,0.01,1.25,1.01
( 2023/02/10 13:37:19.257) #left_data: ,0.02,0.0,0.06,0.02,0.0,0.01,1.23,0.99
( 2023/02/10 13:37:19.321) #left_data: ,0.02,0.0,0.06,0.02,0.0,0.01,1.24,1.0
( 2023/02/10 13:37:19.385) #left_data: ,0.02,0.0,0.06,0.03,0.0,0.01,1.23,0.99
( 2023/02/10 13:37:19.449) #left_data: ,0.02,0.0,0.06,0.03,0.0,0.01,1.24,0.99
( 2023/02/10 13:37:19.506) #left_data: ,0.02,0.0,0.06,0.03,0.0,0.01,1.24,0.99
( 2023/02/10 13:37:19.565) #left_data: ,0.02,0.0,0.06,0.03,0.0,0.01,1.23,1.0
( 2023/02/10 13:37:19.626) #left_data: ,0.02,0.0,0.06,0.03,0.0,0.01,1.23,1.0
( 2023/02/10 13:37:19.692) #left_data: ,0.03,0.0,0.06,0.03,0.0,0.01,1.26,1.04
( 2023/02/10 13:37:19.756) #left_data: ,0.03,0.0,0.06,0.03,0.0,0.01,1.25,1.03
( 2023/02/10 13:37:19.814) #left_data: ,0.03,0.0,0.06,0.03,0.0,0.01,1.25,1.03
( 2023/02/10 13:37:19.873) #left_data: ,0.03,0.0,0.06,0.02,0.0,0.01,0.02,1.04
( 2023/02/10 13:37:19.933) #left_data: ,0.02,0.0,0.06,0.02,0.0,0.01,0.06,1.06
( 2023/02/10 13:37:20.000) #left_data: ,0.02,0.0,0.06,0.02,0.0,0.01,0.06,1.06
( 2023/02/10 13:37:20.067) #left_data: ,0.03,0.0,0.06,0.02,0.0,0.01,0.05,1.06
( 2023/02/10 13:37:20.137) #left_data: ,0.03,0.0,0.06,0.02,0.0,0.01,0.08,1.07
( 2023/02/10 13:37:20.196) #left_data: ,0.03,0.0,0.06,0.02,0.0,0.01,0.08,1.07
( 2023/02/10 13:37:20.256) #left_data: ,0.02,0.0,0.06,0.02,0.0,0.01,0.07,1.06
( 2023/02/10 13:37:20.324) #left_data: ,0.03,0.0,0.06,0.02,0.0,0.01,0.04,1.05
( 2023/02/10 13:37:20.393) #left_data: ,0.03,0.0,0.06,0.02,0.0,0.01,0.03,1.05
( 2023/02/10 13:37:20.457) #left_data: ,0.03,0.0,0.06,0.02,0.0,0.01,0.02,1.05
( 2023/02/10 13:37:20.515) #left_data: ,0.03,0.0,0.06,0.02,0.0,0.01,0.04,1.05
( 2023/02/10 13:37:20.573) #left_data: ,0.03,0.0,0.06,0.02,0.0,0.01,0.04,1.05
( 2023/02/10 13:37:20.638) #left_data: ,0.03,0.0,0.06,0.02,0.0,0.01,0.01,1.03
( 2023/02/10 13:37:20.702) #left_data: ,0.02,0.0,0.06,0.02,0.0,0.01,0.05,1.05
( 2023/02/10 13:37:20.773) #left_data: ,0.03,0.0,0.06,0.02,0.0,0.01,0.05,1.06
( 2023/02/10 13:37:20.831) #left_data: ,0.02,0.0,0.06,0.02,0.0,0.01,0.03,1.05
( 2023/02/10 13:37:20.903) #left_data: ,0.03,0.0,0.06,0.02,0.0,0.01,0.04,1.05
( 2023/02/10 13:37:20.969) #left_data: ,0.03,0.0,0.06,0.02,0.0,0.01,0.05,1.05
( 2023/02/10 13:37:21.036) #left_data: ,0.02,0.0,0.06,0.02,0.0,0.01,0.04,1.06
( 2023/02/10 13:37:21.101) #left_data: ,0.03,0.0,0.06,0.02,0.0,0.01,0.0,1.03
( 2023/02/10 13:37:21.162) #left_data: ,0.02,0.0,0.06,0.02,0.0,0.01,0.02,1.05
( 2023/02/10 13:37:21.219) #left_data: ,0.03,0.0,0.06,0.02,0.0,0.01,0.05,1.05
( 2023/02/10 13:37:21.279) #left_data: ,0.02,0.0,0.06,0.02,0.0,0.01,0.02,1.04
( 2023/02/10 13:37:21.344) #left_data: ,0.02,0.0,0.06,0.02,0.0,0.01,0.02,1.04
( 2023/02/10 13:37:21.408) #left_data: ,0.03,0.0,0.06,0.03,0.0,0.01,0.02,1.05
( 2023/02/10 13:37:21.465) #left_data: ,0.03,0.0,0.06,0.02,0.0,0.01,0.02,1.04
( 2023/02/10 13:37:21.522) #left_data: ,0.03,0.0,0.06,0.02,0.0,0.01,0.02,1.04
( 2023/02/10 13:37:21.582) #left_data: ,0.02,0.0,0.06,0.02,0.0,0.01,0.06,1.07
( 2023/02/10 13:37:21.648) #left_data: ,0.03,0.0,0.06,0.01,0.0,0.0,0.02,1.05
( 2023/02/10 13:37:21.716) #left_data: ,0.03,0.0,0.06,0.01,0.0,0.0,0.02,1.05
( 2023/02/10 13:37:21.774) #left_data: ,0.03,0.0,0.06,0.01,0.0,0.0,0.07,1.07
( 2023/02/10 13:37:21.836) #left_data: ,0.03,0.0,0.06,0.01,0.0,0.0,0.06,1.06
( 2023/02/10 13:37:21.900) #left_data: ,0.03,0.0,0.06,0.01,0.0,0.0,0.06,1.06
( 2023/02/10 13:37:21.965) #left_data: ,0.03,0.0,0.06,0.01,0.0,0.01,0.06,1.06
( 2023/02/10 13:37:22.029) #left_data: ,0.03,0.0,0.06,0.01,0.0,0.01,0.06,1.07
( 2023/02/10 13:37:22.089) #left_data: ,0.03,0.0,0.06,0.01,0.0,0.01,0.05,1.06
( 2023/02/10 13:37:22.151) #left_data: ,0.03,0.0,0.06,0.01,0.0,0.01,0.05,1.06
( 2023/02/10 13:37:22.211) #left_data: ,0.02,0.0,0.06,0.02,0.0,0.01,0.05,1.06
( 2023/02/10 13:37:22.278) #left_data: ,0.03,0.0,0.06,0.02,0.0,0.01,0.04,1.05
( 2023/02/10 13:37:22.346) #left_data: ,0.03,0.0,0.06,0.02,0.0,0.01,0.04,1.05
( 2023/02/10 13:37:22.410) #left_data: ,0.03,0.0,0.06,0.02,0.0,0.01,0.04,1.05
( 2023/02/10 13:37:22.470) #left_data: ,0.03,0.0,0.06,0.02,0.0,0.01,0.02,1.05
( 2023/02/10 13:37:22.533) #left_data: ,0.02,0.0,0.06,0.02,0.0,0.01,0.01,1.04
( 2023/02/10 13:37:22.600) #left_data: ,0.03,0.0,0.06,0.02,0.0,0.01,0.03,1.05
( 2023/02/10 13:37:22.667) #left_data: ,0.02,0.0,0.06,0.01,0.0,0.01,1.27,1.04
( 2023/02/10 13:37:22.729) #left_data: ,0.03,0.0,0.06,0.02,0.0,0.01,0.04,1.06
( 2023/02/10 13:37:22.786) #left_data: ,0.03,0.0,0.06,0.02,0.0,0.01,0.06,1.07
( 2023/02/10 13:37:22.846) #left_data: ,0.03,0.0,0.06,0.02,0.0,0.01,0.04,1.05
( 2023/02/10 13:37:22.912) #left_data: ,0.03,0.0,0.06,0.02,0.0,0.01,0.04,1.06
( 2023/02/10 13:37:22.980) #left_data: ,0.03,0.0,0.06,0.02,0.0,0.01,0.07,1.08
( 2023/02/10 13:37:23.042) #left_data: ,0.03,0.0,0.06,0.01,0.0,0.01,0.06,1.05
( 2023/02/10 13:37:23.101) #left_data: ,0.03,0.0,0.06,0.02,0.0,0.0,0.05,1.06
( 2023/02/10 13:37:23.161) #left_data: ,0.03,0.0,0.06,0.02,0.0,0.01,0.07,1.07
( 2023/02/10 13:37:23.222) #left_data: ,0.02,0.0,0.06,0.02,0.0,0.01,0.06,1.07
( 2023/02/10 13:37:23.286) #left_data: ,0.02,0.0,0.06,0.02,0.0,0.01,0.06,1.07
( 2023/02/10 13:37:23.352) #left_data: ,0.03,0.0,0.06,0.01,0.0,0.0,1.26,1.03
( 2023/02/10 13:37:23.412) #left_data: ,0.03,0.0,0.06,0.02,0.0,0.01,0.05,1.05
( 2023/02/10 13:37:23.471) #left_data: ,0.03,0.0,0.06,0.02,0.0,0.01,0.05,1.05
( 2023/02/10 13:37:23.535) #left_data: ,0.03,0.0,0.06,0.01,0.0,0.01,0.03,1.05
( 2023/02/10 13:37:23.600) #left_data: ,0.02,0.0,0.06,0.01,0.0,0.0,1.27,1.04
( 2023/02/10 13:37:23.666) #left_data: ,0.02,0.0,0.06,0.01,0.0,0.0,1.27,1.04
( 2023/02/10 13:37:23.729) #left_data: ,0.03,0.0,0.06,0.02,0.0,0.01,0.03,1.05
( 2023/02/10 13:37:23.786) #left_data: ,0.03,0.0,0.06,0.02,0.0,0.01,0.01,1.04
( 2023/02/10 13:37:23.845) #left_data: ,0.03,0.0,0.06,0.02,0.0,0.01,0.01,1.04
( 2023/02/10 13:37:23.910) #left_data: ,0.03,0.0,0.06,0.02,0.0,0.01,0.07,1.07
( 2023/02/10 13:37:23.977) #left_data: ,0.03,0.0,0.06,0.01,0.0,0.01,0.05,1.05
( 2023/02/10 13:37:24.041) #left_data: ,0.03,0.0,0.06,0.02,0.0,0.01,0.03,1.05
( 2023/02/10 13:37:24.099) #left_data: ,0.03,0.0,0.06,0.01,0.0,0.01,0.04,1.05
( 2023/02/10 13:37:24.158) #left_data: ,0.03,0.0,0.06,0.01,0.0,0.01,0.04,1.05
( 2023/02/10 13:37:24.224) #left_data: ,0.03,0.0,0.06,0.01,0.0,0.0,0.04,1.05
