( 2023/02/09 15:46:50.487) #left_data: ,L_FSR1,L_FSR2,L_FSR3,L_FSR4,L_FSR5,L_FSR6,L_FSR7,L_FSR8
( 2023/02/09 15:48:01.401) #left_data: ,0.05,0,0,0.01,0,0,0,0
( 2023/02/09 15:48:01.461) #left_data: ,0.09,0,0,0.01,0,0,0,0
( 2023/02/09 15:48:01.519) #left_data: ,0.09,0,0,0.01,0,0,0,0
( 2023/02/09 15:48:01.578) #left_data: ,0.09,0,0,0.01,0,0,0,0
( 2023/02/09 15:48:01.642) #left_data: ,0.1,0,0,0.01,0,0,0,0
( 2023/02/09 15:48:01.710) #left_data: ,0.12,0,0,0,0,0,0,0
( 2023/02/09 15:48:01.773) #left_data: ,0.12,0,0,0,0,0,0,0
( 2023/02/09 15:48:01.831) #left_data: ,0.13,0,0,0,0,0,0,0
( 2023/02/09 15:48:01.893) #left_data: ,0.13,0,0,0,0,0,0,0
( 2023/02/09 15:48:01.956) #left_data: ,0.15,0,0,0,0,0,0,0
( 2023/02/09 15:48:02.019) #left_data: ,0.16,0,0,0,0,0,0,0
( 2023/02/09 15:48:02.080) #left_data: ,0.14,0,0,0,0,0,0,0
( 2023/02/09 15:48:02.137) #left_data: ,0.14,0,0,0,0,0,0,0
( 2023/02/09 15:48:02.195) #left_data: ,0.05,0,0,0.01,0,0,0,0
( 2023/02/09 15:48:02.255) #left_data: ,0,0,0,0.05,0,0,0,0
( 2023/02/09 15:48:02.320) #left_data: ,0,0,0,0.07,0,0,0,0
( 2023/02/09 15:48:02.385) #left_data: ,0,0,0,0.07,0,0,0,0
( 2023/02/09 15:48:02.446) #left_data: ,0,0,0,0.08,0,0,0,0
( 2023/02/09 15:48:02.504) #left_data: ,0,0,0,0.08,0,0,0,0
( 2023/02/09 15:48:02.563) #left_data: ,0,0,0,0.08,0,0,0,0
( 2023/02/09 15:48:02.634) #left_data: ,0,0,0,0.08,0,0,0,0
( 2023/02/09 15:48:02.699) #left_data: ,0,0,0,0.08,0,0,0,0
( 2023/02/09 15:48:02.760) #left_data: ,0,0,0,0.08,0,0,0,0
( 2023/02/09 15:48:02.818) #left_data: ,0,0,0,0.07,0,0,0,0
( 2023/02/09 15:48:02.878) #left_data: ,0,0,0,0.07,0,0,0,0
( 2023/02/09 15:48:02.941) #left_data: ,0,0,0,0.07,0,0,0,0
( 2023/02/09 15:48:03.004) #left_data: ,0,0,0,0.07,0,0,0,0
( 2023/02/09 15:48:03.066) #left_data: ,0,0,0,0.07,0,0,0,0
( 2023/02/09 15:48:03.124) #left_data: ,0,0,0,0.07,0,0,0,0
( 2023/02/09 15:48:03.182) #left_data: ,0,0,0,0.07,0,0,0,0
( 2023/02/09 15:48:03.243) #left_data: ,0,0,0,0.07,0,0,0,0
( 2023/02/09 15:48:03.310) #left_data: ,0,0,0,0.07,0,0,0,0
( 2023/02/09 15:48:03.375) #left_data: ,0,0,0,0.07,0,0,0,0
( 2023/02/09 15:48:03.437) #left_data: ,0,0,0,0.07,0,0,0,0
( 2023/02/09 15:48:03.495) #left_data: ,0,0,0,0.07,0,0,0,0
( 2023/02/09 15:48:03.554) #left_data: ,0,0,0,0.07,0,0,0,0
( 2023/02/09 15:48:03.617) #left_data: ,0,0,0,0.07,0,0,0,0
( 2023/02/09 15:48:03.680) #left_data: ,0,0,0,0.07,0,0,0,0
( 2023/02/09 15:48:03.743) #left_data: ,0,0,0,0.07,0,0,0,0
( 2023/02/09 15:48:03.801) #left_data: ,0,0,0,0.07,0,0,0,0
( 2023/02/09 15:48:03.860) #left_data: ,0,0,0,0.07,0,0,0,0
