( 2023/02/09 17:11:46.352) #right_data: ,R_FSR1,R_FSR2,R_FSR3,R_FSR4,R_FSR5,R_FSR6,R_FSR7,R_FSR8
( 2023/02/09 17:15:35.623) #right_data: ,1.2,1.23,1.25,2.7,0,1.76,0.42,0.44
( 2023/02/09 17:15:35.690) #right_data: ,3.36,2.47,2.89,3.7,0,1.18,0,0
( 2023/02/09 17:15:35.749) #right_data: ,5.18,3.7,3.51,3.99,0,1.23,0,0
( 2023/02/09 17:15:35.808) #right_data: ,6.49,0.95,1.14,0.08,0,0,0,0
( 2023/02/09 17:15:35.865) #right_data: ,6.49,0.95,1.14,0.08,0,0,0,0
( 2023/02/09 17:15:35.928) #right_data: ,0.59,0,0,0,0,0,0,0
( 2023/02/09 17:15:35.994) #right_data: ,0.59,0,0,0,0,0,0,0
( 2023/02/09 17:15:36.058) #right_data: ,0.48,0,0,0,0,0,0,0
( 2023/02/09 17:15:36.116) #right_data: ,0.67,0,0,0,0,0,0,0
( 2023/02/09 17:15:36.175) #right_data: ,0.73,0,0,0,0,0,0,0
( 2023/02/09 17:15:36.239) #right_data: ,0.56,0,0,0,0,0,0,0
( 2023/02/09 17:15:36.302) #right_data: ,0.08,0,0.03,0.1,0,0,0,0
( 2023/02/09 17:15:36.373) #right_data: ,0,0,0,0,0,0,0.88,0.93
( 2023/02/09 17:15:36.431) #right_data: ,0.58,0,0.01,0.65,0,0.68,6.97,5.54
( 2023/02/09 17:15:36.487) #right_data: ,0.47,0.74,1.26,1.25,0,1.04,6.27,4.3
( 2023/02/09 17:15:36.549) #right_data: ,0.82,1.43,1.74,2.31,0,1.41,2.13,1.26
( 2023/02/09 17:15:36.616) #right_data: ,0.47,1.76,2.03,2.39,0,1.14,1.27,1.06
( 2023/02/09 17:15:36.683) #right_data: ,0.47,1.76,2.03,2.39,0,1.14,1.27,1.06
( 2023/02/09 17:15:36.742) #right_data: ,0.88,2.64,2.76,2.89,0,0.4,0.02,0
( 2023/02/09 17:15:36.799) #right_data: ,0.88,2.64,2.76,2.89,0,0.4,0.02,0
( 2023/02/09 17:15:36.859) #right_data: ,0.88,2.64,2.76,2.89,0,0.4,0.02,0
( 2023/02/09 17:15:36.927) #right_data: ,4.75,5.92,4.75,3.91,0,0.72,0,0
( 2023/02/09 17:15:36.994) #right_data: ,0.68,0,0,0.01,0,0,0,0
( 2023/02/09 17:15:37.056) #right_data: ,0.17,0,0,0.04,0,0,0.03,0.02
( 2023/02/09 17:15:37.116) #right_data: ,0.3,0,0,0,0,0,0,0
( 2023/02/09 17:15:37.173) #right_data: ,0.44,0,0,0,0,0,0,0
( 2023/02/09 17:15:37.238) #right_data: ,0.32,0,0,0,0,0,0,0
( 2023/02/09 17:15:37.301) #right_data: ,0.21,0,0,0,0,0,0,0
( 2023/02/09 17:15:37.366) #right_data: ,0.18,0,0,0,0,0,0,0
( 2023/02/09 17:15:37.425) #right_data: ,0,0,0,0,0,0,0.67,0.8
( 2023/02/09 17:15:37.483) #right_data: ,0.19,0,0,0.34,0,0.28,5.6,5.12
( 2023/02/09 17:15:37.545) #right_data: ,0.92,0,0,0.89,0,0.92,6.34,5.42
( 2023/02/09 17:15:37.612) #right_data: ,0.92,0,0,0.89,0,0.92,6.34,5.42
( 2023/02/09 17:15:37.681) #right_data: ,2.03,0,0.48,0.4,0,0.26,6.42,4.59
( 2023/02/09 17:15:37.739) #right_data: ,1.8,0.93,0.9,1.32,0,0.32,0.4,1.01
( 2023/02/09 17:15:37.797) #right_data: ,1.8,0.93,0.9,1.32,0,0.32,0.4,1.01
( 2023/02/09 17:15:37.853) #right_data: ,1.87,2.98,2.21,1.94,0,0.01,0.13,0.14
( 2023/02/09 17:15:37.918) #right_data: ,4.8,6.06,4.45,3.15,0,0.71,0,0
( 2023/02/09 17:15:37.986) #right_data: ,5.79,6.49,4.64,2.47,0,0.2,0,0
( 2023/02/09 17:15:38.050) #right_data: ,3.51,0.2,0.62,0.69,0,0,0,0
( 2023/02/09 17:15:38.110) #right_data: ,0.9,0,0,0.08,0,0,0,0
( 2023/02/09 17:15:38.171) #right_data: ,0.25,0,0,0,0,0,0,0
( 2023/02/09 17:15:38.237) #right_data: ,0.27,0,0,0,0,0,0,0
( 2023/02/09 17:15:38.301) #right_data: ,0.33,0,0,0,0,0,0,0
( 2023/02/09 17:15:38.359) #right_data: ,0.38,0,0,0,0,0,0,0
( 2023/02/09 17:15:38.420) #right_data: ,0.3,0,0,0,0,0,0,0
( 2023/02/09 17:15:38.479) #right_data: ,0.32,0,0,0,0,0,0,0
( 2023/02/09 17:15:38.539) #right_data: ,0,0,0,0,0,0,2.64,2.61
( 2023/02/09 17:15:38.607) #right_data: ,0.47,0,0,0.82,0,0.92,6.27,5.6
( 2023/02/09 17:15:38.673) #right_data: ,0.47,0,0,0.82,0,0.92,6.27,5.6
( 2023/02/09 17:15:38.732) #right_data: ,1.04,0.03,0.66,0.61,0,1.14,5.42,4.4
( 2023/02/09 17:15:38.789) #right_data: ,0.86,0.22,0.84,0.63,0,1.04,4.4,3.55
( 2023/02/09 17:15:38.851) #right_data: ,0.66,0.39,1.02,0.85,0,1.04,2.95,2.23
( 2023/02/09 17:15:38.917) #right_data: ,0.66,0.39,1.02,0.85,0,1.04,2.95,2.23
( 2023/02/09 17:15:38.982) #right_data: ,2.01,2.67,2.67,3.18,0,1.04,0.21,0.14
( 2023/02/09 17:15:39.042) #right_data: ,3.7,4.49,3.78,3.74,0,0.21,0,0
( 2023/02/09 17:15:39.100) #right_data: ,5.66,5.73,4.59,2.92,0,0,0,0
( 2023/02/09 17:15:39.161) #right_data: ,5.66,3.58,3.82,1.49,0,0,0,0
( 2023/02/09 17:15:39.229) #right_data: ,0.34,0,0,0,0,0,0,0
( 2023/02/09 17:15:39.294) #right_data: ,0.46,0,0,0,0,0,0,0
( 2023/02/09 17:15:39.357) #right_data: ,0.6,0,0,0,0,0,0,0
( 2023/02/09 17:15:39.414) #right_data: ,0.51,0,0,0,0,0,0,0
( 2023/02/09 17:15:39.472) #right_data: ,0.56,0,0,0,0,0,0,0
( 2023/02/09 17:15:39.534) #right_data: ,0.62,0,0,0,0,0,0,0
( 2023/02/09 17:15:39.597) #right_data: ,0.53,0,0,0,0,0,0,0
( 2023/02/09 17:15:39.662) #right_data: ,0.34,0,0,0.01,0,0,0,0
( 2023/02/09 17:15:39.721) #right_data: ,0.02,0,0,0.05,0,0,6.27,5.36
( 2023/02/09 17:15:39.779) #right_data: ,0.41,0,0,0.53,0,0.66,7.76,6.97
( 2023/02/09 17:15:39.837) #right_data: ,1.59,0.02,0.8,0.9,0,1.21,6.88,5.3
( 2023/02/09 17:15:39.903) #right_data: ,1.01,0.89,0.41,1.72,0,1.63,5.66,4.08
( 2023/02/09 17:15:39.971) #right_data: ,0.82,0.27,1.25,2.21,0,1.06,1.15,1.1
( 2023/02/09 17:15:40.028) #right_data: ,0.5,0.61,1.14,2.03,0,0.57,0.47,0.63
( 2023/02/09 17:15:40.085) #right_data: ,0.37,1.25,1.41,2.18,0,0.45,0.18,0.31
( 2023/02/09 17:15:40.145) #right_data: ,1.23,4.9,4.3,4.3,0,1.25,0,0
( 2023/02/09 17:15:40.208) #right_data: ,1.23,4.9,4.3,4.3,0,1.25,0,0
( 2023/02/09 17:15:40.267) #right_data: ,4.3,0.29,1.67,2.76,0,0,0,0
( 2023/02/09 17:15:40.331) #right_data: ,3.32,0,0.11,0.66,0,0,0,0
( 2023/02/09 17:15:40.393) #right_data: ,0.52,0,0,0,0,0,0,0
( 2023/02/09 17:15:40.452) #right_data: ,0.48,0,0,0,0,0,0,0
( 2023/02/09 17:15:40.514) #right_data: ,0.33,0,0,0,0,0,0,0
( 2023/02/09 17:15:40.581) #right_data: ,0.38,0,0,0,0,0,0,0
( 2023/02/09 17:15:40.650) #right_data: ,0.52,0,0,0,0,0,0,0
( 2023/02/09 17:15:40.709) #right_data: ,0.33,0,0,0.01,0,0,0,0
( 2023/02/09 17:15:40.766) #right_data: ,0.33,0,0,0.01,0,0,0,0
( 2023/02/09 17:15:40.825) #right_data: ,0.11,0,0,0.03,0,0.04,0.88,0.82
( 2023/02/09 17:15:40.892) #right_data: ,0.97,0,0,0.82,0,1.19,7.22,5.73
( 2023/02/09 17:15:40.958) #right_data: ,2.47,0,0.09,1.14,0,1.26,6.57,5.01
( 2023/02/09 17:15:41.018) #right_data: ,4.03,0.48,0.84,0.07,0,0.02,5.79,3.99
( 2023/02/09 17:15:41.077) #right_data: ,4.4,2.56,0.9,0.09,0,0.84,1.78,1.14
( 2023/02/09 17:15:41.132) #right_data: ,4.49,3.01,1.12,0.07,0,0.76,0.9,0.93
( 2023/02/09 17:15:41.192) #right_data: ,4.4,3.32,1.3,0.12,0,0.72,0.34,0.81
( 2023/02/09 17:15:41.259) #right_data: ,5.01,4.17,1.99,0.61,0,0.77,0.91,0.39
( 2023/02/09 17:15:41.326) #right_data: ,6.49,5.54,3.15,1.41,0,0.8,0.09,0
( 2023/02/09 17:15:41.390) #right_data: ,7.48,4.59,2.92,0.66,0,0.15,0,0
( 2023/02/09 17:15:41.447) #right_data: ,6.57,1.09,0.61,1.16,0,0,0,0
( 2023/02/09 17:15:41.509) #right_data: ,6.57,1.09,0.61,1.16,0,0,0,0
( 2023/02/09 17:15:41.572) #right_data: ,0.41,0,0,0,0,0,0,0
( 2023/02/09 17:15:41.637) #right_data: ,0.41,0,0,0,0,0,0,0
( 2023/02/09 17:15:41.694) #right_data: ,0.42,0,0,0,0,0,0,0
( 2023/02/09 17:15:41.752) #right_data: ,0.51,0,0,0,0,0,0,0
( 2023/02/09 17:15:41.809) #right_data: ,0.37,0,0,0.02,0,0,0,0
( 2023/02/09 17:15:41.873) #right_data: ,0.29,0,0,0.09,0,0,0,0
( 2023/02/09 17:15:41.941) #right_data: ,0.28,0,0,0.05,0,0,0,0
( 2023/02/09 17:15:42.000) #right_data: ,0.63,0,0,0.68,0,1.12,7.13,5.79
( 2023/02/09 17:15:42.058) #right_data: ,0.55,0,0.12,0.18,0,1.23,6.27,5.07
( 2023/02/09 17:15:42.115) #right_data: ,2.01,0.21,0.96,1.43,0,1.92,5.54,4.21
( 2023/02/09 17:15:42.178) #right_data: ,2.01,0.21,0.96,1.43,0,1.92,5.54,4.21
( 2023/02/09 17:15:42.242) #right_data: ,1.57,1.08,1.36,2.56,0,2.08,0.81,0.96
( 2023/02/09 17:15:42.309) #right_data: ,1.02,0.18,1.99,2.82,0,1.47,0,0
( 2023/02/09 17:15:42.372) #right_data: ,1.3,0.27,2.31,3.08,0,1.23,0,0
( 2023/02/09 17:15:42.431) #right_data: ,2.39,1.26,2.89,3.36,0,0.98,0,0
( 2023/02/09 17:15:42.492) #right_data: ,6.06,4.3,4.17,3.74,0,0.43,0,0
( 2023/02/09 17:15:42.559) #right_data: ,5.42,0,0.48,1.13,0,0.02,0,0
( 2023/02/09 17:15:42.624) #right_data: ,1.96,0,0,0.02,0,0,0,0
( 2023/02/09 17:15:42.682) #right_data: ,0.41,0,0,0,0,0,0,0
( 2023/02/09 17:15:42.739) #right_data: ,0.51,0,0,0,0,0,0,0
( 2023/02/09 17:15:42.802) #right_data: ,0.44,0,0,0,0,0,0,0
( 2023/02/09 17:15:42.866) #right_data: ,0.44,0,0,0,0,0,0,0
( 2023/02/09 17:15:42.928) #right_data: ,0.47,0,0,0,0,0,0,0
( 2023/02/09 17:15:42.985) #right_data: ,0.37,0,0,0.1,0,0,0,0
( 2023/02/09 17:15:43.043) #right_data: ,0.3,0,0,0.16,0,0,0,0
( 2023/02/09 17:15:43.102) #right_data: ,0.08,0,0,0,0,0,3.11,2.34
( 2023/02/09 17:15:43.165) #right_data: ,0.1,0,0,0.22,0,0.07,5.99,5.42
( 2023/02/09 17:15:43.229) #right_data: ,2.73,0,0.33,0.27,0,0.82,7.13,5.54
( 2023/02/09 17:15:43.296) #right_data: ,2.73,0,0.33,0.27,0,0.82,7.13,5.54
( 2023/02/09 17:15:43.354) #right_data: ,1.55,0.57,1.04,1.23,0,1.39,3.74,2.95
( 2023/02/09 17:15:43.411) #right_data: ,0.42,0.96,0.34,2.03,0,1.45,0.85,1.14
( 2023/02/09 17:15:43.472) #right_data: ,0.22,1.11,0.61,2.18,0,1.36,0.79,1.09
( 2023/02/09 17:15:43.535) #right_data: ,1.65,1.36,1.74,3.18,0,1.72,0.35,0.32
( 2023/02/09 17:15:43.602) #right_data: ,3.82,2.89,2.89,3.95,0,2.01,0,0
( 2023/02/09 17:15:43.660) #right_data: ,6.06,1.19,2.01,2.21,0,0,0,0
( 2023/02/09 17:15:43.719) #right_data: ,4.85,0.06,0.32,0.65,0,0,0,0
( 2023/02/09 17:15:43.776) #right_data: ,0.1,0,0,0.06,0,0,0,0
( 2023/02/09 17:15:43.840) #right_data: ,0.18,0,0,0,0,0,0,0
( 2023/02/09 17:15:43.903) #right_data: ,0.25,0,0,0,0,0,0,0
( 2023/02/09 17:15:43.962) #right_data: ,0.26,0,0,0,0,0,0,0
( 2023/02/09 17:15:44.020) #right_data: ,0.22,0,0,0,0,0,0,0
( 2023/02/09 17:15:44.079) #right_data: ,0.15,0,0,0,0,0,0,0
( 2023/02/09 17:15:44.145) #right_data: ,0.16,0,0,0.01,0,0,0,0
( 2023/02/09 17:15:44.208) #right_data: ,0,0,0,0.02,0,0,4.49,4.4
( 2023/02/09 17:15:44.275) #right_data: ,0.27,0,0,0.72,0,0.84,7.13,6.34
( 2023/02/09 17:15:44.333) #right_data: ,0.75,1.16,1.61,2.47,0.01,1.72,2.92,1.02
( 2023/02/09 17:15:44.390) #right_data: ,0.75,1.16,1.61,2.47,0.01,1.72,2.92,1.02
( 2023/02/09 17:15:44.453) #right_data: ,0.51,2.79,2.44,2.79,0,1.55,0.95,0.68
( 2023/02/09 17:15:44.520) #right_data: ,1,3.91,3.05,2.73,0,1.09,0,0
( 2023/02/09 17:15:44.585) #right_data: ,0.81,4.35,3.15,2.61,0,0.81,0,0
( 2023/02/09 17:15:44.644) #right_data: ,0.69,5.66,4.08,3.01,0,0.49,0,0
( 2023/02/09 17:15:44.700) #right_data: ,5.42,5.79,4.54,2.53,0,0,0,0
( 2023/02/09 17:15:44.758) #right_data: ,5.18,0.75,3.15,2.42,0,0,0,0
( 2023/02/09 17:15:44.821) #right_data: ,1.45,0,0,0.17,0,0,0,0
( 2023/02/09 17:15:44.884) #right_data: ,0.13,0,0,0,0,0,0,0
( 2023/02/09 17:15:44.950) #right_data: ,0.24,0,0,0,0,0,0,0
( 2023/02/09 17:15:45.008) #right_data: ,0.21,0,0,0,0,0,0,0
( 2023/02/09 17:15:45.068) #right_data: ,0.23,0,0,0,0,0,0,0
( 2023/02/09 17:15:45.126) #right_data: ,0.26,0,0,0,0,0,0,0
( 2023/02/09 17:15:45.183) #right_data: ,0.05,0,0.01,0.09,0,0,0,0
( 2023/02/09 17:15:45.246) #right_data: ,0.07,0,0.01,0.1,0,0,0,0
( 2023/02/09 17:15:45.304) #right_data: ,0,0,0,0.02,0,0,4.64,3.55
( 2023/02/09 17:15:45.362) #right_data: ,0,0,0,0.36,0,0.22,6.97,5.92
( 2023/02/09 17:15:45.425) #right_data: ,1.25,1.67,0.69,1.65,0,0.94,5.99,3.91
( 2023/02/09 17:15:45.491) #right_data: ,0.27,3.4,1.41,1.87,0,0.81,3.78,2.16
( 2023/02/09 17:15:45.557) #right_data: ,0.29,4.64,1.99,2.08,0,0.3,0.69,1.14
( 2023/02/09 17:15:45.618) #right_data: ,0.25,4.85,2.26,2.21,0,1.09,0.46,0.41
( 2023/02/09 17:15:45.676) #right_data: ,1.85,5.48,3.08,2.67,0,0.58,0,0
( 2023/02/09 17:15:45.733) #right_data: ,2.85,6.13,3.43,2.82,0,0.35,0,0
( 2023/02/09 17:15:45.799) #right_data: ,5.66,6.88,3.74,2.23,0,0.05,0,0
( 2023/02/09 17:15:45.860) #right_data: ,5.18,0.34,0.67,0.49,0,0,0,0
( 2023/02/09 17:15:45.917) #right_data: ,1.16,0,0,0.11,0,0,0,0
( 2023/02/09 17:15:45.975) #right_data: ,0.13,0,0,0,0,0,0,0
( 2023/02/09 17:15:46.032) #right_data: ,0.41,0,0,0,0,0,0,0
( 2023/02/09 17:15:46.095) #right_data: ,0.55,0,0,0,0,0,0,0
( 2023/02/09 17:15:46.160) #right_data: ,0.7,0,0,0,0,0,0,0
( 2023/02/09 17:15:46.224) #right_data: ,0.62,0,0,0,0,0,0,0
( 2023/02/09 17:15:46.282) #right_data: ,0.32,0,0,0,0,0,0,0
( 2023/02/09 17:15:46.341) #right_data: ,0.17,0,0,0,0,0,0,0
( 2023/02/09 17:15:46.404) #right_data: ,0.03,0,0,0,0,0,0.88,0.63
( 2023/02/09 17:15:46.467) #right_data: ,0.03,0,0,0,0,0,0.88,0.63
( 2023/02/09 17:15:46.530) #right_data: ,0.58,0,0.01,1.03,0,1.17,7.05,5.79
( 2023/02/09 17:15:46.593) #right_data: ,0.55,0.26,0.74,0.68,0,1.04,6.13,4.64
( 2023/02/09 17:15:46.652) #right_data: ,0.82,0.93,0.08,1.47,0,1.25,1.8,1.41
( 2023/02/09 17:15:46.709) #right_data: ,0.84,1.18,0.62,1.76,0,1.21,0.18,1.25
( 2023/02/09 17:15:46.773) #right_data: ,0.66,0.11,1.04,1.99,0,1.12,0.73,0.79
( 2023/02/09 17:15:46.841) #right_data: ,1.34,2.64,1.99,2.61,0,0.65,0.17,0.08
( 2023/02/09 17:15:46.907) #right_data: ,2.64,3.58,2.56,3.08,0,1.14,0.24,0.08
( 2023/02/09 17:15:46.967) #right_data: ,5.73,4.4,3.43,2.89,0,0,0,0
( 2023/02/09 17:15:47.024) #right_data: ,4.35,0.15,0.35,0.36,0,0,0,0
( 2023/02/09 17:15:47.084) #right_data: ,0.1,0,0,0.01,0,0,0,0
( 2023/02/09 17:15:47.149) #right_data: ,0.19,0,0,0.02,0,0,0,0
( 2023/02/09 17:15:47.213) #right_data: ,0.24,0,0,0,0,0,0,0
( 2023/02/09 17:15:47.272) #right_data: ,0.28,0,0,0,0,0,0,0
( 2023/02/09 17:15:47.329) #right_data: ,0.24,0,0,0,0,0,0,0
( 2023/02/09 17:15:47.389) #right_data: ,0.25,0,0,0,0,0,0,0
( 2023/02/09 17:15:47.452) #right_data: ,0.19,0,0,0,0,0,0,0
( 2023/02/09 17:15:47.516) #right_data: ,0.06,0,0.01,0.04,0,0,0,0
( 2023/02/09 17:15:47.581) #right_data: ,0.02,0,0,0.01,0,0,3.01,2.42
( 2023/02/09 17:15:47.642) #right_data: ,0.21,0,0,0.18,0,0.05,5.79,4.8
( 2023/02/09 17:15:47.699) #right_data: ,0.79,0,0,0.78,0,1.03,6.42,5.18
( 2023/02/09 17:15:47.761) #right_data: ,1.69,0.02,0.43,1.26,0,0.75,5.86,4.64
( 2023/02/09 17:15:47.826) #right_data: ,1.39,0.19,0.6,0.29,0,0.94,4.85,3.78
( 2023/02/09 17:15:47.891) #right_data: ,1.37,0.71,0.9,0.7,0,0.98,2.82,2.08
( 2023/02/09 17:15:47.950) #right_data: ,2.47,0.23,1.22,1.14,0,0.76,0.72,0.11
( 2023/02/09 17:15:48.006) #right_data: ,4.59,3.47,1.55,1.59,0,0.3,0.69,0.37
( 2023/02/09 17:15:48.067) #right_data: ,5.99,5.24,2.58,1.94,0,1.19,0.02,0
( 2023/02/09 17:15:48.132) #right_data: ,7.39,6.34,3.22,1.39,0,0.4,0,0
( 2023/02/09 17:15:48.196) #right_data: ,6.72,0.75,0.46,0.01,0,0,0,0
( 2023/02/09 17:15:48.257) #right_data: ,6.72,0.75,0.46,0.01,0,0,0,0
( 2023/02/09 17:15:48.314) #right_data: ,0.32,0,0,0,0,0,0,0
( 2023/02/09 17:15:48.372) #right_data: ,0.32,0,0,0,0,0,0,0
( 2023/02/09 17:15:48.434) #right_data: ,0.42,0,0,0,0,0,0,0
( 2023/02/09 17:15:48.499) #right_data: ,0.61,0,0,0,0,0,0,0
( 2023/02/09 17:15:48.564) #right_data: ,0.63,0,0,0,0,0,0,0
( 2023/02/09 17:15:48.622) #right_data: ,0.66,0,0,0,0,0,0,0
( 2023/02/09 17:15:48.681) #right_data: ,0.15,0,0,0,0,0,4.64,4.21
( 2023/02/09 17:15:48.745) #right_data: ,0.41,0,0,0.22,0,0.27,6.8,6.34
( 2023/02/09 17:15:48.810) #right_data: ,0.98,0,0.1,1.09,0,0.7,6.88,5.3
( 2023/02/09 17:15:48.877) #right_data: ,2.06,0.32,0.01,1.01,0,1.63,4.64,2.67
( 2023/02/09 17:15:48.934) #right_data: ,2.06,0.32,0.01,1.01,0,1.63,4.64,2.67
( 2023/02/09 17:15:48.992) #right_data: ,1.18,1,0.78,1.28,0,1.32,0.82,1.14
( 2023/02/09 17:15:49.053) #right_data: ,0.99,1.19,0.81,1.14,0,1.14,0.55,1.02
( 2023/02/09 17:15:49.120) #right_data: ,1.25,1.37,1.19,1.06,0,0.84,0.53,0.88
( 2023/02/09 17:15:49.185) #right_data: ,3.74,4.54,2.95,2.23,0.01,1.09,0.56,0.13
( 2023/02/09 17:15:49.243) #right_data: ,5.18,6.13,3.7,2.31,0,1.03,0,0
( 2023/02/09 17:15:49.301) #right_data: ,6.97,5.24,1.37,0.63,0,0,0,0
( 2023/02/09 17:15:49.361) #right_data: ,0.43,0,0,0,0,0,0,0
( 2023/02/09 17:15:49.423) #right_data: ,0.34,0,0,0,0,0,0,0
( 2023/02/09 17:15:49.488) #right_data: ,0.37,0,0,0,0,0,0,0
( 2023/02/09 17:15:49.553) #right_data: ,0.37,0,0,0,0,0,0,0
( 2023/02/09 17:15:49.613) #right_data: ,0.41,0,0,0,0,0,0,0
( 2023/02/09 17:15:49.670) #right_data: ,0.4,0,0,0,0,0,0,0
( 2023/02/09 17:15:49.733) #right_data: ,0.31,0,0,0,0,0,0,0
( 2023/02/09 17:15:49.797) #right_data: ,0.25,0,0,0.01,0,0,0,0
( 2023/02/09 17:15:49.863) #right_data: ,0.25,0,0,0.01,0,0,0,0
( 2023/02/09 17:15:49.922) #right_data: ,0.06,0,0,0,0,0,2.28,1.83
( 2023/02/09 17:15:49.981) #right_data: ,0.51,0,0,0.85,0,1.05,6.72,5.24
( 2023/02/09 17:15:50.042) #right_data: ,2.36,0.99,0.57,1.26,0,1.28,2.26,0.7
( 2023/02/09 17:15:50.108) #right_data: ,2.31,0.06,0.96,1.36,0,0.99,0.61,0.98
( 2023/02/09 17:15:50.173) #right_data: ,1.61,1.55,1.83,1.78,0,0.59,0.27,0.23
( 2023/02/09 17:15:50.236) #right_data: ,2.76,3.7,3.01,2.44,0,1.15,0,0
( 2023/02/09 17:15:50.294) #right_data: ,5.12,5.48,4.12,2.73,0,0.54,0,0
( 2023/02/09 17:15:50.349) #right_data: ,5.79,5.42,3.78,1.83,0,0,0,0
( 2023/02/09 17:15:50.413) #right_data: ,5.54,0.56,0.79,0.53,0,0,0,0
( 2023/02/09 17:15:50.481) #right_data: ,2.11,0,0,0,0,0,0,0
( 2023/02/09 17:15:50.550) #right_data: ,2.11,0,0,0,0,0,0,0
( 2023/02/09 17:15:50.609) #right_data: ,0.33,0,0,0,0,0,0,0
( 2023/02/09 17:15:50.667) #right_data: ,0.5,0,0,0,0,0,0,0
( 2023/02/09 17:15:50.729) #right_data: ,0.63,0,0,0,0,0,0,0
( 2023/02/09 17:15:50.796) #right_data: ,0.61,0,0,0,0,0,0,0
( 2023/02/09 17:15:50.862) #right_data: ,0.48,0,0,0.03,0,0,0,0
( 2023/02/09 17:15:50.919) #right_data: ,0.15,0,0,0,0,0,3.95,3.51
( 2023/02/09 17:15:50.979) #right_data: ,0.15,0,0,0,0,0,3.95,3.51
( 2023/02/09 17:15:51.037) #right_data: ,0.15,0,0,0,0,0,3.95,3.51
( 2023/02/09 17:15:51.102) #right_data: ,0.66,0,0.01,0.25,0,1.25,6.42,5.24
( 2023/02/09 17:15:51.169) #right_data: ,1.89,0.18,0.23,1.65,0,2.11,2.42,1.76
( 2023/02/09 17:15:51.232) #right_data: ,1.89,0.18,0.23,1.65,0,2.11,2.42,1.76
( 2023/02/09 17:15:51.304) #right_data: ,0.22,0.43,0.61,1.92,0,1.74,0.58,0.72
( 2023/02/09 17:15:51.360) #right_data: ,0.22,0.43,0.61,1.92,0,1.74,0.58,0.72
( 2023/02/09 17:15:51.428) #right_data: ,1.59,0.66,2.95,3.55,0,2.13,0,0
( 2023/02/09 17:16:35.586) #right_data: ,0.69,0.44,0.28,2.89,0,2.85,0.42,1.21
( 2023/02/09 17:16:35.655) #right_data: ,2.31,1.25,0.13,1.01,0,1.23,1.94,1.41
( 2023/02/09 17:16:35.714) #right_data: ,3.25,2.21,0.01,1.13,0,1.08,3.22,1.83
( 2023/02/09 17:16:35.773) #right_data: ,3.58,3.11,0.26,1.09,0,1.01,3.36,1.8
( 2023/02/09 17:16:35.836) #right_data: ,3.58,3.11,0.26,1.09,0,1.01,3.36,1.8
( 2023/02/09 17:16:35.902) #right_data: ,3.58,3.11,0.26,1.09,0,1.01,3.36,1.8
( 2023/02/09 17:16:35.966) #right_data: ,3.66,3.22,0.38,1.08,0,0.92,0.93,1.25
( 2023/02/09 17:16:36.025) #right_data: ,6.8,1.65,2.42,1.34,0,0,0,0
( 2023/02/09 17:16:36.083) #right_data: ,1.14,0,0.01,0.17,0,0,0,0
( 2023/02/09 17:16:36.146) #right_data: ,0.26,0,0,0,0,0,0,0
( 2023/02/09 17:16:36.210) #right_data: ,0.43,0,0,0,0,0,0,0
( 2023/02/09 17:16:36.275) #right_data: ,0.38,0,0,0,0,0,0,0
( 2023/02/09 17:16:36.334) #right_data: ,0.18,0,0,0,0,0,0,0
( 2023/02/09 17:16:36.393) #right_data: ,0.26,0,0,0,0,0,0,0
( 2023/02/09 17:16:36.451) #right_data: ,0.55,0,0,0.43,0,0.96,6.13,5.79
( 2023/02/09 17:16:36.514) #right_data: ,0.55,0,0,0.43,0,0.96,6.13,5.79
( 2023/02/09 17:16:36.584) #right_data: ,2.85,0,0,1,0,0.18,5.6,4.85
( 2023/02/09 17:16:36.646) #right_data: ,2.85,0,0,1,0,0.18,5.6,4.85
( 2023/02/09 17:16:36.709) #right_data: ,5.6,2.21,1.18,0.84,0,0.16,0.41,1.11
( 2023/02/09 17:16:36.766) #right_data: ,5.66,3.43,1.53,0.42,0,1.1,1.22,0.88
( 2023/02/09 17:16:36.829) #right_data: ,5.66,3.43,1.53,0.42,0,1.1,1.22,0.88
( 2023/02/09 17:16:36.897) #right_data: ,5.48,4.35,1.47,1.22,0,1.02,1.07,1.24
( 2023/02/09 17:16:36.964) #right_data: ,6.2,5.73,2.95,1.3,0,0.77,0,0
( 2023/02/09 17:16:37.022) #right_data: ,4.8,1.21,0.88,0.42,0,0,0,0
( 2023/02/09 17:16:37.081) #right_data: ,0.23,0,0,0,0,0,0,0
( 2023/02/09 17:16:37.143) #right_data: ,0.28,0,0,0,0,0,0,0
( 2023/02/09 17:16:37.207) #right_data: ,0.5,0,0,0,0,0,0,0
( 2023/02/09 17:16:37.272) #right_data: ,0.67,0,0,0,0,0,0,0
( 2023/02/09 17:16:37.331) #right_data: ,0.55,0,0,0,0,0,0,0
( 2023/02/09 17:16:37.387) #right_data: ,0.55,0,0,0,0,0,0,0
( 2023/02/09 17:16:37.447) #right_data: ,0.26,0,0,0.02,0,0,0,0
( 2023/02/09 17:16:37.512) #right_data: ,0.23,0,0,0,0,0,0,0
( 2023/02/09 17:16:37.578) #right_data: ,0.24,0,0,0,0,0,0,0
( 2023/02/09 17:16:37.639) #right_data: ,0.03,0,0,0,0,0,0.53,1.61
( 2023/02/09 17:16:37.698) #right_data: ,0.03,0,0,0,0,0,0.53,1.61
