( 2023/02/09 19:19:36.475) #right_data: ,R_FSR1,R_FSR2,R_FSR3,R_FSR4,R_FSR5,R_FSR6,R_FSR7,R_FSR8
( 2023/02/09 19:21:11.910) #right_data: ,0.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 19:21:11.975) #right_data: ,0.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 19:21:12.034) #right_data: ,0.5,0.0,0.0,0.12,0.0,0.0,0.0,0.0
( 2023/02/09 19:21:12.091) #right_data: ,0.55,0.0,0.0,0.14,0.0,0.0,0.0,0.0
( 2023/02/09 19:21:12.151) #right_data: ,0.55,0.0,0.0,0.16,0.0,0.0,0.0,0.0
( 2023/02/09 19:21:12.215) #right_data: ,0.53,0.0,0.0,0.15,0.0,0.0,0.0,0.0
( 2023/02/09 19:21:12.281) #right_data: ,1.25,0.32,1.09,0.41,0.0,1.25,1.59,0.65
( 2023/02/09 19:21:12.344) #right_data: ,0.55,0.56,0.44,1.26,0.0,0.84,2.85,1.63
( 2023/02/09 19:21:12.404) #right_data: ,0.3,0.47,0.88,1.92,0.0,1.45,3.15,2.03
( 2023/02/09 19:21:12.462) #right_data: ,1.13,0.12,1.14,3.05,0.0,2.58,0.96,1.14
( 2023/02/09 19:21:12.524) #right_data: ,0.96,0.01,0.69,3.22,0.0,2.76,0.04,0.75
( 2023/02/09 19:21:12.589) #right_data: ,0.8,0.06,0.82,3.36,0.0,2.85,0.72,1.21
( 2023/02/09 19:21:12.655) #right_data: ,0.67,0.12,0.88,3.36,0.0,2.82,0.68,1.22
( 2023/02/09 19:21:12.714) #right_data: ,0.63,0.15,1.01,3.47,0.0,2.92,0.57,1.11
( 2023/02/09 19:21:12.774) #right_data: ,0.59,0.24,1.36,3.62,0.0,3.01,0.57,1.1
( 2023/02/09 19:21:12.833) #right_data: ,0.52,0.25,1.41,3.82,0.0,3.01,0.54,1.08
( 2023/02/09 19:21:12.896) #right_data: ,0.52,0.26,1.47,3.82,0.0,3.05,0.6,1.11
( 2023/02/09 19:21:12.964) #right_data: ,1.92,1.3,2.61,3.51,0.0,2.53,1.01,1.08
( 2023/02/09 19:21:13.023) #right_data: ,3.74,2.98,3.32,3.51,0.0,2.21,0.34,0.36
( 2023/02/09 19:21:13.081) #right_data: ,5.99,4.35,3.18,1.92,0.0,0.53,0.0,0.0
( 2023/02/09 19:21:13.139) #right_data: ,6.2,2.47,0.63,1.1,0.0,0.0,0.0,0.0
( 2023/02/09 19:21:13.202) #right_data: ,0.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 19:21:13.268) #right_data: ,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 19:21:13.337) #right_data: ,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 19:21:13.396) #right_data: ,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 19:21:13.454) #right_data: ,0.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 19:21:13.520) #right_data: ,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 19:21:13.588) #right_data: ,0.46,0.0,0.0,0.01,0.0,0.0,0.0,0.0
( 2023/02/09 19:21:13.658) #right_data: ,0.52,0.0,0.0,0.06,0.0,0.0,0.0,0.0
( 2023/02/09 19:21:13.718) #right_data: ,0.5,0.0,0.0,0.11,0.0,0.0,0.0,0.0
( 2023/02/09 19:21:13.776) #right_data: ,0.43,0.0,0.0,0.17,0.0,0.0,0.0,0.0
( 2023/02/09 19:21:13.839) #right_data: ,0.33,0.0,0.0,0.19,0.0,0.0,0.0,0.0
( 2023/02/09 19:21:13.904) #right_data: ,0.34,0.0,0.01,0.39,0.0,0.19,0.25,0.35
( 2023/02/09 19:21:13.969) #right_data: ,0.34,0.0,0.01,0.39,0.0,0.19,0.25,0.35
( 2023/02/09 19:21:14.027) #right_data: ,1.3,1.1,0.16,0.57,0.0,0.41,3.78,1.94
( 2023/02/09 19:21:14.088) #right_data: ,1.85,0.03,0.51,0.91,0.0,0.69,4.03,2.08
( 2023/02/09 19:21:14.148) #right_data: ,2.36,0.35,0.9,1.11,0.01,0.82,4.03,2.06
( 2023/02/09 19:21:14.212) #right_data: ,2.85,0.63,1.14,1.19,0.01,0.88,3.74,1.89
( 2023/02/09 19:21:14.277) #right_data: ,3.36,1.32,2.11,2.06,0.0,1.18,1.04,0.87
( 2023/02/09 19:21:14.338) #right_data: ,3.58,1.32,2.21,2.16,0.0,1.16,0.63,0.57
( 2023/02/09 19:21:14.397) #right_data: ,3.58,1.53,2.28,2.11,0.0,1.14,0.56,0.46
( 2023/02/09 19:21:14.454) #right_data: ,3.78,1.72,2.34,2.18,0.0,1.18,0.55,0.46
( 2023/02/09 19:21:14.518) #right_data: ,3.82,1.96,2.58,2.5,0.0,1.28,0.46,0.37
( 2023/02/09 19:21:14.587) #right_data: ,4.17,2.47,2.92,2.67,0.0,1.32,0.28,0.25
( 2023/02/09 19:21:14.655) #right_data: ,5.24,3.78,3.66,3.15,0.0,1.06,0.0,0.0
( 2023/02/09 19:21:14.713) #right_data: ,6.49,4.9,4.08,2.56,0.0,0.7,0.0,0.0
( 2023/02/09 19:21:14.771) #right_data: ,6.72,1.67,1.19,0.71,0.0,0.0,0.0,0.0
( 2023/02/09 19:21:14.832) #right_data: ,0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 19:21:14.900) #right_data: ,0.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 19:21:14.969) #right_data: ,0.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 19:21:15.028) #right_data: ,0.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 19:21:15.090) #right_data: ,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 19:21:15.149) #right_data: ,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 19:21:15.216) #right_data: ,0.4,0.0,0.0,0.01,0.0,0.0,0.0,0.0
( 2023/02/09 19:21:15.282) #right_data: ,0.45,0.0,0.0,0.06,0.0,0.0,0.0,0.0
( 2023/02/09 19:21:15.342) #right_data: ,0.34,0.0,0.0,0.07,0.0,0.0,0.0,0.0
( 2023/02/09 19:21:15.400) #right_data: ,0.25,0.0,0.0,0.04,0.0,0.0,0.0,0.0
( 2023/02/09 19:21:15.457) #right_data: ,0.2,0.0,0.02,0.42,0.0,0.22,0.11,0.18
( 2023/02/09 19:21:15.518) #right_data: ,0.66,0.18,0.47,0.92,0.0,0.75,0.83,0.68
( 2023/02/09 19:21:15.587) #right_data: ,0.18,0.78,1.23,0.33,0.0,1.13,1.39,1.22
( 2023/02/09 19:21:15.656) #right_data: ,3.01,1.49,1.65,1.49,0.0,0.41,2.92,0.85
( 2023/02/09 19:21:15.714) #right_data: ,3.66,2.03,1.8,1.39,0.0,0.09,2.7,0.7
( 2023/02/09 19:21:15.771) #right_data: ,4.17,2.36,1.8,1.19,0.0,1.17,2.47,0.62
( 2023/02/09 19:21:15.835) #right_data: ,4.3,2.76,2.11,1.39,0.0,1.2,0.75,1.15
( 2023/02/09 19:21:15.898) #right_data: ,4.35,2.92,2.18,1.45,0.0,1.2,0.23,1.04
( 2023/02/09 19:21:15.965) #right_data: ,4.26,3.15,2.26,1.49,0.0,1.19,1.16,0.82
( 2023/02/09 19:21:16.024) #right_data: ,4.75,4.35,2.67,1.51,0.0,1.07,0.47,0.33
( 2023/02/09 19:21:16.084) #right_data: ,4.9,4.64,2.85,1.55,0.0,1.07,0.47,0.31
( 2023/02/09 19:21:16.143) #right_data: ,5.07,5.07,3.08,1.55,0.0,1.02,0.33,0.24
( 2023/02/09 19:21:16.204) #right_data: ,5.86,6.2,3.82,1.92,0.0,0.81,0.0,0.0
( 2023/02/09 19:21:16.269) #right_data: ,6.65,6.49,4.08,1.69,0.0,0.48,0.0,0.0
( 2023/02/09 19:21:16.337) #right_data: ,6.27,1.39,0.71,0.27,0.0,0.0,0.0,0.0
( 2023/02/09 19:21:16.397) #right_data: ,0.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 19:21:16.457) #right_data: ,0.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 19:21:16.522) #right_data: ,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 19:21:16.589) #right_data: ,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 19:21:16.654) #right_data: ,0.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 19:21:16.713) #right_data: ,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 19:21:16.771) #right_data: ,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 19:21:16.833) #right_data: ,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 19:21:16.896) #right_data: ,0.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 19:21:16.963) #right_data: ,0.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 19:21:17.021) #right_data: ,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 19:21:17.078) #right_data: ,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 19:21:17.135) #right_data: ,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 19:21:17.198) #right_data: ,0.67,0.0,0.0,0.37,0.0,0.47,3.05,2.56
( 2023/02/09 19:21:17.266) #right_data: ,1.94,0.55,0.56,0.81,0.0,0.68,4.64,2.98
( 2023/02/09 19:21:17.330) #right_data: ,2.56,1.12,0.87,0.96,0.0,0.8,4.96,3.29
( 2023/02/09 19:21:17.388) #right_data: ,3.47,1.67,0.16,1.17,0.0,0.94,4.4,3.08
( 2023/02/09 19:21:17.446) #right_data: ,4.17,3.29,1.3,0.27,0.0,0.97,2.98,1.45
( 2023/02/09 19:21:17.510) #right_data: ,4.26,3.66,1.51,0.34,0.0,0.98,2.61,1.12
( 2023/02/09 19:21:17.576) #right_data: ,4.4,4.17,1.96,0.78,0.0,1.01,1.76,0.17
( 2023/02/09 19:21:17.648) #right_data: ,4.35,4.59,2.28,1.11,0.0,1.09,1.28,1.25
( 2023/02/09 19:21:17.706) #right_data: ,4.26,4.69,2.47,1.39,0.0,1.15,0.88,1.13
( 2023/02/09 19:21:17.763) #right_data: ,4.64,5.12,3.05,1.85,0.0,1.19,1.13,0.66
( 2023/02/09 19:21:17.827) #right_data: ,5.01,5.24,3.22,2.08,0.0,1.11,0.57,0.28
( 2023/02/09 19:21:17.892) #right_data: ,6.49,6.2,3.99,2.06,0.0,0.49,0.0,0.0
( 2023/02/09 19:21:17.958) #right_data: ,6.8,5.99,3.78,1.47,0.0,0.28,0.0,0.0
( 2023/02/09 19:21:18.015) #right_data: ,6.88,5.07,2.98,0.79,0.0,0.15,0.0,0.0
( 2023/02/09 19:21:18.073) #right_data: ,4.64,0.09,0.36,0.69,0.0,0.0,0.0,0.0
( 2023/02/09 19:21:18.131) #right_data: ,1.03,0.0,0.0,0.06,0.0,0.0,0.0,0.0
( 2023/02/09 19:21:18.193) #right_data: ,1.03,0.0,0.0,0.06,0.0,0.0,0.0,0.0
( 2023/02/09 19:21:18.260) #right_data: ,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 19:21:18.326) #right_data: ,0.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 19:21:18.388) #right_data: ,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 19:21:18.445) #right_data: ,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 19:21:18.508) #right_data: ,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 19:21:18.577) #right_data: ,0.23,0.0,0.0,0.02,0.0,0.0,0.0,0.0
( 2023/02/09 19:21:18.645) #right_data: ,0.18,0.0,0.02,0.06,0.0,0.0,0.0,0.0
( 2023/02/09 19:21:18.704) #right_data: ,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 19:21:18.762) #right_data: ,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 19:21:18.820) #right_data: ,0.12,0.0,0.0,0.0,0.0,0.0,0.43,0.69
( 2023/02/09 19:21:18.886) #right_data: ,0.06,0.0,0.0,0.0,0.0,0.0,1.0,0.72
( 2023/02/09 19:21:18.960) #right_data: ,0.68,0.0,0.0,0.17,0.0,0.4,3.55,5.01
( 2023/02/09 19:21:19.018) #right_data: ,1.03,0.0,0.0,0.29,0.0,0.57,4.21,5.36
( 2023/02/09 19:21:19.081) #right_data: ,0.58,0.0,0.0,0.43,0.0,0.82,5.3,5.92
( 2023/02/09 19:21:19.142) #right_data: ,1.07,0.09,0.12,0.58,0.0,0.96,5.99,6.2
( 2023/02/09 19:21:19.206) #right_data: ,1.65,0.52,0.59,0.81,0.0,1.06,5.73,5.92
( 2023/02/09 19:21:19.272) #right_data: ,2.16,0.99,1.03,1.13,0.0,1.21,5.01,5.3
( 2023/02/09 19:21:19.330) #right_data: ,2.47,0.26,0.21,0.33,0.0,0.21,4.35,4.54
( 2023/02/09 19:21:19.387) #right_data: ,3.4,2.82,2.13,1.61,0.0,0.3,1.53,0.78
( 2023/02/09 19:21:19.445) #right_data: ,4.08,3.86,2.56,1.74,0.0,1.25,0.27,1.0
( 2023/02/09 19:21:19.508) #right_data: ,5.18,4.69,2.85,1.67,0.0,1.0,0.89,0.4
( 2023/02/09 19:21:19.574) #right_data: ,6.57,6.57,3.47,1.37,0.0,0.51,0.0,0.0
( 2023/02/09 19:21:19.643) #right_data: ,7.86,7.58,3.32,1.21,0.0,0.11,0.0,0.0
( 2023/02/09 19:21:19.702) #right_data: ,8.69,6.42,0.35,0.05,0.0,0.0,0.0,0.0
( 2023/02/09 19:21:19.759) #right_data: ,8.69,3.25,0.43,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 19:21:19.822) #right_data: ,3.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 19:21:19.886) #right_data: ,0.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 19:21:19.949) #right_data: ,0.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 19:21:20.007) #right_data: ,0.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 19:21:20.069) #right_data: ,0.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 19:21:20.126) #right_data: ,0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 19:21:20.189) #right_data: ,0.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 19:21:20.256) #right_data: ,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 19:21:20.322) #right_data: ,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 19:21:20.385) #right_data: ,0.18,0.0,0.01,0.14,0.0,0.12,0.08,0.21
( 2023/02/09 19:21:20.443) #right_data: ,0.41,0.0,0.0,0.2,0.0,0.23,0.63,0.64
( 2023/02/09 19:21:20.505) #right_data: ,0.95,0.1,0.06,0.42,0.0,0.45,0.09,1.05
( 2023/02/09 19:21:20.573) #right_data: ,2.16,0.86,0.99,1.15,0.0,1.19,4.4,2.34
( 2023/02/09 19:21:20.640) #right_data: ,2.79,0.11,0.7,0.93,0.0,0.82,4.59,2.44
( 2023/02/09 19:21:20.700) #right_data: ,2.79,0.3,0.73,1.01,0.0,0.73,3.7,2.34
( 2023/02/09 19:21:20.759) #right_data: ,2.67,0.26,0.4,0.66,0.0,0.45,3.74,2.34
( 2023/02/09 19:21:20.822) #right_data: ,2.67,0.18,0.1,0.25,0.0,0.03,3.99,2.53
( 2023/02/09 19:21:20.888) #right_data: ,1.92,1.26,1.2,1.23,0.0,1.16,4.35,2.98
( 2023/02/09 19:21:20.956) #right_data: ,1.51,1.02,1.03,1.23,0.0,1.16,5.12,3.66
( 2023/02/09 19:21:21.014) #right_data: ,1.37,0.94,1.01,1.23,0.0,1.18,5.18,3.7
( 2023/02/09 19:21:21.072) #right_data: ,1.47,1.04,1.05,1.25,0.0,1.22,5.42,3.91
( 2023/02/09 19:21:21.135) #right_data: ,1.65,1.14,1.13,0.1,0.0,1.26,5.07,3.78
( 2023/02/09 19:21:21.202) #right_data: ,5.86,4.9,3.43,1.85,0.0,0.96,0.0,0.0
( 2023/02/09 19:21:21.271) #right_data: ,6.06,4.26,2.34,0.17,0.0,0.14,0.0,0.0
( 2023/02/09 19:21:21.338) #right_data: ,0.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 19:21:21.396) #right_data: ,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 19:21:21.453) #right_data: ,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 19:21:21.518) #right_data: ,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 19:21:21.584) #right_data: ,0.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 19:21:21.647) #right_data: ,0.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 19:21:21.707) #right_data: ,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 19:21:21.764) #right_data: ,0.44,0.0,0.0,0.01,0.0,0.0,0.0,0.0
( 2023/02/09 19:21:21.824) #right_data: ,0.41,0.0,0.0,0.03,0.0,0.0,0.0,0.0
( 2023/02/09 19:21:21.887) #right_data: ,0.21,0.0,0.0,0.05,0.0,0.0,0.0,0.0
( 2023/02/09 19:21:21.950) #right_data: ,0.23,0.0,0.0,0.11,0.0,0.0,0.0,0.0
( 2023/02/09 19:21:22.009) #right_data: ,0.42,0.0,0.03,0.35,0.0,0.24,0.34,0.33
( 2023/02/09 19:21:22.066) #right_data: ,1.83,0.98,0.35,0.0,0.0,1.0,3.08,0.78
( 2023/02/09 19:21:22.129) #right_data: ,2.53,2.08,1.18,0.57,0.01,1.13,3.25,0.85
( 2023/02/09 19:21:22.197) #right_data: ,2.73,2.58,1.61,0.94,0.01,1.22,3.18,0.96
( 2023/02/09 19:21:22.264) #right_data: ,2.92,2.73,1.85,1.14,0.01,1.27,2.79,0.9
( 2023/02/09 19:21:22.322) #right_data: ,1.96,2.13,2.06,1.55,0.0,0.32,0.85,0.03
( 2023/02/09 19:21:22.383) #right_data: ,1.57,1.89,2.13,1.74,0.0,0.44,0.17,1.19
( 2023/02/09 19:21:22.442) #right_data: ,1.3,1.85,2.23,1.92,0.0,0.57,1.15,1.09
( 2023/02/09 19:21:22.506) #right_data: ,1.28,2.18,2.39,2.18,0.0,0.76,0.08,1.22
( 2023/02/09 19:21:22.575) #right_data: ,1.04,2.44,2.42,2.26,0.0,0.93,1.07,0.57
( 2023/02/09 19:21:22.637) #right_data: ,1.07,3.05,2.58,2.31,0.01,0.98,0.88,0.45
( 2023/02/09 19:21:22.698) #right_data: ,1.63,4.49,3.18,2.44,0.01,0.9,1.12,1.08
( 2023/02/09 19:21:22.755) #right_data: ,3.22,6.13,4.26,2.98,0.0,0.54,0.03,0.08
( 2023/02/09 19:21:22.817) #right_data: ,4.9,6.8,4.59,2.01,0.0,0.25,0.0,0.0
( 2023/02/09 19:21:22.882) #right_data: ,5.36,5.36,2.92,0.05,0.0,0.0,0.0,0.0
( 2023/02/09 19:21:22.951) #right_data: ,5.36,2.26,1.19,0.47,0.0,0.0,0.0,0.0
( 2023/02/09 19:21:23.009) #right_data: ,0.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 19:21:23.068) #right_data: ,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 19:21:23.129) #right_data: ,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 19:21:23.195) #right_data: ,0.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 19:21:23.263) #right_data: ,0.25,0.0,0.0,0.01,0.0,0.0,0.0,0.0
( 2023/02/09 19:21:23.322) #right_data: ,0.2,0.0,0.0,0.06,0.0,0.0,0.0,0.0
( 2023/02/09 19:21:23.385) #right_data: ,0.19,0.0,0.01,0.11,0.0,0.0,0.0,0.0
( 2023/02/09 19:21:23.444) #right_data: ,0.16,0.0,0.0,0.07,0.0,0.0,0.0,0.0
( 2023/02/09 19:21:23.508) #right_data: ,0.0,0.0,0.0,0.15,0.0,0.0,0.34,0.41
( 2023/02/09 19:21:23.576) #right_data: ,0.07,0.0,0.02,0.24,0.0,0.13,0.2,0.26
( 2023/02/09 19:21:23.638) #right_data: ,0.59,0.33,1.05,0.93,0.0,0.54,0.09,0.82
( 2023/02/09 19:21:23.699) #right_data: ,2.47,1.92,0.38,1.17,0.0,0.71,1.49,1.08
( 2023/02/09 19:21:23.756) #right_data: ,3.58,3.11,1.34,0.25,0.0,0.9,2.56,0.04
( 2023/02/09 19:21:23.819) #right_data: ,4.45,4.75,2.26,0.9,0.01,1.01,2.39,1.22
( 2023/02/09 19:21:23.884) #right_data: ,4.49,4.96,2.42,0.93,0.0,0.98,2.21,1.23
( 2023/02/09 19:21:23.951) #right_data: ,4.26,4.9,2.26,0.88,0.0,0.95,1.96,1.23
( 2023/02/09 19:21:24.009) #right_data: ,3.36,4.75,2.06,0.87,0.0,0.92,1.57,1.26
( 2023/02/09 19:21:24.066) #right_data: ,2.61,4.49,2.03,1.11,0.0,1.02,1.61,0.27
( 2023/02/09 19:21:24.129) #right_data: ,2.56,4.54,2.18,1.19,0.0,1.09,1.59,0.36
( 2023/02/09 19:21:24.196) #right_data: ,2.53,4.03,2.39,1.65,0.0,1.21,1.04,0.21
( 2023/02/09 19:21:24.263) #right_data: ,2.53,4.03,2.39,1.65,0.0,1.21,1.04,0.21
( 2023/02/09 19:21:24.323) #right_data: ,3.95,4.49,3.05,2.34,0.0,0.32,0.48,0.54
( 2023/02/09 19:21:24.383) #right_data: ,4.75,5.12,3.36,2.39,0.0,0.21,0.05,0.1
( 2023/02/09 19:21:24.440) #right_data: ,6.65,5.99,3.18,0.55,0.0,0.3,0.0,0.0
( 2023/02/09 19:21:24.503) #right_data: ,7.13,5.12,1.41,0.79,0.0,0.0,0.0,0.0
( 2023/02/09 19:21:24.571) #right_data: ,5.48,0.53,0.06,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 19:21:24.634) #right_data: ,0.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 19:21:24.696) #right_data: ,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 19:21:24.755) #right_data: ,0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 19:21:24.818) #right_data: ,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 19:21:24.882) #right_data: ,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 19:21:24.953) #right_data: ,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 19:21:25.013) #right_data: ,0.26,0.0,0.01,0.03,0.0,0.0,0.0,0.0
( 2023/02/09 19:21:25.070) #right_data: ,0.26,0.0,0.01,0.06,0.0,0.0,0.0,0.0
( 2023/02/09 19:21:25.134) #right_data: ,0.27,0.0,0.0,0.04,0.0,0.0,0.0,0.0
( 2023/02/09 19:21:25.200) #right_data: ,0.35,0.0,0.0,0.31,0.0,0.33,0.52,0.72
( 2023/02/09 19:21:25.264) #right_data: ,1.18,0.1,0.29,0.58,0.0,0.67,0.73,0.75
( 2023/02/09 19:21:25.322) #right_data: ,3.36,0.1,1.13,0.94,0.0,1.01,2.76,1.21
( 2023/02/09 19:21:25.380) #right_data: ,4.69,1.92,0.81,0.08,0.0,1.19,2.98,1.23
( 2023/02/09 19:21:25.439) #right_data: ,4.9,2.42,1.09,0.29,0.0,1.22,3.05,1.19
( 2023/02/09 19:21:25.504) #right_data: ,4.85,2.67,1.18,0.27,0.0,1.2,2.47,0.91
( 2023/02/09 19:21:25.569) #right_data: ,4.75,2.76,1.21,0.26,0.0,1.19,2.31,0.88
( 2023/02/09 19:21:25.633) #right_data: ,4.49,2.95,1.21,0.19,0.0,1.13,1.51,0.68
( 2023/02/09 19:21:25.692) #right_data: ,4.08,2.7,1.23,0.27,0.0,1.15,1.57,0.84
( 2023/02/09 19:21:25.752) #right_data: ,4.03,2.7,1.37,0.47,0.0,1.2,1.41,0.81
( 2023/02/09 19:21:25.813) #right_data: ,3.99,2.82,1.63,0.82,0.0,1.27,1.11,0.62
( 2023/02/09 19:21:25.877) #right_data: ,4.12,3.11,1.96,1.23,0.01,0.15,1.01,0.57
( 2023/02/09 19:21:25.944) #right_data: ,4.59,3.62,2.34,1.45,0.01,0.19,0.32,1.21
( 2023/02/09 19:21:26.003) #right_data: ,4.8,4.03,2.5,1.49,0.01,0.16,1.19,0.94
( 2023/02/09 19:21:26.059) #right_data: ,5.3,4.9,2.95,1.76,0.01,0.13,0.9,0.56
( 2023/02/09 19:21:26.123) #right_data: ,5.73,5.12,3.01,1.63,0.0,1.06,0.14,0.11
( 2023/02/09 19:21:26.190) #right_data: ,5.6,4.69,2.85,1.16,0.0,0.46,0.01,0.0
( 2023/02/09 19:21:26.251) #right_data: ,5.54,1.8,0.16,0.96,0.0,0.01,0.0,0.0
( 2023/02/09 19:21:26.310) #right_data: ,0.73,0.0,0.01,0.34,0.0,0.0,0.0,0.0
( 2023/02/09 19:21:26.376) #right_data: ,0.64,0.0,0.04,0.09,0.0,0.0,0.0,0.0
( 2023/02/09 19:21:26.438) #right_data: ,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 19:21:26.504) #right_data: ,0.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 19:21:26.572) #right_data: ,0.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 19:21:26.631) #right_data: ,0.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 19:21:26.689) #right_data: ,0.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 19:21:26.748) #right_data: ,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 19:21:26.814) #right_data: ,0.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 19:21:26.880) #right_data: ,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 19:21:26.939) #right_data: ,0.53,0.0,0.0,0.02,0.0,0.11,0.22,0.61
( 2023/02/09 19:21:27.000) #right_data: ,0.82,0.0,0.0,0.27,0.0,1.03,2.73,3.15
( 2023/02/09 19:21:27.060) #right_data: ,1.3,0.38,0.31,0.66,0.0,0.11,2.85,3.11
( 2023/02/09 19:21:27.123) #right_data: ,2.13,0.71,0.75,0.96,0.0,0.7,3.82,3.74
( 2023/02/09 19:21:27.191) #right_data: ,2.23,0.9,0.89,1.07,0.0,0.76,3.91,3.82
( 2023/02/09 19:21:27.260) #right_data: ,2.13,1.18,1.06,1.07,0.0,0.61,4.08,3.86
( 2023/02/09 19:21:27.321) #right_data: ,1.83,1.24,1.19,1.17,0.0,0.66,4.03,3.91
