( 2023/02/09 19:29:05.645) #right_data: ,R_FSR1,R_FSR2,R_FSR3,R_FSR4,R_FSR5,R_FSR6,R_FSR7,R_FSR8
( 2023/02/09 19:31:48.293) #right_data: ,0.28,0.0,0.04,0.11,0.0,0.0,0.0,0.0
( 2023/02/09 19:31:48.361) #right_data: ,0.27,0.0,0.04,0.11,0.0,0.0,0.0,0.0
( 2023/02/09 19:31:48.418) #right_data: ,0.3,0.0,0.06,0.06,0.0,0.0,0.0,0.0
( 2023/02/09 19:31:48.476) #right_data: ,0.11,0.01,0.04,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 19:31:48.535) #right_data: ,0.09,0.03,0.02,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 19:31:48.598) #right_data: ,0.07,0.09,0.09,0.01,0.0,0.0,0.0,0.0
( 2023/02/09 19:31:48.667) #right_data: ,0.16,0.06,0.18,0.04,0.0,0.0,0.0,0.0
( 2023/02/09 19:31:48.730) #right_data: ,0.43,0.0,0.13,0.03,0.0,0.0,0.0,0.0
( 2023/02/09 19:31:48.790) #right_data: ,2.85,0.15,0.79,1.12,0.0,0.0,0.0,0.0
( 2023/02/09 19:31:48.848) #right_data: ,3.47,5.92,5.73,5.48,0.0,0.93,0.0,0.0
( 2023/02/09 19:31:48.909) #right_data: ,1.96,5.18,4.85,4.75,0.0,1.8,0.0,0.0
( 2023/02/09 19:31:48.975) #right_data: ,1.39,4.49,4.21,4.49,0.03,2.21,0.0,0.0
( 2023/02/09 19:31:49.042) #right_data: ,1.21,4.12,3.99,4.64,0.02,2.03,0.0,0.0
( 2023/02/09 19:31:49.106) #right_data: ,1.07,3.91,4.08,4.49,0.0,0.76,0.0,0.0
( 2023/02/09 19:31:49.163) #right_data: ,1.04,4.03,4.17,4.54,0.0,1.18,0.0,0.0
( 2023/02/09 19:31:49.225) #right_data: ,1.36,4.21,4.17,4.54,0.01,1.55,0.0,0.0
( 2023/02/09 19:31:49.291) #right_data: ,2.03,4.26,4.21,4.49,0.0,1.07,0.0,0.0
( 2023/02/09 19:31:49.351) #right_data: ,3.15,4.69,4.26,4.03,0.0,0.98,0.0,0.0
( 2023/02/09 19:31:49.410) #right_data: ,3.99,5.54,4.3,3.51,0.0,0.51,0.0,0.0
( 2023/02/09 19:31:49.468) #right_data: ,4.59,6.06,4.21,2.82,0.0,0.17,0.0,0.0
( 2023/02/09 19:31:49.527) #right_data: ,5.48,5.92,3.08,1.23,0.0,0.0,0.0,0.0
( 2023/02/09 19:31:49.591) #right_data: ,4.9,2.21,0.94,0.78,0.0,0.0,0.0,0.0
( 2023/02/09 19:31:49.657) #right_data: ,3.22,1.17,0.64,0.42,0.0,0.0,0.0,0.0
( 2023/02/09 19:31:49.718) #right_data: ,0.96,0.0,0.06,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 19:31:49.777) #right_data: ,0.15,0.0,0.02,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 19:31:49.836) #right_data: ,0.14,0.0,0.02,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 19:31:49.898) #right_data: ,0.16,0.0,0.02,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 19:31:49.968) #right_data: ,0.16,0.0,0.02,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 19:31:50.036) #right_data: ,0.11,0.0,0.03,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 19:31:50.095) #right_data: ,0.06,0.0,0.02,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 19:31:50.152) #right_data: ,0.06,0.0,0.01,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 19:31:50.214) #right_data: ,0.06,0.01,0.04,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 19:31:50.280) #right_data: ,0.06,0.0,0.02,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 19:31:50.345) #right_data: ,0.11,0.0,0.0,0.0,0.0,0.0,1.26,1.0
( 2023/02/09 19:31:50.404) #right_data: ,0.42,0.5,0.64,1.08,0.0,0.91,4.45,3.15
( 2023/02/09 19:31:50.464) #right_data: ,0.6,0.93,1.06,0.5,0.0,1.21,4.35,3.11
( 2023/02/09 19:31:50.527) #right_data: ,0.66,1.22,0.07,1.14,0.0,0.35,4.59,3.4
( 2023/02/09 19:31:50.597) #right_data: ,0.71,0.68,0.72,1.69,0.0,0.72,4.12,3.08
( 2023/02/09 19:31:50.666) #right_data: ,0.87,2.18,1.74,2.56,0.0,1.14,1.53,0.94
( 2023/02/09 19:31:50.724) #right_data: ,0.97,2.7,1.94,2.67,0.01,1.18,0.91,0.35
( 2023/02/09 19:31:50.783) #right_data: ,0.97,2.7,1.94,2.67,0.01,1.18,0.91,0.35
( 2023/02/09 19:31:50.840) #right_data: ,0.65,4.08,2.7,2.89,0.01,0.85,0.6,0.51
( 2023/02/09 19:31:50.902) #right_data: ,0.78,4.45,2.7,2.76,0.02,0.78,0.76,0.58
( 2023/02/09 19:31:50.969) #right_data: ,1.16,4.69,2.82,2.89,0.03,0.84,0.67,0.5
( 2023/02/09 19:31:51.035) #right_data: ,2.5,5.54,3.47,3.47,0.0,0.05,0.0,0.0
( 2023/02/09 19:31:51.094) #right_data: ,3.51,6.42,4.03,3.18,0.0,0.34,0.0,0.0
( 2023/02/09 19:31:51.150) #right_data: ,3.82,5.92,3.43,2.08,0.0,0.0,0.0,0.0
( 2023/02/09 19:31:51.213) #right_data: ,3.82,5.3,1.51,0.01,0.0,0.0,0.0,0.0
( 2023/02/09 19:31:51.280) #right_data: ,2.23,1.23,0.24,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 19:31:51.348) #right_data: ,0.19,0.0,0.01,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 19:31:51.406) #right_data: ,0.16,0.0,0.03,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 19:31:51.467) #right_data: ,0.16,0.0,0.02,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 19:31:51.530) #right_data: ,0.26,0.0,0.02,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 19:31:51.596) #right_data: ,0.12,0.0,0.01,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 19:31:51.662) #right_data: ,0.11,0.0,0.01,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 19:31:51.721) #right_data: ,0.05,0.0,0.02,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 19:31:51.781) #right_data: ,0.04,0.0,0.02,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 19:31:51.838) #right_data: ,0.05,0.0,0.02,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 19:31:51.900) #right_data: ,0.05,0.0,0.02,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 19:31:51.964) #right_data: ,0.01,0.0,0.02,0.02,0.0,0.0,0.0,0.0
( 2023/02/09 19:31:52.032) #right_data: ,0.74,1.13,0.56,0.64,0.0,0.24,0.98,0.52
( 2023/02/09 19:31:52.093) #right_data: ,0.09,2.39,1.06,0.85,0.0,0.27,0.78,0.29
( 2023/02/09 19:31:52.154) #right_data: ,1.18,3.91,0.27,1.01,0.0,0.38,0.01,0.46
( 2023/02/09 19:31:52.216) #right_data: ,2.34,5.54,1.65,0.45,0.02,0.78,2.16,1.22
( 2023/02/09 19:31:52.284) #right_data: ,2.64,5.73,1.85,0.63,0.03,0.82,1.25,0.91
( 2023/02/09 19:31:52.355) #right_data: ,2.58,5.66,1.89,0.63,0.02,0.8,0.66,0.76
( 2023/02/09 19:31:52.419) #right_data: ,2.61,4.45,1.83,0.75,0.03,0.88,1.26,0.53
( 2023/02/09 19:31:52.477) #right_data: ,2.89,3.91,1.78,0.76,0.01,0.88,0.89,0.24
( 2023/02/09 19:31:52.540) #right_data: ,3.05,4.03,1.87,0.9,0.0,0.78,0.37,0.06
( 2023/02/09 19:31:52.606) #right_data: ,4.26,4.9,2.47,1.32,0.0,0.37,0.0,0.0
( 2023/02/09 19:31:52.672) #right_data: ,4.26,5.07,2.28,1.16,0.0,0.26,0.0,0.0
( 2023/02/09 19:31:52.732) #right_data: ,4.12,3.58,1.39,0.1,0.0,0.02,0.0,0.0
( 2023/02/09 19:31:52.792) #right_data: ,3.47,2.06,0.94,0.88,0.0,0.0,0.0,0.0
( 2023/02/09 19:31:52.855) #right_data: ,0.4,0.0,0.03,0.06,0.0,0.0,0.0,0.0
( 2023/02/09 19:31:52.918) #right_data: ,0.24,0.0,0.05,0.08,0.0,0.0,0.0,0.0
( 2023/02/09 19:31:52.984) #right_data: ,0.22,0.0,0.08,0.1,0.0,0.0,0.0,0.0
( 2023/02/09 19:31:53.043) #right_data: ,0.09,0.03,0.07,0.02,0.0,0.0,0.0,0.0
( 2023/02/09 19:31:53.101) #right_data: ,0.04,0.06,0.06,0.01,0.0,0.0,0.0,0.0
( 2023/02/09 19:31:53.161) #right_data: ,0.02,0.12,0.1,0.01,0.0,0.0,0.0,0.0
( 2023/02/09 19:31:53.226) #right_data: ,0.02,0.14,0.11,0.01,0.0,0.0,0.0,0.0
( 2023/02/09 19:31:53.293) #right_data: ,0.01,0.19,0.11,0.02,0.0,0.0,0.0,0.0
( 2023/02/09 19:31:53.358) #right_data: ,0.01,0.19,0.11,0.02,0.0,0.0,0.0,0.0
( 2023/02/09 19:31:53.418) #right_data: ,0.0,0.15,0.13,0.01,0.0,0.0,0.0,0.0
( 2023/02/09 19:31:53.478) #right_data: ,0.7,3.99,4.17,3.7,0.0,1.25,0.0,0.0
( 2023/02/09 19:31:53.540) #right_data: ,2.16,5.99,4.9,4.4,0.04,1.63,0.0,0.0
( 2023/02/09 19:31:53.606) #right_data: ,2.11,6.06,4.69,3.82,0.0,1.21,0.0,0.0
( 2023/02/09 19:31:53.673) #right_data: ,2.08,6.06,4.4,3.78,0.0,1.24,0.0,0.0
( 2023/02/09 19:31:53.734) #right_data: ,2.67,5.42,3.55,2.95,0.0,1.1,0.0,0.0
( 2023/02/09 19:31:53.791) #right_data: ,2.61,5.07,3.4,2.85,0.01,1.11,0.0,0.0
( 2023/02/09 19:31:53.849) #right_data: ,2.73,4.64,3.47,3.05,0.0,1.09,0.0,0.0
( 2023/02/09 19:31:53.913) #right_data: ,3.11,4.12,3.51,3.01,0.0,0.66,0.0,0.0
( 2023/02/09 19:31:53.977) #right_data: ,3.66,4.59,3.91,3.78,0.0,0.61,0.0,0.0
( 2023/02/09 19:31:54.038) #right_data: ,3.78,4.85,3.91,3.66,0.0,0.73,0.0,0.0
( 2023/02/09 19:31:54.097) #right_data: ,3.62,4.3,3.43,3.25,0.0,1.02,0.0,0.0
( 2023/02/09 19:31:54.154) #right_data: ,3.62,4.3,3.43,3.25,0.0,1.02,0.0,0.0
( 2023/02/09 19:31:54.217) #right_data: ,2.16,0.0,0.16,0.5,0.0,0.0,0.0,0.0
( 2023/02/09 19:31:54.283) #right_data: ,0.95,0.0,0.05,0.44,0.0,0.0,0.0,0.0
( 2023/02/09 19:31:54.349) #right_data: ,0.37,0.0,0.01,0.08,0.0,0.0,0.0,0.0
( 2023/02/09 19:31:54.413) #right_data: ,0.26,0.0,0.02,0.02,0.0,0.0,0.0,0.0
( 2023/02/09 19:31:54.471) #right_data: ,0.22,0.01,0.04,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 19:31:54.531) #right_data: ,0.11,0.04,0.06,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 19:31:54.598) #right_data: ,0.04,0.16,0.15,0.05,0.0,0.0,0.0,0.0
( 2023/02/09 19:31:54.664) #right_data: ,0.05,0.2,0.19,0.02,0.0,0.0,0.0,0.0
( 2023/02/09 19:31:54.724) #right_data: ,0.04,0.22,0.18,0.01,0.0,0.0,0.0,0.0
( 2023/02/09 19:31:54.784) #right_data: ,0.06,0.14,0.18,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 19:31:54.846) #right_data: ,1.26,3.15,3.55,2.47,0.0,0.18,0.0,0.0
( 2023/02/09 19:31:54.909) #right_data: ,1.85,5.48,4.17,4.3,0.18,2.42,1.03,0.24
( 2023/02/09 19:31:54.972) #right_data: ,1.36,5.18,4.03,4.21,0.13,2.26,0.77,0.07
( 2023/02/09 19:31:55.035) #right_data: ,1.23,5.12,3.78,4.17,0.12,1.8,1.19,0.22
( 2023/02/09 19:31:55.094) #right_data: ,1.85,5.24,2.42,2.85,0.05,1.22,0.9,0.1
( 2023/02/09 19:31:55.206) #right_data: ,3.01,5.3,1.63,1.55,0.01,0.84,0.55,0.02
( 2023/02/09 19:31:55.269) #right_data: ,3.22,5.12,1.67,1.61,0.0,0.84,0.24,0.0
( 2023/02/09 19:31:55.336) #right_data: ,3.99,4.96,2.5,2.5,0.0,0.67,0.0,0.0
( 2023/02/09 19:31:55.398) #right_data: ,4.4,5.01,2.56,2.42,0.0,0.46,0.0,0.0
( 2023/02/09 19:31:55.462) #right_data: ,4.96,5.92,2.79,2.44,0.0,0.42,0.0,0.0
( 2023/02/09 19:31:55.520) #right_data: ,5.07,5.99,2.79,2.39,0.0,0.41,0.0,0.0
( 2023/02/09 19:31:55.587) #right_data: ,4.9,0.72,1.01,1.23,0.0,0.0,0.0,0.0
( 2023/02/09 19:31:55.653) #right_data: ,3.86,0.68,0.38,0.47,0.0,0.0,0.0,0.0
( 2023/02/09 19:31:55.711) #right_data: ,0.84,0.0,0.03,0.17,0.0,0.0,0.0,0.0
( 2023/02/09 19:31:55.772) #right_data: ,0.21,0.0,0.03,0.04,0.0,0.0,0.0,0.0
( 2023/02/09 19:31:55.829) #right_data: ,0.17,0.02,0.04,0.02,0.0,0.0,0.0,0.0
( 2023/02/09 19:31:55.891) #right_data: ,0.13,0.04,0.05,0.01,0.0,0.0,0.0,0.0
( 2023/02/09 19:31:55.957) #right_data: ,0.12,0.11,0.06,0.02,0.0,0.0,0.0,0.0
( 2023/02/09 19:31:56.022) #right_data: ,0.09,0.12,0.07,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 19:31:56.079) #right_data: ,0.1,0.14,0.14,0.04,0.0,0.0,0.0,0.0
( 2023/02/09 19:31:56.137) #right_data: ,0.07,0.15,0.13,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 19:31:56.199) #right_data: ,0.06,0.14,0.14,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 19:31:56.266) #right_data: ,1.0,0.72,1.1,0.83,0.0,0.0,0.0,0.0
( 2023/02/09 19:31:56.333) #right_data: ,1.67,5.6,4.4,4.17,0.05,1.87,0.0,0.0
( 2023/02/09 19:31:56.391) #right_data: ,1.47,5.12,4.21,4.45,0.19,2.95,0.94,0.22
( 2023/02/09 19:31:56.449) #right_data: ,0.65,4.4,4.21,4.64,0.07,2.76,0.13,0.0
( 2023/02/09 19:31:56.513) #right_data: ,0.11,3.32,3.7,4.59,0.03,2.47,0.0,0.0
( 2023/02/09 19:31:56.579) #right_data: ,0.11,3.32,3.7,4.59,0.03,2.47,0.0,0.0
( 2023/02/09 19:31:56.647) #right_data: ,0.84,2.76,3.32,4.45,0.01,2.01,0.0,0.0
( 2023/02/09 19:31:56.707) #right_data: ,1.43,2.7,3.32,4.35,0.0,1.72,0.0,0.0
( 2023/02/09 19:31:56.765) #right_data: ,1.55,2.85,3.47,4.54,0.01,1.96,0.0,0.0
( 2023/02/09 19:31:56.828) #right_data: ,1.89,2.76,3.47,4.45,0.0,1.36,0.0,0.0
( 2023/02/09 19:31:56.891) #right_data: ,2.34,2.58,3.25,3.99,0.0,0.99,0.0,0.0
( 2023/02/09 19:31:56.957) #right_data: ,4.35,2.82,1.96,3.01,0.0,0.51,0.0,0.0
( 2023/02/09 19:31:57.018) #right_data: ,4.49,1.43,1.04,1.87,0.0,0.16,0.0,0.0
( 2023/02/09 19:31:57.078) #right_data: ,4.69,0.82,1.01,0.3,0.0,0.0,0.0,0.0
( 2023/02/09 19:31:57.136) #right_data: ,0.68,0.0,0.01,0.21,0.0,0.0,0.0,0.0
( 2023/02/09 19:31:57.199) #right_data: ,0.29,0.0,0.01,0.05,0.0,0.0,0.0,0.0
( 2023/02/09 19:31:57.265) #right_data: ,0.27,0.0,0.01,0.04,0.0,0.0,0.0,0.0
( 2023/02/09 19:31:57.334) #right_data: ,0.34,0.0,0.01,0.04,0.0,0.0,0.0,0.0
( 2023/02/09 19:31:57.393) #right_data: ,0.25,0.0,0.02,0.04,0.0,0.0,0.0,0.0
( 2023/02/09 19:31:57.451) #right_data: ,0.11,0.06,0.06,0.03,0.0,0.0,0.0,0.0
( 2023/02/09 19:31:57.513) #right_data: ,0.09,0.09,0.09,0.04,0.0,0.0,0.0,0.0
( 2023/02/09 19:31:57.580) #right_data: ,0.06,0.16,0.15,0.06,0.0,0.0,0.0,0.0
( 2023/02/09 19:31:57.654) #right_data: ,0.27,0.83,0.91,0.58,0.0,0.0,0.0,0.0
( 2023/02/09 19:31:57.716) #right_data: ,3.05,6.13,5.3,5.07,0.05,2.5,0.0,0.0
( 2023/02/09 19:31:57.774) #right_data: ,1.3,4.8,4.49,4.8,0.1,2.85,0.79,0.24
( 2023/02/09 19:31:57.836) #right_data: ,0.05,3.95,3.47,4.4,0.06,2.5,1.63,0.95
( 2023/02/09 19:31:57.901) #right_data: ,0.98,3.66,2.85,3.95,0.02,1.8,1.57,0.97
( 2023/02/09 19:31:57.969) #right_data: ,0.72,2.79,2.08,3.55,0.0,1.25,1.01,0.97
( 2023/02/09 19:31:58.027) #right_data: ,0.93,3.08,1.96,2.95,0.01,0.98,0.75,1.09
( 2023/02/09 19:31:58.085) #right_data: ,1.07,3.36,2.13,2.95,0.01,1.11,1.07,1.19
( 2023/02/09 19:31:58.143) #right_data: ,1.26,3.55,2.47,3.08,0.03,1.18,0.53,0.96
( 2023/02/09 19:31:58.205) #right_data: ,1.34,4.17,3.18,3.7,0.03,1.12,0.14,0.03
( 2023/02/09 19:31:58.272) #right_data: ,2.64,5.3,3.82,3.95,0.0,1.23,0.0,0.0
( 2023/02/09 19:31:58.334) #right_data: ,3.78,5.73,4.26,4.4,0.0,0.63,0.0,0.0
( 2023/02/09 19:31:58.395) #right_data: ,4.21,5.86,4.3,4.03,0.0,0.13,0.0,0.0
( 2023/02/09 19:31:58.454) #right_data: ,3.95,3.32,1.39,0.02,0.0,0.0,0.0,0.0
( 2023/02/09 19:31:58.516) #right_data: ,0.55,0.91,0.16,0.04,0.0,0.0,0.0,0.0
( 2023/02/09 19:31:58.581) #right_data: ,0.57,0.07,0.06,0.01,0.0,0.0,0.0,0.0
( 2023/02/09 19:31:58.649) #right_data: ,0.09,0.0,0.03,0.05,0.0,0.0,0.0,0.0
( 2023/02/09 19:31:58.709) #right_data: ,0.09,0.01,0.02,0.01,0.0,0.0,0.0,0.0
( 2023/02/09 19:31:58.767) #right_data: ,0.07,0.01,0.02,0.01,0.0,0.0,0.0,0.0
( 2023/02/09 19:31:58.828) #right_data: ,0.06,0.01,0.02,0.01,0.0,0.0,0.0,0.0
( 2023/02/09 19:31:58.895) #right_data: ,0.03,0.01,0.01,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 19:31:58.960) #right_data: ,0.03,0.02,0.02,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 19:31:59.018) #right_data: ,0.02,0.04,0.04,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 19:31:59.075) #right_data: ,0.02,0.04,0.04,0.02,0.0,0.0,0.0,0.0
( 2023/02/09 19:31:59.133) #right_data: ,0.02,0.0,0.05,0.09,0.0,0.0,0.0,0.0
( 2023/02/09 19:31:59.195) #right_data: ,0.32,0.0,0.07,0.48,0.0,0.31,5.12,3.91
( 2023/02/09 19:31:59.261) #right_data: ,0.6,0.0,0.25,1.04,0.0,0.92,4.8,3.66
( 2023/02/09 19:31:59.319) #right_data: ,0.82,0.19,0.59,0.58,0.0,1.21,4.59,3.55
( 2023/02/09 19:31:59.378) #right_data: ,1.18,1.89,0.96,1.94,0.01,0.54,3.15,2.13
( 2023/02/09 19:31:59.436) #right_data: ,0.18,2.98,1.53,2.16,0.02,0.61,2.23,1.12
( 2023/02/09 19:31:59.500) #right_data: ,0.46,3.47,1.76,2.5,0.02,0.62,0.47,1.19
( 2023/02/09 19:31:59.567) #right_data: ,0.65,4.08,2.21,2.7,0.01,0.61,0.96,0.79
( 2023/02/09 19:31:59.633) #right_data: ,0.94,5.12,2.64,2.85,0.01,0.44,0.57,0.53
( 2023/02/09 19:31:59.692) #right_data: ,0.82,5.36,2.67,2.85,0.0,0.42,0.42,0.47
( 2023/02/09 19:31:59.750) #right_data: ,0.75,5.66,2.89,2.98,0.0,0.42,0.33,0.4
( 2023/02/09 19:31:59.808) #right_data: ,0.9,6.42,3.22,3.18,0.01,0.54,0.41,0.44
( 2023/02/09 19:31:59.872) #right_data: ,1.8,6.8,3.82,3.7,0.01,0.46,0.0,0.0
( 2023/02/09 19:31:59.939) #right_data: ,3.08,6.34,3.95,3.22,0.0,0.49,0.0,0.0
( 2023/02/09 19:31:59.998) #right_data: ,3.47,5.99,3.29,2.16,0.0,0.08,0.0,0.0
( 2023/02/09 19:32:00.060) #right_data: ,3.25,3.95,1.09,0.35,0.0,0.0,0.0,0.0
( 2023/02/09 19:32:00.117) #right_data: ,2.16,2.36,0.56,0.06,0.0,0.0,0.0,0.0
( 2023/02/09 19:32:00.180) #right_data: ,0.79,0.46,0.07,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 19:32:00.240) #right_data: ,0.3,0.0,0.02,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 19:32:00.304) #right_data: ,0.14,0.0,0.03,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 19:32:00.367) #right_data: ,0.06,0.01,0.03,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 19:32:00.424) #right_data: ,0.06,0.01,0.03,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 19:32:00.487) #right_data: ,0.06,0.01,0.03,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 19:32:00.552) #right_data: ,0.04,0.03,0.02,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 19:32:00.618) #right_data: ,0.02,0.02,0.01,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 19:32:00.679) #right_data: ,0.03,0.04,0.02,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 19:32:00.737) #right_data: ,0.05,0.07,0.03,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 19:32:00.799) #right_data: ,0.04,0.09,0.05,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 19:32:00.864) #right_data: ,0.03,0.07,0.04,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 19:32:00.930) #right_data: ,0.03,0.07,0.03,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 19:32:00.988) #right_data: ,0.22,0.35,0.5,0.42,0.0,0.0,0.0,0.0
( 2023/02/09 19:32:01.045) #right_data: ,1.24,5.18,3.78,3.82,0.14,2.44,0.33,0.02
( 2023/02/09 19:32:01.102) #right_data: ,1.2,4.69,3.7,4.12,0.15,2.89,1.16,0.4
( 2023/02/09 19:32:01.166) #right_data: ,0.96,4.03,3.82,4.49,0.1,2.79,0.56,0.06
( 2023/02/09 19:32:01.230) #right_data: ,0.76,2.42,3.4,4.4,0.1,2.92,1.02,0.37
( 2023/02/09 19:32:01.293) #right_data: ,0.8,0.73,2.44,4.3,0.05,2.67,0.57,0.14
( 2023/02/09 19:32:01.352) #right_data: ,0.94,0.59,1.76,4.03,0.06,2.47,0.54,0.1
( 2023/02/09 19:32:01.408) #right_data: ,1.23,1.11,2.01,4.03,0.06,2.44,0.14,0.0
( 2023/02/09 19:32:01.471) #right_data: ,1.01,1.53,2.18,4.12,0.08,2.42,0.14,0.0
( 2023/02/09 19:32:01.536) #right_data: ,2.13,1.76,2.7,4.35,0.03,2.21,0.0,0.0
( 2023/02/09 19:32:01.599) #right_data: ,2.85,2.61,2.92,4.35,0.0,1.55,0.0,0.0
( 2023/02/09 19:32:01.657) #right_data: ,3.15,2.95,2.64,4.17,0.0,1.26,0.0,0.0
( 2023/02/09 19:32:01.716) #right_data: ,3.55,3.95,2.44,3.43,0.0,0.09,0.0,0.0
( 2023/02/09 19:32:01.778) #right_data: ,3.47,4.03,2.73,3.18,0.0,0.91,0.0,0.0
( 2023/02/09 19:32:01.844) #right_data: ,3.01,2.76,1.8,1.74,0.0,0.08,0.0,0.0
( 2023/02/09 19:32:01.908) #right_data: ,1.0,0.0,0.23,0.79,0.0,0.0,0.0,0.0
( 2023/02/09 19:32:01.967) #right_data: ,0.29,0.0,0.03,0.12,0.0,0.0,0.0,0.0
( 2023/02/09 19:32:02.025) #right_data: ,0.3,0.0,0.03,0.1,0.0,0.0,0.0,0.0
( 2023/02/09 19:32:02.080) #right_data: ,0.35,0.0,0.02,0.05,0.0,0.0,0.0,0.0
( 2023/02/09 19:32:02.141) #right_data: ,0.22,0.0,0.01,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 19:32:02.205) #right_data: ,0.11,0.1,0.1,0.03,0.0,0.0,0.0,0.0
( 2023/02/09 19:32:02.271) #right_data: ,0.08,0.12,0.15,0.03,0.0,0.0,0.0,0.0
( 2023/02/09 19:32:02.335) #right_data: ,0.04,0.19,0.16,0.03,0.0,0.0,0.0,0.0
( 2023/02/09 19:32:02.393) #right_data: ,0.25,0.13,0.17,0.01,0.0,0.0,0.0,0.0
( 2023/02/09 19:32:02.455) #right_data: ,4.49,6.2,4.69,2.58,0.0,0.44,0.0,0.0
( 2023/02/09 19:32:02.522) #right_data: ,4.85,7.22,4.96,3.62,0.0,1.25,0.0,0.0
( 2023/02/09 19:32:02.585) #right_data: ,4.69,6.88,4.17,2.89,0.0,1.11,0.0,0.0
( 2023/02/09 19:32:02.644) #right_data: ,3.86,6.27,2.76,1.85,0.0,0.64,0.0,0.0
( 2023/02/09 19:32:02.703) #right_data: ,3.36,6.13,2.28,1.55,0.0,0.63,0.0,0.0
( 2023/02/09 19:32:02.764) #right_data: ,3.18,5.92,1.78,1.43,0.01,0.64,0.09,0.0
( 2023/02/09 19:32:02.829) #right_data: ,3.29,4.59,1.94,1.87,0.06,1.07,0.57,0.01
( 2023/02/09 19:32:02.892) #right_data: ,3.91,4.69,2.53,2.56,0.01,1.05,0.0,0.0
( 2023/02/09 19:32:02.950) #right_data: ,4.75,4.12,2.56,2.64,0.0,0.67,0.0,0.0
( 2023/02/09 19:32:03.007) #right_data: ,4.85,3.95,2.08,2.23,0.0,0.46,0.0,0.0
( 2023/02/09 19:32:03.064) #right_data: ,4.9,2.92,1.55,1.99,0.0,0.46,0.0,0.0
( 2023/02/09 19:32:03.127) #right_data: ,4.8,0.47,1.04,1.22,0.0,0.0,0.0,0.0
( 2023/02/09 19:32:03.191) #right_data: ,0.65,0.0,0.05,0.17,0.0,0.0,0.0,0.0
( 2023/02/09 19:32:03.254) #right_data: ,0.3,0.0,0.02,0.09,0.0,0.0,0.0,0.0
( 2023/02/09 19:32:03.313) #right_data: ,0.26,0.0,0.01,0.02,0.0,0.0,0.0,0.0
( 2023/02/09 19:32:03.371) #right_data: ,0.24,0.03,0.05,0.03,0.0,0.0,0.0,0.0
( 2023/02/09 19:32:03.432) #right_data: ,0.11,0.07,0.06,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 19:32:03.492) #right_data: ,0.07,0.11,0.06,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 19:32:03.558) #right_data: ,0.09,0.21,0.2,0.08,0.0,0.0,0.0,0.0
( 2023/02/09 19:32:03.619) #right_data: ,0.09,0.2,0.2,0.03,0.0,0.0,0.0,0.0
( 2023/02/09 19:32:03.677) #right_data: ,0.24,0.09,0.19,0.02,0.0,0.0,0.0,0.0
