( 2023/02/09 15:59:18.371) #left_data: ,L_FSR1,L_FSR2,L_FSR3,L_FSR4,L_FSR5,L_FSR6,L_FSR7,L_FSR8
( 2023/02/09 16:05:28.096) #left_data: ,0.46,0.9,0.96,0.87,0,0.55,1.23,0.25
( 2023/02/09 16:05:28.162) #left_data: ,0.46,0.9,0.95,0.88,0,0.55,1.21,0.27
( 2023/02/09 16:05:28.224) #left_data: ,0.46,0.91,0.96,0.88,0,0.55,1.19,0.26
( 2023/02/09 16:05:28.281) #left_data: ,0.46,0.92,0.96,0.88,0,0.55,1.21,0.25
( 2023/02/09 16:05:28.338) #left_data: ,0.46,0.93,0.96,0.88,0,0.55,1.19,0.25
( 2023/02/09 16:05:28.398) #left_data: ,0.46,0.93,0.96,0.88,0,0.55,1.19,0.25
( 2023/02/09 16:05:28.463) #left_data: ,0.47,0.94,0.96,0.89,0,0.55,1.21,0.25
( 2023/02/09 16:05:28.526) #left_data: ,0.47,0.94,0.97,0.89,0,0.55,1.21,0.26
( 2023/02/09 16:05:28.587) #left_data: ,0.47,0.94,0.97,0.89,0,0.55,1.21,0.26
( 2023/02/09 16:05:28.646) #left_data: ,0.47,0.93,0.97,0.89,0,0.56,1.23,0.26
( 2023/02/09 16:05:28.707) #left_data: ,0.47,0.93,0.97,0.89,0,0.56,1.23,0.27
( 2023/02/09 16:05:28.771) #left_data: ,0.47,0.93,0.97,0.89,0,0.56,1.23,0.27
( 2023/02/09 16:05:28.835) #left_data: ,0.47,0.93,0.97,0.89,0,0.56,1.23,0.27
( 2023/02/09 16:05:28.898) #left_data: ,0.47,0.93,0.97,0.89,0,0.56,1.3,0.34
( 2023/02/09 16:05:28.955) #left_data: ,0.47,0.93,0.97,0.89,0,0.56,1.3,0.34
( 2023/02/09 16:05:29.013) #left_data: ,0.46,0.92,0.97,0.89,0,0.56,1.28,0.35
( 2023/02/09 16:05:29.072) #left_data: ,0.46,0.93,0.97,0.89,0,0.56,1.25,0.35
( 2023/02/09 16:05:29.137) #left_data: ,0.47,0.93,0.97,0.89,0,0.56,1.26,0.33
( 2023/02/09 16:05:29.200) #left_data: ,0.47,0.93,0.97,0.89,0,0.56,1.3,0.33
( 2023/02/09 16:05:29.261) #left_data: ,0.47,0.93,0.97,0.89,0,0.56,1.32,0.34
( 2023/02/09 16:05:29.319) #left_data: ,0.47,0.93,0.97,0.89,0,0.56,1.32,0.34
( 2023/02/09 16:05:29.383) #left_data: ,0.47,0.91,0.97,0.89,0,0.56,1.32,0.35
( 2023/02/09 16:05:29.446) #left_data: ,0.47,0.91,0.97,0.89,0,0.56,1.32,0.35
( 2023/02/09 16:05:29.509) #left_data: ,0.46,0.91,0.96,0.89,0,0.56,1.34,0.38
( 2023/02/09 16:05:29.573) #left_data: ,0.46,0.91,0.96,0.89,0,0.56,1.34,0.39
( 2023/02/09 16:05:29.630) #left_data: ,0.46,0.91,0.96,0.89,0,0.56,1.34,0.39
( 2023/02/09 16:05:29.689) #left_data: ,0.46,0.91,0.96,0.89,0,0.56,1.32,0.39
( 2023/02/09 16:05:29.754) #left_data: ,0.46,0.91,0.96,0.89,0,0.56,1.36,0.39
( 2023/02/09 16:05:29.819) #left_data: ,0.46,0.91,0.96,0.88,0,0.56,1.36,0.4
( 2023/02/09 16:05:29.883) #left_data: ,0.46,0.91,0.95,0.88,0,0.56,1.36,0.4
( 2023/02/09 16:05:29.941) #left_data: ,0.46,0.91,0.95,0.88,0,0.56,1.36,0.4
( 2023/02/09 16:05:29.999) #left_data: ,0.46,0.91,0.95,0.88,0,0.56,1.36,0.4
( 2023/02/09 16:05:30.058) #left_data: ,0.46,0.91,0.93,0.87,0,0.56,1.37,0.41
( 2023/02/09 16:06:38.170) #left_data: ,0.22,0.23,0.33,0.28,0,0.21,1.22,0.89
( 2023/02/09 16:06:38.227) #left_data: ,0.22,0.23,0.33,0.28,0,0.21,1.22,0.89
( 2023/02/09 16:06:38.289) #left_data: ,0.24,0.23,0.33,0.28,0,0.21,1.19,0.85
( 2023/02/09 16:06:38.352) #left_data: ,0.24,0.23,0.33,0.28,0,0.21,1.19,0.85
( 2023/02/09 16:06:38.416) #left_data: ,0.33,0.26,0.37,0.29,0,0.22,1.06,0.71
( 2023/02/09 16:06:38.477) #left_data: ,0.31,0.26,0.38,0.29,0,0.22,1.03,0.7
( 2023/02/09 16:06:38.535) #left_data: ,0.33,0.26,0.39,0.3,0,0.23,1.04,0.7
( 2023/02/09 16:06:38.596) #left_data: ,0.33,0.26,0.39,0.3,0,0.23,1.04,0.7
( 2023/02/09 16:06:38.659) #left_data: ,0.33,0.27,0.4,0.31,0,0.23,1.05,0.71
( 2023/02/09 16:06:38.723) #left_data: ,0.32,0.28,0.4,0.31,0,0.22,1.03,0.7
( 2023/02/09 16:06:38.784) #left_data: ,0.32,0.28,0.4,0.31,0,0.22,1.03,0.7
( 2023/02/09 16:06:38.842) #left_data: ,0.32,0.28,0.4,0.31,0,0.22,1.03,0.7
( 2023/02/09 16:06:38.901) #left_data: ,0.26,0.29,0.4,0.29,0,0.21,1.02,0.69
( 2023/02/09 16:06:38.961) #left_data: ,0.26,0.29,0.4,0.29,0,0.21,1.02,0.69
( 2023/02/09 16:06:39.024) #left_data: ,0.27,0.3,0.4,0.3,0,0.21,0.99,0.66
( 2023/02/09 16:06:39.088) #left_data: ,0.29,0.31,0.41,0.3,0,0.21,0.98,0.65
( 2023/02/09 16:06:39.150) #left_data: ,0.32,0.33,0.42,0.32,0,0.22,0.99,0.66
( 2023/02/09 16:06:39.207) #left_data: ,0.34,0.33,0.43,0.33,0,0.23,1,0.67
( 2023/02/09 16:06:39.267) #left_data: ,0.34,0.33,0.43,0.34,0,0.23,0.99,0.66
( 2023/02/09 16:06:39.330) #left_data: ,0.34,0.33,0.43,0.34,0,0.23,0.99,0.66
( 2023/02/09 16:06:39.396) #left_data: ,0.33,0.3,0.43,0.35,0,0.23,0.99,0.67
( 2023/02/09 16:06:39.456) #left_data: ,0.31,0.28,0.43,0.35,0,0.24,1,0.69
( 2023/02/09 16:06:39.513) #left_data: ,0.31,0.28,0.43,0.35,0,0.24,1,0.69
( 2023/02/09 16:06:39.573) #left_data: ,0.27,0.27,0.43,0.36,0,0.25,1.03,0.72
( 2023/02/09 16:06:39.637) #left_data: ,0.24,0.27,0.43,0.36,0,0.25,1.05,0.74
( 2023/02/09 16:06:39.702) #left_data: ,0.23,0.27,0.43,0.36,0,0.25,1.08,0.76
( 2023/02/09 16:06:39.766) #left_data: ,0.23,0.27,0.43,0.37,0,0.25,1.09,0.78
( 2023/02/09 16:06:39.826) #left_data: ,0.23,0.26,0.43,0.38,0,0.26,1.11,0.8
( 2023/02/09 16:06:39.882) #left_data: ,0.23,0.26,0.43,0.39,0,0.27,1.11,0.82
( 2023/02/09 16:06:39.941) #left_data: ,0.23,0.26,0.44,0.42,0,0.27,1.13,0.82
( 2023/02/09 16:06:40.004) #left_data: ,0.24,0.27,0.44,0.42,0,0.28,1.16,0.86
( 2023/02/09 16:06:40.068) #left_data: ,0.25,0.3,0.45,0.45,0,0.29,1.18,0.88
( 2023/02/09 16:06:40.131) #left_data: ,0.25,0.3,0.46,0.45,0,0.3,1.21,0.91
( 2023/02/09 16:06:40.189) #left_data: ,0.21,0.27,0.44,0.44,0,0.3,1.27,0.97
( 2023/02/09 16:06:40.249) #left_data: ,0.21,0.27,0.44,0.44,0,0.3,1.27,0.97
( 2023/02/09 16:06:40.315) #left_data: ,0.19,0.25,0.42,0.4,0,0.29,0.2,1.09
( 2023/02/09 16:06:40.380) #left_data: ,0.19,0.27,0.42,0.39,0,0.29,0.39,1.14
( 2023/02/09 16:06:40.441) #left_data: ,0.21,0.29,0.43,0.4,0,0.3,0.62,1.23
( 2023/02/09 16:06:40.500) #left_data: ,0.22,0.3,0.44,0.43,0,0.32,0.84,0.08
( 2023/02/09 16:06:40.558) #left_data: ,0.22,0.29,0.45,0.44,0,0.34,1.11,0.33
( 2023/02/09 16:06:40.618) #left_data: ,0.22,0.29,0.45,0.46,0,0.36,1.37,0.57
( 2023/02/09 16:06:40.681) #left_data: ,0.23,0.32,0.45,0.46,0,0.36,1.57,0.79
( 2023/02/09 16:06:40.745) #left_data: ,0.22,0.32,0.45,0.46,0,0.37,1.72,0.91
( 2023/02/09 16:06:40.807) #left_data: ,0.22,0.31,0.45,0.47,0,0.37,1.74,0.9
( 2023/02/09 16:06:40.864) #left_data: ,0.22,0.31,0.45,0.47,0,0.37,1.74,0.9
( 2023/02/09 16:06:40.922) #left_data: ,0.23,0.33,0.46,0.48,0,0.38,1.74,0.96
( 2023/02/09 16:06:40.984) #left_data: ,0.25,0.37,0.48,0.51,0,0.39,1.61,0.79
( 2023/02/09 16:06:41.048) #left_data: ,0.3,0.48,0.55,0.55,0,0.4,1.34,0.49
( 2023/02/09 16:06:41.109) #left_data: ,0.3,0.48,0.55,0.55,0,0.4,1.34,0.49
( 2023/02/09 16:06:41.166) #left_data: ,0.3,0.48,0.55,0.55,0,0.4,1.34,0.49
( 2023/02/09 16:06:41.224) #left_data: ,0.29,0.49,0.55,0.56,0,0.39,1.34,0.46
( 2023/02/09 16:06:41.284) #left_data: ,0.3,0.48,0.55,0.56,0,0.39,1.28,0.45
( 2023/02/09 16:06:41.351) #left_data: ,0.3,0.48,0.55,0.56,0,0.38,1.23,0.39
( 2023/02/09 16:06:41.414) #left_data: ,0.3,0.49,0.55,0.56,0,0.38,1.25,0.41
( 2023/02/09 16:06:41.476) #left_data: ,0.3,0.49,0.55,0.55,0,0.38,1.32,0.45
( 2023/02/09 16:06:41.534) #left_data: ,0.29,0.49,0.54,0.53,0,0.38,1.39,0.55
( 2023/02/09 16:06:41.594) #left_data: ,0.29,0.48,0.53,0.53,0,0.38,1.43,0.54
( 2023/02/09 16:06:41.657) #left_data: ,0.29,0.48,0.53,0.53,0,0.38,1.43,0.54
( 2023/02/09 16:06:41.721) #left_data: ,0.29,0.48,0.53,0.54,0,0.38,1.43,0.55
( 2023/02/09 16:06:41.784) #left_data: ,0.3,0.5,0.54,0.54,0,0.38,1.41,0.51
( 2023/02/09 16:06:41.842) #left_data: ,0.3,0.5,0.54,0.54,0,0.38,1.41,0.51
( 2023/02/09 16:06:41.902) #left_data: ,0.3,0.51,0.55,0.55,0,0.38,1.41,0.54
( 2023/02/09 16:06:41.967) #left_data: ,0.3,0.51,0.55,0.55,0,0.38,1.37,0.53
( 2023/02/09 16:06:42.033) #left_data: ,0.31,0.52,0.55,0.55,0,0.38,1.39,0.49
( 2023/02/09 16:06:42.094) #left_data: ,0.31,0.52,0.55,0.56,0,0.37,1.3,0.45
( 2023/02/09 16:06:42.152) #left_data: ,0.31,0.52,0.55,0.56,0,0.37,1.26,0.4
( 2023/02/09 16:06:42.210) #left_data: ,0.31,0.52,0.55,0.55,0,0.37,1.23,0.36
( 2023/02/09 16:06:42.271) #left_data: ,0.31,0.52,0.55,0.56,0,0.37,1.23,0.36
( 2023/02/09 16:06:42.375) #left_data: ,0.31,0.55,0.58,0.57,0,0.38,1.11,0.32
( 2023/02/09 16:06:42.438) #left_data: ,0.32,0.59,0.61,0.58,0,0.39,0.99,0.2
( 2023/02/09 16:06:42.495) #left_data: ,0.34,0.6,0.62,0.59,0,0.39,0.96,0.18
( 2023/02/09 16:06:42.556) #left_data: ,0.34,0.61,0.63,0.6,0,0.39,0.94,0.19
( 2023/02/09 16:06:42.617) #left_data: ,0.33,0.61,0.63,0.6,0,0.4,1.01,0.2
( 2023/02/09 16:06:42.677) #left_data: ,0.34,0.61,0.63,0.61,0,0.4,0.99,0.22
( 2023/02/09 16:06:42.741) #left_data: ,0.34,0.61,0.64,0.62,0,0.41,1.04,0.25
( 2023/02/09 16:06:42.800) #left_data: ,0.33,0.62,0.64,0.62,0,0.41,1.09,0.29
( 2023/02/09 16:06:42.857) #left_data: ,0.25,0.61,0.64,0.61,0,0.41,1.16,0.34
( 2023/02/09 16:06:42.916) #left_data: ,0.25,0.61,0.64,0.61,0,0.41,1.16,0.34
( 2023/02/09 16:06:42.979) #left_data: ,0.14,0.65,0.64,0.58,0,0.42,1.19,0.36
( 2023/02/09 16:06:43.044) #left_data: ,0.16,0.64,0.62,0.57,0,0.4,1.26,0.45
( 2023/02/09 16:06:43.108) #left_data: ,0.16,0.64,0.62,0.57,0,0.4,1.26,0.45
( 2023/02/09 16:06:43.165) #left_data: ,0.2,0.55,0.57,0.56,0,0.39,1.34,0.5
( 2023/02/09 16:06:43.224) #left_data: ,0.2,0.55,0.57,0.56,0,0.39,1.34,0.5
( 2023/02/09 16:06:43.295) #left_data: ,0.19,0.46,0.52,0.51,0,0.37,1.47,0.59
( 2023/02/09 16:06:43.354) #left_data: ,0.19,0.46,0.52,0.51,0,0.37,1.47,0.59
( 2023/02/09 16:06:43.414) #left_data: ,0.19,0.46,0.52,0.51,0,0.37,1.47,0.59
( 2023/02/09 16:06:43.472) #left_data: ,0.18,0.4,0.46,0.46,0,0.35,1.61,0.69
( 2023/02/09 16:06:43.530) #left_data: ,0.18,0.4,0.46,0.45,0,0.34,1.63,0.7
( 2023/02/09 16:06:43.590) #left_data: ,0.18,0.36,0.45,0.43,0,0.34,1.69,0.82
( 2023/02/09 16:06:43.655) #left_data: ,0.18,0.36,0.45,0.43,0,0.34,1.69,0.82
( 2023/02/09 16:06:43.718) #left_data: ,0.17,0.33,0.44,0.41,0,0.33,1.76,0.9
( 2023/02/09 16:06:43.777) #left_data: ,0.17,0.33,0.43,0.39,0,0.31,1.69,0.79
( 2023/02/09 16:06:43.835) #left_data: ,0.17,0.33,0.43,0.39,0,0.31,1.69,0.79
( 2023/02/09 16:06:43.902) #left_data: ,0.17,0.33,0.43,0.39,0,0.31,1.69,0.79
( 2023/02/09 16:06:43.964) #left_data: ,0.17,0.33,0.43,0.39,0,0.31,1.69,0.79
( 2023/02/09 16:06:44.030) #left_data: ,0.17,0.32,0.41,0.34,0,0.28,1.63,0.69
( 2023/02/09 16:06:44.093) #left_data: ,0.19,0.39,0.44,0.39,0,0.31,1.67,0.73
( 2023/02/09 16:06:44.150) #left_data: ,0.2,0.45,0.46,0.44,0,0.35,1.76,0.87
( 2023/02/09 16:06:44.210) #left_data: ,0.2,0.45,0.46,0.44,0,0.35,1.76,0.87
( 2023/02/09 16:06:44.272) #left_data: ,0.24,0.47,0.47,0.47,0,0.38,1.83,0.96
( 2023/02/09 16:06:44.337) #left_data: ,0.24,0.47,0.47,0.47,0,0.38,1.83,0.96
( 2023/02/09 16:06:44.398) #left_data: ,0.24,0.47,0.47,0.47,0,0.38,1.83,0.96
( 2023/02/09 16:06:44.457) #left_data: ,0.23,0.45,0.46,0.45,0,0.38,2.16,1.37
( 2023/02/09 16:06:44.515) #left_data: ,0.24,0.48,0.47,0.49,0,0.4,2.23,1.49
( 2023/02/09 16:06:44.576) #left_data: ,0.24,0.48,0.47,0.49,0,0.4,2.23,1.49
( 2023/02/09 16:06:44.642) #left_data: ,0.24,0.48,0.47,0.49,0,0.4,2.23,1.49
( 2023/02/09 16:06:44.704) #left_data: ,0.27,0.57,0.59,0.59,0,0.47,2.42,1.76
( 2023/02/09 16:06:44.762) #left_data: ,0.27,0.57,0.59,0.59,0,0.47,2.42,1.76
( 2023/02/09 16:06:44.820) #left_data: ,0.32,0.72,0.67,0.62,0,0.49,2.34,1.67
( 2023/02/09 16:06:44.878) #left_data: ,0.37,0.84,0.74,0.66,0,0.51,2.26,1.57
( 2023/02/09 16:06:44.941) #left_data: ,0.42,0.94,0.82,0.73,0,0.54,2.08,1.32
( 2023/02/09 16:06:45.005) #left_data: ,0.44,0.97,0.88,0.79,0,0.55,1.89,1.07
( 2023/02/09 16:06:45.070) #left_data: ,0.48,1.04,0.97,0.85,0,0.58,1.67,0.85
( 2023/02/09 16:06:45.127) #left_data: ,0.48,1.04,0.97,0.85,0,0.58,1.67,0.85
( 2023/02/09 16:06:45.186) #left_data: ,0.53,1.09,1.03,0.92,0,0.61,1.51,0.7
( 2023/02/09 16:06:45.248) #left_data: ,0.54,1.13,1.05,0.96,0,0.61,1.3,0.53
( 2023/02/09 16:06:45.312) #left_data: ,0.54,1.13,1.05,0.96,0,0.61,1.3,0.53
( 2023/02/09 16:06:45.374) #left_data: ,0.58,1.17,1.11,0.99,0,0.6,0.99,0.28
( 2023/02/09 16:06:45.430) #left_data: ,0.58,1.17,1.11,0.99,0,0.6,0.99,0.28
( 2023/02/09 16:06:45.486) #left_data: ,0.58,1.17,1.11,0.99,0,0.6,0.99,0.28
( 2023/02/09 16:06:45.544) #left_data: ,0.58,1.18,1.12,1,0,0.59,0.9,0.2
( 2023/02/09 16:06:45.607) #left_data: ,0.58,1.19,1.12,1,0,0.59,0.88,0.13
( 2023/02/09 16:06:45.676) #left_data: ,0.58,1.19,1.12,1,0,0.59,0.88,0.13
( 2023/02/09 16:06:45.738) #left_data: ,0.59,1.18,1.13,1,0,0.58,0.65,1.26
( 2023/02/09 16:06:45.796) #left_data: ,0.59,1.18,1.13,1,0,0.58,0.65,1.26
( 2023/02/09 16:06:45.855) #left_data: ,0.57,1.18,1.12,0.99,0,0.57,0.66,1.26
( 2023/02/09 16:06:45.919) #left_data: ,0.52,1.16,1.08,0.95,0,0.54,0.7,1.26
( 2023/02/09 16:06:45.985) #left_data: ,0.52,1.16,1.08,0.95,0,0.54,0.7,1.26
( 2023/02/09 16:06:46.045) #left_data: ,0.51,1.17,1.07,0.93,0,0.52,0.78,0.01
( 2023/02/09 16:06:46.101) #left_data: ,0.47,1.13,1.03,0.89,0,0.5,0.82,0.05
( 2023/02/09 16:06:46.160) #left_data: ,0.47,1.13,1.03,0.89,0,0.5,0.82,0.05
( 2023/02/09 16:06:46.223) #left_data: ,0.42,1,0.94,0.82,0,0.45,0.81,0.03
( 2023/02/09 16:06:46.288) #left_data: ,0.41,0.98,0.92,0.82,0,0.46,0.79,0.01
( 2023/02/09 16:06:46.350) #left_data: ,0.42,0.99,0.92,0.83,0,0.45,0.73,1.26
( 2023/02/09 16:06:46.407) #left_data: ,0.42,0.99,0.92,0.83,0,0.45,0.73,1.26
( 2023/02/09 16:06:46.465) #left_data: ,0.43,0.99,0.94,0.85,0,0.46,0.72,1.26
( 2023/02/09 16:06:46.528) #left_data: ,0.41,0.97,0.91,0.83,0,0.46,0.84,0.09
( 2023/02/09 16:06:46.592) #left_data: ,0.41,0.97,0.91,0.83,0,0.46,0.84,0.09
( 2023/02/09 16:06:46.656) #left_data: ,0.36,0.9,0.83,0.81,0,0.46,1.04,0.26
( 2023/02/09 16:06:46.717) #left_data: ,0.36,0.9,0.83,0.81,0,0.46,1.04,0.26
( 2023/02/09 16:06:46.774) #left_data: ,0.36,0.9,0.83,0.81,0,0.46,1.04,0.26
( 2023/02/09 16:06:46.833) #left_data: ,0.33,0.82,0.8,0.79,0,0.46,1.36,0.46
( 2023/02/09 16:06:46.898) #left_data: ,0.32,0.79,0.78,0.76,0,0.46,1.37,0.53
( 2023/02/09 16:06:46.963) #left_data: ,0.32,0.79,0.78,0.76,0,0.46,1.37,0.53
( 2023/02/09 16:06:47.024) #left_data: ,0.32,0.79,0.78,0.76,0,0.46,1.37,0.53
( 2023/02/09 16:06:47.082) #left_data: ,0.31,0.73,0.75,0.72,0,0.46,1.43,0.59
( 2023/02/09 16:06:47.141) #left_data: ,0.3,0.72,0.74,0.71,0,0.45,1.43,0.61
( 2023/02/09 16:06:47.202) #left_data: ,0.3,0.72,0.74,0.71,0,0.45,1.43,0.61
( 2023/02/09 16:06:47.265) #left_data: ,0.31,0.7,0.72,0.7,0,0.45,1.47,0.61
( 2023/02/09 16:06:47.326) #left_data: ,0.29,0.68,0.72,0.7,0,0.45,1.53,0.65
( 2023/02/09 16:06:47.383) #left_data: ,0.28,0.64,0.69,0.68,0,0.44,1.63,0.76
( 2023/02/09 16:06:47.440) #left_data: ,0.28,0.64,0.69,0.68,0,0.44,1.63,0.76
( 2023/02/09 16:06:47.499) #left_data: ,0.25,0.54,0.63,0.6,0,0.42,1.78,0.9
( 2023/02/09 16:06:47.563) #left_data: ,0.21,0.41,0.56,0.52,0,0.39,1.96,1.18
( 2023/02/09 16:06:47.630) #left_data: ,0.17,0.35,0.5,0.47,0,0.37,2.06,1.36
( 2023/02/09 16:06:47.692) #left_data: ,0.17,0.33,0.48,0.43,0,0.37,2.11,1.41
( 2023/02/09 16:06:47.750) #left_data: ,0.19,0.37,0.49,0.44,0,0.37,2.13,1.47
( 2023/02/09 16:06:47.809) #left_data: ,0.19,0.39,0.5,0.46,0,0.38,2.11,1.45
( 2023/02/09 16:06:47.873) #left_data: ,0.2,0.39,0.5,0.47,0,0.38,2.13,1.45
( 2023/02/09 16:06:47.937) #left_data: ,0.21,0.39,0.5,0.48,0,0.38,2.13,1.41
( 2023/02/09 16:06:47.997) #left_data: ,0.21,0.39,0.5,0.48,0,0.38,2.13,1.41
( 2023/02/09 16:06:48.055) #left_data: ,0.21,0.4,0.5,0.48,0,0.37,2.18,1.43
( 2023/02/09 16:06:48.118) #left_data: ,0.22,0.42,0.51,0.48,0,0.38,2.11,1.43
( 2023/02/09 16:06:48.178) #left_data: ,0.22,0.42,0.51,0.48,0,0.38,2.11,1.43
( 2023/02/09 16:06:48.239) #left_data: ,0.22,0.42,0.51,0.48,0,0.38,2.11,1.43
( 2023/02/09 16:06:48.303) #left_data: ,0.22,0.41,0.51,0.47,0,0.37,2.13,1.43
( 2023/02/09 16:06:48.360) #left_data: ,0.22,0.41,0.51,0.47,0,0.37,2.13,1.43
( 2023/02/09 16:06:48.417) #left_data: ,0.22,0.4,0.5,0.46,0,0.37,2.16,1.45
( 2023/02/09 16:06:48.476) #left_data: ,0.22,0.41,0.5,0.47,0,0.38,2.16,1.45
( 2023/02/09 16:06:48.539) #left_data: ,0.22,0.41,0.51,0.48,0,0.38,2.21,1.45
( 2023/02/09 16:06:48.606) #left_data: ,0.22,0.41,0.51,0.49,0,0.38,2.18,1.45
( 2023/02/09 16:06:48.667) #left_data: ,0.22,0.41,0.51,0.49,0,0.39,2.21,1.45
( 2023/02/09 16:06:48.725) #left_data: ,0.22,0.41,0.51,0.49,0,0.39,2.21,1.45
( 2023/02/09 16:06:48.787) #left_data: ,0.23,0.41,0.51,0.49,0,0.39,2.18,1.47
( 2023/02/09 16:06:48.850) #left_data: ,0.24,0.46,0.56,0.55,0,0.41,2.13,1.39
( 2023/02/09 16:06:48.913) #left_data: ,0.24,0.46,0.56,0.55,0,0.41,2.13,1.39
( 2023/02/09 16:06:48.975) #left_data: ,0.24,0.47,0.58,0.57,0,0.42,2.11,1.34
( 2023/02/09 16:06:49.040) #left_data: ,0.25,0.49,0.6,0.6,0,0.43,2.06,1.32
( 2023/02/09 16:06:49.098) #left_data: ,0.27,0.53,0.62,0.62,0,0.44,2.01,1.23
( 2023/02/09 16:06:49.158) #left_data: ,0.28,0.54,0.64,0.64,0,0.45,2.03,1.21
( 2023/02/09 16:06:49.220) #left_data: ,0.29,0.56,0.64,0.66,0,0.45,2.01,1.19
( 2023/02/09 16:06:49.283) #left_data: ,0.3,0.57,0.65,0.66,0,0.45,2.03,1.18
( 2023/02/09 16:06:49.340) #left_data: ,0.29,0.57,0.66,0.67,0,0.46,1.99,1.16
( 2023/02/09 16:06:49.398) #left_data: ,0.29,0.59,0.68,0.69,0,0.46,1.96,1.12
( 2023/02/09 16:06:49.458) #left_data: ,0.29,0.59,0.68,0.69,0,0.46,1.96,1.12
( 2023/02/09 16:06:49.521) #left_data: ,0.3,0.59,0.68,0.7,0,0.46,1.99,1.12
( 2023/02/09 16:06:49.586) #left_data: ,0.3,0.57,0.66,0.69,0,0.46,2.03,1.18
( 2023/02/09 16:06:49.651) #left_data: ,0.3,0.57,0.66,0.69,0,0.46,2.03,1.18
( 2023/02/09 16:06:49.708) #left_data: ,0.29,0.57,0.65,0.68,0,0.46,2.06,1.23
( 2023/02/09 16:06:49.768) #left_data: ,0.3,0.58,0.68,0.71,0,0.47,2.01,1.19
( 2023/02/09 16:06:49.831) #left_data: ,0.3,0.58,0.68,0.71,0,0.47,2.01,1.19
( 2023/02/09 16:06:49.896) #left_data: ,0.3,0.6,0.7,0.71,0,0.47,1.94,1.14
( 2023/02/09 16:06:49.958) #left_data: ,0.3,0.61,0.72,0.74,0,0.48,1.92,1.07
( 2023/02/09 16:06:50.014) #left_data: ,0.3,0.61,0.72,0.74,0,0.48,1.92,1.07
( 2023/02/09 16:06:50.073) #left_data: ,0.3,0.61,0.72,0.74,0,0.48,1.92,1.07
( 2023/02/09 16:06:50.136) #left_data: ,0.35,0.67,0.77,0.79,0,0.5,1.74,0.93
( 2023/02/09 16:06:50.201) #left_data: ,0.35,0.67,0.77,0.79,0,0.5,1.74,0.93
( 2023/02/09 16:06:50.265) #left_data: ,0.35,0.68,0.77,0.79,0,0.5,1.76,0.87
( 2023/02/09 16:06:50.323) #left_data: ,0.37,0.7,0.78,0.8,0,0.5,1.61,0.72
( 2023/02/09 16:06:50.381) #left_data: ,0.37,0.7,0.78,0.8,0,0.5,1.61,0.72
( 2023/02/09 16:06:50.440) #left_data: ,0.37,0.72,0.78,0.8,0,0.5,1.57,0.7
( 2023/02/09 16:06:50.504) #left_data: ,0.37,0.72,0.79,0.8,0,0.5,1.57,0.68
( 2023/02/09 16:06:50.570) #left_data: ,0.38,0.73,0.79,0.8,0,0.5,1.53,0.66
( 2023/02/09 16:06:50.632) #left_data: ,0.39,0.75,0.8,0.8,0,0.49,1.47,0.62
( 2023/02/09 16:06:50.689) #left_data: ,0.39,0.77,0.8,0.81,0,0.5,1.43,0.59
( 2023/02/09 16:06:50.748) #left_data: ,0.4,0.8,0.81,0.82,0,0.5,1.34,0.49
( 2023/02/09 16:06:50.814) #left_data: ,0.4,0.83,0.82,0.82,0,0.5,1.28,0.47
( 2023/02/09 16:06:50.877) #left_data: ,0.4,0.84,0.82,0.82,0,0.5,1.3,0.46
( 2023/02/09 16:06:50.939) #left_data: ,0.41,0.86,0.82,0.83,0,0.5,1.25,0.42
( 2023/02/09 16:06:50.996) #left_data: ,0.41,0.87,0.83,0.83,0,0.5,1.25,0.4
( 2023/02/09 16:06:51.053) #left_data: ,0.41,0.87,0.83,0.83,0,0.5,1.25,0.4
( 2023/02/09 16:06:51.113) #left_data: ,0.41,0.87,0.83,0.83,0,0.5,1.25,0.4
( 2023/02/09 16:06:51.176) #left_data: ,0.41,0.87,0.83,0.82,0,0.49,1.25,0.4
( 2023/02/09 16:06:51.244) #left_data: ,0.41,0.86,0.82,0.81,0,0.48,1.25,0.42
( 2023/02/09 16:06:51.306) #left_data: ,0.41,0.86,0.82,0.81,0,0.48,1.25,0.42
( 2023/02/09 16:06:51.366) #left_data: ,0.41,0.86,0.82,0.81,0,0.48,1.25,0.4
( 2023/02/09 16:06:51.430) #left_data: ,0.42,0.87,0.82,0.81,0,0.48,1.23,0.39
( 2023/02/09 16:06:51.497) #left_data: ,0.42,0.87,0.82,0.81,0,0.48,1.23,0.39
( 2023/02/09 16:06:51.561) #left_data: ,0.42,0.87,0.82,0.81,0,0.48,1.23,0.39
( 2023/02/09 16:06:51.624) #left_data: ,0.42,0.86,0.83,0.82,0,0.48,1.21,0.35
( 2023/02/09 16:06:51.680) #left_data: ,0.42,0.86,0.83,0.82,0,0.48,1.23,0.38
( 2023/02/09 16:06:51.741) #left_data: ,0.41,0.86,0.82,0.81,0,0.48,1.25,0.39
( 2023/02/09 16:06:51.805) #left_data: ,0.4,0.85,0.82,0.81,0,0.48,1.28,0.41
( 2023/02/09 16:06:51.871) #left_data: ,0.4,0.84,0.82,0.8,0,0.48,1.32,0.49
( 2023/02/09 16:06:51.931) #left_data: ,0.4,0.81,0.8,0.79,0,0.48,1.37,0.53
