( 2023/02/09 19:29:05.637) #left_data: ,L_FSR1,L_FSR2,L_FSR3,L_FSR4,L_FSR5,L_FSR6,L_FSR7,L_FSR8
( 2023/02/09 19:31:48.040) #left_data: ,1.05,0.21,0.41,0.19,0.0,0.0,0.0,0.0
( 2023/02/09 19:31:48.104) #left_data: ,1.05,0.21,0.41,0.19,0.0,0.0,0.0,0.0
( 2023/02/09 19:31:48.163) #left_data: ,6.27,5.92,5.66,2.39,0.0,1.13,0.0,0.0
( 2023/02/09 19:31:48.223) #left_data: ,6.27,6.13,5.54,2.23,0.0,0.05,0.0,0.0
( 2023/02/09 19:31:48.287) #left_data: ,6.27,6.13,5.54,2.23,0.0,0.05,0.0,0.0
( 2023/02/09 19:31:48.353) #left_data: ,6.27,5.66,4.96,1.37,0.0,0.74,0.0,0.0
( 2023/02/09 19:31:48.416) #left_data: ,6.42,5.42,3.99,0.05,0.0,0.26,0.0,0.0
( 2023/02/09 19:31:48.473) #left_data: ,6.42,5.42,3.99,0.05,0.0,0.26,0.0,0.0
( 2023/02/09 19:31:48.531) #left_data: ,6.42,5.42,4.08,0.63,0.0,0.42,0.0,0.0
( 2023/02/09 19:31:48.592) #left_data: ,6.57,5.48,4.03,0.5,0.0,0.36,0.0,0.0
( 2023/02/09 19:31:48.658) #left_data: ,6.8,5.12,4.03,0.85,0.0,0.35,0.0,0.0
( 2023/02/09 19:31:48.725) #left_data: ,5.99,4.69,3.11,0.63,0.0,0.39,0.0,0.0
( 2023/02/09 19:31:48.786) #left_data: ,5.42,3.62,2.56,1.47,0.0,0.45,0.0,0.0
( 2023/02/09 19:31:48.844) #left_data: ,0.22,0.0,0.06,0.16,0.0,0.0,0.0,0.0
( 2023/02/09 19:31:48.904) #left_data: ,0.22,0.0,0.06,0.16,0.0,0.0,0.0,0.0
( 2023/02/09 19:31:48.968) #left_data: ,0.16,0.0,0.05,0.08,0.0,0.0,0.0,0.0
( 2023/02/09 19:31:49.033) #left_data: ,0.18,0.0,0.06,0.08,0.0,0.0,0.0,0.0
( 2023/02/09 19:31:49.102) #left_data: ,0.25,0.0,0.04,0.05,0.0,0.0,0.0,0.0
( 2023/02/09 19:31:49.160) #left_data: ,0.25,0.0,0.04,0.05,0.0,0.0,0.0,0.0
( 2023/02/09 19:31:49.219) #left_data: ,0.24,0.0,0.03,0.01,0.0,0.0,0.0,0.0
( 2023/02/09 19:31:49.284) #left_data: ,0.15,0.03,0.05,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 19:31:49.347) #left_data: ,0.15,0.03,0.05,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 19:31:49.406) #left_data: ,0.11,0.05,0.08,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 19:31:49.465) #left_data: ,0.04,0.07,0.09,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 19:31:49.523) #left_data: ,0.1,0.02,0.12,0.51,0.0,0.76,2.98,2.31
( 2023/02/09 19:31:49.584) #left_data: ,0.1,0.02,0.12,0.51,0.0,0.76,2.98,2.31
( 2023/02/09 19:31:49.651) #left_data: ,0.31,0.37,0.48,0.83,0.0,0.13,3.95,3.05
( 2023/02/09 19:31:49.715) #left_data: ,0.62,0.04,1.12,0.12,0.04,1.28,4.85,3.7
( 2023/02/09 19:31:49.773) #left_data: ,0.91,1.72,0.9,0.94,0.07,1.87,4.75,3.32
( 2023/02/09 19:31:49.832) #left_data: ,1.22,2.64,1.96,1.37,0.08,1.99,3.47,1.43
( 2023/02/09 19:31:49.892) #left_data: ,0.45,3.55,2.47,1.53,0.08,1.89,2.56,0.34
( 2023/02/09 19:31:49.960) #left_data: ,0.45,3.55,2.47,1.53,0.08,1.89,2.56,0.34
( 2023/02/09 19:31:50.029) #left_data: ,1.11,4.4,2.64,1.32,0.08,1.47,2.47,0.15
( 2023/02/09 19:31:50.091) #left_data: ,1.11,4.4,2.64,1.32,0.08,1.47,2.47,0.15
( 2023/02/09 19:31:50.149) #left_data: ,1.59,4.69,2.67,1.07,0.07,1.09,2.18,1.17
( 2023/02/09 19:31:50.207) #left_data: ,4.35,6.13,3.99,1.25,0.0,1.07,0.22,0.0
( 2023/02/09 19:31:50.274) #left_data: ,4.35,6.13,3.99,1.25,0.0,1.07,0.22,0.0
( 2023/02/09 19:31:50.339) #left_data: ,5.24,6.42,4.35,0.99,0.0,0.44,0.0,0.0
( 2023/02/09 19:31:50.401) #left_data: ,5.36,2.31,1.23,0.45,0.0,0.0,0.0,0.0
( 2023/02/09 19:31:50.458) #left_data: ,5.36,2.31,1.23,0.45,0.0,0.0,0.0,0.0
( 2023/02/09 19:31:50.521) #left_data: ,0.88,0.31,0.31,0.05,0.0,0.0,0.0,0.0
( 2023/02/09 19:31:50.585) #left_data: ,0.2,0.0,0.01,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 19:31:50.658) #left_data: ,0.17,0.0,0.03,0.02,0.0,0.0,0.0,0.0
( 2023/02/09 19:31:50.721) #left_data: ,0.17,0.0,0.03,0.02,0.0,0.0,0.0,0.0
( 2023/02/09 19:31:50.779) #left_data: ,0.2,0.0,0.03,0.01,0.0,0.0,0.0,0.0
( 2023/02/09 19:31:50.838) #left_data: ,0.23,0.0,0.04,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 19:31:50.896) #left_data: ,0.21,0.0,0.04,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 19:31:50.963) #left_data: ,0.21,0.0,0.04,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 19:31:51.029) #left_data: ,0.18,0.0,0.04,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 19:31:51.091) #left_data: ,0.0,0.0,0.02,0.05,0.0,0.0,0.89,0.9
( 2023/02/09 19:31:51.148) #left_data: ,0.0,0.0,0.02,0.05,0.0,0.0,0.89,0.9
( 2023/02/09 19:31:51.207) #left_data: ,0.14,0.0,0.14,0.53,0.0,0.75,3.43,2.98
( 2023/02/09 19:31:51.273) #left_data: ,0.22,0.42,0.67,0.84,0.0,1.15,4.3,3.55
( 2023/02/09 19:31:51.341) #left_data: ,0.34,1.21,0.09,1.25,0.0,1.21,4.8,3.99
( 2023/02/09 19:31:51.403) #left_data: ,0.42,0.78,1.37,1.12,0.02,2.36,4.75,3.99
( 2023/02/09 19:31:51.460) #left_data: ,0.44,1.11,1.94,1.67,0.04,2.79,4.12,2.98
( 2023/02/09 19:31:51.523) #left_data: ,0.47,1.23,2.34,2.11,0.04,2.92,3.18,1.92
( 2023/02/09 19:31:51.588) #left_data: ,0.48,1.37,2.44,2.13,0.04,2.98,3.55,2.34
( 2023/02/09 19:31:51.655) #left_data: ,0.56,1.74,2.61,2.31,0.04,3.01,3.36,1.94
( 2023/02/09 19:31:51.717) #left_data: ,0.64,1.94,2.85,2.5,0.04,3.01,2.98,1.36
( 2023/02/09 19:31:51.776) #left_data: ,0.78,2.26,3.29,2.73,0.03,3.11,2.13,0.28
( 2023/02/09 19:31:51.835) #left_data: ,1.08,2.73,3.91,3.4,0.05,3.25,1.2,0.51
( 2023/02/09 19:31:51.894) #left_data: ,1.08,2.73,3.91,3.4,0.05,3.25,1.2,0.51
( 2023/02/09 19:31:51.957) #left_data: ,0.78,3.01,4.59,4.03,0.02,3.05,0.0,0.0
( 2023/02/09 19:31:52.024) #left_data: ,2.92,1.09,3.78,3.4,0.0,0.77,0.0,0.0
( 2023/02/09 19:31:52.089) #left_data: ,2.92,1.09,3.78,3.4,0.0,0.77,0.0,0.0
( 2023/02/09 19:31:52.151) #left_data: ,3.18,0.01,0.92,1.25,0.0,0.0,0.0,0.0
( 2023/02/09 19:31:52.211) #left_data: ,0.21,0.0,0.0,0.04,0.0,0.0,0.0,0.0
( 2023/02/09 19:31:52.277) #left_data: ,0.08,0.0,0.0,0.03,0.0,0.0,0.0,0.0
( 2023/02/09 19:31:52.342) #left_data: ,0.08,0.0,0.0,0.03,0.0,0.0,0.0,0.0
( 2023/02/09 19:31:52.414) #left_data: ,0.22,0.0,0.02,0.03,0.0,0.0,0.0,0.0
( 2023/02/09 19:31:52.474) #left_data: ,0.26,0.0,0.03,0.01,0.0,0.0,0.0,0.0
( 2023/02/09 19:31:52.534) #left_data: ,0.25,0.0,0.04,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 19:31:52.599) #left_data: ,0.2,0.01,0.02,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 19:31:52.667) #left_data: ,0.52,0.08,0.41,0.27,0.0,0.0,0.0,0.0
( 2023/02/09 19:31:52.728) #left_data: ,3.4,4.45,5.12,2.42,0.0,1.2,0.0,0.0
( 2023/02/09 19:31:52.789) #left_data: ,3.7,5.01,5.12,3.4,0.23,2.67,0.88,0.1
( 2023/02/09 19:31:52.849) #left_data: ,3.7,4.9,4.96,3.4,0.16,2.21,0.39,0.0
( 2023/02/09 19:31:52.912) #left_data: ,3.7,4.9,4.96,3.4,0.16,2.21,0.39,0.0
( 2023/02/09 19:31:52.976) #left_data: ,2.58,3.78,4.3,3.08,0.12,2.06,0.58,0.05
( 2023/02/09 19:31:53.040) #left_data: ,2.01,3.4,4.3,3.11,0.06,1.69,0.09,0.0
( 2023/02/09 19:31:53.097) #left_data: ,2.01,3.4,4.3,3.11,0.06,1.69,0.09,0.0
( 2023/02/09 19:31:53.157) #left_data: ,2.18,3.51,4.4,3.29,0.07,1.94,0.13,0.0
( 2023/02/09 19:31:53.219) #left_data: ,2.23,3.43,4.45,3.43,0.09,2.06,0.51,0.02
( 2023/02/09 19:31:53.286) #left_data: ,1.94,2.76,4.08,3.51,0.14,2.67,0.59,0.38
( 2023/02/09 19:31:53.352) #left_data: ,1.85,2.34,3.62,3.55,0.1,2.58,1.26,0.05
( 2023/02/09 19:31:53.414) #left_data: ,2.79,2.82,3.74,3.55,0.05,1.83,0.41,0.0
( 2023/02/09 19:31:53.474) #left_data: ,2.79,2.82,3.74,3.55,0.05,1.83,0.41,0.0
( 2023/02/09 19:31:53.535) #left_data: ,3.08,0.0,1.08,0.86,0.0,0.0,0.0,0.0
( 2023/02/09 19:31:53.600) #left_data: ,0.77,0.07,0.24,0.24,0.0,0.0,0.0,0.0
( 2023/02/09 19:31:53.665) #left_data: ,0.18,0.0,0.04,0.1,0.0,0.0,0.0,0.0
( 2023/02/09 19:31:53.729) #left_data: ,0.15,0.0,0.06,0.14,0.0,0.0,0.0,0.0
( 2023/02/09 19:31:53.788) #left_data: ,0.22,0.0,0.08,0.16,0.0,0.0,0.0,0.0
( 2023/02/09 19:31:53.845) #left_data: ,0.18,0.0,0.06,0.04,0.0,0.0,0.0,0.0
( 2023/02/09 19:31:53.906) #left_data: ,0.14,0.0,0.09,0.03,0.0,0.0,0.0,0.0
( 2023/02/09 19:31:53.971) #left_data: ,0.13,0.05,0.11,0.02,0.0,0.0,0.0,0.0
( 2023/02/09 19:31:54.035) #left_data: ,0.14,0.06,0.12,0.01,0.0,0.0,0.0,0.0
( 2023/02/09 19:31:54.092) #left_data: ,0.16,0.02,0.07,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 19:31:54.150) #left_data: ,3.11,1.55,2.79,0.58,0.0,0.0,0.0,0.0
( 2023/02/09 19:31:54.211) #left_data: ,5.42,5.42,5.54,3.25,0.0,0.32,0.0,0.0
( 2023/02/09 19:31:54.277) #left_data: ,5.3,5.54,5.12,2.73,0.01,0.88,0.0,0.0
( 2023/02/09 19:31:54.342) #left_data: ,5.3,5.54,5.12,2.73,0.01,0.88,0.0,0.0
( 2023/02/09 19:31:54.407) #left_data: ,4.17,4.54,3.43,1.16,0.05,1.25,0.92,0.19
( 2023/02/09 19:31:54.468) #left_data: ,4.03,4.35,2.82,0.99,0.08,0.09,0.22,0.47
( 2023/02/09 19:31:54.526) #left_data: ,4.03,4.35,2.82,0.99,0.08,0.09,0.22,0.47
( 2023/02/09 19:31:54.590) #left_data: ,4.12,4.4,2.36,0.33,0.06,0.99,0.27,0.41
( 2023/02/09 19:31:54.658) #left_data: ,4.21,3.95,2.18,0.54,0.07,1.09,1.19,0.59
( 2023/02/09 19:31:54.720) #left_data: ,4.54,3.82,2.28,1.04,0.09,0.01,1.41,0.4
( 2023/02/09 19:31:54.780) #left_data: ,4.69,3.86,2.47,1.36,0.08,0.17,1.07,0.19
( 2023/02/09 19:31:54.840) #left_data: ,4.03,2.98,2.16,1.59,0.0,1.17,0.38,0.0
( 2023/02/09 19:31:54.902) #left_data: ,4.59,2.31,1.16,0.64,0.0,0.0,0.0,0.0
( 2023/02/09 19:31:54.966) #left_data: ,0.41,0.84,0.34,0.04,0.0,0.0,0.0,0.0
( 2023/02/09 19:31:55.029) #left_data: ,0.1,0.0,0.07,0.02,0.0,0.0,0.0,0.0
( 2023/02/09 19:31:55.090) #left_data: ,0.11,0.0,0.08,0.04,0.0,0.0,0.0,0.0
( 2023/02/09 19:31:55.200) #left_data: ,0.16,0.0,0.06,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 19:31:55.264) #left_data: ,0.15,0.0,0.06,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 19:31:55.329) #left_data: ,0.21,0.01,0.07,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 19:31:55.392) #left_data: ,0.18,0.03,0.07,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 19:31:55.457) #left_data: ,0.13,0.06,0.11,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 19:31:55.516) #left_data: ,0.16,0.0,0.04,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 19:31:55.578) #left_data: ,3.62,0.5,1.25,0.91,0.0,0.0,0.0,0.0
( 2023/02/09 19:31:55.646) #left_data: ,5.48,4.59,4.4,2.42,0.0,0.11,0.0,0.0
( 2023/02/09 19:31:55.708) #left_data: ,5.6,4.96,3.95,2.06,0.19,1.25,0.55,0.27
( 2023/02/09 19:31:55.767) #left_data: ,5.48,4.96,3.4,1.12,0.13,0.16,0.88,0.37
( 2023/02/09 19:31:55.826) #left_data: ,5.01,4.45,2.76,0.55,0.1,1.07,1.09,0.43
( 2023/02/09 19:31:55.885) #left_data: ,3.95,4.08,1.92,1.22,0.06,0.91,1.47,0.67
( 2023/02/09 19:31:55.950) #left_data: ,3.95,4.08,1.92,1.22,0.06,0.91,1.47,0.67
( 2023/02/09 19:31:56.016) #left_data: ,4.64,4.03,1.87,1.27,0.07,0.91,0.76,0.23
( 2023/02/09 19:31:56.076) #left_data: ,4.64,4.03,1.87,1.27,0.07,0.91,0.76,0.23
( 2023/02/09 19:31:56.133) #left_data: ,5.3,4.21,2.5,0.5,0.03,0.94,0.86,0.0
( 2023/02/09 19:31:56.193) #left_data: ,5.6,4.49,2.92,1.18,0.0,0.81,0.23,0.0
( 2023/02/09 19:31:56.257) #left_data: ,4.85,3.55,2.61,1.51,0.01,1.05,0.34,0.0
( 2023/02/09 19:31:56.326) #left_data: ,5.18,2.95,1.59,1.26,0.0,0.0,0.0,0.0
( 2023/02/09 19:31:56.388) #left_data: ,2.08,1.08,0.52,0.18,0.0,0.0,0.0,0.0
( 2023/02/09 19:31:56.445) #left_data: ,0.25,0.0,0.07,0.14,0.0,0.0,0.0,0.0
( 2023/02/09 19:31:56.506) #left_data: ,0.21,0.0,0.07,0.11,0.0,0.0,0.0,0.0
( 2023/02/09 19:31:56.572) #left_data: ,0.21,0.0,0.11,0.16,0.0,0.0,0.0,0.0
( 2023/02/09 19:31:56.639) #left_data: ,0.26,0.0,0.09,0.11,0.0,0.0,0.0,0.0
( 2023/02/09 19:31:56.703) #left_data: ,0.32,0.0,0.06,0.06,0.0,0.0,0.0,0.0
( 2023/02/09 19:31:56.761) #left_data: ,0.44,0.0,0.05,0.03,0.0,0.0,0.0,0.0
( 2023/02/09 19:31:56.822) #left_data: ,0.57,0.0,0.03,0.01,0.0,0.0,0.0,0.0
( 2023/02/09 19:31:56.885) #left_data: ,0.49,0.0,0.06,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 19:31:56.951) #left_data: ,0.49,0.0,0.02,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 19:31:57.014) #left_data: ,0.49,0.0,0.02,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 19:31:57.072) #left_data: ,4.75,0.17,1.09,0.99,0.0,0.0,0.0,0.0
( 2023/02/09 19:31:57.133) #left_data: ,5.99,5.79,4.85,2.76,0.2,1.99,0.65,0.17
( 2023/02/09 19:31:57.193) #left_data: ,5.99,5.79,4.85,2.76,0.2,1.99,0.65,0.17
( 2023/02/09 19:31:57.258) #left_data: ,5.6,5.6,4.26,1.99,0.05,0.58,0.2,0.0
( 2023/02/09 19:31:57.324) #left_data: ,5.12,5.12,3.58,1.37,0.03,1.19,0.17,0.0
( 2023/02/09 19:31:57.390) #left_data: ,5.36,4.9,3.51,0.96,0.0,0.76,0.0,0.0
( 2023/02/09 19:31:57.448) #left_data: ,5.79,4.8,3.58,1.43,0.0,0.93,0.0,0.0
( 2023/02/09 19:31:57.507) #left_data: ,5.73,4.17,3.74,2.18,0.0,1.01,0.0,0.0
( 2023/02/09 19:31:57.572) #left_data: ,6.2,3.86,3.95,3.01,0.0,0.96,0.0,0.0
( 2023/02/09 19:31:57.642) #left_data: ,5.42,2.82,3.66,3.11,0.0,0.79,0.0,0.0
( 2023/02/09 19:31:57.712) #left_data: ,1.01,0.19,0.63,0.59,0.0,0.0,0.0,0.0
( 2023/02/09 19:31:57.771) #left_data: ,1.01,0.19,0.63,0.59,0.0,0.0,0.0,0.0
( 2023/02/09 19:31:57.831) #left_data: ,0.14,0.0,0.1,0.22,0.0,0.0,0.0,0.0
( 2023/02/09 19:31:57.895) #left_data: ,0.13,0.0,0.08,0.15,0.0,0.0,0.0,0.0
( 2023/02/09 19:31:57.960) #left_data: ,0.22,0.0,0.07,0.15,0.0,0.0,0.0,0.0
( 2023/02/09 19:31:58.024) #left_data: ,0.24,0.0,0.06,0.12,0.0,0.0,0.0,0.0
( 2023/02/09 19:31:58.081) #left_data: ,0.23,0.0,0.02,0.02,0.0,0.0,0.0,0.0
( 2023/02/09 19:31:58.140) #left_data: ,0.24,0.0,0.03,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 19:31:58.199) #left_data: ,0.18,0.0,0.03,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 19:31:58.266) #left_data: ,0.1,0.03,0.06,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 19:31:58.329) #left_data: ,0.01,0.05,0.06,0.01,0.0,0.0,0.0,0.0
( 2023/02/09 19:31:58.390) #left_data: ,0.06,0.0,0.04,0.37,0.0,0.38,4.03,3.47
( 2023/02/09 19:31:58.450) #left_data: ,0.06,0.0,0.04,0.37,0.0,0.38,4.03,3.47
( 2023/02/09 19:31:58.510) #left_data: ,0.35,0.19,0.44,0.8,0.0,1.22,5.66,4.96
( 2023/02/09 19:31:58.574) #left_data: ,0.5,0.7,0.69,0.87,0.0,0.12,6.2,5.48
( 2023/02/09 19:31:58.640) #left_data: ,0.5,0.7,0.69,0.87,0.0,0.12,6.2,5.48
( 2023/02/09 19:31:58.705) #left_data: ,0.91,2.06,0.96,0.83,0.02,0.04,6.13,5.36
( 2023/02/09 19:31:58.763) #left_data: ,0.03,2.92,1.19,0.92,0.03,0.07,5.79,4.49
( 2023/02/09 19:31:58.822) #left_data: ,0.03,2.92,1.19,0.92,0.03,0.07,5.79,4.49
( 2023/02/09 19:31:58.886) #left_data: ,2.28,4.54,1.47,1.16,0.06,0.25,3.82,1.28
( 2023/02/09 19:31:58.953) #left_data: ,2.28,4.54,1.47,1.16,0.06,0.25,3.82,1.28
( 2023/02/09 19:31:59.015) #left_data: ,4.21,5.24,2.56,0.32,0.04,0.38,1.11,0.72
( 2023/02/09 19:31:59.072) #left_data: ,5.73,5.92,3.58,0.55,0.0,0.95,0.13,0.0
( 2023/02/09 19:31:59.130) #left_data: ,6.72,6.34,3.86,1.17,0.0,0.22,0.0,0.0
( 2023/02/09 19:31:59.189) #left_data: ,7.05,5.48,2.85,0.89,0.0,0.0,0.0,0.0
( 2023/02/09 19:31:59.255) #left_data: ,6.49,1.61,1.17,0.54,0.0,0.0,0.0,0.0
( 2023/02/09 19:31:59.316) #left_data: ,4.8,0.49,0.45,0.19,0.0,0.0,0.0,0.0
( 2023/02/09 19:31:59.374) #left_data: ,0.4,0.0,0.03,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 19:31:59.432) #left_data: ,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 19:31:59.493) #left_data: ,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 19:31:59.560) #left_data: ,0.2,0.0,0.0,0.01,0.0,0.0,0.0,0.0
( 2023/02/09 19:31:59.625) #left_data: ,0.2,0.0,0.02,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 19:31:59.689) #left_data: ,0.16,0.0,0.02,0.01,0.0,0.0,0.0,0.0
( 2023/02/09 19:31:59.746) #left_data: ,0.12,0.0,0.03,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 19:31:59.804) #left_data: ,0.09,0.03,0.04,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 19:31:59.865) #left_data: ,0.07,0.06,0.08,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 19:31:59.932) #left_data: ,0.0,0.0,0.08,0.03,0.0,0.0,0.0,0.0
( 2023/02/09 19:31:59.995) #left_data: ,0.0,0.0,0.02,0.09,0.0,0.06,0.2,0.11
( 2023/02/09 19:32:00.056) #left_data: ,0.05,0.0,0.0,0.36,0.0,0.28,3.78,3.86
( 2023/02/09 19:32:00.114) #left_data: ,0.16,0.0,0.08,0.65,0.0,0.9,4.96,4.96
( 2023/02/09 19:32:00.176) #left_data: ,0.24,0.0,0.26,0.89,0.0,0.2,5.6,5.6
( 2023/02/09 19:32:00.236) #left_data: ,0.37,0.11,0.49,1.0,0.0,0.69,6.13,5.99
( 2023/02/09 19:32:00.298) #left_data: ,0.37,0.11,0.49,1.0,0.0,0.69,6.13,5.99
( 2023/02/09 19:32:00.363) #left_data: ,0.72,0.28,0.28,0.46,0.05,1.39,5.12,3.58
( 2023/02/09 19:32:00.421) #left_data: ,0.72,0.28,0.28,0.46,0.05,1.39,5.12,3.58
( 2023/02/09 19:32:00.480) #left_data: ,0.96,1.57,1.16,0.9,0.06,1.45,4.4,2.67
( 2023/02/09 19:32:00.545) #left_data: ,1.07,3.25,1.61,0.36,0.06,0.49,3.78,0.41
( 2023/02/09 19:32:00.611) #left_data: ,1.07,3.25,1.61,0.36,0.06,0.49,3.78,0.41
( 2023/02/09 19:32:00.674) #left_data: ,2.28,3.51,1.85,0.39,0.04,0.1,2.5,0.77
( 2023/02/09 19:32:00.734) #left_data: ,4.49,3.7,2.79,1.89,0.03,0.87,0.7,0.0
( 2023/02/09 19:32:00.793) #left_data: ,4.49,3.7,2.79,1.89,0.03,0.87,0.7,0.0
( 2023/02/09 19:32:00.858) #left_data: ,4.49,3.7,2.79,1.89,0.03,0.87,0.7,0.0
( 2023/02/09 19:32:00.923) #left_data: ,5.99,5.01,4.12,2.53,0.0,0.95,0.0,0.0
( 2023/02/09 19:32:00.985) #left_data: ,5.92,3.86,3.95,2.76,0.0,0.72,0.0,0.0
( 2023/02/09 19:32:01.042) #left_data: ,5.24,2.13,1.85,1.53,0.0,0.0,0.0,0.0
( 2023/02/09 19:32:01.099) #left_data: ,1.76,0.57,0.7,0.62,0.0,0.0,0.0,0.0
( 2023/02/09 19:32:01.159) #left_data: ,0.1,0.0,0.08,0.33,0.0,0.0,0.0,0.0
( 2023/02/09 19:32:01.224) #left_data: ,0.05,0.0,0.08,0.25,0.0,0.0,0.0,0.0
( 2023/02/09 19:32:01.287) #left_data: ,0.14,0.0,0.1,0.26,0.0,0.0,0.0,0.0
( 2023/02/09 19:32:01.348) #left_data: ,0.24,0.0,0.09,0.26,0.0,0.0,0.0,0.0
( 2023/02/09 19:32:01.406) #left_data: ,0.26,0.0,0.1,0.23,0.0,0.0,0.0,0.0
( 2023/02/09 19:32:01.466) #left_data: ,0.25,0.0,0.1,0.14,0.0,0.0,0.0,0.0
( 2023/02/09 19:32:01.530) #left_data: ,0.16,0.0,0.13,0.07,0.0,0.0,0.0,0.0
( 2023/02/09 19:32:01.593) #left_data: ,0.13,0.04,0.12,0.04,0.0,0.0,0.0,0.0
( 2023/02/09 19:32:01.654) #left_data: ,0.14,0.06,0.13,0.02,0.0,0.0,0.0,0.0
( 2023/02/09 19:32:01.712) #left_data: ,0.19,0.03,0.07,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 19:32:01.773) #left_data: ,0.26,1.16,1.67,0.84,0.0,0.0,0.0,0.0
( 2023/02/09 19:32:01.837) #left_data: ,2.64,3.62,4.9,2.61,0.0,0.45,0.0,0.0
( 2023/02/09 19:32:01.902) #left_data: ,2.64,3.62,4.9,2.61,0.0,0.45,0.0,0.0
( 2023/02/09 19:32:01.964) #left_data: ,4.21,5.3,4.75,2.21,0.14,1.37,0.39,0.0
( 2023/02/09 19:32:02.021) #left_data: ,4.21,5.3,4.75,2.21,0.14,1.37,0.39,0.0
( 2023/02/09 19:32:02.078) #left_data: ,4.17,5.01,4.59,1.83,0.02,0.23,0.0,0.0
( 2023/02/09 19:32:02.135) #left_data: ,4.17,4.26,4.4,1.85,0.0,1.09,0.0,0.0
( 2023/02/09 19:32:02.199) #left_data: ,4.3,3.7,4.26,1.76,0.0,1.25,0.0,0.0
( 2023/02/09 19:32:02.264) #left_data: ,4.17,3.15,4.12,1.96,0.0,0.22,0.0,0.0
( 2023/02/09 19:32:02.326) #left_data: ,4.08,2.95,3.66,2.64,0.09,1.85,0.15,0.0
( 2023/02/09 19:32:02.389) #left_data: ,3.18,1.21,2.47,3.01,0.0,1.27,0.0,0.0
( 2023/02/09 19:32:02.449) #left_data: ,3.18,1.21,2.47,3.01,0.0,1.27,0.0,0.0
( 2023/02/09 19:32:02.515) #left_data: ,2.61,0.36,1.17,0.04,0.0,0.0,0.0,0.0
( 2023/02/09 19:32:02.578) #left_data: ,0.18,0.0,0.11,0.32,0.0,0.0,0.0,0.0
( 2023/02/09 19:32:02.641) #left_data: ,0.23,0.0,0.04,0.09,0.0,0.0,0.0,0.0
( 2023/02/09 19:32:02.699) #left_data: ,0.23,0.0,0.04,0.09,0.0,0.0,0.0,0.0
( 2023/02/09 19:32:02.759) #left_data: ,0.28,0.0,0.01,0.03,0.0,0.0,0.0,0.0
( 2023/02/09 19:32:02.823) #left_data: ,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 19:32:02.887) #left_data: ,0.21,0.0,0.09,0.01,0.0,0.0,0.0,0.0
( 2023/02/09 19:32:02.947) #left_data: ,0.21,0.0,0.09,0.01,0.0,0.0,0.0,0.0
( 2023/02/09 19:32:03.004) #left_data: ,0.25,0.0,0.06,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 19:32:03.061) #left_data: ,0.75,0.08,0.34,0.22,0.0,0.0,0.0,0.0
( 2023/02/09 19:32:03.120) #left_data: ,4.45,4.69,5.01,2.13,0.0,0.96,0.0,0.0
( 2023/02/09 19:32:03.185) #left_data: ,4.59,5.73,4.9,2.67,0.36,2.42,1.61,0.75
( 2023/02/09 19:32:03.248) #left_data: ,4.4,5.66,4.12,1.45,0.2,0.63,1.18,0.43
( 2023/02/09 19:32:03.309) #left_data: ,3.95,5.42,3.58,0.78,0.08,1.05,1.16,0.1
( 2023/02/09 19:32:03.368) #left_data: ,3.47,5.24,2.95,0.29,0.06,0.93,1.21,0.17
( 2023/02/09 19:32:03.430) #left_data: ,3.47,5.24,2.95,0.29,0.06,0.93,1.21,0.17
