( 2023/02/10 13:30:53.254) #right_data: ,R_FSR1,R_FSR2,R_FSR3,R_FSR4,R_FSR5,R_FSR6,R_FSR7,R_FSR8
( 2023/02/10 13:38:58.632) #right_data: ,0.03,0.0,0.05,0.0,0.0,0.03,0.17,0.14
( 2023/02/10 13:38:58.701) #right_data: ,0.03,0.0,0.05,0.0,0.0,0.03,0.17,0.15
( 2023/02/10 13:38:58.760) #right_data: ,0.03,0.0,0.05,0.0,0.0,0.03,0.17,0.16
( 2023/02/10 13:38:58.817) #right_data: ,0.03,0.0,0.05,0.0,0.0,0.03,0.17,0.17
( 2023/02/10 13:38:58.873) #right_data: ,0.02,0.0,0.05,0.0,0.0,0.03,0.17,0.16
( 2023/02/10 13:38:58.945) #right_data: ,0.02,0.0,0.04,0.0,0.0,0.03,0.18,0.16
( 2023/02/10 13:38:59.014) #right_data: ,0.03,0.0,0.04,0.0,0.0,0.03,0.17,0.16
( 2023/02/10 13:38:59.077) #right_data: ,0.03,0.0,0.04,0.0,0.0,0.03,0.17,0.16
( 2023/02/10 13:38:59.135) #right_data: ,0.03,0.0,0.04,0.0,0.0,0.03,0.17,0.16
( 2023/02/10 13:38:59.191) #right_data: ,0.02,0.0,0.04,0.0,0.0,0.03,0.17,0.16
( 2023/02/10 13:38:59.254) #right_data: ,0.02,0.0,0.04,0.0,0.0,0.03,0.17,0.16
( 2023/02/10 13:38:59.321) #right_data: ,0.02,0.0,0.04,0.0,0.0,0.03,0.17,0.15
( 2023/02/10 13:38:59.390) #right_data: ,0.02,0.0,0.03,0.0,0.0,0.03,0.18,0.16
( 2023/02/10 13:38:59.450) #right_data: ,0.01,0.0,0.03,0.0,0.0,0.03,0.18,0.16
( 2023/02/10 13:38:59.508) #right_data: ,0.01,0.0,0.03,0.0,0.0,0.03,0.18,0.16
( 2023/02/10 13:38:59.576) #right_data: ,0.01,0.0,0.03,0.0,0.0,0.03,0.18,0.16
( 2023/02/10 13:38:59.638) #right_data: ,0.0,0.0,0.03,0.0,0.0,0.03,0.19,0.17
( 2023/02/10 13:38:59.703) #right_data: ,0.0,0.0,0.03,0.0,0.0,0.03,0.19,0.17
( 2023/02/10 13:38:59.760) #right_data: ,0.0,0.0,0.03,0.0,0.0,0.03,0.19,0.16
( 2023/02/10 13:38:59.817) #right_data: ,0.0,0.0,0.03,0.0,0.0,0.03,0.19,0.16
( 2023/02/10 13:38:59.873) #right_data: ,0.0,0.0,0.03,0.0,0.0,0.03,0.19,0.16
( 2023/02/10 13:38:59.938) #right_data: ,0.0,0.0,0.03,0.0,0.0,0.03,0.19,0.18
( 2023/02/10 13:39:00.011) #right_data: ,0.01,0.0,0.03,0.0,0.0,0.03,0.18,0.16
( 2023/02/10 13:39:00.070) #right_data: ,0.0,0.0,0.03,0.0,0.0,0.03,0.2,0.19
( 2023/02/10 13:39:00.129) #right_data: ,0.0,0.0,0.03,0.0,0.0,0.03,0.19,0.17
( 2023/02/10 13:39:00.192) #right_data: ,0.01,0.0,0.03,0.0,0.0,0.03,0.2,0.18
( 2023/02/10 13:39:00.250) #right_data: ,0.01,0.0,0.03,0.0,0.0,0.03,0.2,0.18
( 2023/02/10 13:39:00.314) #right_data: ,0.01,0.0,0.03,0.0,0.0,0.03,0.2,0.18
( 2023/02/10 13:39:00.379) #right_data: ,0.02,0.0,0.03,0.0,0.0,0.02,0.18,0.15
( 2023/02/10 13:39:00.438) #right_data: ,0.02,0.0,0.03,0.0,0.0,0.03,0.18,0.15
( 2023/02/10 13:39:00.498) #right_data: ,0.02,0.0,0.03,0.0,0.0,0.02,0.18,0.13
( 2023/02/10 13:39:00.553) #right_data: ,0.02,0.0,0.03,0.0,0.0,0.02,0.17,0.11
( 2023/02/10 13:39:00.616) #right_data: ,0.02,0.0,0.03,0.0,0.0,0.02,0.16,0.1
( 2023/02/10 13:39:00.679) #right_data: ,0.02,0.0,0.03,0.0,0.0,0.02,0.14,0.08
( 2023/02/10 13:39:00.737) #right_data: ,0.02,0.0,0.03,0.0,0.0,0.02,0.16,0.09
( 2023/02/10 13:39:00.797) #right_data: ,0.02,0.0,0.03,0.0,0.0,0.02,0.17,0.11
( 2023/02/10 13:39:00.855) #right_data: ,0.02,0.0,0.03,0.0,0.0,0.02,0.17,0.11
( 2023/02/10 13:39:00.919) #right_data: ,0.02,0.0,0.03,0.0,0.0,0.02,0.18,0.12
( 2023/02/10 13:39:00.990) #right_data: ,0.02,0.0,0.03,0.0,0.0,0.02,0.18,0.12
( 2023/02/10 13:39:01.051) #right_data: ,0.02,0.0,0.03,0.0,0.0,0.02,0.18,0.13
( 2023/02/10 13:39:01.107) #right_data: ,0.01,0.0,0.03,0.0,0.0,0.02,0.18,0.14
( 2023/02/10 13:39:01.163) #right_data: ,0.0,0.0,0.03,0.0,0.0,0.02,0.18,0.15
( 2023/02/10 13:39:01.224) #right_data: ,0.0,0.0,0.03,0.0,0.0,0.02,0.19,0.16
( 2023/02/10 13:39:01.294) #right_data: ,0.01,0.0,0.03,0.0,0.0,0.02,0.19,0.16
( 2023/02/10 13:39:01.362) #right_data: ,0.0,0.0,0.03,0.0,0.0,0.02,0.19,0.16
( 2023/02/10 13:39:01.421) #right_data: ,0.0,0.0,0.03,0.0,0.0,0.02,0.2,0.16
( 2023/02/10 13:39:01.480) #right_data: ,0.0,0.0,0.02,0.0,0.0,0.02,0.19,0.15
( 2023/02/10 13:39:01.542) #right_data: ,0.01,0.0,0.02,0.0,0.0,0.01,0.19,0.14
( 2023/02/10 13:39:01.607) #right_data: ,0.01,0.0,0.02,0.0,0.0,0.01,0.19,0.15
( 2023/02/10 13:39:01.676) #right_data: ,0.01,0.0,0.02,0.0,0.0,0.01,0.17,0.13
( 2023/02/10 13:39:01.734) #right_data: ,0.01,0.0,0.02,0.0,0.0,0.01,0.18,0.14
( 2023/02/10 13:39:01.795) #right_data: ,0.01,0.0,0.02,0.0,0.0,0.01,0.18,0.12
( 2023/02/10 13:39:01.853) #right_data: ,0.02,0.0,0.02,0.0,0.0,0.01,0.19,0.13
( 2023/02/10 13:39:01.911) #right_data: ,0.02,0.0,0.02,0.0,0.0,0.01,0.19,0.15
( 2023/02/10 13:39:01.971) #right_data: ,0.02,0.0,0.02,0.0,0.0,0.01,0.18,0.14
( 2023/02/10 13:39:02.028) #right_data: ,0.02,0.0,0.02,0.0,0.0,0.01,0.19,0.15
( 2023/02/10 13:39:02.141) #right_data: ,0.02,0.0,0.02,0.0,0.0,0.01,0.18,0.16
( 2023/02/10 13:39:02.200) #right_data: ,0.02,0.0,0.03,0.0,0.0,0.01,0.18,0.14
( 2023/02/10 13:39:02.269) #right_data: ,0.02,0.0,0.02,0.0,0.0,0.01,0.14,0.08
( 2023/02/10 13:39:02.329) #right_data: ,0.02,0.0,0.02,0.0,0.0,0.01,0.12,0.07
( 2023/02/10 13:39:02.386) #right_data: ,0.03,0.0,0.03,0.0,0.0,0.01,0.15,0.09
( 2023/02/10 13:39:02.444) #right_data: ,0.02,0.0,0.03,0.0,0.0,0.0,0.15,0.08
( 2023/02/10 13:39:02.505) #right_data: ,0.02,0.0,0.03,0.0,0.0,0.01,0.16,0.09
( 2023/02/10 13:39:02.571) #right_data: ,0.03,0.0,0.03,0.0,0.0,0.01,0.18,0.11
( 2023/02/10 13:39:02.635) #right_data: ,0.02,0.0,0.03,0.0,0.0,0.01,0.18,0.13
( 2023/02/10 13:39:02.694) #right_data: ,0.03,0.0,0.03,0.0,0.0,0.01,0.18,0.13
( 2023/02/10 13:39:02.753) #right_data: ,0.03,0.0,0.03,0.0,0.0,0.01,0.19,0.13
( 2023/02/10 13:39:02.812) #right_data: ,0.03,0.0,0.03,0.0,0.0,0.01,0.18,0.12
( 2023/02/10 13:39:02.872) #right_data: ,0.03,0.0,0.03,0.0,0.0,0.01,0.14,0.08
( 2023/02/10 13:39:02.940) #right_data: ,0.03,0.0,0.03,0.0,0.0,0.02,0.18,0.1
( 2023/02/10 13:39:03.004) #right_data: ,0.03,0.0,0.04,0.0,0.0,0.01,0.17,0.09
( 2023/02/10 13:39:03.063) #right_data: ,0.03,0.0,0.04,0.0,0.0,0.01,0.13,0.08
( 2023/02/10 13:39:03.120) #right_data: ,0.03,0.0,0.04,0.0,0.0,0.01,0.14,0.08
( 2023/02/10 13:39:03.182) #right_data: ,0.03,0.0,0.04,0.0,0.0,0.01,0.12,0.08
( 2023/02/10 13:39:03.250) #right_data: ,0.03,0.0,0.04,0.0,0.0,0.02,0.15,0.08
( 2023/02/10 13:39:03.315) #right_data: ,0.03,0.0,0.04,0.0,0.0,0.02,0.14,0.08
( 2023/02/10 13:39:03.373) #right_data: ,0.03,0.0,0.05,0.0,0.0,0.01,0.14,0.08
( 2023/02/10 13:39:03.430) #right_data: ,0.03,0.0,0.05,0.0,0.0,0.02,0.15,0.09
( 2023/02/10 13:39:03.491) #right_data: ,0.03,0.0,0.05,0.0,0.0,0.02,0.15,0.09
( 2023/02/10 13:39:03.558) #right_data: ,0.04,0.0,0.05,0.0,0.0,0.01,0.13,0.08
( 2023/02/10 13:39:03.627) #right_data: ,0.03,0.0,0.05,0.0,0.0,0.02,0.15,0.09
( 2023/02/10 13:39:03.685) #right_data: ,0.04,0.0,0.05,0.0,0.0,0.02,0.15,0.09
( 2023/02/10 13:39:03.745) #right_data: ,0.04,0.0,0.05,0.0,0.0,0.02,0.16,0.09
( 2023/02/10 13:39:03.808) #right_data: ,0.04,0.0,0.05,0.0,0.0,0.02,0.15,0.08
( 2023/02/10 13:39:03.876) #right_data: ,0.04,0.0,0.04,0.0,0.0,0.02,0.15,0.08
( 2023/02/10 13:39:03.945) #right_data: ,0.03,0.0,0.04,0.0,0.0,0.02,0.16,0.09
( 2023/02/10 13:39:04.005) #right_data: ,0.03,0.0,0.04,0.0,0.0,0.02,0.15,0.08
( 2023/02/10 13:39:04.065) #right_data: ,0.03,0.0,0.04,0.0,0.0,0.02,0.12,0.08
( 2023/02/10 13:39:04.122) #right_data: ,0.03,0.0,0.04,0.0,0.0,0.02,0.13,0.08
( 2023/02/10 13:39:04.184) #right_data: ,0.03,0.0,0.04,0.0,0.0,0.02,0.13,0.08
( 2023/02/10 13:39:04.250) #right_data: ,0.03,0.0,0.04,0.0,0.0,0.02,0.13,0.08
( 2023/02/10 13:39:04.318) #right_data: ,0.03,0.0,0.04,0.0,0.0,0.03,0.15,0.11
( 2023/02/10 13:39:04.377) #right_data: ,0.03,0.0,0.04,0.0,0.0,0.03,0.17,0.14
( 2023/02/10 13:39:04.434) #right_data: ,0.03,0.0,0.04,0.0,0.0,0.03,0.17,0.14
( 2023/02/10 13:39:04.497) #right_data: ,0.03,0.0,0.05,0.0,0.0,0.04,0.17,0.14
( 2023/02/10 13:39:04.563) #right_data: ,0.03,0.0,0.05,0.0,0.0,0.04,0.17,0.14
( 2023/02/10 13:39:04.624) #right_data: ,0.03,0.0,0.05,0.0,0.0,0.03,0.16,0.12
( 2023/02/10 13:39:04.682) #right_data: ,0.03,0.0,0.05,0.0,0.0,0.03,0.15,0.11
( 2023/02/10 13:39:04.739) #right_data: ,0.03,0.0,0.05,0.0,0.0,0.03,0.16,0.11
( 2023/02/10 13:39:04.801) #right_data: ,0.03,0.0,0.05,0.0,0.0,0.03,0.13,0.09
( 2023/02/10 13:39:04.870) #right_data: ,0.03,0.0,0.06,0.0,0.0,0.03,0.14,0.1
( 2023/02/10 13:39:04.932) #right_data: ,0.03,0.0,0.06,0.0,0.0,0.04,0.17,0.15
( 2023/02/10 13:39:04.991) #right_data: ,0.03,0.0,0.06,0.0,0.0,0.03,0.18,0.16
( 2023/02/10 13:39:05.052) #right_data: ,0.03,0.0,0.06,0.0,0.0,0.03,0.18,0.16
( 2023/02/10 13:39:05.110) #right_data: ,0.03,0.0,0.06,0.0,0.0,0.03,0.19,0.18
( 2023/02/10 13:39:05.170) #right_data: ,0.04,0.0,0.07,0.0,0.0,0.03,0.19,0.18
( 2023/02/10 13:39:05.235) #right_data: ,0.04,0.0,0.07,0.0,0.0,0.03,0.19,0.19
( 2023/02/10 13:39:05.298) #right_data: ,0.05,0.01,0.07,0.0,0.0,0.02,0.19,0.18
( 2023/02/10 13:39:05.358) #right_data: ,0.05,0.02,0.08,0.0,0.0,0.02,0.18,0.18
( 2023/02/10 13:39:05.415) #right_data: ,0.05,0.02,0.08,0.0,0.0,0.02,0.18,0.18
( 2023/02/10 13:39:05.480) #right_data: ,0.04,0.02,0.08,0.0,0.0,0.02,0.17,0.14
( 2023/02/10 13:39:05.546) #right_data: ,0.05,0.02,0.08,0.0,0.0,0.02,0.18,0.15
( 2023/02/10 13:39:05.607) #right_data: ,0.04,0.02,0.08,0.0,0.0,0.02,0.18,0.16
( 2023/02/10 13:39:05.679) #right_data: ,0.04,0.02,0.08,0.0,0.0,0.02,0.18,0.17
( 2023/02/10 13:39:05.738) #right_data: ,0.03,0.01,0.07,0.0,0.0,0.02,0.2,0.2
( 2023/02/10 13:39:05.802) #right_data: ,0.03,0.01,0.07,0.0,0.0,0.02,0.2,0.2
( 2023/02/10 13:39:05.872) #right_data: ,0.03,0.01,0.07,0.0,0.0,0.02,0.21,0.2
( 2023/02/10 13:39:05.942) #right_data: ,0.03,0.01,0.07,0.0,0.0,0.02,0.2,0.19
( 2023/02/10 13:39:06.000) #right_data: ,0.03,0.01,0.07,0.0,0.0,0.02,0.2,0.19
( 2023/02/10 13:39:06.058) #right_data: ,0.03,0.01,0.06,0.0,0.0,0.01,0.2,0.17
( 2023/02/10 13:39:06.119) #right_data: ,0.03,0.0,0.06,0.0,0.0,0.01,0.21,0.18
( 2023/02/10 13:39:06.181) #right_data: ,0.02,0.0,0.05,0.0,0.0,0.01,0.22,0.2
( 2023/02/10 13:39:06.246) #right_data: ,0.01,0.0,0.04,0.0,0.0,0.02,0.22,0.22
( 2023/02/10 13:39:06.303) #right_data: ,0.02,0.0,0.03,0.0,0.0,0.02,0.24,0.24
( 2023/02/10 13:39:06.362) #right_data: ,0.01,0.0,0.03,0.0,0.0,0.02,0.28,0.29
( 2023/02/10 13:39:06.421) #right_data: ,0.01,0.0,0.03,0.0,0.0,0.02,0.29,0.3
( 2023/02/10 13:39:06.484) #right_data: ,0.03,0.0,0.03,0.0,0.0,0.02,0.29,0.3
( 2023/02/10 13:39:06.551) #right_data: ,0.03,0.0,0.04,0.0,0.0,0.02,0.27,0.26
( 2023/02/10 13:39:06.614) #right_data: ,0.03,0.0,0.05,0.0,0.0,0.02,0.27,0.26
( 2023/02/10 13:39:06.674) #right_data: ,0.03,0.0,0.06,0.0,0.0,0.03,0.28,0.27
( 2023/02/10 13:39:06.733) #right_data: ,0.03,0.0,0.06,0.0,0.0,0.03,0.27,0.26
( 2023/02/10 13:39:06.795) #right_data: ,0.03,0.0,0.06,0.0,0.0,0.03,0.26,0.25
( 2023/02/10 13:39:06.863) #right_data: ,0.03,0.0,0.06,0.0,0.0,0.03,0.28,0.28
( 2023/02/10 13:39:06.935) #right_data: ,0.03,0.0,0.06,0.0,0.0,0.03,0.28,0.27
( 2023/02/10 13:39:06.993) #right_data: ,0.03,0.0,0.05,0.0,0.0,0.03,0.28,0.28
( 2023/02/10 13:39:07.053) #right_data: ,0.03,0.0,0.06,0.0,0.0,0.03,0.29,0.29
( 2023/02/10 13:39:07.117) #right_data: ,0.03,0.0,0.06,0.0,0.0,0.03,0.3,0.3
( 2023/02/10 13:39:07.183) #right_data: ,0.03,0.0,0.05,0.0,0.0,0.03,0.3,0.31
( 2023/02/10 13:39:07.251) #right_data: ,0.03,0.0,0.05,0.0,0.0,0.03,0.3,0.31
( 2023/02/10 13:39:07.310) #right_data: ,0.03,0.0,0.05,0.0,0.0,0.03,0.3,0.31
( 2023/02/10 13:39:07.369) #right_data: ,0.03,0.0,0.05,0.0,0.0,0.03,0.3,0.31
( 2023/02/10 13:39:07.430) #right_data: ,0.03,0.0,0.05,0.0,0.0,0.03,0.3,0.3
( 2023/02/10 13:39:07.496) #right_data: ,0.03,0.0,0.05,0.0,0.0,0.03,0.3,0.31
( 2023/02/10 13:39:07.562) #right_data: ,0.03,0.0,0.06,0.0,0.0,0.04,0.3,0.32
( 2023/02/10 13:39:07.620) #right_data: ,0.03,0.0,0.06,0.0,0.0,0.04,0.26,0.26
( 2023/02/10 13:39:07.681) #right_data: ,0.05,0.0,0.07,0.0,0.0,0.04,0.27,0.29
( 2023/02/10 13:39:07.743) #right_data: ,0.05,0.0,0.07,0.0,0.0,0.04,0.26,0.27
( 2023/02/10 13:39:07.805) #right_data: ,0.05,0.0,0.07,0.0,0.0,0.04,0.26,0.27
( 2023/02/10 13:39:07.874) #right_data: ,0.04,0.0,0.07,0.0,0.0,0.04,0.26,0.29
( 2023/02/10 13:39:07.937) #right_data: ,0.04,0.0,0.07,0.0,0.0,0.04,0.27,0.31
( 2023/02/10 13:39:07.995) #right_data: ,0.05,0.0,0.07,0.0,0.0,0.04,0.27,0.33
( 2023/02/10 13:39:08.053) #right_data: ,0.05,0.0,0.07,0.0,0.0,0.04,0.27,0.34
( 2023/02/10 13:39:08.115) #right_data: ,0.05,0.0,0.06,0.0,0.0,0.04,0.29,0.37
( 2023/02/10 13:39:08.185) #right_data: ,0.03,0.0,0.05,0.0,0.0,0.04,0.3,0.36
( 2023/02/10 13:39:08.252) #right_data: ,0.03,0.0,0.05,0.0,0.0,0.04,0.3,0.36
( 2023/02/10 13:39:08.310) #right_data: ,0.03,0.0,0.05,0.0,0.0,0.04,0.3,0.35
( 2023/02/10 13:39:08.367) #right_data: ,0.03,0.0,0.05,0.0,0.0,0.04,0.3,0.32
( 2023/02/10 13:39:08.429) #right_data: ,0.03,0.0,0.05,0.0,0.0,0.04,0.3,0.35
( 2023/02/10 13:39:08.497) #right_data: ,0.04,0.0,0.05,0.0,0.0,0.04,0.28,0.31
( 2023/02/10 13:39:08.567) #right_data: ,0.04,0.0,0.06,0.0,0.0,0.04,0.28,0.3
( 2023/02/10 13:39:08.626) #right_data: ,0.04,0.0,0.06,0.0,0.0,0.04,0.28,0.3
( 2023/02/10 13:39:08.685) #right_data: ,0.04,0.0,0.07,0.0,0.0,0.04,0.27,0.29
( 2023/02/10 13:39:08.749) #right_data: ,0.04,0.0,0.07,0.0,0.0,0.04,0.27,0.29
( 2023/02/10 13:39:08.818) #right_data: ,0.05,0.0,0.07,0.0,0.0,0.04,0.28,0.3
( 2023/02/10 13:39:08.887) #right_data: ,0.05,0.0,0.07,0.0,0.0,0.04,0.27,0.29
( 2023/02/10 13:39:08.945) #right_data: ,0.05,0.0,0.07,0.0,0.0,0.04,0.28,0.29
( 2023/02/10 13:39:09.006) #right_data: ,0.05,0.0,0.07,0.0,0.0,0.04,0.27,0.26
( 2023/02/10 13:39:09.063) #right_data: ,0.04,0.0,0.07,0.0,0.0,0.04,0.27,0.25
( 2023/02/10 13:39:09.125) #right_data: ,0.04,0.0,0.07,0.0,0.0,0.04,0.27,0.25
( 2023/02/10 13:39:09.194) #right_data: ,0.03,0.0,0.07,0.0,0.0,0.04,0.26,0.24
( 2023/02/10 13:39:09.258) #right_data: ,0.03,0.0,0.07,0.0,0.0,0.04,0.26,0.24
( 2023/02/10 13:39:09.316) #right_data: ,0.03,0.0,0.07,0.0,0.0,0.04,0.27,0.24
( 2023/02/10 13:39:09.375) #right_data: ,0.03,0.0,0.07,0.0,0.0,0.04,0.26,0.24
( 2023/02/10 13:39:09.437) #right_data: ,0.05,0.0,0.07,0.0,0.0,0.04,0.27,0.25
( 2023/02/10 13:39:09.505) #right_data: ,0.05,0.0,0.07,0.0,0.0,0.04,0.27,0.25
( 2023/02/10 13:39:09.581) #right_data: ,0.05,0.0,0.07,0.0,0.0,0.04,0.26,0.24
( 2023/02/10 13:39:09.641) #right_data: ,0.04,0.0,0.07,0.0,0.0,0.03,0.27,0.25
( 2023/02/10 13:39:09.699) #right_data: ,0.04,0.0,0.07,0.0,0.0,0.04,0.27,0.27
( 2023/02/10 13:39:09.761) #right_data: ,0.04,0.0,0.07,0.0,0.0,0.04,0.27,0.26
( 2023/02/10 13:39:09.829) #right_data: ,0.04,0.0,0.07,0.0,0.0,0.04,0.27,0.27
( 2023/02/10 13:39:09.894) #right_data: ,0.03,0.0,0.06,0.0,0.0,0.03,0.28,0.29
( 2023/02/10 13:39:09.953) #right_data: ,0.03,0.0,0.06,0.0,0.0,0.04,0.29,0.31
( 2023/02/10 13:39:10.009) #right_data: ,0.03,0.0,0.06,0.0,0.0,0.04,0.28,0.31
( 2023/02/10 13:39:10.072) #right_data: ,0.03,0.0,0.06,0.0,0.0,0.04,0.29,0.31
( 2023/02/10 13:39:10.137) #right_data: ,0.03,0.0,0.06,0.0,0.0,0.04,0.28,0.28
( 2023/02/10 13:39:10.203) #right_data: ,0.03,0.0,0.06,0.0,0.0,0.04,0.29,0.3
( 2023/02/10 13:39:10.263) #right_data: ,0.03,0.0,0.06,0.0,0.0,0.04,0.29,0.29
( 2023/02/10 13:39:10.320) #right_data: ,0.03,0.0,0.06,0.0,0.0,0.04,0.29,0.31
( 2023/02/10 13:39:10.379) #right_data: ,0.03,0.0,0.06,0.0,0.0,0.04,0.29,0.31
( 2023/02/10 13:39:10.446) #right_data: ,0.03,0.0,0.05,0.0,0.0,0.03,0.29,0.28
( 2023/02/10 13:39:10.515) #right_data: ,0.02,0.0,0.04,0.0,0.0,0.03,0.31,0.33
( 2023/02/10 13:39:10.574) #right_data: ,0.03,0.0,0.04,0.0,0.0,0.03,0.3,0.3
( 2023/02/10 13:39:10.631) #right_data: ,0.02,0.0,0.04,0.0,0.0,0.03,0.3,0.31
( 2023/02/10 13:39:10.689) #right_data: ,0.02,0.0,0.03,0.0,0.0,0.03,0.31,0.33
( 2023/02/10 13:39:10.773) #right_data: ,0.01,0.0,0.03,0.0,0.0,0.03,0.31,0.34
( 2023/02/10 13:39:10.843) #right_data: ,0.01,0.0,0.03,0.0,0.0,0.03,0.32,0.36
( 2023/02/10 13:39:10.902) #right_data: ,0.0,0.0,0.02,0.0,0.0,0.02,0.33,0.37
( 2023/02/10 13:39:10.961) #right_data: ,0.0,0.0,0.02,0.0,0.0,0.02,0.33,0.37
( 2023/02/10 13:39:11.018) #right_data: ,0.0,0.0,0.02,0.0,0.0,0.02,0.33,0.37
( 2023/02/10 13:39:11.080) #right_data: ,0.0,0.0,0.02,0.0,0.0,0.02,0.33,0.38
( 2023/02/10 13:39:11.147) #right_data: ,0.0,0.0,0.02,0.0,0.0,0.02,0.32,0.36
( 2023/02/10 13:39:11.216) #right_data: ,0.0,0.0,0.02,0.0,0.0,0.03,0.32,0.36
( 2023/02/10 13:39:11.274) #right_data: ,0.0,0.0,0.02,0.0,0.0,0.02,0.32,0.36
( 2023/02/10 13:39:11.332) #right_data: ,0.01,0.0,0.02,0.0,0.0,0.03,0.32,0.35
( 2023/02/10 13:39:11.392) #right_data: ,0.02,0.0,0.03,0.0,0.0,0.03,0.32,0.36
( 2023/02/10 13:39:11.458) #right_data: ,0.02,0.0,0.03,0.0,0.0,0.03,0.32,0.36
( 2023/02/10 13:39:11.525) #right_data: ,0.01,0.0,0.03,0.0,0.0,0.03,0.31,0.33
( 2023/02/10 13:39:11.585) #right_data: ,0.02,0.0,0.03,0.0,0.0,0.03,0.3,0.32
( 2023/02/10 13:39:11.640) #right_data: ,0.02,0.0,0.03,0.0,0.0,0.03,0.29,0.3
( 2023/02/10 13:39:11.700) #right_data: ,0.02,0.0,0.03,0.0,0.0,0.03,0.29,0.27
( 2023/02/10 13:39:11.766) #right_data: ,0.02,0.0,0.03,0.0,0.0,0.03,0.29,0.29
( 2023/02/10 13:39:11.831) #right_data: ,0.02,0.0,0.03,0.0,0.0,0.03,0.29,0.29
( 2023/02/10 13:39:11.888) #right_data: ,0.02,0.0,0.03,0.0,0.0,0.03,0.3,0.3
( 2023/02/10 13:39:11.947) #right_data: ,0.02,0.0,0.03,0.0,0.0,0.03,0.3,0.31
( 2023/02/10 13:39:12.007) #right_data: ,0.02,0.0,0.03,0.0,0.0,0.03,0.3,0.3
( 2023/02/10 13:39:12.071) #right_data: ,0.02,0.0,0.03,0.0,0.0,0.03,0.31,0.3
( 2023/02/10 13:39:12.140) #right_data: ,0.02,0.0,0.03,0.0,0.0,0.03,0.31,0.3
( 2023/02/10 13:39:12.203) #right_data: ,0.02,0.0,0.03,0.0,0.0,0.03,0.3,0.29
( 2023/02/10 13:39:12.271) #right_data: ,0.0,0.0,0.03,0.0,0.0,0.03,0.32,0.32
( 2023/02/10 13:39:12.331) #right_data: ,0.0,0.0,0.02,0.0,0.0,0.03,0.32,0.33
( 2023/02/10 13:39:12.392) #right_data: ,0.0,0.0,0.02,0.0,0.0,0.03,0.32,0.34
( 2023/02/10 13:39:12.458) #right_data: ,0.0,0.0,0.01,0.0,0.0,0.03,0.34,0.39
( 2023/02/10 13:39:12.526) #right_data: ,0.0,0.0,0.01,0.0,0.0,0.02,0.36,0.4
( 2023/02/10 13:39:12.586) #right_data: ,0.0,0.0,0.01,0.0,0.0,0.02,0.36,0.41
( 2023/02/10 13:39:12.643) #right_data: ,0.0,0.0,0.0,0.0,0.0,0.02,0.34,0.38
( 2023/02/10 13:39:12.705) #right_data: ,0.0,0.0,0.0,0.0,0.0,0.02,0.34,0.38
( 2023/02/10 13:39:12.771) #right_data: ,0.0,0.0,0.0,0.0,0.0,0.02,0.31,0.3
( 2023/02/10 13:39:12.838) #right_data: ,0.0,0.0,0.0,0.0,0.0,0.02,0.32,0.32
( 2023/02/10 13:39:12.897) #right_data: ,0.0,0.0,0.0,0.0,0.0,0.02,0.34,0.36
( 2023/02/10 13:39:12.955) #right_data: ,0.0,0.0,0.0,0.0,0.0,0.02,0.34,0.36
( 2023/02/10 13:39:13.013) #right_data: ,0.0,0.0,0.0,0.0,0.0,0.02,0.35,0.38
( 2023/02/10 13:39:13.079) #right_data: ,0.0,0.0,0.0,0.0,0.0,0.02,0.34,0.37
( 2023/02/10 13:39:13.146) #right_data: ,0.0,0.0,0.0,0.0,0.0,0.02,0.36,0.41
( 2023/02/10 13:39:13.204) #right_data: ,0.0,0.0,0.0,0.0,0.0,0.02,0.35,0.39
( 2023/02/10 13:39:13.264) #right_data: ,0.0,0.0,0.0,0.0,0.0,0.02,0.36,0.4
( 2023/02/10 13:39:13.321) #right_data: ,0.0,0.0,0.0,0.0,0.0,0.02,0.36,0.39
( 2023/02/10 13:39:13.383) #right_data: ,0.0,0.0,0.0,0.0,0.0,0.02,0.39,0.47
( 2023/02/10 13:39:13.449) #right_data: ,0.0,0.0,0.0,0.0,0.0,0.02,0.39,0.47
( 2023/02/10 13:39:13.521) #right_data: ,0.0,0.0,0.0,0.0,0.0,0.02,0.4,0.47
( 2023/02/10 13:39:13.590) #right_data: ,0.0,0.0,0.0,0.0,0.0,0.02,0.38,0.44
( 2023/02/10 13:39:13.647) #right_data: ,0.0,0.0,0.0,0.0,0.0,0.02,0.4,0.47
( 2023/02/10 13:39:13.713) #right_data: ,0.0,0.0,0.0,0.0,0.0,0.02,0.42,0.49
( 2023/02/10 13:39:13.777) #right_data: ,0.0,0.0,0.0,0.0,0.0,0.02,0.42,0.48
( 2023/02/10 13:39:13.843) #right_data: ,0.0,0.0,0.0,0.0,0.0,0.03,0.41,0.48
( 2023/02/10 13:39:13.903) #right_data: ,0.02,0.0,0.0,0.0,0.0,0.03,0.4,0.48
( 2023/02/10 13:39:13.961) #right_data: ,0.02,0.0,0.0,0.0,0.0,0.03,0.39,0.45
( 2023/02/10 13:39:14.025) #right_data: ,0.02,0.0,0.0,0.0,0.0,0.03,0.39,0.46
( 2023/02/10 13:39:14.090) #right_data: ,0.02,0.0,0.0,0.0,0.0,0.03,0.38,0.44
